year,wave,st,sub_reg,mode_fx,area_x,species,Trips,SE,PSE
2007,4,34,5,4,5,atlantic croaker,358.93512106,253.85082763980625,70.7
2007,4,34,5,5,2,atlantic croaker,458.85764972000004,458.85764972,100
2007,4,34,5,5,5,atlantic croaker,1463.6276553,1463.6276553,100
2007,4,51,5,3,1,atlantic croaker,8708.3178198,8708.3178198,100
2007,4,51,5,4,1,atlantic croaker,1295.9513987090002,1083.7754212021432,83.6
2007,4,51,5,4,5,atlantic croaker,677.763576535,265.5125419367776,39.2
2007,4,51,5,5,1,atlantic croaker,364.9404834453,113.94249054597027,31.2
2007,4,51,5,7,1,atlantic croaker,21535.42820281,5926.054759636298,27.5
2007,4,51,5,7,2,atlantic croaker,754.76906091,754.7690609099993,100
2007,4,51,5,7,5,atlantic croaker,157443.66298359004,39590.52557607083,25.1
2007,5,10,5,3,5,atlantic croaker,1767.1085434000001,1147.9928865348215,65
2007,5,10,5,4,5,atlantic croaker,8.2074989963,5.1680582166036535,63
2007,5,10,5,5,1,atlantic croaker,91.726416148,58.04201521868757,63.3
2007,5,10,5,5,2,atlantic croaker,11.232206469,11.232206469000001,100
2007,5,10,5,7,1,atlantic croaker,1522.47799744,1522.47799744,100
2007,5,10,5,7,2,atlantic croaker,2453.2134765,1736.4534286762544,70.8
2007,5,10,5,7,5,atlantic croaker,10623.15460307,4183.2183780468085,39.4
2007,5,24,5,4,2,atlantic croaker,20.743428085,20.743428085,100
2007,5,24,5,4,5,atlantic croaker,38.714404720999994,28.448359286392915,73.5
2007,5,34,5,7,1,atlantic croaker,19393.006570799997,19393.006570799986,100
2007,5,34,5,7,2,atlantic croaker,14471.655846,14471.655846000003,100
2007,5,36,5,3,5,atlantic croaker,49391.354249,49391.35424899999,100
2007,5,51,5,3,5,atlantic croaker,6239.33885945,3789.708934198184,60.7
2007,5,51,5,4,5,atlantic croaker,298.2185923417,129.49766092972095,43.4
2007,5,51,5,5,1,atlantic croaker,7.149095770100001,3.814295098446757,53.4
2007,5,51,5,7,1,atlantic croaker,1576.825484668,878.8137480079033,55.7
2007,5,51,5,7,2,atlantic croaker,496.8556166100001,496.85561661000014,100
2007,5,51,5,7,5,atlantic croaker,54096.74795425999,19976.80180700921,36.9
2008,2,51,5,3,5,atlantic croaker,39007.482094,39007.482094,100
2008,2,51,5,4,5,atlantic croaker,13.915550620600001,11.41756356999718,82
2008,2,51,5,7,5,atlantic croaker,67540.33186461999,25966.464718598534,38.4
2008,3,10,5,3,5,atlantic croaker,5250.558074,5250.558074,100
2008,3,10,5,4,5,atlantic croaker,17.852261911,17.852261910999996,100
2008,3,24,5,3,5,atlantic croaker,22722.8296836,9541.390272049075,42
2008,3,24,5,4,5,atlantic croaker,208.23693115999998,208.23693115999995,100
2008,3,24,5,5,5,atlantic croaker,3042.61713706,3042.61713706,100
2008,3,24,5,7,5,atlantic croaker,55486.67779476001,25335.245939755703,45.7
2008,3,51,5,3,1,atlantic croaker,2115.9942749,2115.9942749,100
2008,3,51,5,3,5,atlantic croaker,146120.9582595,66249.36223605037,45.3
2008,3,51,5,4,5,atlantic croaker,173.61523719809998,65.03391216117147,37.5
2008,3,51,5,5,5,atlantic croaker,2810.5693118,2810.5693118,100
2008,3,51,5,7,5,atlantic croaker,198653.12822111978,39472.83688104657,19.9
2008,4,10,5,3,1,atlantic croaker,3202.8188318,3202.8188318,100
2008,4,10,5,3,5,atlantic croaker,7348.011911879999,4673.231146711316,63.6
2008,4,10,5,4,1,atlantic croaker,244.5837892302001,185.46615274447993,75.8
2008,4,10,5,4,5,atlantic croaker,812.576483123,389.56663296563727,47.9
2008,4,10,5,5,5,atlantic croaker,735.5014116489999,533.119870583745,72.5
2008,4,10,5,7,5,atlantic croaker,11371.88344515,4488.076101666713,39.5
2008,4,24,5,3,1,atlantic croaker,2521.510777,2521.5107769999995,100
2008,4,24,5,4,5,atlantic croaker,2790.2564535149995,1789.7992112749298,64.1
2008,4,24,5,7,5,atlantic croaker,132216.78836159,101523.42853205066,76.8
2008,4,34,5,3,5,atlantic croaker,204873.394623,152587.22008340197,74.5
2008,4,34,5,4,5,atlantic croaker,804.0160490400001,596.8570748263817,74.2
2008,4,34,5,5,1,atlantic croaker,529.27193937,529.2719393699999,100
2008,4,34,5,5,5,atlantic croaker,2125.480071,2125.4800710000004,100
2008,4,34,5,7,5,atlantic croaker,34639.5710537,23562.02059388908,68
2008,4,51,5,3,1,atlantic croaker,3919.7214931999997,3919.7214931999993,100
2008,4,51,5,3,5,atlantic croaker,31213.557722999998,31213.557722999994,100
2008,4,51,5,4,5,atlantic croaker,188.00395977,62.384610054113594,33.2
2008,4,51,5,5,5,atlantic croaker,98.951727041,98.951727041,100
2008,4,51,5,7,1,atlantic croaker,1891.7221259,1891.722125900001,100
2008,4,51,5,7,5,atlantic croaker,254820.65958530002,86652.40038220774,34
2008,5,10,5,3,1,atlantic croaker,703.19535699,703.1953569899999,100
2008,5,10,5,3,5,atlantic croaker,945.2005281300001,945.2005281300003,100
2008,5,10,5,4,5,atlantic croaker,8.5876261732,5.026223621713364,58.5
2008,5,10,5,5,1,atlantic croaker,317.87525216999995,317.87525217,100
2008,5,10,5,5,2,atlantic croaker,93.496035539,93.496035539,100
2008,5,10,5,5,5,atlantic croaker,51.792040670999995,51.792040670999995,100
2008,5,10,5,7,1,atlantic croaker,3323.4431228,3323.443122800001,100
2008,5,10,5,7,2,atlantic croaker,4336.186839399999,4336.1868394,100
2008,5,10,5,7,5,atlantic croaker,8191.17445834,3400.311518195571,41.5
2008,5,24,5,3,5,atlantic croaker,24851.0952974,21397.457345506074,86.1
2008,5,24,5,7,5,atlantic croaker,27591.9893352,17205.40440992673,62.4
2008,5,34,5,4,2,atlantic croaker,35.945865014,35.945865014,100
2008,5,34,5,5,1,atlantic croaker,132.29444923199998,132.29444923199995,100
2008,5,34,5,5,2,atlantic croaker,205.46730258,205.46730258000008,100
2008,5,34,5,7,1,atlantic croaker,8962.0837653,6414.892996226327,71.6
2008,5,34,5,7,2,atlantic croaker,35172.02736370001,24510.89461716573,69.7
2008,5,51,5,3,5,atlantic croaker,12912.317660800001,7436.909113239023,57.6
2008,5,51,5,4,5,atlantic croaker,18.1657547627,8.048657475060114,44.3
2008,5,51,5,7,5,atlantic croaker,33486.97367055,11979.259418491769,35.8
2008,6,10,5,3,5,atlantic croaker,4291.395844029999,2569.8025321443256,59.9
2008,6,10,5,7,5,atlantic croaker,483.18702182,483.1870218199999,100
2009,2,24,5,3,5,atlantic croaker,18342.844558,18342.844558,100
2009,2,51,5,3,1,atlantic croaker,5302.868951,5302.868951,100
2009,2,51,5,3,5,atlantic croaker,29500.054061200004,22947.060068205672,77.8
2009,2,51,5,4,5,atlantic croaker,110.2094391975,77.93082307540715,70.7
2009,2,51,5,7,5,atlantic croaker,47973.02959640999,32812.346252712945,68.4
2009,3,10,5,5,5,atlantic croaker,75.41154746,64.20153335935922,85.1
2009,3,24,5,3,5,atlantic croaker,13295.956222699999,11197.355780277454,84.2
2009,3,24,5,4,5,atlantic croaker,89.00634545300001,63.43997084005386,71.3
2009,3,24,5,5,5,atlantic croaker,1181.79706036,1181.79706036,100
2009,3,24,5,7,5,atlantic croaker,82085.03774426001,32972.931971317266,40.2
2009,3,51,5,3,5,atlantic croaker,36341.5309215,23441.660795020623,64.5
2009,3,51,5,4,5,atlantic croaker,235.19742597669998,83.04263788959133,35.3
2009,3,51,5,5,5,atlantic croaker,4961.556623045999,3353.0364090645294,67.6
2009,3,51,5,7,5,atlantic croaker,195810.23164915002,47379.29118131217,24.2
2009,4,10,5,3,5,atlantic croaker,42690.86674389,21123.544311845475,49.5
2009,4,10,5,4,5,atlantic croaker,228.71241712699998,87.76906907335638,38.4
2009,4,10,5,5,5,atlantic croaker,314.706633005,257.0657339671707,81.7
2009,4,10,5,7,5,atlantic croaker,28055.748800809997,7704.136335831843,27.5
2009,4,24,5,3,5,atlantic croaker,7978.765460600001,7978.765460600001,100
2009,4,24,5,4,5,atlantic croaker,4020.2284241249995,1600.181446199858,39.8
2009,4,24,5,5,5,atlantic croaker,7349.33137507,6573.146701946354,89.4
2009,4,24,5,7,5,atlantic croaker,68459.92263859,30293.43485512288,44.2
2009,4,34,5,3,5,atlantic croaker,130614.846918,103400.38689668523,79.2
2009,4,34,5,7,5,atlantic croaker,3708.1437115,2580.760600948674,69.6
2009,4,51,5,3,5,atlantic croaker,113922.9928677,80134.33835842056,70.3
2009,4,51,5,4,1,atlantic croaker,387.88094517720003,211.09877972978327,54.4
2009,4,51,5,4,5,atlantic croaker,170.02493068459998,56.7925557685637,33.4
2009,4,51,5,5,5,atlantic croaker,75.8591662703,45.816624645451554,60.4
2009,4,51,5,7,5,atlantic croaker,176667.37169319007,55702.5360739873,31.5
2009,5,10,5,7,5,atlantic croaker,1554.12722927,1251.4805728901968,80.5
2009,5,24,5,3,5,atlantic croaker,5437.0613901,5437.0613901,100
2009,5,24,5,4,5,atlantic croaker,237.75134181110002,139.7762021187175,58.8
2009,5,24,5,5,5,atlantic croaker,596.8438536,596.8438535999998,100
2009,5,24,5,7,5,atlantic croaker,16495.1508922,10874.940781502557,65.9
2009,5,34,5,3,1,atlantic croaker,5611.9720303,5611.972030300001,100
2009,5,34,5,7,1,atlantic croaker,3821.9768488,3821.976848800001,100
2009,5,34,5,7,2,atlantic croaker,12744.4494285,9453.602546526366,74.2
2009,5,51,5,3,5,atlantic croaker,4405.6196526,3141.0575011938136,71.3
2009,5,51,5,4,5,atlantic croaker,58.501506616400015,27.839903098526687,47.6
2009,5,51,5,7,5,atlantic croaker,19176.43507465,8197.728280333564,42.7
2009,6,10,5,3,5,atlantic croaker,969.2794179399999,969.27941794,100
2009,6,51,5,7,5,atlantic croaker,2205.8301612,2205.8301612,100
2010,2,51,5,3,5,atlantic croaker,28498.092262489998,19579.385516853756,68.7
2010,2,51,5,7,5,atlantic croaker,26292.325381069997,15113.769303081144,57.5
2010,3,10,5,3,5,atlantic croaker,569.3475565,569.3475564999999,100
2010,3,24,5,3,5,atlantic croaker,60368.77313639999,39483.37945973811,65.4
2010,3,24,5,4,5,atlantic croaker,682.4308533340001,561.5062712507444,82.3
2010,3,24,5,5,5,atlantic croaker,9271.57749518,7610.71626458788,82.1
2010,3,24,5,7,5,atlantic croaker,146147.62510330003,59595.745126223985,40.8
2010,3,51,5,3,5,atlantic croaker,137444.43936330001,87428.09876415998,63.6
2010,3,51,5,4,5,atlantic croaker,465.4270090369,158.5711810964315,34.1
2010,3,51,5,5,5,atlantic croaker,333.8824144200001,240.79455086322375,72.1
2010,3,51,5,7,5,atlantic croaker,253794.09985309007,64448.147082952855,25.4
2010,4,10,5,3,1,atlantic croaker,18478.0114002,13067.618282693562,70.7
2010,4,10,5,3,5,atlantic croaker,5412.22230059,3904.5421500924786,72.1
2010,4,10,5,4,5,atlantic croaker,27.1725568294,15.937225395378427,58.7
2010,4,10,5,5,5,atlantic croaker,176.67875133980004,107.67455506568929,60.9
2010,4,10,5,7,5,atlantic croaker,17652.410158979998,8745.214766515708,49.5
2010,4,24,5,3,5,atlantic croaker,22525.3857655,19216.37356374805,85.3
2010,4,24,5,4,5,atlantic croaker,1811.0127598950005,1062.87403380154,58.7
2010,4,24,5,5,5,atlantic croaker,2034.72786488,1351.538791535751,66.4
2010,4,24,5,7,5,atlantic croaker,65148.0472209,24827.350508623094,38.1
2010,4,34,5,7,1,atlantic croaker,985.81681749,985.8168174899993,100
2010,4,34,5,7,2,atlantic croaker,7830.9918078,7830.991807799996,100
2010,4,51,5,3,1,atlantic croaker,9571.9906706,9571.990670599998,100
2010,4,51,5,3,5,atlantic croaker,188094.797466,132370.75843349332,70.4
2010,4,51,5,4,2,atlantic croaker,26.895931527,26.895931527,100
2010,4,51,5,4,5,atlantic croaker,277.6737807846,95.48783216223431,34.4
2010,4,51,5,5,5,atlantic croaker,1363.9640803509,1240.2176851890192,90.9
2010,4,51,5,7,5,atlantic croaker,232833.70909197995,53810.01145497438,23.1
2010,5,10,5,4,5,atlantic croaker,8.1008584927,5.94159329122831,73.3
2010,5,10,5,5,1,atlantic croaker,6.7429195214,6.7429195214,100
2010,5,10,5,5,5,atlantic croaker,42.3869360982,30.873889560457346,72.8
2010,5,10,5,7,5,atlantic croaker,3905.38608143,1949.1642416848374,49.9
2010,5,24,5,3,5,atlantic croaker,13693.369931,13693.369931000001,100
2010,5,24,5,4,2,atlantic croaker,36.718506936,36.71850693599999,100
2010,5,24,5,4,5,atlantic croaker,2.1496722605,1.4716612973292769,68.5
2010,5,24,5,5,5,atlantic croaker,642.65409401,469.6256518319768,73.1
2010,5,24,5,7,5,atlantic croaker,16191.017124900005,8239.82091605576,50.9
2010,5,34,5,4,2,atlantic croaker,202.46868439399998,163.89458272450534,80.9
2010,5,51,5,3,5,atlantic croaker,15517.7975822,10895.805125373658,70.2
2010,5,51,5,4,5,atlantic croaker,20.0287068764,11.6770027967146,58.3
2010,5,51,5,7,5,atlantic croaker,159644.85905665997,39684.16902481192,24.9
2010,6,24,5,3,5,atlantic croaker,4831.71187644,3427.3670382192086,70.9
2010,6,51,5,3,5,atlantic croaker,7733.3971473,5469.317594944879,70.7
2010,6,51,5,7,5,atlantic croaker,829.23708541,829.2370854100009,100
2011,2,51,5,3,5,atlantic croaker,13776.964865699998,8982.21624931584,65.2
2011,2,51,5,4,5,atlantic croaker,2.3801535021999998,2.3801535022,100
2011,2,51,5,7,5,atlantic croaker,29558.877069699996,24014.17374698572,81.2
2011,3,24,5,3,5,atlantic croaker,16354.3281132,9631.5730361718,58.9
2011,3,24,5,4,5,atlantic croaker,467.72511269800003,444.9415785101829,95.1
2011,3,24,5,5,5,atlantic croaker,6670.564262,4782.379392220236,71.7
2011,3,24,5,7,5,atlantic croaker,46130.67111897002,13760.586609884242,29.8
2011,3,34,5,3,5,atlantic croaker,16874.299306599998,16874.299306599994,100
2011,3,51,5,3,5,atlantic croaker,64164.247781,47992.88279251607,74.8
2011,3,51,5,4,5,atlantic croaker,436.5239590318,206.46821379641077,47.3
2011,3,51,5,5,5,atlantic croaker,594.888158975,295.20467581023865,49.6
2011,3,51,5,7,5,atlantic croaker,182980.63075006005,55754.17956401542,30.5
2011,4,10,5,3,1,atlantic croaker,2726.9659103,2726.9659102999995,100
2011,4,10,5,3,5,atlantic croaker,10689.609589,10689.609588999998,100
2011,4,10,5,4,2,atlantic croaker,1128.13967928,1128.1396792800006,100
2011,4,10,5,4,5,atlantic croaker,109.7454550188,85.13820654747222,77.6
2011,4,10,5,5,5,atlantic croaker,61.398135939,61.39813593899999,100
2011,4,10,5,7,2,atlantic croaker,1810.5840821799998,1810.584082179999,100
2011,4,10,5,7,5,atlantic croaker,13788.151882779997,5507.101240445131,39.9
2011,4,24,5,3,5,atlantic croaker,31931.707532,22647.896842770897,70.9
2011,4,24,5,4,5,atlantic croaker,31.778370388,31.778370388000003,100
2011,4,24,5,5,5,atlantic croaker,5093.59011994,4411.485438528484,86.6
2011,4,24,5,7,5,atlantic croaker,21540.0928826,15234.91499702797,70.7
2011,4,34,5,7,5,atlantic croaker,2562.2602809,2562.2602809000023,100
2011,4,51,5,3,5,atlantic croaker,249739.41072399996,44070.527072722696,17.6
2011,4,51,5,4,5,atlantic croaker,158.64061843589997,54.33985779056711,34.3
2011,4,51,5,5,5,atlantic croaker,9.4760871836,8.179159918695424,86.3
2011,4,51,5,7,5,atlantic croaker,161810.2376846601,36315.1990916412,22.4
2011,5,10,5,5,2,atlantic croaker,8.7342051458,5.128580313981118,58.7
2011,5,24,5,4,5,atlantic croaker,97.9472376461,90.01090704591645,91.9
2011,5,34,5,7,2,atlantic croaker,4754.4647525,4754.464752500001,100
2011,5,51,5,3,5,atlantic croaker,27334.586665960007,18446.52532249223,67.5
2011,5,51,5,4,2,atlantic croaker,16.924537498,16.924537498,100
2011,5,51,5,4,5,atlantic croaker,35.9061805332,22.91183490895532,63.8
2011,5,51,5,7,5,atlantic croaker,53794.29127169999,29352.302714083038,54.6
2012,2,51,5,3,5,atlantic croaker,71517.1228514,32920.91530246792,46
2012,2,51,5,4,5,atlantic croaker,4.6443170493000006,4.6443170493000006,100
2012,2,51,5,7,5,atlantic croaker,12094.1844468,8475.9639926498985,70.1
2012,3,24,5,4,5,atlantic croaker,71.927640654,71.927640654,100
2012,3,24,5,5,5,atlantic croaker,6886.2305508,0,0
2012,3,24,5,7,5,atlantic croaker,37318.6200639,22845.930458004714,61.2
2012,3,51,5,3,5,atlantic croaker,236039.3423788,84572.49642774442,35.8
2012,3,51,5,4,5,atlantic croaker,322.16707671,157.92078543101994,49
2012,3,51,5,5,5,atlantic croaker,5503.0674101,0,0
2012,3,51,5,7,5,atlantic croaker,231782.68130194,66977.24712050888,28.9
2012,4,10,5,3,1,atlantic croaker,1645.3155257399999,1202.7867027571817,73.1
2012,4,10,5,3,5,atlantic croaker,14415.72240675,8713.910080560552,60.4
2012,4,10,5,4,2,atlantic croaker,259.722457878,187.75599383863192,72.3
2012,4,10,5,4,5,atlantic croaker,12.38182037,12.38182037,100
2012,4,10,5,5,5,atlantic croaker,110.83991831399999,110.83991831399999,100
2012,4,10,5,7,5,atlantic croaker,3301.88949522,2928.67333577618,88.7
2012,4,24,5,4,5,atlantic croaker,1332.361953938,997.0790551682686,74.8
2012,4,24,5,5,5,atlantic croaker,3578.7239464,2325.7529789567266,65
2012,4,24,5,7,5,atlantic croaker,89319.54858650001,42948.39869109902,48.1
2012,4,51,5,3,1,atlantic croaker,70166.814808,70166.814808,100
2012,4,51,5,3,5,atlantic croaker,65033.64769339999,29832.684778602325,45.9
2012,4,51,5,4,5,atlantic croaker,255.650691058,165.6392023282688,64.8
2012,4,51,5,5,5,atlantic croaker,369.40133526,369.40133526,100
2012,4,51,5,7,5,atlantic croaker,181683.3139416001,43982.99007185593,24.2
2012,5,10,5,4,2,atlantic croaker,0.5830520966,0.5830520966,100
2012,5,10,5,7,5,atlantic croaker,8569.138856259999,5091.412299424724,59.4
2012,5,24,5,3,5,atlantic croaker,4713.2302778,4713.230277800001,100
2012,5,24,5,4,5,atlantic croaker,0.3715778547,0.37157785470000004,100
2012,5,24,5,7,5,atlantic croaker,1603.2071563600002,1142.861232757432,71.3
2012,5,34,5,3,5,atlantic croaker,5418.1753041,5418.1753041,100
2012,5,34,5,7,1,atlantic croaker,4183.0279426,4183.0279426000025,100
2012,5,51,5,3,5,atlantic croaker,11064.599641,7858.820307577805,71
2012,5,51,5,4,5,atlantic croaker,0.1764092477,0.17640924770000002,100
2012,5,51,5,7,5,atlantic croaker,30947.71104608,11578.413357844021,37.4
2013,2,51,5,3,5,atlantic croaker,42286.41482256,33980.21439785906,80.4
2013,2,51,5,7,5,atlantic croaker,27817.3854297,27817.3854297,100
2013,3,10,5,3,1,atlantic croaker,4278.3381017500005,2658.7165544327536,62.1
2013,3,10,5,3,5,atlantic croaker,2080.8386576,2080.8386576,100
2013,3,10,5,7,5,atlantic croaker,6304.271223149999,3787.454521957376,60.1
2013,3,24,5,3,5,atlantic croaker,6395.828097599999,6395.828097599999,100
2013,3,24,5,5,5,atlantic croaker,6992.198853849999,0,0
2013,3,24,5,7,5,atlantic croaker,37551.59197915,14614.452590168,38.9
2013,3,34,5,3,5,atlantic croaker,20960.3715605,14836.292286039146,70.8
2013,3,51,5,3,1,atlantic croaker,4867.9818742,4867.981874199999,100
2013,3,51,5,3,5,atlantic croaker,125067.05394159998,30240.821049328344,24.2
2013,3,51,5,4,5,atlantic croaker,546.3079543570001,388.64320576521857,71.1
2013,3,51,5,7,5,atlantic croaker,93600.09419630004,10984.755597645557,11.7
2013,4,10,5,3,1,atlantic croaker,1564.2815180759999,821.6521968400011,52.5
2013,4,10,5,3,5,atlantic croaker,4074.8087673740006,1325.9205476742538,32.5
2013,4,10,5,4,2,atlantic croaker,247.907847729,247.907847729,100
2013,4,10,5,4,5,atlantic croaker,171.75510189699997,142.4200186,82.9
2013,4,10,5,5,5,atlantic croaker,346.25278650200005,257.1670102002816,74.3
2013,4,10,5,7,5,atlantic croaker,19012.80198048801,4629.953149914588,24.4
2013,4,24,5,3,5,atlantic croaker,7827.476656070001,0,0
2013,4,24,5,4,5,atlantic croaker,69.278137418,69.278137418,100
2013,4,24,5,5,5,atlantic croaker,18808.0595601,0,0
2013,4,24,5,7,5,atlantic croaker,87210.639915,16693.074121464597,19.1
2013,4,34,5,3,1,atlantic croaker,42387.8814484,37496.04166149038,88.5
2013,4,34,5,3,5,atlantic croaker,15195.529110200001,6324.99219115855,41.6
2013,4,34,5,7,5,atlantic croaker,19425.2972581,10791.5096485492,55.6
2013,4,51,5,3,1,atlantic croaker,3387.0282596,3387.0282595999997,100
2013,4,51,5,3,5,atlantic croaker,158350.56769740002,104168.87908403028,65.8
2013,4,51,5,4,5,atlantic croaker,1081.5511136250002,431.82519509649325,39.9
2013,4,51,5,5,5,atlantic croaker,231.93736826,0,0
2013,4,51,5,7,1,atlantic croaker,90.341803836,90.34180383599997,100
2013,4,51,5,7,5,atlantic croaker,205172.18038987712,107280.55379024941,52.3
2013,5,10,5,3,1,atlantic croaker,227.38659939000001,227.38659939000007,100
2013,5,10,5,3,5,atlantic croaker,3376.9696455499998,2296.3384429910957,68
2013,5,10,5,4,5,atlantic croaker,73.22807287600001,73.228072876,100
2013,5,10,5,7,2,atlantic croaker,1093.0695326999999,1093.0695326999996,100
2013,5,10,5,7,5,atlantic croaker,8813.584686440003,4855.038518437352,55.1
2013,5,24,5,3,5,atlantic croaker,1085.6472494,1085.6472494000002,100
2013,5,24,5,7,5,atlantic croaker,8374.488933999999,4115.80098032202,49.1
2013,5,34,5,7,5,atlantic croaker,12371.404221230001,10202.763816682713,82.5
2013,5,51,5,3,1,atlantic croaker,15056.0485466,15056.0485466,100
2013,5,51,5,3,5,atlantic croaker,24824.8824171,8364.170661936756,33.7
2013,5,51,5,4,5,atlantic croaker,67.21457687910001,17.148161613872475,25.5
2013,5,51,5,7,5,atlantic croaker,39090.79851793,17008.503484159508,43.5
2013,6,24,5,3,5,atlantic croaker,812.49517538,0,0
