PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,DATE1,DIST,MODE2001,AREA_NC,COMPFLAG,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,TAUTOG,20056498711we,11704200511057825,2005,4,9,13,9,7,825,8,7,C,5,3,,20,8,1,1,0,0,0,1,3,2,1170420051105012,4,6,2,,0,4,Y,,1170420051105,3,11,we,1170420051105010,,,,TOLLAND,1131,,1,1,8,2,8,,20060403,8,8,,,,,8839010101,,2555.8058327,20056498711we,,0,1170420051105012,8,06071,03/03/2025
,STRIPED BASS,20056498711we,11704200511057825,2005,4,9,3,9,7,825,8,7,C,5,3,0,4,1,1,1,1,1,0,0,3,1,1170420051105013,4,6,1,,0,6,Y,,1170420051105,3,11,we,1170420051105013,1,1,0,HARTFORD,1202,,1,1,8,1,1,,20060403,8,8,,,,,8835020102,,2555.8058327,20056498711we,,0,1170420051105013,8,06111,03/03/2025
,STRIPED BASS,20056498711we,11704200511057825,2005,4,9,3,9,7,825,8,7,C,5,3,,4,1,1,1,0,0,0,1,3,2,1170420051105014,4,6,2,,0,6,Y,,1170420051105,3,11,we,1170420051105013,,,,HARTFORD,1203,,1,1,8,2,8,,20060403,8,8,,,,,8835020102,,2555.8058327,20056498711we,,0,1170420051105014,8,06111,03/03/2025
,STRIPED BASS,20056498711we,11704200511057825,2005,4,9,3,9,7,825,8,7,C,5,3,,4,1,1,1,0,0,0,1,3,2,1170420051105015,4,6,2,,0,6,Y,,1170420051105,3,11,we,1170420051105013,,,,HARTFORD,1204,,1,1,8,2,8,,20060403,8,8,,,,,8835020102,,2555.8058327,20056498711we,,0,1170420051105015,8,06111,03/03/2025
,STRIPED BASS,20056498711we,11704200511057825,2005,4,9,13,9,7,825,8,7,C,5,1.5,0,3,2,1,1,1,0,0,0,1,8,1170420051105016,4,6,2,,0,2,Y,,1170420051105,3,11,we,1170420051105016,1,,,TOLLAND,1210,,1,1,8,1,8,,20060403,8,8,,,,,8835020102,,2555.8058327,20056498711we,,0,1170420051105016,8,06084,03/03/2025
STRIPED BASS,BLUEFISH,20056498711we,11704200511057825,2005,4,9,7,9,7,825,8,7,C,5,3.5,,6,2,1,1,0,0,0,0,2,1,1170420051105019,4,6,2,,0,4,Y,,1170420051105,3,11,we,1170420051105019,,,,MIDDLESEX,1127,,1,1,8,1,8,,20060403,8,8,,,,,8835250101,8835020102,2555.8058327,20056498711we,,0,1170420051105019,8,06415,03/03/2025
STRIPED BASS,BLUEFISH,20056498711we,11704200511057825,2005,4,9,7,9,7,825,8,7,C,5,3.5,,6,2,1,1,0,0,0,1,2,2,1170420051105020,4,6,2,,0,4,Y,,1170420051105,3,11,we,1170420051105019,,,,MIDDLESEX,1128,,1,1,8,1,8,,20060403,8,8,,,,,8835250101,8835020102,2555.8058327,20056498711we,,0,1170420051105020,8,06441,03/03/2025
TAUTOG,BLUEFISH,20056498711we,11704200511057825,2005,4,9,7,9,7,825,8,7,C,5,4,0,31,10,1,1,1,0,0,0,2,1,1170420051105021,4,6,2,,0,5,Y,,1170420051105,3,11,we,1170420051105021,1,,,MIDDLESEX,1232,,1,1,8,1,8,,20060403,8,8,,,,,8835250101,8839010101,2555.8058327,20056498711we,,0,1170420051105021,8,06457,03/03/2025
TAUTOG,BLUEFISH,20056498711we,11704200511057825,2005,4,9,7,9,7,825,8,7,C,5,4,0,15,5,1,1,1,0,0,1,2,2,1170420051105022,4,6,2,,0,5,Y,,1170420051105,3,11,we,1170420051105021,1,,,MIDDLESEX,1233,,1,1,8,2,8,,20060403,8,8,,,,,8835250101,8839010101,2555.8058327,20056498711we,,0,1170420051105022,8,06457,03/03/2025
,TAUTOG,20056498711we,11704200511057825,2005,4,9,9,9,7,825,8,7,C,5,5.5,0,100,25,1,2,3,5,0,0,2,1,1170420051105023,4,6,1,,0,6,Y,,1170420051105,3,11,we,1170420051105023,1,,,NEW HAVEN,1251,,1,1,2,1,2,,20060403,8,8,,,,,8839010101,,2555.8058327,20056498711we,,0,1170420051105023,8,06450,03/03/2025
,TAUTOG,20056498711we,11704200511057825,2005,4,9,9,9,7,825,8,7,C,5,5.5,0,100,25,1,0,3,0,1,1,2,2,1170420051105024,4,6,3,,0,6,Y,,1170420051105,3,11,we,1170420051105023,1,,,NEW HAVEN,1252,,1,1,8,2,8,,20060403,8,8,,,,,8839010101,,2555.8058327,20056498711we,,0,1170420051105023,8,06492,03/03/2025
,BLUEFISH,20056498711we,11704200511057825,2005,4,9,7,9,7,825,8,7,C,5,4.5,0,12,3,1,1,2,0,0,0,2,1,1170420051105025,4,6,2,,0,5,Y,,1170420051105,3,11,we,1170420051105025,1,0,3,MIDDLESEX,1255,,1,1,8,1,8,,20060403,8,8,,,,,8835250101,,2555.8058327,20056498711we,,0,1170420051105025,8,06001,03/03/2025
,BLUEFISH,20056498711we,11704200511057825,2005,4,9,3,9,7,825,8,7,C,5,4.5,0,12,3,1,1,2,0,0,1,2,2,1170420051105026,4,6,2,,0,5,Y,,1170420051105,3,11,we,1170420051105025,1,0,3,HARTFORD,1256,,1,1,8,1,8,,20060403,8,8,,,,,8835250101,,2555.8058327,20056498711we,,0,1170420051105026,8,06416,03/03/2025
,TAUTOG,20056498711we,11704200511057825,2005,4,9,7,9,7,825,8,7,C,5,3,0,20,6,1,3,2,4,0,0,3,1,1170420051105027,4,6,1,,0,4.5,Y,,1170420051105,3,11,we,1170420051105027,1,,,MIDDLESEX,1336,,1,1,2,1,2,,20060403,8,8,,,,,8839010101,,2555.8058327,20056498711we,,0,1170420051105027,8,06454,03/03/2025
,TAUTOG,20056498711we,11704200511057825,2005,4,9,11,9,7,825,8,7,C,5,3,0,1,1,1,0,1,0,1,1,3,2,1170420051105028,4,6,3,,0,4.5,Y,,1170420051105,3,11,we,1170420051105027,1,,,NEW LONDON,1337,,1,1,8,2,8,,20060403,8,8,,,,,8839010101,,2555.8058327,20056498711we,,0,1170420051105027,8,06334,03/03/2025
,TAUTOG,20056498711we,11704200511057825,2005,4,9,11,9,7,825,8,7,C,5,3,0,1,1,1,0,1,0,1,1,3,2,1170420051105029,4,6,3,,0,4.5,Y,,1170420051105,3,11,we,1170420051105027,1,,,NEW LONDON,1338,,1,1,8,2,8,,20060403,8,8,,,,,8839010101,,2555.8058327,20056498711we,,0,1170420051105027,8,06334,03/03/2025
,TAUTOG,20056498711we,117052005111911673,2005,4,9,11,9,11,673,8,7,C,5,1,,6,2,1,1,0,0,0,0,1,8,1170520051119001,4,6,2,,0,1.5,Y,,1170520051119,3,11,we,1170520051119001,,,,NEW LONDON,1212,,1,1,8,1,8,,20060403,8,8,,,,,8839010101,,10592.32255,20056498711we,,0,1170520051119001,8,06360,03/03/2025
,STRIPED BASS,20056498711we,117052005111911673,2005,4,9,11,9,11,673,8,7,C,5,4.5,0,120,10,1,1,1,0,0,0,2,1,1170520051119002,4,6,2,,0,5,Y,,1170520051119,3,11,we,1170520051119002,1,,,NEW LONDON,1240,,1,1,8,1,8,,20060403,8,8,,,,,8835020102,,10592.32255,20056498711we,,0,1170520051119002,8,06443,03/03/2025
,STRIPED BASS,20056498711we,117052005111911673,2005,4,9,11,9,11,673,8,7,C,5,4.5,0,120,10,1,1,1,0,0,1,2,2,1170520051119003,4,6,2,,0,5,Y,,1170520051119,3,11,we,1170520051119002,1,,,NEW LONDON,1242,,1,1,8,2,8,,20060403,8,8,,,,,8835020102,,10592.32255,20056498711we,,0,1170520051119003,8,99998,03/03/2025
,STRIPED BASS,200564258311we,12007200511061359,2005,4,25,1,25,1,359,5,3,1,1,1,0,200,55,2,1,1,0,0,0,,,1200720051106001,4,6,2,,0,0,Y,,1200720051106,1,11,we,1200720051106001,1,,,BARNSTABLE,940,,1,1,8,1,8,,20060403,1,5,,,,,8835020102,,9839.2916799,200564258311we,,0,1200720051106001,8,02657,03/03/2025
,STRIPED BASS,200564258311we,12007200511061359,2005,4,25,21,25,1,359,5,3,1,1,0.5,0,15,5,1,1,0,0,0,0,,,1200720051106002,4,6,2,,0,0,Y,,1200720051106,1,11,we,1200720051106002,,,,NORFOLK,1016,,1,1,8,1,8,,20060403,1,5,,,,,8835020102,,9839.2916799,200564258311we,,0,1200720051106002,8,02186,03/03/2025
,STRIPED BASS,200564258311we,12007200511061359,2005,4,25,21,25,1,359,5,3,1,1,0.5,0,15,5,1,1,1,0,0,0,,,1200720051106003,4,6,2,,0,0,Y,,1200720051106,1,11,we,1200720051106003,1,,,NORFOLK,1024,,1,1,8,1,8,,20060403,1,5,,,,,8835020102,,9839.2916799,200564258311we,,0,1200720051106003,8,02186,03/03/2025
,STRIPED BASS,200564258311we,12007200511061359,2005,4,25,21,25,1,359,5,3,1,1,0.5,0,15,5,1,1,1,0,0,0,,,1200720051106004,4,6,2,,0,0,Y,,1200720051106,1,11,we,1200720051106004,1,,,NORFOLK,1031,,1,1,8,1,8,,20060403,1,5,,,,,8835020102,,9839.2916799,200564258311we,,0,1200720051106004,8,02186,03/03/2025
,STRIPED BASS,200564258311we,12007200511061359,2005,4,25,11,25,1,359,5,3,1,1,0.5,0,15,5,1,1,0,0,0,0,,,1200720051106005,4,6,2,,0,0,N,,1200720051106,1,11,we,1200720051106005,,,,,1137,,1,1,8,1,8,,20060403,1,5,,,,,8835020102,,12820.837781,200564258311we,,0,1200720051106005,8,01301,03/03/2025
,STRIPED BASS,200564258311we,12007200511061359,2005,4,25,15,25,1,359,5,3,1,1,0.5,0,2,1,1,1,0,0,0,0,,,1200720051106006,4,6,2,,0,0,N,,1200720051106,1,11,we,1200720051106006,,,,,1148,,1,1,8,1,8,,20060403,1,5,,,,,8835020102,,12820.837781,200564258311we,,0,1200720051106006,8,01007,03/03/2025
,STRIPED BASS,200564258311we,12007200511061697,2005,4,25,27,25,1,697,5,3,1,1,2,0,10,0,1,1,0,0,0,0,,,1200720051106007,4,6,2,,0,0,N,,1200720051106,1,11,we,1200720051106007,,,,,1311,,1,1,8,1,8,,20060403,1,5,,,,,8835020102,,5735.1833045,200564258311we,,0,1200720051106007,8,01585,03/03/2025
,STRIPED BASS,200564258311we,12007200511061697,2005,4,25,13,25,1,697,5,3,1,1,0.5,0,1,1,1,1,0,0,0,0,,,1200720051106008,4,6,2,,0,0,N,,1200720051106,1,11,we,1200720051106008,,,,,1317,,1,1,8,1,8,,20060403,1,5,,,,,8835020102,,5735.1833045,200564258311we,,0,1200720051106008,8,01085,03/03/2025
,STRIPED BASS,200564258311we,12007200511061697,2005,4,25,1,25,1,697,5,3,1,1,0.5,0,40,12,1,1,0,0,0,0,,,1200720051106009,4,6,2,,0,0,Y,,1200720051106,1,11,we,1200720051106009,,,,BARNSTABLE,1325,,1,1,8,1,8,,20060403,1,5,,,,,8835020102,,4401.4394639,200564258311we,,0,1200720051106009,8,02659,03/03/2025
BLUEFISH,STRIPED BASS,200564258311we,12007200511061697,2005,4,25,1,25,1,697,5,3,1,1,2,0,70,15,2,1,0,0,0,0,,,1200720051106010,4,6,2,,0,0,Y,,1200720051106,1,11,we,1200720051106010,,,,BARNSTABLE,1340,,1,1,8,1,8,,20060403,1,5,,,,,8835020102,8835250101,4401.4394639,200564258311we,,0,1200720051106010,8,02639,03/03/2025
,STRIPED BASS,200564258311we,12007200511061697,2005,4,25,1,25,1,697,5,3,1,1,1,0,60,10,1,1,0,0,0,0,,,1200720051106011,4,6,2,,0,0,Y,,1200720051106,1,11,we,1200720051106011,,,,BARNSTABLE,1358,,1,1,8,1,8,,20060403,1,5,,,,,8835020102,,4401.4394639,200564258311we,,0,1200720051106011,8,02660,03/03/2025
,STRIPED BASS,200564258311we,12007200511061697,2005,4,25,1,25,1,697,5,3,1,1,1,0,5,2,1,1,0,0,0,0,,,1200720051106012,4,6,2,,0,0,Y,,1200720051106,1,11,we,1200720051106012,,,,BARNSTABLE,1406,,1,1,8,1,8,,20060403,1,5,,,,,8835020102,,4401.4394639,200564258311we,,0,1200720051106012,8,02660,03/03/2025
,STRIPED BASS,200564258311we,12007200511061697,2005,4,25,5,25,1,697,5,3,1,1,1,0,48,14,1,1,0,0,0,0,,,1200720051106013,4,6,2,,0,0,Y,,1200720051106,1,11,we,1200720051106013,,,,BRISTOL,1447,,1,1,8,1,8,,20060403,1,5,,,,,8835020102,,4401.4394639,200564258311we,,0,1200720051106013,8,02767,03/03/2025
STRIPED BASS,BLUEFISH,200564258311we,12007200511061697,2005,4,25,23,25,1,697,5,3,1,1,0.5,0,40,15,2,1,0,0,0,0,,,1200720051106014,4,6,2,,0,0,Y,,1200720051106,1,11,we,1200720051106014,,,,PLYMOUTH,1513,,1,1,8,1,8,,20060403,1,5,,,,,8835250101,8835020102,4401.4394639,200564258311we,,0,1200720051106014,8,02043,03/03/2025
,STRIPED BASS,200564258311we,12007200511061697,2005,4,25,1,25,1,697,5,3,1,1,1,0,130,15,1,1,0,0,0,0,,,1200720051106015,4,6,2,,0,0,Y,,1200720051106,1,11,we,1200720051106015,,,,BARNSTABLE,1528,,1,1,8,1,8,,20060403,1,5,,,,,8835020102,,4401.4394639,200564258311we,,0,1200720051106015,8,02660,03/03/2025
,STRIPED BASS,200564258311we,12007200511061697,2005,4,25,1,25,1,697,5,3,1,1,0.5,0,40,12,1,1,0,0,0,0,,,1200720051106016,4,6,2,,0,0,Y,,1200720051106,1,11,we,1200720051106016,,,,BARNSTABLE,1587,,1,1,8,1,8,,20060403,1,5,,,,,8835020102,,4401.4394639,200564258311we,,0,1200720051106016,8,02660,03/03/2025
,STRIPED BASS,200564258311we,12007200511061697,2005,4,25,1,25,1,697,5,3,1,1,0.5,0,40,8,1,1,0,0,0,0,,,1200720051106017,4,6,2,,0,0,Y,,1200720051106,1,11,we,1200720051106017,,,,BARNSTABLE,1544,,1,1,8,1,8,,20060403,1,5,,,,,8835020102,,4401.4394639,200564258311we,,0,1200720051106017,8,02631,03/03/2025
,BLUEFISH,200564258311we,12007200511061430,2005,4,25,1,25,1,430,5,3,1,1,0.5,0,15,6,1,1,0,0,0,0,,,1200720051106018,4,6,2,,0,0,Y,,1200720051106,1,11,we,1200720051106018,,,,BARNSTABLE,1634,,1,1,8,1,8,,20060403,1,5,,,,,8835250101,,10876.23504,200564258311we,,0,1200720051106018,8,02633,03/03/2025
,STRIPED BASS,200564258311we,12007200511061430,2005,4,25,1,25,1,430,5,3,1,1,2,0,30,15,1,1,2,0,0,0,,,1200720051106019,4,6,2,,0,0,Y,,1200720051106,1,11,we,1200720051106019,1,,,BARNSTABLE,1651,,1,1,8,2,8,,20060403,1,5,,,,,8835020102,,10876.23504,200564258311we,,0,1200720051106019,8,02675,03/03/2025
,,200564258311we,164272005110623258,2005,4,25,23,25,23,258,1,3,1,1,1.5,,60,24,1,1,0,0,0,0,,,1642720051106001,4,6,2,,0,0,Y,,1642720051106,1,11,we,1642720051106001,,,,PLYMOUTH,1450,,1,1,8,2,8,,20060403,1,1,,,,,,,4846.4643698,200564258311we,,0,1642720051106001,8,02332,03/03/2025
,,200564258311we,164272005110623258,2005,4,25,23,25,23,258,5,3,1,1,2,0,15,6,1,1,0,0,0,0,,,1642720051106002,4,6,2,,0,0,Y,,1642720051106,1,11,we,1642720051106002,,,,PLYMOUTH,1520,,1,1,8,1,8,,20060403,1,5,,,,,,,4846.4643698,200564258311we,,0,1642720051106002,8,02332,03/03/2025
,STRIPED BASS,200564258311we,164282005110519584,2005,4,25,21,25,19,584,5,3,1,1,1,0,50,17,1,1,0,0,0,0,,,1642820051105001,4,6,2,,0,0,Y,,1642820051105,1,11,we,1642820051105001,,,,NORFOLK,1507,,1,1,8,1,8,,20060403,1,5,,,,,8835020102,,1144.5218944,200564258311we,,0,1642820051105001,8,02184,03/03/2025
,STRIPED BASS,200564258311we,164282005110519584,2005,4,25,21,25,19,584,5,3,1,1,1,0,50,17,1,1,0,0,0,0,,,1642820051105002,4,6,2,,0,0,Y,,1642820051105,1,11,we,1642820051105002,,,,NORFOLK,1509,,1,1,8,1,8,,20060403,1,5,,,,,8835020102,,1144.5218944,200564258311we,,0,1642820051105002,8,02184,03/03/2025
,STRIPED BASS,200564258311we,164282005110519584,2005,5,42,91,25,19,584,5,3,1,1,1.5,0,20,0,1,1,0,0,0,0,,,1642820051105003,4,6,2,,0,0,O,,1642820051105,1,11,we,1642820051105003,,,,,1650,,1,1,8,1,8,,20060403,1,5,,,,,8835020102,,1598.4764525,200564258311we,,0,1642820051105003,8,19420,03/03/2025
,,200564258311we,164282005110519584,2005,5,42,91,25,19,584,5,3,1,1,1.5,0,20,0,1,1,0,0,0,0,,,1642820051105004,4,6,2,,0,0,O,,1642820051105,1,11,we,1642820051105004,,,,,1652,,1,1,8,1,8,,20060403,1,5,,,,,,,1598.4764525,200564258311we,,0,1642820051105004,8,19420,03/03/2025
,ATLANTIC MACKEREL,200564258311we,115642005112011854,2005,4,25,23,25,1,1854,2,3,5,5,2.5,,250,40,1,1,0,0,0,0,,,1156420051120001,4,6,2,,0,0,Y,,1156420051120,1,11,we,1156420051120001,,,,PLYMOUTH,1135,,1,1,8,1,8,,20060403,8,2,,,,,8850030302,,651.29493375,200564258311we,,0,1156420051120001,8,02538,03/03/2025
,ATLANTIC MACKEREL,200564258311we,115642005112011854,2005,4,25,5,25,1,1854,2,3,5,5,3,,30,15,1,1,0,0,0,0,,,1156420051120002,4,6,2,,0,0,Y,,1156420051120,1,11,we,1156420051120002,,,,BRISTOL,1140,,1,1,8,1,8,,20060403,8,2,,,,,8850030302,,651.29493375,200564258311we,,0,1156420051120002,8,02720,03/03/2025
,ATLANTIC MACKEREL,200564258311we,115642005112011854,2005,4,25,5,25,1,1854,2,3,5,5,3,,50,15,1,1,0,0,0,0,,,1156420051120003,4,6,2,,0,0,Y,,1156420051120,1,11,we,1156420051120003,,,,BRISTOL,1150,,1,1,8,1,8,,20060403,8,2,,,,,8850030302,,651.29493375,200564258311we,,0,1156420051120003,8,02721,03/03/2025
,ATLANTIC MACKEREL,200564258311we,115642005112011854,2005,4,25,27,25,1,1854,2,3,5,5,5,,100,5,1,1,0,0,0,0,,,1156420051120004,4,6,2,,0,0,N,,1156420051120,1,11,we,1156420051120004,,,,,1215,,1,1,8,2,8,,20060403,8,2,,,,,8850030302,,848.65323289,200564258311we,,0,1156420051120004,8,01516,03/03/2025
,ATLANTIC MACKEREL,200564258311we,115642005112011854,2005,4,25,5,25,1,1854,2,3,5,5,2,,50,5,1,1,0,0,0,0,,,1156420051120005,4,6,2,,0,0,Y,,1156420051120,1,11,we,1156420051120005,,,,BRISTOL,1225,,1,1,8,2,8,,20060403,8,2,,,,,8850030302,,651.29493375,200564258311we,,0,1156420051120005,8,02740,03/03/2025
,ATLANTIC MACKEREL,200564258311we,115642005112011854,2005,4,25,5,25,1,1854,2,3,5,5,2.5,,6,5,1,1,0,0,0,0,,,1156420051120006,4,6,2,,0,0,Y,,1156420051120,1,11,we,1156420051120006,,,,BRISTOL,1230,,1,1,8,2,8,,20060403,8,2,,,,,8850030302,,651.29493375,200564258311we,,0,1156420051120006,8,02746,03/03/2025
,ATLANTIC MACKEREL,200564258311we,115642005112011854,2005,4,25,5,25,1,1854,2,3,5,5,3.5,0,7,4,1,1,0,3,0,0,,,1156420051120007,4,6,1,,0,0,Y,,1156420051120,1,11,we,1156420051120007,2,3,0,BRISTOL,1320,,1,1,8,1,1,,20060403,8,2,,,,,8850030302,,651.29493375,200564258311we,,0,1156420051120007,8,02746,03/03/2025
,ATLANTIC MACKEREL,200564258311we,11564200511201310,2005,4,25,23,25,1,310,2,3,5,5,4,0,250,60,1,1,1,0,0,0,,,1156420051120008,4,6,2,,0,0,Y,,1156420051120,1,11,we,1156420051120008,2,0,2,PLYMOUTH,1400,,1,1,8,1,8,,20060403,8,2,,,,,8850030302,,19002.731374,200564258311we,,0,1156420051120008,8,02538,03/03/2025
,ATLANTIC MACKEREL,200564258311we,115642005112011854,2005,4,25,1,25,1,1854,2,3,5,5,4,,200,18,1,1,0,0,0,0,,,1156420051120009,4,6,2,,0,0,Y,,1156420051120,1,11,we,1156420051120009,,,,BARNSTABLE,1410,,1,1,8,2,8,,20060403,8,2,,,,,8850030302,,651.29493375,200564258311we,,0,1156420051120009,8,02601,03/03/2025
,ATLANTIC MACKEREL,200564258311we,115642005112011854,2005,4,25,5,25,1,1854,2,3,5,5,9,,30,6,1,1,0,0,0,0,,,1156420051120010,4,6,2,,0,0,Y,,1156420051120,1,11,we,1156420051120010,,,,BRISTOL,1425,,1,1,8,1,8,,20060403,8,2,,,,,8850030302,,651.29493375,200564258311we,,0,1156420051120010,8,02703,03/03/2025
,STRIPED BASS,200564258312wd,12007200512261924,2005,4,25,23,25,1,924,5,3,5,5,0.5,0,50,12,1,1,0,0,0,0,,,1200720051226001,4,6,2,,0,0,Y,,1200720051226,1,12,wd,1200720051226001,,,,PLYMOUTH,1332,,1,1,8,1,8,,20060403,8,5,,,,,8835020102,,5142.1405167,200564258312wd,,0,1200720051226001,8,02301,03/03/2025
,STRIPED BASS,200564258312wd,12007200512261704,2005,4,25,1,25,1,704,5,3,5,5,2.5,0,20,10,1,1,0,0,0,0,,,1200720051226002,4,6,2,,0,0,Y,,1200720051226,1,12,wd,1200720051226002,,,,BARNSTABLE,1513,,1,1,8,1,8,,20060403,8,5,,,,,8835020102,,5142.1405167,200564258312wd,,0,1200720051226002,8,02635,03/03/2025
BROWN TROUT,STRIPED BASS,200564258312wd,12007200512261704,2005,4,25,23,25,1,704,5,3,5,5,5,0,60,10,1,1,1,0,0,0,,,1200720051226003,4,6,2,,0,0,Y,,1200720051226,1,12,wd,1200720051226003,2,,,PLYMOUTH,1526,,1,1,8,1,8,,20060403,8,5,,,,,8835020102,8755010306,5142.1405167,200564258312wd,,0,1200720051226003,8,02339,03/03/2025
,STRIPED BASS,200564258311we,12633200511061701,2005,4,25,1,25,1,701,2,3,B,5,2.5,,30,7,1,1,0,0,0,0,,,1263320051106001,4,6,2,,0,0,Y,,1263320051106,1,11,we,1263320051106001,,,,BARNSTABLE,1203,,1,1,8,1,8,,20060403,8,2,,,,,8835020102,,5511.6058587,200564258311we,,0,1263320051106001,8,02559,03/03/2025
,STRIPED BASS,200564258311we,12633200511061701,2005,4,25,23,25,1,701,1,3,B,5,1.5,,14,0,1,1,0,0,0,0,,,1263320051106002,4,6,2,,0,0,Y,,1263320051106,1,11,we,1263320051106002,,,,PLYMOUTH,1205,,1,1,8,1,8,,20060403,8,0,,,,,8835020102,,5511.6058587,200564258311we,,0,1263320051106002,8,02347,03/03/2025
,STRIPED BASS,200564258311we,12633200511061701,2005,4,25,23,25,1,701,1,3,B,5,1.5,,14,0,1,1,0,0,0,0,,,1263320051106003,4,6,2,,0,0,Y,,1263320051106,1,11,we,1263320051106003,,,,PLYMOUTH,1208,,1,1,8,2,8,,20060403,8,0,,,,,8835020102,,5511.6058587,200564258311we,,0,1263320051106003,8,02347,03/03/2025
,STRIPED BASS,200564258311we,12633200511061701,2005,4,33,11,25,1,701,1,3,B,5,2.5,,24,12,1,1,0,0,0,0,,,1263320051106004,4,6,2,,0,0,O,,1263320051106,1,11,we,1263320051106004,,,,HILLSBOROUGH,1250,,1,1,8,1,8,,20060403,8,0,,,,,8835020102,,7697.6877627,200564258311we,,0,1263320051106004,8,03060,03/03/2025
,STRIPED BASS,200564258311we,12633200511061701,2005,4,33,11,25,1,701,1,3,B,5,2.5,,24,12,1,1,0,0,0,0,,,1263320051106005,4,6,2,,0,0,O,,1263320051106,1,11,we,1263320051106005,,,,HILLSBOROUGH,1255,,1,1,8,1,8,,20060403,8,0,,,,,8835020102,,7697.6877627,200564258311we,,0,1263320051106005,8,03060,03/03/2025
,,200564258311we,12633200511061701,2005,4,25,21,25,1,701,1,3,B,5,2,,20,9,1,1,0,0,0,0,,,1263320051106006,4,6,2,,0,0,Y,,1263320051106,1,11,we,1263320051106006,,,,NORFOLK,1344,,1,1,8,2,8,,20060403,8,0,,,,,,,5511.6058587,200564258311we,,0,1263320051106006,8,02048,03/03/2025
,,200564258311we,12633200511061701,2005,4,25,21,25,1,701,1,3,B,5,2,,20,10,1,1,0,0,0,0,,,1263320051106007,4,6,2,,0,0,Y,,1263320051106,1,11,we,1263320051106007,,,,NORFOLK,1346,,1,1,8,2,8,,20060403,8,0,,,,,,,5511.6058587,200564258311we,,0,1263320051106007,8,02048,03/03/2025
,STRIPED BASS,200564258311we,12633200511061701,2005,4,25,5,25,1,701,1,3,B,5,3,0,100,60,1,1,1,0,0,0,,,1263320051106008,4,6,2,,0,0,Y,,1263320051106,1,11,we,1263320051106008,2,0,1,BRISTOL,1417,,1,1,8,1,8,,20060403,8,0,,,,,8835020102,,5511.6058587,200564258311we,,0,1263320051106008,8,02717,03/03/2025
,STRIPED BASS,200564258311we,12633200511061701,2005,4,25,5,25,1,701,1,3,B,5,3,,100,40,1,1,0,0,0,0,,,1263320051106009,4,6,2,,0,0,Y,,1263320051106,1,11,we,1263320051106009,,,,BRISTOL,1420,,1,1,8,2,8,,20060403,8,0,,,,,8835020102,,5511.6058587,200564258311we,,0,1263320051106009,8,02717,03/03/2025
,,200564258311we,12633200511061721,2005,4,25,23,25,1,721,2,3,B,5,2,0,12,4,1,1,1,0,0,0,,,1263320051106010,4,6,2,,0,0,Y,,1263320051106,1,11,we,1263320051106010,2,,,PLYMOUTH,1508,,1,1,8,1,8,,20060403,8,2,,,,,,,1064.2954936,200564258311we,,0,1263320051106010,8,02359,03/03/2025
,,200564258311we,12633200511061721,2005,4,25,23,25,1,721,2,3,B,5,2,,12,4,1,1,0,0,0,0,,,1263320051106011,4,6,2,,0,0,Y,,1263320051106,1,11,we,1263320051106011,,,,PLYMOUTH,1510,,1,1,8,2,8,,20060403,8,2,,,,,,,1064.2954936,200564258311we,,0,1263320051106011,8,02359,03/03/2025
,,200564258311we,12633200511061721,2005,4,25,17,25,1,721,2,3,B,5,1,0,30,15,1,1,1,0,0,0,,,1263320051106012,4,6,2,,0,0,Y,,1263320051106,1,11,we,1263320051106012,2,,,MIDDLESEX,1605,,1,1,8,1,8,,20060403,8,2,,,,,,,1064.2954936,200564258311we,,0,1263320051106012,8,01701,03/03/2025
,STRIPED BASS,200564258311we,12633200511061721,2005,4,25,23,25,1,721,2,3,B,5,1,,90,30,1,1,0,0,0,0,,,1263320051106013,4,6,2,,0,0,Y,,1263320051106,1,11,we,1263320051106013,,,,PLYMOUTH,1625,,1,1,8,2,8,,20060403,8,2,,,,,8835020102,,1064.2954936,200564258311we,,0,1263320051106013,8,02360,03/03/2025
,,200564258311we,12633200511061721,2005,4,25,17,25,1,721,2,3,B,5,4,,2,1,8,1,0,0,0,0,,,1263320051106014,4,6,2,,0,0,Y,,1263320051106,1,11,we,1263320051106014,,,,MIDDLESEX,1710,,1,8,8,2,8,,20060403,8,2,,,,,,,1064.2954936,200564258311we,,0,1263320051106014,8,01757,03/03/2025
