PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,PRIM1,PRIM2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,DATE1,DIST,MODE2001,AREA_NC,MUNI_RES,MUNI_TRP,TSN1,TSN2,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,,200524258303we,164282005031923258,2005,4,25,23,25,23,258,3,3,4,5,5,,9,0,1,1,0,0,0,0,,,1642820050319002,4,2,2,,0,0,Y,,1642820050319,1,03,we,1642820050319002,,,,PLYMOUTH,1433,,,,1,1,8,1,8,,20060124,8,3,,,,,,3863.2643223,200524258303we,,0,1642820050319002,8,02332,03/03/2025
UNIDENTIFIED FLOUNDER OR SOLE,STRIPED BASS,200524258304we,164282005042423763,2005,4,25,23,25,23,763,3,3,4,5,1.5,,150,2,8,1,0,0,0,0,,,1642820050424001,4,2,2,,0,0,Y,,1642820050424,1,04,we,1642820050424001,,,,PLYMOUTH,1449,8835020102,8857000000,,1,2,8,2,8,,20060124,8,3,,,,167680,172702,18448.672533,200524258304we,,0,1642820050424001,8,99998,03/03/2025
,,200524258304we,164282005042423763,2005,4,25,23,25,23,763,2,3,4,5,1,,10,1,1,1,0,0,0,0,,,1642820050424002,4,2,2,,0,0,Y,,1642820050424,1,04,we,1642820050424002,,,,PLYMOUTH,1538,,,,1,1,8,1,8,,20060124,8,2,,,,,,18448.672533,200524258304we,,0,1642820050424002,8,02360,03/03/2025
,,200524258304we,164282005042423763,2005,4,25,23,25,23,763,2,3,4,5,1,,12,1,1,1,0,0,0,0,,,1642820050424003,4,2,2,,0,0,Y,,1642820050424,1,04,we,1642820050424003,,,,PLYMOUTH,1541,,,,1,1,8,1,8,,20060124,8,2,,,,,,18448.672533,200524258304we,,0,1642820050424003,8,02360,03/03/2025
,TAUTOG,200524258404we,12785200504301627,2005,4,25,25,25,1,627,6,4,1,1,2,0,60,4,1,1,1,0,0,0,10,1,1278520050430001,4,2,2,2,0,4,Y,2,1278520050430,2,04,we,1278520050430001,1,0,1,SUFFOLK,1130,8839010101,,,1,1,8,1,8,,20060124,1,6,,,,170479,,157.38796029,200524258404we,,0,1278520050430001,8,,03/03/2025
,TAUTOG,200524258404we,12785200504301627,2005,5,36,61,25,1,627,6,4,1,1,2,,5,1,1,1,0,0,0,1,10,2,1278520050430002,4,2,2,2,0,4,O,2,1278520050430,2,04,we,1278520050430001,,,,NEW YORK,1140,8839010101,,,1,1,8,1,8,,20060124,1,6,,,,170479,,155.20998555,200524258404we,,0,1278520050430002,8,,03/03/2025
,TAUTOG,200524258404we,12785200504301627,2005,4,25,25,25,1,627,6,4,1,1,2,,15,6,1,1,0,0,0,1,10,2,1278520050430003,4,2,2,2,0,4,Y,2,1278520050430,2,04,we,1278520050430001,,,,SUFFOLK,1145,8839010101,,,1,1,8,1,8,,20060124,1,6,,,,170479,,157.38796029,200524258404we,,0,1278520050430003,8,,03/03/2025
,HADDOCK,200524258403we,1263320050320915,2005,4,9,3,25,9,15,6,4,1,2,5.5,0,6,0,1,1,4,0,0,0,31,1,1263320050320001,4,2,2,1,0,9,O,1,1263320050320,2,03,we,1263320050320001,1,0,1,HARTFORD,1605,8791031301,,,1,1,8,1,8,,20060124,2,6,,,,164744,,1.218918846,200524258403we,,0,1263320050320001,8,,03/03/2025
,HADDOCK,200524258403we,1263320050320915,2005,4,9,3,25,9,15,6,4,1,2,5.5,0,6,1,1,1,4,0,0,1,31,2,1263320050320002,4,2,2,1,0,9,O,1,1263320050320,2,03,we,1263320050320001,1,0,1,HARTFORD,1610,8791031301,,,1,1,8,1,8,,20060124,2,6,,,,164744,,1.218918846,200524258403we,,0,1263320050320002,8,,03/03/2025
,HADDOCK,200524258403we,1263320050320915,2005,4,9,3,25,9,15,6,4,1,2,5.5,0,6,1,1,1,3,0,0,1,31,2,1263320050320003,4,2,2,1,0,9,O,1,1263320050320,2,03,we,1263320050320001,1,0,1,HARTFORD,1612,8791031301,,,1,1,8,2,8,,20060124,2,6,,,,164744,,1.218918846,200524258403we,,0,1263320050320003,8,,03/03/2025
,ATLANTIC COD,200524258403we,1263320050320915,2005,4,25,23,25,9,15,6,4,1,2,6,0,40,0,1,1,2,0,0,1,31,2,1263320050320004,4,2,2,1,0,9,Y,1,1263320050320,2,03,we,1263320050320001,1,0,6,PLYMOUTH,1615,8791030402,,,1,1,8,1,8,,20060124,2,6,,,,164712,,1.2360232511,200524258403we,,0,1263320050320004,8,,03/03/2025
,ATLANTIC COD,200524258403we,1263320050320915,2005,4,25,9,25,9,15,6,4,1,2,5.5,0,50,1,1,1,5,0,0,1,31,2,1263320050320005,4,2,2,1,0,9,Y,1,1263320050320,2,03,we,1263320050320001,1,,,ESSEX,1620,8791030402,,,1,1,8,1,8,,20060124,2,6,,,,164712,,1.2360232511,200524258403we,,0,1263320050320005,8,,03/03/2025
,ATLANTIC COD,200524258403we,1263320050320915,2005,5,36,47,25,9,15,6,4,1,2,5,0,5,0,1,1,5,0,0,1,31,2,1263320050320006,4,2,2,1,0,9,O,1,1263320050320,2,03,we,1263320050320001,1,0,1,KINGS,1625,8791030402,,,1,1,8,1,8,,20060124,2,6,,,,164712,,1.218918846,200524258403we,,0,1263320050320006,8,,03/03/2025
,ATLANTIC COD,200524258403we,1263320050320915,2005,5,36,47,25,9,15,6,4,1,2,5,0,5,0,1,1,4,0,0,1,31,2,1263320050320007,4,2,2,1,0,9,O,1,1263320050320,2,03,we,1263320050320001,1,0,1,KINGS,1628,8791030402,,,1,1,8,2,8,,20060124,2,6,,,,164712,,1.218918846,200524258403we,,0,1263320050320007,8,,03/03/2025
,ATLANTIC COD,200524258403we,1263320050320915,2005,5,36,47,25,9,15,6,4,1,2,5,0,4,0,1,1,3,0,0,1,31,2,1263320050320008,4,2,2,1,0,9,O,1,1263320050320,2,03,we,1263320050320001,1,0,6,KINGS,1630,8791030402,,,1,1,8,2,8,,20060124,2,6,,,,164712,,1.218918846,200524258403we,,0,1263320050320008,8,,03/03/2025
,HADDOCK,200524258403we,1263320050320915,2005,4,25,17,25,9,15,6,4,1,2,5.5,0,50,0,1,1,1,0,0,1,31,2,1263320050320009,4,2,2,1,0,9,Y,1,1263320050320,2,03,we,1263320050320001,1,0,4,MIDDLESEX,1640,8791031301,,,1,1,8,2,8,,20060124,2,6,,,,164744,,1.2360232511,200524258403we,,0,1263320050320009,8,,03/03/2025
,HADDOCK,200524258403wd,1273420050331915,2005,4,25,27,25,9,15,6,4,1,2,6.5,0,30,0,1,1,1,0,0,0,49,1,1273420050331001,4,2,2,1,0,9.5,N,1,1273420050331,2,03,wd,1273420050331001,1,0,3,,1638,8791031301,,,1,1,8,2,8,,20060124,2,6,,,,164744,,10.995627629,200524258403wd,,0,1273420050331001,8,,03/03/2025
HADDOCK,ATLANTIC COD,200524258403wd,1273420050331915,2005,4,25,13,25,9,15,6,4,1,2,6.5,0,30,0,1,1,2,0,0,1,49,2,1273420050331002,4,2,2,1,0,9.5,N,1,1273420050331,2,03,wd,1273420050331001,1,0,5,,1640,8791030402,8791031301,,1,1,8,1,8,,20060124,2,6,,,,164712,164744,10.995627629,200524258403wd,,0,1273420050331002,8,,03/03/2025
,ATLANTIC COD,200524258403wd,1273420050331915,2005,4,25,13,25,9,15,6,4,1,2,6.5,0,30,0,1,1,4,0,0,1,49,2,1273420050331003,4,2,2,1,0,9.5,N,1,1273420050331,2,03,wd,1273420050331001,1,,,,1643,8791030402,,,1,1,8,1,8,,20060124,2,6,,,,164712,,10.995627629,200524258403wd,,0,1273420050331003,8,,03/03/2025
,,200524258403wd,1273420050331915,2005,4,25,17,25,9,15,6,4,1,2,6.5,0,4,4,1,1,3,0,0,1,49,2,1273420050331004,4,2,2,1,0,9.5,Y,1,1273420050331,2,03,wd,1273420050331001,1,,,MIDDLESEX,1646,,,,1,1,8,2,8,,20060124,2,6,,,,,,12.262967493,200524258403wd,,0,1273420050331004,8,,03/03/2025
HADDOCK,ATLANTIC COD,200524258403wd,1273420050331915,2005,5,36,103,25,9,15,6,4,1,2,6.5,0,15,0,1,1,1,0,0,1,49,2,1273420050331005,4,2,2,1,0,9.5,O,1,1273420050331,2,03,wd,1273420050331001,1,0,3,SUFFOLK,1648,8791030402,8791031301,,1,1,8,1,8,,20060124,2,6,,,,164712,164744,12.093269421,200524258403wd,,0,1273420050331005,8,,03/03/2025
,,200524258403wd,1273420050331915,2005,5,36,103,25,9,15,6,4,1,2,6.5,0,15,0,1,1,2,0,0,1,49,2,1273420050331006,4,2,2,1,0,9.5,O,1,1273420050331,2,03,wd,1273420050331001,1,,,SUFFOLK,1651,,,,1,1,8,1,8,,20060124,2,6,,,,,,12.093269421,200524258403wd,,0,1273420050331006,8,,03/03/2025
HADDOCK,ATLANTIC COD,200524258403wd,1273420050331915,2005,5,42,71,25,9,15,6,4,1,2,6.5,0,0,0,1,1,2,0,0,1,49,2,1273420050331007,4,2,2,1,0,9.5,O,1,1273420050331,2,03,wd,1273420050331001,1,,,,1654,8791030402,8791031301,,1,1,8,2,8,,20060124,2,6,,,,164712,164744,12.093269421,200524258403wd,,0,1273420050331007,8,,03/03/2025
HADDOCK,ATLANTIC COD,200524258403wd,1273420050331915,2005,4,9,5,25,9,15,6,4,1,2,6.5,0,0,0,1,1,2,0,0,1,49,2,1273420050331008,4,2,2,1,0,9.5,O,1,1273420050331,2,03,wd,1273420050331001,1,,,LITCHFIELD,1659,8791030402,8791031301,,1,1,8,1,8,,20060124,2,6,,,,164712,164744,12.093269421,200524258403wd,,0,1273420050331008,8,,03/03/2025
HADDOCK,ATLANTIC COD,200524258403wd,1273420050331915,2005,4,25,17,25,9,15,6,4,1,2,6.5,0,40,1,1,1,1,0,0,1,49,2,1273420050331009,4,2,2,1,0,9.5,Y,1,1273420050331,2,03,wd,1273420050331001,1,0,4,MIDDLESEX,1701,8791030402,8791031301,,1,1,8,1,8,,20060124,2,6,,,,164712,164744,12.262967493,200524258403wd,,0,1273420050331009,8,,03/03/2025
HADDOCK,ATLANTIC COD,200524258403wd,1273420050331915,2005,4,9,3,25,9,15,6,4,1,2,6.5,0,4,0,1,1,4,0,0,1,49,2,1273420050331010,4,2,2,1,0,9.5,O,1,1273420050331,2,03,wd,1273420050331001,1,0,1,HARTFORD,1704,8791030402,8791031301,,1,1,8,1,8,,20060124,2,6,,,,164712,164744,12.093269421,200524258403wd,,0,1273420050331010,8,,03/03/2025
HADDOCK,ATLANTIC COD,200524258403wd,1273420050331915,2005,4,25,13,25,9,15,6,4,1,2,6.5,0,20,1,1,1,2,0,0,1,49,2,1273420050331011,4,2,2,1,0,9.5,N,1,1273420050331,2,03,wd,1273420050331001,1,,,,1709,8791030402,8791031301,,1,1,8,1,8,,20060124,2,6,,,,164712,164744,10.995627629,200524258403wd,,0,1273420050331011,8,,03/03/2025
,ATLANTIC COD,200524258403we,12785200503201444,2005,5,36,119,25,1,444,6,4,1,2,8,0,7,2,1,1,2,0,0,0,28,1,1278520050320001,4,2,2,1,0,15,O,1,1278520050320,2,03,we,1278520050320001,1,0,20,WESTCHESTER,1915,8791030402,,,1,1,8,1,8,,20060124,2,6,,,,164712,,2.4395558224,200524258403we,,0,1278520050320001,8,,03/03/2025
,ATLANTIC COD,200524258403we,12785200503201444,2005,5,36,119,25,1,444,6,4,1,2,8,0,7,2,1,1,2,0,0,1,28,2,1278520050320002,4,2,2,1,0,15,O,1,1278520050320,2,03,we,1278520050320001,1,0,20,WESTCHESTER,1920,8791030402,,,1,1,8,1,8,,20060124,2,6,,,,164712,,2.4395558224,200524258403we,,0,1278520050320002,8,,03/03/2025
,ATLANTIC COD,200524258403we,12785200503201444,2005,0,50,23,25,1,444,6,4,1,2,8,0,37,6,1,1,2,0,0,1,28,2,1278520050320003,4,2,2,1,0,15,O,1,1278520050320,2,03,we,1278520050320001,1,0,8,,1925,8791030402,,,1,1,8,1,8,,20060124,2,6,,,,164712,,2.4395558224,200524258403we,,0,1278520050320003,8,,03/03/2025
,ATLANTIC COD,200524258403we,12785200503201444,2005,4,9,11,25,1,444,6,4,1,2,8,0,37,6,1,1,2,0,0,1,28,2,1278520050320004,4,2,2,1,0,15,O,1,1278520050320,2,03,we,1278520050320001,1,0,11,NEW LONDON,1930,8791030402,,,1,1,8,1,8,,20060124,2,6,,,,164712,,2.4395558224,200524258403we,,0,1278520050320004,8,,03/03/2025
,ATLANTIC COD,200524258403we,12785200503201444,2005,5,34,1,25,1,444,6,4,1,2,8,0,0,0,1,1,2,0,0,1,28,2,1278520050320005,4,2,2,1,0,15,O,1,1278520050320,2,03,we,1278520050320001,1,0,14,ATLANTIC,1945,8791030402,,,1,1,8,1,8,,20060124,2,6,,,,164712,,2.4395558224,200524258403we,,0,1278520050320005,8,,03/03/2025
HADDOCK,ATLANTIC COD,200524258404we,164572005043091505,2005,4,25,21,25,9,1505,6,4,1,2,7.5,0,120,37,1,1,0,3,0,0,51,1,1645720050430001,4,2,1,1,0,13,Y,1,1645720050430,6,04,we,1645720050430001,1,1,0,NORFOLK,1600,8791030402,8791031301,,1,1,8,1,1,,20060124,2,6,,,,164712,164744,376.23432982,200524258404we,,0,1645720050430001,8,02343,03/03/2025
HADDOCK,ATLANTIC COD,200524258404we,164572005043091505,2005,4,9,5,25,9,1505,6,4,1,2,7.5,0,0,0,1,1,0,3,0,1,51,2,1645720050430002,4,2,1,1,8,13,O,1,1645720050430,6,04,we,1645720050430001,1,,,LITCHFIELD,1610,8791030402,8791031301,,1,1,8,1,1,,20060124,2,6,,,,164712,164744,371.02790319,200524258404we,,0,1645720050430002,8,06098,03/03/2025
HADDOCK,ATLANTIC COD,200524258404we,164572005043091505,2005,4,25,13,25,9,1505,6,4,1,2,7.5,0,4,0,1,1,0,2,0,1,51,2,1645720050430003,4,2,1,1,1,13,N,1,1645720050430,6,04,we,1645720050430001,1,2,0,,1615,8791030402,8791031301,,1,1,8,1,1,,20060124,2,6,,,,164712,164744,337.35167237,200524258404we,,0,1645720050430003,8,01020,03/03/2025
HADDOCK,ATLANTIC COD,200524258404we,164572005043091505,2005,4,9,3,25,9,1505,6,4,1,2,7.5,0,6,1,1,1,0,2,0,1,51,2,1645720050430004,4,2,1,1,8,13,O,1,1645720050430,6,04,we,1645720050430001,1,2,0,HARTFORD,1620,8791030402,8791031301,,1,1,8,2,1,,20060124,2,6,,,,164712,164744,371.02790319,200524258404we,,0,1645720050430004,8,06096,03/03/2025
HADDOCK,ATLANTIC COD,200524258404we,164572005043091505,2005,4,25,3,25,9,1505,6,4,1,2,7.5,0,0,0,1,1,0,1,0,1,51,2,1645720050430005,4,2,1,1,2,13,N,1,1645720050430,6,04,we,1645720050430001,1,1,0,,1620,8791030402,8791031301,,1,1,8,1,1,,20060124,2,6,,,,164712,164744,337.35167237,200524258404we,,0,1645720050430005,8,01255,03/03/2025
ATLANTIC COD,HADDOCK,200524258404we,164572005043091505,2005,4,25,25,25,9,1505,6,4,1,2,7.5,0,8,3,1,1,0,5,0,1,51,2,1645720050430006,4,2,1,1,3,13,Y,1,1645720050430,6,04,we,1645720050430001,1,1,0,SUFFOLK,1630,8791031301,8791030402,,1,1,8,1,1,,20060124,2,6,,,,164744,164712,376.23432982,200524258404we,,0,1645720050430006,8,02126,03/03/2025
HADDOCK,ATLANTIC COD,200524258404we,164572005043091505,2005,5,36,81,25,9,1505,6,4,1,2,7.5,0,35,7,1,1,0,6,0,1,51,2,1645720050430007,4,2,1,1,6,13,O,1,1645720050430,6,04,we,1645720050430001,1,1,0,QUEENS,1630,8791030402,8791031301,,1,1,8,2,1,,20060124,2,6,,,,164712,164744,371.02790319,200524258404we,,0,1645720050430007,8,11103,03/03/2025
HADDOCK,ATLANTIC COD,200524258404we,164572005043091505,2005,4,25,17,25,9,1505,6,4,1,2,7.5,0,120,16,1,1,0,1,0,1,51,2,1645720050430008,4,2,1,1,0,13,Y,1,1645720050430,6,04,we,1645720050430001,1,1,0,MIDDLESEX,1630,8791030402,8791031301,,1,1,8,1,1,,20060124,2,6,,,,164712,164744,376.23432982,200524258404we,,0,1645720050430008,8,02140,03/03/2025
HADDOCK,ATLANTIC COD,200524258404we,164572005043091505,2005,4,25,9,25,9,1505,6,4,1,2,7.5,0,50,3,1,1,0,5,0,1,51,2,1645720050430009,4,2,1,1,6,13,Y,1,1645720050430,6,04,we,1645720050430001,1,3,0,ESSEX,1640,8791030402,8791031301,,1,1,8,1,1,,20060124,2,6,,,,164712,164744,376.23432982,200524258404we,,0,1645720050430009,8,01905,03/03/2025
HADDOCK,ATLANTIC COD,200524258404we,164572005043091505,2005,4,9,3,25,9,1505,6,4,1,2,7.5,0,45,7,1,1,0,5,0,1,51,2,1645720050430010,4,2,1,1,10,13,O,1,1645720050430,6,04,we,1645720050430001,1,5,0,HARTFORD,1640,8791030402,8791031301,,1,1,8,1,1,,20060124,2,6,,,,164712,164744,371.02790319,200524258404we,,0,1645720050430010,8,06095,03/03/2025
HADDOCK,ATLANTIC COD,200524258404we,164572005043091505,2005,4,9,3,25,9,1505,6,4,1,2,7.5,0,60,1,1,1,0,4,0,1,51,2,1645720050430011,4,2,1,1,6,13,O,1,1645720050430,6,04,we,1645720050430001,1,,,HARTFORD,1705,8791030402,8791031301,,1,1,8,1,1,,20060124,2,6,,,,164712,164744,371.02790319,200524258404we,,0,1645720050430011,8,06082,03/03/2025
HADDOCK,ATLANTIC COD,200524258404we,164572005043091505,2005,4,25,13,25,9,1505,6,4,1,2,7.5,0,60,2,1,1,0,1,0,1,51,2,1645720050430012,4,2,1,1,2,13,N,1,1645720050430,6,04,we,1645720050430001,1,1,0,,1710,8791030402,8791031301,,1,1,8,1,1,,20060124,2,6,,,,164712,164744,337.35167237,200524258404we,,0,1645720050430012,8,01104,03/03/2025
HADDOCK,ATLANTIC COD,200524258404we,164572005043091505,2005,4,9,3,25,9,1505,6,4,1,2,7.5,0,1,0,1,1,0,2,0,1,51,2,1645720050430013,4,2,1,1,0,13,O,1,1645720050430,6,04,we,1645720050430001,1,1,0,HARTFORD,1723,8791030402,8791031301,,1,1,8,1,1,,20060124,2,6,,,,164712,164744,371.02790319,200524258404we,,0,1645720050430013,8,06075,03/03/2025
ATLANTIC COD,HADDOCK,200524258404we,16458200504109795,2005,4,25,9,25,9,795,6,4,1,2,5.5,0,5,2,1,1,0,4,0,0,51,1,1645820050410001,4,2,1,1,1,10,Y,1,1645820050410,6,04,we,1645820050410001,1,1,0,ESSEX,1545,8791031301,8791030402,,1,1,8,1,1,,20060124,2,6,,,,164744,164712,698.72089824,200524258404we,,0,1645820050410001,8,01960,03/03/2025
HADDOCK,ATLANTIC WOLFFISH,200524258404we,16458200504109795,2005,4,25,17,25,9,795,6,4,1,2,5.5,0,6,2,1,1,0,2,0,1,51,2,1645820050410002,4,2,1,1,2,10,Y,1,1645820050410,6,04,we,1645820050410001,1,2,0,MIDDLESEX,1550,8842020103,8791031301,,1,1,8,1,1,,20060124,2,6,,,,171341,164744,698.72089824,200524258404we,,0,1645820050410002,8,01886,03/03/2025
HADDOCK,ATLANTIC COD,200524258404we,16458200504109795,2005,4,25,17,25,9,795,6,4,1,2,5.5,0,35,2,1,1,0,0,0,1,51,2,1645820050410003,4,2,2,1,5,10,Y,1,1645820050410,6,04,we,1645820050410001,1,,,MIDDLESEX,1555,8791030402,8791031301,,1,1,8,1,8,,20060124,2,6,,,,164712,164744,698.72089824,200524258404we,,0,1645820050410003,8,01880,03/03/2025
HADDOCK,ATLANTIC WOLFFISH,200524258404we,16458200504109795,2005,4,25,25,25,9,795,6,4,1,2,5.5,0,18,2,1,1,0,1,0,1,51,2,1645820050410004,4,2,1,1,5,10,Y,1,1645820050410,6,04,we,1645820050410001,1,,,SUFFOLK,1600,8842020103,8791031301,,1,1,8,1,1,,20060124,2,6,,,,171341,164744,698.72089824,200524258404we,,0,1645820050410004,8,02474,03/03/2025
ATLANTIC WOLFFISH,ATLANTIC COD,200524258404we,16458200504109795,2005,4,25,9,25,9,795,6,4,1,2,5.5,0,1,0,1,1,0,7,0,1,51,2,1645820050410005,4,2,1,1,1,10,Y,1,1645820050410,6,04,we,1645820050410001,1,4,0,ESSEX,1610,8791030402,8842020103,,1,1,8,1,1,,20060124,2,6,,,,164712,171341,698.72089824,200524258404we,,0,1645820050410005,8,02465,03/03/2025
ATLANTIC COD,HADDOCK,200524258404we,16458200504109795,2005,4,25,13,25,9,795,6,4,1,2,5.5,0,1,0,1,1,0,0,0,1,51,2,1645820050410006,4,2,2,1,1,10,N,1,1645820050410,6,04,we,1645820050410001,1,,,,1615,8791031301,8791030402,,1,1,8,1,8,,20060124,2,6,,,,164744,164712,626.51024869,200524258404we,,0,1645820050410006,8,01108,03/03/2025
HADDOCK,ATLANTIC COD,200524258404we,16458200504109795,2005,4,33,15,25,9,795,6,4,1,2,5.5,0,7,0,1,1,0,1,0,1,51,2,1645820050410007,4,2,1,1,2,10,O,1,1645820050410,6,04,we,1645820050410001,1,,,ROCKINGHAM,1620,8791030402,8791031301,,1,1,8,1,1,,20060124,2,6,,,,164712,164744,689.05182021,200524258404we,,0,1645820050410007,8,03053,03/03/2025
HADDOCK,ATLANTIC COD,200524258404we,164582005042391505,2005,4,25,21,25,9,1505,6,4,1,2,6,0,115,0,1,1,0,0,0,0,13,1,1645820050423001,4,2,2,1,6,9.5,Y,1,1645820050423,6,04,we,1645820050423001,1,,,NORFOLK,1320,8791030402,8791031301,,1,1,8,1,8,,20060124,2,6,,,,164712,164744,207.78954817,200524258404we,,0,1645820050423001,8,02343,03/03/2025
POLLOCK,ATLANTIC COD,200524258404we,164582005042391505,2005,4,25,17,25,9,1505,6,4,1,2,6,0,40,12,1,1,0,4,0,1,13,2,1645820050423002,4,2,1,1,8,9.5,Y,1,1645820050423,6,04,we,1645820050423001,1,1,0,MIDDLESEX,1333,8791030402,8791030901,,1,1,8,1,1,,20060124,2,6,,,,164712,164727,207.78954817,200524258404we,,0,1645820050423002,8,02140,03/03/2025
BLACK SEA BASS,SCUP,200524258404we,164582005042391505,2005,4,25,25,25,9,1505,6,4,1,2,6,0,40,1,1,1,0,2,0,1,13,2,1645820050423003,4,2,1,1,1,9.5,Y,1,1645820050423,6,04,we,1645820050423001,1,1,0,SUFFOLK,1340,8835430101,8835020301,,1,1,8,1,1,,20060124,2,6,,,,169182,167687,207.78954817,200524258404we,,0,1645820050423003,8,02119,03/03/2025
HADDOCK,ATLANTIC COD,200524258404we,164582005042391505,2005,4,25,25,25,9,1505,6,4,1,2,6,0,3,0,1,1,0,1,0,1,13,2,1645820050423004,4,2,1,1,1,9.5,Y,1,1645820050423,6,04,we,1645820050423001,1,1,0,SUFFOLK,1350,8791030402,8791031301,,1,1,8,2,1,,20060124,2,6,,,,164712,164744,207.78954817,200524258404we,,0,1645820050423004,8,01906,03/03/2025
BLACK SEA BASS,SCUP,200524258404we,164582005042391505,2005,4,25,25,25,9,1505,6,4,1,2,6,0,40,1,1,1,0,2,0,1,13,2,1645820050423005,4,2,1,1,1,9.5,Y,1,1645820050423,6,04,we,1645820050423001,1,2,0,SUFFOLK,1400,8835430101,8835020301,,1,1,8,1,1,,20060124,2,6,,,,169182,167687,207.78954817,200524258404we,,0,1645820050423005,8,02119,03/03/2025
HADDOCK,ATLANTIC COD,200524258404we,164582005042391505,2005,4,25,13,25,9,1505,6,4,1,2,6,0,30,4,1,1,0,2,0,1,13,2,1645820050423006,4,2,1,1,2,9.5,N,1,1645820050423,6,04,we,1645820050423001,1,2,1,,1405,8791030402,8791031301,,1,1,8,1,1,,20060124,2,6,,,,164712,164744,186.31513932,200524258404we,,0,1645820050423006,8,01056,03/03/2025
,,200524258599xx,200524258599xx0000,2005,,,,25,,,,5,,1,,,,,,,,,,,,,200524258599xx01,4,2,,,,,,,,,99,xx,200524258599xx01,,,,,,,,,,,,,,,,,,,,,,,3376.1861296,,,0,200524258599xx01,8,,03/03/2025
,ATLANTIC COD,200524258503wd,1263320050318915,2005,5,36,93,25,9,15,7,5,1,2,4,,4,0,1,1,0,0,0,0,18,1,1263320050318001,4,2,2,1,0,9,O,1,1263320050318,5,03,wd,1263320050318001,,,,,1605,8791030402,,,1,1,8,1,8,,20060124,2,6,,,,164712,,0,200524258503wd,,0,1263320050318001,8,12306,03/03/2025
,ATLANTIC COD,200524258503wd,1263320050318915,2005,5,36,93,25,9,15,7,5,1,2,4,,4,0,1,1,0,0,0,1,18,2,1263320050318002,4,2,2,1,0,9,O,1,1263320050318,5,03,wd,1263320050318001,,,,,1608,8791030402,,,1,1,8,1,8,,20060124,2,6,,,,164712,,0,200524258503wd,,0,1263320050318002,8,12306,03/03/2025
,ATLANTIC COD,200524258503wd,1263320050318915,2005,4,25,9,25,9,15,7,5,1,2,6,0,55,0,1,1,1,0,0,1,18,2,1263320050318003,4,2,2,1,0,9,Y,1,1263320050318,5,03,wd,1263320050318001,1,0,1,ESSEX,1615,8791030402,,,1,1,8,1,8,,20060124,2,6,,,,164712,,0,200524258503wd,,0,1263320050318003,8,01930,03/03/2025
,ATLANTIC COD,200524258503wd,1263320050318915,2005,4,25,15,25,9,15,7,5,1,2,4,0,4,0,1,1,1,0,0,1,18,2,1263320050318004,4,2,2,1,0,9,N,1,1263320050318,5,03,wd,1263320050318001,1,,,,1620,8791030402,,,1,1,8,1,8,,20060124,2,6,,,,164712,,0,200524258503wd,,0,1263320050318004,8,01088,03/03/2025
,ATLANTIC COD,200524258503wd,1263320050318915,2005,4,25,27,25,9,15,7,5,1,2,5,0,7,0,2,1,1,0,0,1,18,2,1263320050318005,4,2,2,1,0,9,N,1,1263320050318,5,03,wd,1263320050318001,1,0,4,,1625,8791030402,,,1,1,8,2,8,,20060124,2,6,,,,164712,,0,200524258503wd,,0,1263320050318005,8,01462,03/03/2025
,ATLANTIC COD,200524258503wd,1263320050318915,2005,4,25,27,25,9,15,7,5,1,2,5,0,7,0,1,1,1,0,0,1,18,2,1263320050318006,4,2,2,1,0,9,N,1,1263320050318,5,03,wd,1263320050318001,1,0,4,,1630,8791030402,,,1,1,8,1,8,,20060124,2,6,,,,164712,,0,200524258503wd,,0,1263320050318006,8,01462,03/03/2025
,ATLANTIC COD,200524258503we,1263320050319915,2005,4,25,23,25,9,15,7,5,1,2,4.5,0,150,0,1,1,1,0,0,0,21,1,1263320050319001,4,2,2,1,0,9,Y,1,1263320050319,5,03,we,1263320050319001,1,,,PLYMOUTH,1550,8791030402,,,1,1,8,1,8,,20060124,2,6,,,,164712,,0,200524258503we,,0,1263320050319001,8,02050,03/03/2025
,ATLANTIC COD,200524258503we,1263320050319915,2005,4,25,23,25,9,15,7,5,1,2,4.5,,150,0,1,1,0,0,0,1,21,2,1263320050319002,4,2,2,1,0,9,Y,1,1263320050319,5,03,we,1263320050319001,,,,PLYMOUTH,1555,8791030402,,,1,1,8,2,8,,20060124,2,6,,,,164712,,0,200524258503we,,0,1263320050319002,8,02050,03/03/2025
