PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,DATE1,DIST,MODE2001,AREA_NC,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,KINGFISH GENUS,200516128301wd,151122005010512721,2005,6,12,127,12,127,21,1,3,1,1,4.5,,250,40,1,1,0,0,0,0,,,1511220050105005,6,1,2,,,,Y,,1511220050105,,01,wd,1511220050105005,,,,VOLUSIA,1452,1,1,1,8,2,8,,18FEB200510:04,1,,,,,8835440600,,25375.80021,200516128301wd,,0,1511220050105005,8,32118,03/03/2025
,KINGFISH GENUS,200516128301wd,151122005010512721,2005,6,12,127,12,127,21,1,3,1,1,2.5,0,200,30,1,1,2,5,0,0,,,1511220050105006,6,1,1,,,,Y,,1511220050105,,01,wd,1511220050105006,2,,,VOLUSIA,1507,1,1,1,8,1,1,,18FEB200510:04,1,,,,,8835440600,,25375.80021,200516128301wd,,0,1511220050105006,8,32117,03/03/2025
,,200516128301wd,151122005010512721,2005,6,12,117,12,127,21,1,3,1,1,2,,2,1,1,1,0,0,0,0,,,1511220050105007,6,1,2,,,,Y,,1511220050105,,01,wd,1511220050105007,,,,SEMINOLE,1543,1,1,1,8,1,8,,18FEB200510:04,1,,,,,,,25375.80021,200516128301wd,,0,1511220050105007,8,99998,03/03/2025
,,200516128301wd,151122005010512721,2005,6,12,117,12,127,21,1,3,1,1,2,,2,1,1,1,0,0,0,0,,,1511220050105008,6,1,2,,,,Y,,1511220050105,,01,wd,1511220050105008,,,,SEMINOLE,1544,1,1,1,8,2,8,,18FEB200510:04,1,,,,,,,25375.80021,200516128301wd,,0,1511220050105008,8,99998,03/03/2025
,RED DRUM,200516128301wd,151122005010512721,2005,6,12,127,12,127,21,1,3,1,1,3,0,30,4,1,2,3,8,0,0,,,1511220050105009,6,1,1,,,,Y,,1511220050105,,01,wd,1511220050105009,2,,,VOLUSIA,1610,1,1,1,2,1,2,,18FEB200510:04,1,,,,,8835440901,,25375.80021,200516128301wd,,0,1511220050105009,8,32114,03/03/2025
,,200516128301wd,151122005010512721,2005,6,12,127,12,127,21,1,3,1,1,3,,30,4,1,0,0,0,1,0,,,1511220050105010,6,1,3,,,,Y,,1511220050105,,01,wd,1511220050105009,,,,VOLUSIA,1611,1,1,1,8,2,8,,18FEB200510:04,1,,,,,,,25375.80021,200516128301wd,,0,1511220050105009,8,32114,03/03/2025
,,200516128301wd,151122005010512721,2005,7,48,141,12,127,21,1,3,1,1,1,,0,0,1,1,0,0,0,0,,,1511220050105011,6,1,2,,,,O,,1511220050105,,01,wd,1511220050105011,,,,,1434,1,1,1,8,1,8,,18FEB200510:04,1,,,,,,,23338.638592,200516128301wd,,0,1511220050105011,8,79924,03/03/2025
,,200516128301wd,151122005010512721,2005,0,39,35,12,127,21,1,3,1,1,3,0,0,0,1,1,2,0,0,0,,,1511220050105012,6,1,2,,,,O,,1511220050105,,01,wd,1511220050105012,2,,,,1641,1,1,1,8,1,8,,18FEB200510:04,1,,,,,,,23338.638592,200516128301wd,,0,1511220050105012,8,44109,03/03/2025
,,200516128301wd,151122005010512721,2005,0,39,35,12,127,21,1,3,1,1,3,,0,0,1,1,0,0,0,0,,,1511220050105013,6,1,2,,,,O,,1511220050105,,01,wd,1511220050105013,,,,,1642,1,1,1,8,2,8,,18FEB200510:04,1,,,,,,,23338.638592,200516128301wd,,0,1511220050105013,8,44109,03/03/2025
,,200516128301wd,151122005010512721,2005,5,11,1,12,127,21,1,3,1,1,3.5,,0,0,1,1,0,0,0,0,,,1511220050105014,6,1,2,,,,O,,1511220050105,,01,wd,1511220050105014,,,,,1702,1,1,1,8,2,8,,18FEB200510:04,1,,,,,,,23338.638592,200516128301wd,,0,1511220050105014,8,20032,03/03/2025
SPOTTED SEATROUT,KINGFISH GENUS,200516128301wd,151122005010512721,2005,5,51,155,12,127,21,1,3,1,1,7,0,998,20,1,1,3,8,0,0,,,1511220050105015,6,1,1,,,,O,,1511220050105,,01,wd,1511220050105015,2,4,0,,1734,1,1,1,8,1,1,,18FEB200510:04,1,,,,,8835440600,8835440102,23338.638592,200516128301wd,,0,1511220050105015,8,24084,03/03/2025
,,200516128301wd,151122005010512721,2005,0,39,113,12,127,21,1,3,1,1,5,0,2,2,1,1,2,0,0,0,,,1511220050105016,6,1,2,,,,O,,1511220050105,,01,wd,1511220050105016,2,,,,1745,1,1,1,8,1,8,,18FEB200510:04,1,,,,,,,23338.638592,200516128301wd,,0,1511220050105016,8,45327,03/03/2025
,,200516128301wd,151122005010512721,2005,0,39,113,12,127,21,1,3,1,1,5,,2,2,1,1,0,0,0,0,,,1511220050105017,6,1,2,,,,O,,1511220050105,,01,wd,1511220050105017,,,,,1746,1,1,1,8,2,8,,18FEB200510:04,1,,,,,,,23338.638592,200516128301wd,,0,1511220050105017,8,45327,03/03/2025
KINGFISH GENUS,FLORIDA POMPANO,200516128301wd,151122005011035917,2005,6,12,35,12,35,917,5,3,1,1,3.5,0,150,35,1,1,1,1,0,0,,,1511220050110001,6,1,1,,,,Y,,1511220050110,,01,wd,1511220050110001,2,1,0,FLAGLER,1108,1,1,1,8,1,1,,18FEB200510:04,1,,,,,8835280901,8835440600,40528.528323,200516128301wd,,0,1511220050110001,8,32164,03/03/2025
,KINGFISH GENUS,200516128301wd,151122005011035917,2005,4,25,13,12,35,917,5,3,1,1,3.5,0,145,25,1,1,1,1,0,0,,,1511220050110002,6,1,1,,,,O,,1511220050110,,01,wd,1511220050110002,2,,,,1112,1,1,1,8,2,1,,18FEB200510:04,1,,,,,8835440600,,37274.910244,200516128301wd,,0,1511220050110002,8,99998,03/03/2025
,KINGFISH GENUS,200516128301wd,151122005011035917,2005,6,37,97,12,35,917,5,3,1,1,1.5,0,15,15,1,1,1,7,0,0,,,1511220050110003,6,1,1,,,,O,,1511220050110,,01,wd,1511220050110003,2,,,,1210,1,1,1,8,1,1,,18FEB200510:04,1,,,,,8835440600,,37274.910244,200516128301wd,,0,1511220050110003,8,99998,03/03/2025
,KINGFISH GENUS,200516128301wd,151122005011035917,2005,6,12,35,12,35,917,5,3,1,1,2,0,50,10,1,1,0,0,0,0,,,1511220050110004,6,1,2,,,,Y,,1511220050110,,01,wd,1511220050110004,,,,FLAGLER,1230,1,1,1,8,1,8,,18FEB200510:04,1,,,,,8835440600,,40528.528323,200516128301wd,,0,1511220050110004,8,99998,03/03/2025
FLORIDA POMPANO,KINGFISH GENUS,200516128301wd,151122005011035917,2005,6,12,35,12,35,917,5,3,1,1,5.5,0,7,7,1,1,3,14,0,0,,,1511220050110005,6,1,1,,,,Y,,1511220050110,,01,wd,1511220050110005,2,,,FLAGLER,1330,1,1,1,8,1,1,,18FEB200510:04,1,,,,,8835440600,8835280901,40528.528323,200516128301wd,,0,1511220050110005,8,32136,03/03/2025
FLORIDA POMPANO,KINGFISH GENUS,200516128301wd,151122005011035917,2005,0,99,998,12,35,917,5,3,1,1,5.5,0,7,7,1,1,2,6,0,0,,,1511220050110006,6,1,1,,,,O,,1511220050110,,01,wd,1511220050110006,2,,,,1335,1,1,1,8,2,1,,18FEB200510:04,1,,,,,8835440600,8835280901,37274.910244,200516128301wd,,0,1511220050110006,8,99997,03/03/2025
,KINGFISH GENUS,200516128301wd,151122005011035917,2005,0,55,127,12,35,917,5,3,1,1,3.5,0,60,5,1,1,3,0,0,0,,,1511220050110007,6,1,2,,,,O,,1511220050110,,01,wd,1511220050110007,2,,,,1350,1,1,1,8,2,8,,18FEB200510:04,1,,,,,8835440600,,37274.910244,200516128301wd,,0,1511220050110007,8,53147,03/03/2025
,,200516128301wd,151122005011035917,2005,0,99,998,12,35,917,5,3,1,1,2,1,60,10,1,1,0,0,0,0,,,1511220050110008,6,1,2,,,,O,,1511220050110,,01,wd,1511220050110008,,,,,1354,1,1,1,8,2,8,,18FEB200510:04,1,,,,,,,37274.910244,200516128301wd,,0,1511220050110008,8,99997,03/03/2025
,KINGFISH GENUS,200516128301wd,151122005011035917,2005,5,34,13,12,35,917,5,3,1,1,4.5,2,35,35,2,1,2,0,0,0,,,1511220050110009,6,1,2,,,,O,,1511220050110,,01,wd,1511220050110009,2,,,ESSEX,1357,1,1,1,8,1,8,,18FEB200510:04,1,,,,,8835440600,,37274.910244,200516128301wd,,0,1511220050110009,8,07006,03/03/2025
KINGFISH GENUS,FLORIDA POMPANO,200516128301wd,151122005011035917,2005,6,12,127,12,35,917,5,3,1,1,4,0,45,6,1,1,0,1,0,0,,,1511220050110010,6,1,1,,,,Y,,1511220050110,,01,wd,1511220050110010,2,1,0,VOLUSIA,1402,1,1,1,8,2,1,,18FEB200510:04,1,,,,,8835280901,8835440600,40528.528323,200516128301wd,,0,1511220050110010,8,32119,03/03/2025
,KINGFISH GENUS,200516128301wd,151122005012135163,2005,6,12,35,12,35,163,1,3,1,1,5,,200,30,1,1,0,0,0,0,,,1511220050121001,6,1,2,,,,Y,,1511220050121,,01,wd,1511220050121001,,,,FLAGLER,1108,1,1,1,8,2,8,,18FEB200510:04,1,,,,,8835440600,,20486.494538,200516128301wd,,0,1511220050121001,8,32137,03/03/2025
BLACK DRUM,RED DRUM,200516128301wd,151122005012135163,2005,6,12,35,12,35,163,1,3,1,1,6,,20,3,1,1,0,0,0,0,,,1511220050121002,6,1,2,,,,Y,,1511220050121,,01,wd,1511220050121002,,,,FLAGLER,1156,1,1,1,8,1,8,,18FEB200510:04,1,,,,,8835440901,8835440801,20486.494538,200516128301wd,,0,1511220050121002,8,32136,03/03/2025
,,200516128301wd,151122005012135163,2005,7,12,57,12,35,163,1,3,1,1,6,0,5,2,1,1,1,0,0,0,,,1511220050121003,6,1,2,,,,O,,1511220050121,,01,wd,1511220050121003,2,,,HILLSBOROUGH,1157,1,1,1,8,2,8,,18FEB200510:04,1,,,,,,,18841.84491,200516128301wd,,0,1511220050121003,8,33625,03/03/2025
,KINGFISH GENUS,200516128301wd,151122005012135163,2005,4,25,17,12,35,163,1,3,1,1,3,,10,10,1,1,0,0,0,0,,,1511220050121004,6,1,2,,,,O,,1511220050121,,01,wd,1511220050121004,,,,MIDDLESEX,1240,1,1,1,8,2,8,,18FEB200510:04,1,,,,,8835440600,,18841.84491,200516128301wd,,0,1511220050121004,8,99998,03/03/2025
,KINGFISH GENUS,200516128301wd,151122005012135163,2005,4,25,17,12,35,163,1,3,1,1,3,,4,1,1,1,0,0,0,0,,,1511220050121005,6,1,2,,,,O,,1511220050121,,01,wd,1511220050121005,,,,MIDDLESEX,1241,1,1,1,8,2,8,,18FEB200510:04,1,,,,,8835440600,,18841.84491,200516128301wd,,0,1511220050121005,8,99998,03/03/2025
,,200516128301wd,151122005012135163,2005,7,12,119,12,35,163,1,3,1,1,3,,25,2,1,1,0,0,0,0,,,1511220050121006,6,1,2,,,,O,,1511220050121,,01,wd,1511220050121006,,,,SUMTER,1257,1,1,1,8,1,8,,18FEB200510:04,1,,,,,,,18841.84491,200516128301wd,,0,1511220050121006,8,32162,03/03/2025
,KINGFISH GENUS,200516128301wd,151122005012135163,2005,0,17,137,12,35,163,1,3,1,1,2,,10,10,1,1,0,0,0,0,,,1511220050121007,6,1,2,,,,O,,1511220050121,,01,wd,1511220050121007,,,,,1328,1,1,1,8,2,8,,18FEB200510:04,1,,,,,8835440600,,18841.84491,200516128301wd,,0,1511220050121007,8,62650,03/03/2025
,,200516128301wd,151122005012135163,2005,6,12,127,12,35,163,1,3,1,1,2.5,,200,0,1,1,0,0,0,0,,,1511220050121008,6,1,2,,,,Y,,1511220050121,,01,wd,1511220050121008,,,,VOLUSIA,1421,1,1,1,8,1,8,,18FEB200510:04,1,,,,,,,20486.494538,200516128301wd,,0,1511220050121008,8,32176,03/03/2025
,,200516128301wd,151122005012135163,2005,6,12,127,12,35,163,1,3,1,1,2.5,,40,5,1,1,0,0,0,0,,,1511220050121009,6,1,2,,,,Y,,1511220050121,,01,wd,1511220050121009,,,,VOLUSIA,1422,1,1,1,8,2,8,,18FEB200510:04,1,,,,,,,20486.494538,200516128301wd,,0,1511220050121009,8,32744,03/03/2025
,KINGFISH GENUS,200516128301wd,151122005012135163,2005,6,12,35,12,35,163,1,3,1,1,3.5,,12,0,1,1,0,0,0,0,,,1511220050121010,6,1,2,,,,Y,,1511220050121,,01,wd,1511220050121010,,,,FLAGLER,1427,1,1,1,8,1,8,,18FEB200510:04,1,,,,,8835440600,,20486.494538,200516128301wd,,0,1511220050121010,8,32136,03/03/2025
,KINGFISH GENUS,200516128301wd,151122005012135163,2005,0,40,143,12,35,163,1,3,1,1,3.5,,0,0,1,1,0,0,0,0,,,1511220050121011,6,1,2,,,,O,,1511220050121,,01,wd,1511220050121011,,,,,1428,1,1,1,8,2,8,,18FEB200510:04,1,,,,,8835440600,,18841.84491,200516128301wd,,0,1511220050121011,8,74129,03/03/2025
,KINGFISH GENUS,200516128301wd,151122005012135163,2005,0,40,143,12,35,163,1,3,1,1,3.5,,0,0,1,1,0,0,0,0,,,1511220050121012,6,1,2,,,,O,,1511220050121,,01,wd,1511220050121012,,,,,1429,1,1,1,8,2,8,,18FEB200510:04,1,,,,,8835440600,,18841.84491,200516128301wd,,0,1511220050121012,8,74145,03/03/2025
,,200516128301wd,151122005012135163,2005,6,12,35,12,35,163,1,3,1,1,6,,200,35,1,1,0,0,0,0,,,1511220050121013,6,1,2,,,,Y,,1511220050121,,01,wd,1511220050121013,,,,FLAGLER,1520,1,1,1,8,1,8,,18FEB200510:04,1,,,,,,,20486.494538,200516128301wd,,0,1511220050121013,8,32164,03/03/2025
,KINGFISH GENUS,200516128301wd,151122005012135163,2005,0,47,51,12,35,163,1,3,1,1,4,,9,3,1,1,0,0,0,0,,,1511220050121014,6,1,2,,,,O,,1511220050121,,01,wd,1511220050121014,,,,,1524,1,1,1,8,1,8,,18FEB200510:04,1,,,,,8835440600,,18841.84491,200516128301wd,,0,1511220050121014,8,99998,03/03/2025
,KINGFISH GENUS,200516128301wd,151122005012135163,2005,5,51,31,12,35,163,1,3,1,1,1,,20,10,1,1,0,0,0,0,,,1511220050121015,6,1,2,,,,O,,1511220050121,,01,wd,1511220050121015,,,,,1528,1,1,1,8,2,8,,18FEB200510:04,1,,,,,8835440600,,18841.84491,200516128301wd,,0,1511220050121015,8,99998,03/03/2025
,,200516128301wd,151122005012135163,2005,0,54,95,12,35,163,1,3,1,1,6,,5,5,1,1,0,0,0,0,,,1511220050121016,6,1,2,,,,O,,1511220050121,,01,wd,1511220050121016,,,,,1537,1,1,1,8,1,8,,18FEB200510:04,1,,,,,,,18841.84491,200516128301wd,,0,1511220050121016,8,26149,03/03/2025
,,200516128301wd,151122005012135163,2005,0,54,95,12,35,163,1,3,1,1,6,,5,5,1,1,0,0,0,0,,,1511220050121017,6,1,2,,,,O,,1511220050121,,01,wd,1511220050121017,,,,,1538,1,1,1,8,2,8,,18FEB200510:04,1,,,,,,,18841.84491,200516128301wd,,0,1511220050121017,8,26149,03/03/2025
,,200516128301wd,151122005012135163,2005,6,12,35,12,35,163,1,3,1,1,4,0,12,12,1,1,1,0,0,0,,,1511220050121018,6,1,2,,,,Y,,1511220050121,,01,wd,1511220050121018,2,0,1,FLAGLER,1542,1,1,1,8,1,8,,18FEB200510:04,1,,,,,,,20486.494538,200516128301wd,,0,1511220050121018,8,32164,03/03/2025
,,200516128301wd,151122005012135163,2005,6,12,35,12,35,163,1,3,1,1,4,,50,12,1,1,0,0,0,0,,,1511220050121019,6,1,2,,,,Y,,1511220050121,,01,wd,1511220050121019,,,,FLAGLER,1543,1,1,1,8,2,8,,18FEB200510:04,1,,,,,,,20486.494538,200516128301wd,,0,1511220050121019,8,32164,03/03/2025
,KINGFISH GENUS,200516128301wd,151122005012135163,2005,6,12,35,12,35,163,1,3,1,1,2.5,,200,40,1,1,0,0,0,0,,,1511220050121020,6,1,2,,,,Y,,1511220050121,,01,wd,1511220050121020,,,,FLAGLER,1549,1,1,1,8,2,8,,18FEB200510:04,1,,,,,8835440600,,20486.494538,200516128301wd,,0,1511220050121020,8,32137,03/03/2025
,KINGFISH GENUS,200516128301wd,151122005012135163,2005,6,12,35,12,35,163,1,3,1,1,5,,200,30,1,1,0,0,0,0,,,1511220050121021,6,1,2,,,,Y,,1511220050121,,01,wd,1511220050121021,,,,FLAGLER,1558,1,1,1,8,1,8,,18FEB200510:04,1,,,,,8835440600,,20486.494538,200516128301wd,,0,1511220050121021,8,32164,03/03/2025
,BLACK DRUM,200516128301wd,151122005012135163,2005,6,12,35,12,35,163,1,3,1,1,5,,200,30,1,1,0,0,0,0,,,1511220050121022,6,1,2,,,,Y,,1511220050121,,01,wd,1511220050121022,,,,FLAGLER,1559,1,1,1,8,2,8,,18FEB200510:04,1,,,,,8835440801,,20486.494538,200516128301wd,,0,1511220050121022,8,32164,03/03/2025
,,200516128301wd,151122005012135163,2005,6,12,127,12,35,163,1,3,1,1,4.5,,998,40,1,1,0,0,0,0,,,1511220050121023,6,1,2,,,,Y,,1511220050121,,01,wd,1511220050121023,,,,VOLUSIA,1635,1,1,1,8,1,8,,18FEB200510:04,1,,,,,,,20486.494538,200516128301wd,,0,1511220050121023,8,32176,03/03/2025
,,200516128301wd,151122005012135163,2005,6,12,127,12,35,163,1,3,1,1,3.5,,998,40,1,1,0,0,0,0,,,1511220050121024,6,1,2,,,,Y,,1511220050121,,01,wd,1511220050121024,,,,VOLUSIA,1636,1,1,1,8,2,8,,18FEB200510:04,1,,,,,,,20486.494538,200516128301wd,,0,1511220050121024,8,32176,03/03/2025
,KINGFISH GENUS,200516128301wd,151122005012135163,2005,5,36,59,12,35,163,1,3,1,1,3,,0,0,1,1,0,0,0,0,,,1511220050121025,6,1,2,,,,O,,1511220050121,,01,wd,1511220050121025,,,,NASSAU,1639,1,1,1,8,1,8,,18FEB200510:04,1,,,,,8835440600,,18841.84491,200516128301wd,,0,1511220050121025,8,11758,03/03/2025
,,200516128301wd,151122005012135163,2005,5,36,59,12,35,163,1,3,1,1,3,,0,0,1,1,0,0,0,0,,,1511220050121026,6,1,2,,,,O,,1511220050121,,01,wd,1511220050121026,,,,NASSAU,1640,1,1,1,8,2,8,,18FEB200510:04,1,,,,,,,18841.84491,200516128301wd,,0,1511220050121026,8,11758,03/03/2025
,KINGFISH GENUS,200516128301wd,151122005012135163,2005,6,12,35,12,35,163,1,3,1,1,7.5,0,175,25,1,1,1,0,0,0,,,1511220050121027,6,1,2,,,,Y,,1511220050121,,01,wd,1511220050121027,2,0,1,FLAGLER,1653,1,1,1,8,2,8,,18FEB200510:04,1,,,,,8835440600,,20486.494538,200516128301wd,,0,1511220050121027,8,32137,03/03/2025
,BLUEFISH,200516128301wd,151122005012135163,2005,6,12,35,12,35,163,1,3,1,1,6,,250,35,1,1,0,0,0,0,,,1511220050121028,6,1,2,,,,Y,,1511220050121,,01,wd,1511220050121028,,,,FLAGLER,1755,1,1,1,8,2,8,,18FEB200510:04,1,,,,,8835250101,,20486.494538,200516128301wd,,0,1511220050121028,8,32164,03/03/2025
,KINGFISH GENUS,200516128301wd,151122005012135163,2005,6,12,127,12,35,163,1,3,1,1,8,0,100,12,1,1,0,2,0,0,,,1511220050121029,6,1,1,,,,Y,,1511220050121,,01,wd,1511220050121029,2,2,0,VOLUSIA,1801,1,1,1,8,2,1,,18FEB200510:04,1,,,,,8835440600,,20486.494538,200516128301wd,,0,1511220050121029,8,32119,03/03/2025
,,200516128301wd,151122005012135163,2005,6,12,35,12,35,163,1,3,1,1,2,,15,15,1,1,0,0,0,0,,,1511220050121030,6,1,2,,,,Y,,1511220050121,,01,wd,1511220050121030,,,,FLAGLER,1804,1,1,1,8,1,8,,18FEB200510:04,1,,,,,,,20486.494538,200516128301wd,,0,1511220050121030,8,32137,03/03/2025
,,200516128301wd,15112200501261271819,2005,5,36,77,12,127,1819,2,3,1,1,3,,40,20,1,1,0,0,0,0,,,1511220050126001,6,1,2,,,,O,,1511220050126,,01,wd,1511220050126001,,,,,1531,1,1,1,8,1,8,,18FEB200510:04,1,,,,,,,38183.038756,200516128301wd,,0,1511220050126001,8,13315,03/03/2025
BLACK DRUM,FLORIDA POMPANO,200516128301wd,15112200501261271819,2005,6,12,95,12,127,1819,2,3,1,1,2,,998,7,2,1,0,0,0,0,,,1511220050126002,6,1,2,,,,Y,,1511220050126,,01,wd,1511220050126002,,,,ORANGE,1615,1,1,1,8,2,8,,18FEB200510:04,1,,,,,8835280901,8835440801,41515.924722,200516128301wd,,0,1511220050126002,8,32792,03/03/2025
,SPOTTED SEATROUT,200516128301wd,15112200501261271819,2005,6,12,127,12,127,1819,2,3,1,1,1.5,,25,10,2,1,0,0,0,0,,,1511220050126003,6,1,2,,,,Y,,1511220050126,,01,wd,1511220050126003,,,,VOLUSIA,1645,1,1,1,8,2,8,,18FEB200510:04,1,,,,,8835440102,,41515.924722,200516128301wd,,0,1511220050126003,8,32763,03/03/2025
,BLACK DRUM,200516128301wd,15112200501261271819,2005,6,12,127,12,127,1819,2,3,1,1,1.5,,12,10,1,1,0,0,0,0,,,1511220050126004,6,1,2,,,,Y,,1511220050126,,01,wd,1511220050126004,,,,VOLUSIA,1646,1,1,1,8,1,8,,18FEB200510:04,1,,,,,8835440801,,41515.924722,200516128301wd,,0,1511220050126004,8,32169,03/03/2025
SHEEPSHEAD,BLACK DRUM,200516128301wd,15112200501261271819,2005,6,12,117,12,127,1819,2,3,1,1,5,0,45,4,2,1,0,1,0,0,,,1511220050126005,6,1,1,,,,Y,,1511220050126,,01,wd,1511220050126005,2,1,0,SEMINOLE,1703,1,1,1,8,1,1,,18FEB200510:04,1,,,,,8835440801,8835430301,41515.924722,200516128301wd,,0,1511220050126005,8,32771,03/03/2025
,KINGFISH GENUS,200516128302wd,151122005020935163,2005,6,12,127,12,35,163,1,3,1,1,1.5,,8,1,1,1,0,0,0,0,,,1511220050209001,6,1,2,,,,Y,,1511220050209,,02,wd,1511220050209001,,,,VOLUSIA,1000,1,1,1,8,1,8,,18MAR200510:54,1,,,,,8835440600,,35781.876222,200516128302wd,,0,1511220050209001,8,32118,03/03/2025
,,200516128302wd,151122005020935163,2005,0,99,998,12,35,163,1,3,1,1,3,,9,0,1,1,0,0,0,0,,,1511220050209002,6,1,2,,,,O,,1511220050209,,02,wd,1511220050209002,,,,,1011,1,1,1,8,2,8,,18MAR200510:54,1,,,,,,,32909.317948,200516128302wd,,0,1511220050209002,8,99997,03/03/2025
,,200516128302wd,151122005020935163,2005,0,26,51,12,35,163,1,3,1,1,2.5,,10,10,1,1,0,0,0,0,,,1511220050209003,6,1,2,,,,O,,1511220050209,,02,wd,1511220050209003,,,,,1058,1,1,1,8,1,8,,18MAR200510:54,1,,,,,,,32909.317948,200516128302wd,,0,1511220050209003,8,99998,03/03/2025
BLACK DRUM,KINGFISH GENUS,200516128302wd,151122005020935163,2005,6,12,35,12,35,163,1,3,1,1,3,,180,12,1,1,0,0,0,0,,,1511220050209004,6,1,2,,,,Y,,1511220050209,,02,wd,1511220050209004,,,,FLAGLER,1115,1,1,1,8,1,8,,18MAR200510:54,1,,,,,8835440600,8835440801,35781.876222,200516128302wd,,0,1511220050209004,8,32137,03/03/2025
,KINGFISH GENUS,200516128302wd,151122005020935163,2005,6,12,35,12,35,163,1,3,1,1,6,0,40,7,1,1,1,0,0,0,,,1511220050209005,6,1,2,,,,Y,,1511220050209,,02,wd,1511220050209005,2,0,2,FLAGLER,1215,1,1,1,8,1,8,,18MAR200510:54,1,,,,,8835440600,,35781.876222,200516128302wd,,0,1511220050209005,8,32136,03/03/2025
,,200516128302wd,151122005020935163,2005,6,12,107,12,35,163,1,3,1,1,2,,4,0,1,1,0,0,0,0,,,1511220050209006,6,1,2,,,,Y,,1511220050209,,02,wd,1511220050209006,,,,PUTNAM,1217,1,1,1,8,1,8,,18MAR200510:54,1,,,,,,,35781.876222,200516128302wd,,0,1511220050209006,8,32189,03/03/2025
,,200516128302wd,151122005020935163,2005,6,12,107,12,35,163,1,3,1,1,2,,0,0,1,1,0,0,0,0,,,1511220050209007,6,1,2,,,,Y,,1511220050209,,02,wd,1511220050209007,,,,PUTNAM,1218,1,1,1,8,2,8,,18MAR200510:54,1,,,,,,,35781.876222,200516128302wd,,0,1511220050209007,8,32189,03/03/2025
,,200516128302wd,151122005020935163,2005,6,12,35,12,35,163,1,3,1,1,3,,24,0,1,1,0,0,0,0,,,1511220050209008,6,1,2,,,,Y,,1511220050209,,02,wd,1511220050209008,,,,FLAGLER,1221,1,1,1,8,1,8,,18MAR200510:54,1,,,,,,,35781.876222,200516128302wd,,0,1511220050209008,8,32164,03/03/2025
,,200516128302wd,151122005020935163,2005,6,12,35,12,35,163,1,3,1,1,3,,24,0,1,1,0,0,0,0,,,1511220050209009,6,1,2,,,,Y,,1511220050209,,02,wd,1511220050209009,,,,FLAGLER,1222,1,1,1,8,2,8,,18MAR200510:54,1,,,,,,,35781.876222,200516128302wd,,0,1511220050209009,8,32136,03/03/2025
,SHEEPSHEAD,200516128302wd,151122005020935163,2005,6,12,35,12,35,163,1,3,1,1,2,,250,30,1,1,0,0,0,0,,,1511220050209010,6,1,2,,,,Y,,1511220050209,,02,wd,1511220050209010,,,,FLAGLER,1227,1,1,1,8,2,8,,18MAR200510:54,1,,,,,8835430301,,35781.876222,200516128302wd,,0,1511220050209010,8,32136,03/03/2025
,KINGFISH GENUS,200516128302wd,151122005020935163,2005,6,12,35,12,35,163,1,3,1,1,2,,180,12,1,1,0,0,0,0,,,1511220050209011,6,1,2,,,,Y,,1511220050209,,02,wd,1511220050209011,,,,FLAGLER,1228,1,1,1,8,2,8,,18MAR200510:54,1,,,,,8835440600,,35781.876222,200516128302wd,,0,1511220050209011,8,32164,03/03/2025
,KINGFISH GENUS,200516128302wd,151122005020935163,2005,6,12,35,12,35,163,1,3,1,1,5,0,200,20,1,1,1,0,0,0,,,1511220050209012,6,1,2,,,,Y,,1511220050209,,02,wd,1511220050209012,2,0,2,FLAGLER,1245,1,1,1,8,2,8,,18MAR200510:54,1,,,,,8835440600,,35781.876222,200516128302wd,,0,1511220050209012,8,32164,03/03/2025
,,200516128302wd,151122005020935163,2005,0,26,161,12,35,163,1,3,1,1,3.5,,1,1,1,1,0,0,0,0,,,1511220050209013,6,1,2,,,,O,,1511220050209,,02,wd,1511220050209013,,,,,1255,1,1,1,8,2,8,,18MAR200510:54,1,,,,,,,32909.317948,200516128302wd,,0,1511220050209013,8,48105,03/03/2025
,KINGFISH GENUS,200516128302wd,151122005020935163,2005,6,12,35,12,35,163,1,3,1,1,5,,50,7,1,1,0,0,0,0,,,1511220050209014,6,1,2,,,,Y,,1511220050209,,02,wd,1511220050209014,,,,FLAGLER,1310,1,1,1,8,1,8,,18MAR200510:54,1,,,,,8835440600,,35781.876222,200516128302wd,,0,1511220050209014,8,32137,03/03/2025
