COMMON,STRAT_ID,PSU_ID,YEAR,ST,ID_CODE,WAVE,SUB_REG,MODE_FX,AREA_X,KOD,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,TOT_LEN_A,WGT_A,TOT_LEN_B1,WGT_B1,REGION,MONTH,WP_INT,FL_REG,WP_CATCH,TOT_CAT,WGT_AB1,TOT_LEN,LANDING,VAR_ID,ARX_METHOD,ALT_FLAG,DATE_PUBLISHED
CERO,2025021263wdS:8AM-8PM,2025112631602920250205,2025,12,1602920250205012,1,6,3,1,wd,8850030503,0,1,0,0,0,1,0,0,0,0,6,02,35594.934824,8,35594.934824,1,0,0,0,2025021263wdS:8AM-8PM,,0,02/19/2026
,2025021263wdS:8AM-8PM,2025112631602920250205,2025,12,1602920250205014,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,6,02,35738.390137,8,35738.390137,0,0,0,0,2025021263wdS:8AM-8PM,,0,02/19/2026
,2025021263wdS:8AM-8PM,2025112631602920250205,2025,12,1602920250205015,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,6,02,35738.390137,8,35738.390137,0,0,0,0,2025021263wdS:8AM-8PM,,0,02/19/2026
JACK FAMILY,2025021263wdS:8AM-8PM,2025112631602920250205,2025,12,1602920250205016,1,6,3,1,wd,8835280000,0,1,0,0,0,1,0,0,0,0,6,02,35738.390137,8,35738.390137,1,0,0,0,2025021263wdS:8AM-8PM,,0,02/19/2026
CREVALLE JACK,2025021263wdS:8AM-8PM,2025112631602920250205,2025,12,1602920250205016,1,6,3,1,wd,8835280303,0,6,0,0,0,6,0,0,0,0,6,02,35738.390137,8,35738.390137,6,0,0,0,2025021263wdS:8AM-8PM,,0,02/19/2026
,2025011253wdS:8AM-8PM,2025112531603620250115,2025,12,1603620250115001,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,21485.592068,8,21485.592068,0,0,0,0,2025011253wdS:8AM-8PM,,0,02/19/2026
BALLYHOO,2025011253wdS:8AM-8PM,2025112531603620250115,2025,12,1603620250115002,1,6,3,1,wd,8803010201,0,0,1,0,1,0,0,0,0,0,5,01,21572.183667,8,21572.183667,1,0,0,1,2025011253wdS:8AM-8PM,,0,02/19/2026
PUFFER GENUS,2025011253wdS:8AM-8PM,2025112531603620250115,2025,12,1603620250115003,1,6,3,1,wd,8861010200,0,1,0,0,0,1,0,0,0,0,5,01,21485.592068,8,21485.592068,1,0,0,0,2025011253wdS:8AM-8PM,,0,02/19/2026
BLUE RUNNER,2025011253wdS:8AM-8PM,2025112531603620250115,2025,12,1603620250115004,1,6,3,1,wd,8835280306,0,1,0,0,0,1,0,0,0,0,5,01,21485.592068,8,21485.592068,1,0,0,0,2025011253wdS:8AM-8PM,,0,02/19/2026
,2025011253wdS:8AM-8PM,2025112531603620250115,2025,12,1603620250115005,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,21485.592068,8,21485.592068,0,0,0,0,2025011253wdS:8AM-8PM,,0,02/19/2026
,2025011253wdS:8AM-8PM,2025112531603620250115,2025,12,1603620250115006,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,21572.183667,8,21572.183667,0,0,0,0,2025011253wdS:8AM-8PM,,0,02/19/2026
,2025011253wdS:8AM-8PM,2025112531603620250115,2025,12,1603620250115007,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,21572.183667,8,21572.183667,0,0,0,0,2025011253wdS:8AM-8PM,,0,02/19/2026
,2025011253wdS:8AM-8PM,2025112531603620250115,2025,12,1603620250115008,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,21485.592068,8,21485.592068,0,0,0,0,2025011253wdS:8AM-8PM,,0,02/19/2026
,2025011253wdS:8AM-8PM,2025112531603620250115,2025,12,1603620250115009,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,21485.592068,8,21485.592068,0,0,0,0,2025011253wdS:8AM-8PM,,0,02/19/2026
,2025011253wdS:8AM-8PM,2025112531603620250115,2025,12,1603620250115010,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,01,21572.183667,8,21572.183667,0,0,0,0,2025011253wdS:8AM-8PM,,0,02/19/2026
BALLYHOO,2025011253wdS:8AM-8PM,2025112531603620250115,2025,12,1603620250115013,1,6,3,1,wd,8803010201,0,0,18,0,18,0,0,0,0,0,5,01,24832.368932,8,24832.368932,18,0,0,18,2025011253wdS:8AM-8PM,,0,02/19/2026
BALLYHOO,2025011253wdS:8AM-8PM,2025112531603620250115,2025,12,1603620250115014,1,6,3,1,wd,8803010201,12,0,10,12,10,0,0,0,0,0,5,01,16721.921147,8,16721.921147,22,0,0,22,2025011253wdS:8AM-8PM,,0,02/19/2026
JACK FAMILY,2025011253wdS:8AM-8PM,2025112531603620250115,2025,12,1603620250115014,1,6,3,1,wd,8835280000,0,1,0,0,0,1,0,0,0,0,5,01,16721.921147,8,16721.921147,1,0,0,0,2025011253wdS:8AM-8PM,,0,02/19/2026
SPANISH MACKEREL,2025011253wdS:8AM-8PM,2025112531603620250115,2025,12,1603620250115014,1,6,3,1,wd,8850030502,1,0,0,1,0,0,431,0.6,0,0,5,01,16721.921147,8,16721.921147,1,0.6,431,1,2025011253wdS:8AM-8PM,,0,02/19/2026
ATLANTIC SHARPNOSE SHARK,2025011253wdS:8AM-8PM,2025112531603620250115,2025,12,1603620250115015,1,6,3,1,wd,8708020301,0,1,0,0,0,1,0,0,0,0,5,01,24832.368932,8,24832.368932,1,0,0,0,2025011253wdS:8AM-8PM,,0,02/19/2026
BALLYHOO,2025011253wdS:8AM-8PM,2025112531603620250115,2025,12,1603620250115015,1,6,3,1,wd,8803010201,0,0,8,0,8,0,0,0,0,0,5,01,24832.368932,8,24832.368932,8,0,0,8,2025011253wdS:8AM-8PM,,0,02/19/2026
CERO,2025011253wdS:8AM-8PM,2025112531603620250115,2025,12,1603620250115015,1,6,3,1,wd,8850030503,1,0,0,1,0,0,402,0.64,0,0,5,01,24832.368932,8,24832.368932,1,0.64,402,1,2025011253wdS:8AM-8PM,,0,02/19/2026
,2025011253weS:8AM-8PM,2025112531603620250119,2025,12,1603620250119001,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,2678.7672402,8,2678.7672402,0,0,0,0,2025011253weS:8AM-8PM,,0,02/19/2026
,2025011253weS:8AM-8PM,2025112531603620250119,2025,12,1603620250119002,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,2678.7672402,8,2678.7672402,0,0,0,0,2025011253weS:8AM-8PM,,0,02/19/2026
,2025011253weS:8AM-8PM,2025112531603620250119,2025,12,1603620250119003,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,2689.5632536,8,2689.5632536,0,0,0,0,2025011253weS:8AM-8PM,,0,02/19/2026
,2025011253weS:8AM-8PM,2025112531603620250119,2025,12,1603620250119004,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,2689.5632536,8,2689.5632536,0,0,0,0,2025011253weS:8AM-8PM,,0,02/19/2026
,2025011253weS:8AM-8PM,2025112531603620250119,2025,12,1603620250119005,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,2689.5632536,8,2689.5632536,0,0,0,0,2025011253weS:8AM-8PM,,0,02/19/2026
,2025011253weS:8AM-8PM,2025112531603620250119,2025,12,1603620250119006,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,2689.5632536,8,2689.5632536,0,0,0,0,2025011253weS:8AM-8PM,,0,02/19/2026
,2025011253weS:8AM-8PM,2025112531603620250119,2025,12,1603620250119007,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,2678.7672402,8,2678.7672402,0,0,0,0,2025011253weS:8AM-8PM,,0,02/19/2026
UNIDENTIFIED SHARK OR RAY,2025011253weS:8AM-8PM,2025112531603620250119,2025,12,1603620250119008,1,6,3,1,we,8701000000,0,1,0,0,0,1,0,0,0,0,5,01,2689.5632536,8,2689.5632536,1,0,0,0,2025011253weS:8AM-8PM,,0,02/19/2026
,2025011253weS:8AM-8PM,2025112531603620250119,2025,12,1603620250119009,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,2689.5632536,8,2689.5632536,0,0,0,0,2025011253weS:8AM-8PM,,0,02/19/2026
NEEDLEFISH FAMILY,2025011253weS:8AM-8PM,2025112531603620250119,2025,12,1603620250119010,1,6,3,1,we,8803020000,0,1,0,0,0,1,0,0,0,0,5,01,2678.7672402,8,2678.7672402,1,0,0,0,2025011253weS:8AM-8PM,,0,02/19/2026
,2025011253weS:8AM-8PM,2025112531603620250119,2025,12,1603620250119011,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,2678.7672402,8,2678.7672402,0,0,0,0,2025011253weS:8AM-8PM,,0,02/19/2026
,2025011253weS:8AM-8PM,2025112531603620250119,2025,12,1603620250119012,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,2689.5632536,8,2689.5632536,0,0,0,0,2025011253weS:8AM-8PM,,0,02/19/2026
NEEDLEFISH FAMILY,2025011253weS:8AM-8PM,2025112531603620250119,2025,12,1603620250119013,1,6,3,1,we,8803020000,0,2,0,0,0,2,0,0,0,0,5,01,2689.5632536,8,2689.5632536,2,0,0,0,2025011253weS:8AM-8PM,,0,02/19/2026
,2025011253weS:8AM-8PM,2025112531603620250119,2025,12,1603620250119014,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,2447.3591554,8,2447.3591554,0,0,0,0,2025011253weS:8AM-8PM,,0,02/19/2026
,2025011253weS:8AM-8PM,2025112531603620250119,2025,12,1603620250119015,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,2447.3591554,8,2447.3591554,0,0,0,0,2025011253weS:8AM-8PM,,0,02/19/2026
,2025011253weS:8AM-8PM,2025112531603620250119,2025,12,1603620250119017,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,2447.3591554,8,2447.3591554,0,0,0,0,2025011253weS:8AM-8PM,,0,02/19/2026
,2025011253weS:8AM-8PM,2025112531603620250119,2025,12,1603620250119018,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,2457.2225439,8,2457.2225439,0,0,0,0,2025011253weS:8AM-8PM,,0,02/19/2026
,2025011253weS:8AM-8PM,2025112531603620250119,2025,12,1603620250119019,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,2447.3591554,8,2447.3591554,0,0,0,0,2025011253weS:8AM-8PM,,0,02/19/2026
,2025011253weS:8AM-8PM,2025112531603620250119,2025,12,1603620250119020,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,2447.3591554,8,2447.3591554,0,0,0,0,2025011253weS:8AM-8PM,,0,02/19/2026
SPANISH MACKEREL,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201001,1,6,3,1,we,8850030502,4,0,0,4,0,0,2020,4.64,0,0,5,02,733.39564038,8,733.39564038,4,4.64,2020,4,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201003,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,733.39564038,8,733.39564038,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
SPANISH MACKEREL,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201004,1,6,3,1,we,8850030502,7,0,0,7,0,0,3836,10.052,0,0,5,02,733.39564038,8,733.39564038,7,10.052,3836,7,2025021253weS:8AM-8PM,,0,02/19/2026
SPANISH MACKEREL,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201005,1,6,3,1,we,8850030502,6,0,0,6,0,0,3067,6.88,0,0,5,02,733.39564038,8,733.39564038,6,6.88,3067,6,2025021253weS:8AM-8PM,,0,02/19/2026
SPANISH MACKEREL,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201007,1,6,3,1,we,8850030502,4,0,0,4,0,0,2224,5.86,0,0,5,02,733.39564038,8,733.39564038,4,5.86,2224,4,2025021253weS:8AM-8PM,,0,02/19/2026
GULF KINGFISH,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201008,1,6,3,1,we,8835440602,2,0,0,2,0,0,544,0.44,0,0,5,02,733.39564038,8,733.39564038,2,0.44,544,2,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201009,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,733.39564038,8,733.39564038,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201010,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,733.39564038,8,733.39564038,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201011,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,736.35138398,8,736.35138398,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201012,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,736.35138398,8,736.35138398,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201013,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,733.39564038,8,733.39564038,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201014,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,733.39564038,8,733.39564038,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201016,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,736.35138398,8,736.35138398,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201017,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,736.35138398,8,736.35138398,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201018,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,733.39564038,8,733.39564038,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
GULF KINGFISH,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201019,1,6,3,1,we,8835440602,1,0,0,1,0,0,283,0.24,0,0,5,02,733.39564038,8,733.39564038,1,0.24,283,1,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201020,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,733.39564038,8,733.39564038,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201021,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,733.39564038,8,733.39564038,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201022,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,733.39564038,8,733.39564038,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201023,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,736.35138398,8,736.35138398,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201024,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,733.39564038,8,733.39564038,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
SPANISH MACKEREL,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201025,1,6,3,1,we,8850030502,0,0,1,0,1,0,0,0,535,1.34,5,02,733.39564038,8,733.39564038,1,1.34,535,1,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201027,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,733.39564038,8,733.39564038,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201028,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,733.39564038,8,733.39564038,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201029,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,733.39564038,8,733.39564038,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201030,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,733.39564038,8,733.39564038,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201031,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,4911.8316391,8,4911.8316391,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201032,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,4911.8316391,8,4911.8316391,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
DRUM FAMILY,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201033,1,6,3,1,we,8835440000,0,1,0,0,0,1,0,0,0,0,5,02,4911.8316391,8,4911.8316391,1,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
DRUM FAMILY,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201034,1,6,3,1,we,8835440000,0,2,0,0,0,2,0,0,0,0,5,02,4911.8316391,8,4911.8316391,2,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201035,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,4911.8316391,8,4911.8316391,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
SPANISH MACKEREL,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201036,1,6,3,1,we,8850030502,6,0,0,6,0,0,3235.2,8.328,0,0,5,02,4911.8316391,8,4911.8316391,6,8.328,3235.2,6,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201037,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,4911.8316391,8,4911.8316391,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201038,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,4911.8316391,8,4911.8316391,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201039,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,4911.8316391,8,4911.8316391,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201040,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,4911.8316391,8,4911.8316391,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201041,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,4931.6273866,8,4931.6273866,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
GRAY SNAPPER,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201042,1,6,3,1,we,8835360102,1,0,0,1,0,0,250,0.22,0,0,5,02,4911.8316391,8,4911.8316391,1,0.22,250,1,2025021253weS:8AM-8PM,,0,02/19/2026
SPOTTAIL PINFISH,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201042,1,6,3,1,we,8835430401,4,0,0,4,0,0,861,1.18,0,0,5,02,4911.8316391,8,4911.8316391,4,1.18,861,4,2025021253weS:8AM-8PM,,0,02/19/2026
GRAY SNAPPER,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201043,1,6,3,1,we,8835360102,0,3,0,0,0,3,0,0,0,0,5,02,4911.8316391,8,4911.8316391,3,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
SPOTTAIL PINFISH,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201043,1,6,3,1,we,8835430401,3,0,0,3,0,0,639,0.82,0,0,5,02,4911.8316391,8,4911.8316391,3,0.82,639,3,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201044,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,4911.8316391,8,4911.8316391,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201045,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,4911.8316391,8,4911.8316391,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
GULF KINGFISH,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201046,1,6,3,1,we,8835440602,0,1,0,0,0,1,0,0,0,0,5,02,4911.8316391,8,4911.8316391,1,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
SPANISH MACKEREL,2025021253weS:8AM-8PM,2025112531603620250201,2025,12,1603620250201046,1,6,3,1,we,8850030502,0,0,4,0,4,0,0,0,2068,4.82,5,02,4911.8316391,8,4911.8316391,4,4.82,2068,4,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253wdS:8AM-8PM,2025112531603620250212,2025,12,1603620250212001,1,6,3,1,wd,,0,0,0,0,0,0,0,0,0,0,5,02,25604.354818,8,25604.354818,0,0,0,0,2025021253wdS:8AM-8PM,,0,02/19/2026
PORKFISH,2025021253wdS:8AM-8PM,2025112531603620250212,2025,12,1603620250212002,1,6,3,1,wd,8835400306,0,6,0,0,0,6,0,0,0,0,5,02,14210.620143,8,14210.620143,6,0,0,0,2025021253wdS:8AM-8PM,,0,02/19/2026
SHEEPSHEAD,2025021253wdS:8AM-8PM,2025112531603620250212,2025,12,1603620250212002,1,6,3,1,wd,8835430301,1,0,0,1,0,0,403,1.74,0,0,5,02,14210.620143,8,14210.620143,1,1.74,403,1,2025021253wdS:8AM-8PM,,0,02/19/2026
SPOTTAIL PINFISH,2025021253wdS:8AM-8PM,2025112531603620250212,2025,12,1603620250212002,1,6,3,1,wd,8835430401,0,1,0,0,0,1,0,0,0,0,5,02,14210.620143,8,14210.620143,1,0,0,0,2025021253wdS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531603620250222,2025,12,1603620250222001,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,1294.8869995,8,1294.8869995,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
BONNETHEAD,2025021263wdS:8AM-8PM,2025112631603720250227,2025,12,1603720250227001,1,6,3,1,wd,8708030101,0,1,0,0,0,1,0,0,0,0,6,02,13834.100149,8,13834.100149,1,0,0,0,2025021263wdS:8AM-8PM,,0,02/19/2026
KINGFISH GENUS,2025021263wdS:8AM-8PM,2025112631603720250227,2025,12,1603720250227001,1,6,3,1,wd,8835440600,0,3,0,0,0,3,0,0,0,0,6,02,13834.100149,8,13834.100149,3,0,0,0,2025021263wdS:8AM-8PM,,0,02/19/2026
GULF KINGFISH,2025021263wdS:8AM-8PM,2025112631603720250227,2025,12,1603720250227001,1,6,3,1,wd,8835440602,11,0,0,11,0,0,3311,2.992,0,0,6,02,13834.100149,8,13834.100149,11,2.992,3311,11,2025021263wdS:8AM-8PM,,0,02/19/2026
BONNETHEAD,2025021263wdS:8AM-8PM,2025112631603720250227,2025,12,1603720250227002,1,6,3,1,wd,8708030101,0,2,0,0,0,2,0,0,0,0,6,02,13834.100149,8,13834.100149,2,0,0,0,2025021263wdS:8AM-8PM,,0,02/19/2026
BLUEFISH,2025021263wdS:8AM-8PM,2025112631603720250227,2025,12,1603720250227002,1,6,3,1,wd,8835250101,0,2,0,0,0,2,0,0,0,0,6,02,13834.100149,8,13834.100149,2,0,0,0,2025021263wdS:8AM-8PM,,0,02/19/2026
KINGFISH GENUS,2025021263wdS:8AM-8PM,2025112631603720250227,2025,12,1603720250227002,1,6,3,1,wd,8835440600,0,2,0,0,0,2,0,0,0,0,6,02,13834.100149,8,13834.100149,2,0,0,0,2025021263wdS:8AM-8PM,,0,02/19/2026
BLUEFISH,2025021263wdS:8AM-8PM,2025112631603720250227,2025,12,1603720250227003,1,6,3,1,wd,8835250101,0,2,0,0,0,2,0,0,0,0,6,02,13834.100149,8,13834.100149,2,0,0,0,2025021263wdS:8AM-8PM,,0,02/19/2026
KINGFISH GENUS,2025021263wdS:8AM-8PM,2025112631603720250227,2025,12,1603720250227003,1,6,3,1,wd,8835440600,0,2,0,0,0,2,0,0,0,0,6,02,13834.100149,8,13834.100149,2,0,0,0,2025021263wdS:8AM-8PM,,0,02/19/2026
GULF KINGFISH,2025021253weS:8AM-8PM,2025112531604020250215,2025,12,1604020250215001,1,6,3,1,we,8835440602,5,0,0,5,0,0,1516,1.34,0,0,5,02,595.71987732,8,595.71987732,5,1.34,1516,5,2025021253weS:8AM-8PM,,0,02/19/2026
SAND DRUM,2025021253weS:8AM-8PM,2025112531604020250215,2025,12,1604020250215001,1,6,3,1,we,8835441101,1,0,0,1,0,0,281,0.26,0,0,5,02,595.71987732,8,595.71987732,1,0.26,281,1,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531604020250215,2025,12,1604020250215002,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,595.71987732,8,595.71987732,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531604020250215,2025,12,1604020250215003,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,595.71987732,8,595.71987732,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531604020250215,2025,12,1604020250215004,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,595.71987732,8,595.71987732,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531604020250215,2025,12,1604020250215005,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,595.71987732,8,595.71987732,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
,2025021253weS:8AM-8PM,2025112531604020250215,2025,12,1604020250215006,1,6,3,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,595.71987732,8,595.71987732,0,0,0,0,2025021253weS:8AM-8PM,,0,02/19/2026
DRUM FAMILY,2025021253weS:8AM-8PM,2025112531604020250215,2025,12,1604020250215007,1,6,3,1,we,8835440000,0,0,1,0,1,0,0,0,0,0,5,02,598.12075771,8,598.12075771,1,0,0,1,2025021253weS:8AM-8PM,,0,02/19/2026
