PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,NEW_LIST,KOD,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,MONTH,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,DATE1,DIST,PRIM1,PRIM2,MODE2001,TURTLE,SEX,REEFCODE,AGE,AREA_NC,ART_REEF,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,FSHINSP_A,NUM_FISH_A,ZIP,DATE_PUBLISHED
,STRIPED BASS,201711913weS:8AM-8PM,201769131772020171110,2017,4,9,11,9,11,666,2,3,C,5,2,0.00,100,20,1,1,0,0,0,,,1772020171110002,4,6,2,,,,,Y,,we,1772020171110,1,1772020171110002,2,1,S:8AM-8PM,11,NEW LONDON,1311,167680,,,1,1,8,2,8,18JAN18:08:30,8,8835020102,,2,,0,,,,,,,4390.1268299,201711913weS:8AM-8PM,,0,1772020171110002,8,,,06360,03/03/2025
,STRIPED BASS,201711913weS:8AM-8PM,201769131772120171124,2017,4,9,1,9,1,4334,5,3,3,5,5,0.00,200,50,1,1,0,0,0,,,1772120171124001,4,6,2,,,,,Y,,we,1772120171124,3,1772120171124001,2,1,S:8AM-8PM,11,FAIRFIELD,1140,167680,,,1,1,8,1,8,18JAN18:08:30,8,8835020102,,5,,0,,,,,,,1394.9374336,201711913weS:8AM-8PM,,0,1772120171124001,8,,,06615,03/03/2025
,STRIPED BASS,201711913weS:8AM-8PM,201769131772120171124,2017,4,9,9,9,1,4334,5,3,3,5,1,0.00,200,40,1,1,0,0,0,,,1772120171124004,4,6,2,,,,,Y,,we,1772120171124,3,1772120171124004,2,1,S:8AM-8PM,11,NEW HAVEN,1234,167680,,,1,1,8,1,8,18JAN18:08:30,8,8835020102,,5,,0,,,,,,,1394.9374336,201711913weS:8AM-8PM,,0,1772120171124004,8,,,06401,03/03/2025
,STRIPED BASS,201711913weS:8AM-8PM,201769131772120171124,2017,4,9,1,9,1,4334,5,3,3,5,2.5,0.00,3,0,1,1,0,0,0,,,1772120171124005,4,6,2,,,,,Y,,we,1772120171124,3,1772120171124005,2,1,S:8AM-8PM,11,FAIRFIELD,1245,167680,,,1,1,8,1,8,18JAN18:08:30,8,8835020102,,5,,0,,,,,,,1394.9374336,201711913weS:8AM-8PM,,0,1772120171124005,8,,,06484,03/03/2025
,STRIPED BASS,201711913weS:8AM-8PM,201769131772120171124,2017,4,9,1,9,1,4334,5,3,3,5,2.5,0.00,15,5,1,1,0,0,0,,,1772120171124006,4,6,2,,,,,Y,,we,1772120171124,3,1772120171124006,2,1,S:8AM-8PM,11,FAIRFIELD,1246,167680,,,1,1,8,2,8,18JAN18:08:30,8,8835020102,,5,,0,,,,,,,1394.9374336,201711913weS:8AM-8PM,,0,1772120171124006,8,,,06484,03/03/2025
,STRIPED BASS,201711913weS:8AM-8PM,201769131772120171124,2017,4,9,9,9,1,4334,5,3,3,5,2,0.00,100,25,1,1,0,0,0,,,1772120171124011,4,6,2,,,,,Y,,we,1772120171124,3,1772120171124011,2,1,S:8AM-8PM,11,NEW HAVEN,1314,167680,,,1,1,8,1,8,18JAN18:08:30,8,8835020102,,5,,0,,,,,,,1394.9374336,201711913weS:8AM-8PM,,0,1772120171124011,8,,,06401,03/03/2025
,STRIPED BASS,201711913weS:8AM-8PM,201769131772120171124,2017,4,9,9,9,1,4334,5,3,3,5,2.5,0.00,100,25,1,1,0,0,0,,,1772120171124012,4,6,2,,,,,Y,,we,1772120171124,3,1772120171124012,2,1,S:8AM-8PM,11,NEW HAVEN,1325,167680,,,1,1,8,1,8,18JAN18:08:30,8,8835020102,,5,,0,,,,,,,1394.9374336,201711913weS:8AM-8PM,,0,1772120171124012,8,,,06461,03/03/2025
,STRIPED BASS,201711913weS:8AM-8PM,201769131772120171124,2017,4,9,1,9,1,4334,5,3,3,5,2,0.00,3,2,1,1,0,0,0,,,1772120171124013,4,6,2,,,,,Y,,we,1772120171124,3,1772120171124013,2,1,S:8AM-8PM,11,FAIRFIELD,1327,167680,,,1,1,8,2,8,18JAN18:08:30,8,8835020102,,5,,0,,,,,,,1394.9374336,201711913weS:8AM-8PM,,0,1772120171124013,8,,,06611,03/03/2025
BLUEFISH,STRIPED BASS,201711913weS:8AM-8PM,201769131772120171125,2017,4,9,15,9,7,444,1,3,C,5,3,,10,8,1,0,0,0,0,,,1772120171125001,4,6,2,,,,,Y,,we,1772120171125,1,1772120171125001,,1,S:8AM-8PM,11,WINDHAM,1451,167680,168559,,1,1,8,2,8,18JAN18:08:30,8,8835020102,8835250101,0,,0,,,,,,,2002.6740862,201711913weS:8AM-8PM,,0,1772120171125001,8,,,06354,03/03/2025
BLUEFISH,STRIPED BASS,201711913weS:8AM-8PM,201769131772120171125,2017,4,9,15,9,7,444,1,3,C,5,3,,100,20,1,0,0,0,0,,,1772120171125002,4,6,2,,,,,Y,,we,1772120171125,1,1772120171125002,,1,S:8AM-8PM,11,WINDHAM,1452,167680,168559,,1,1,8,2,8,18JAN18:08:30,8,8835020102,8835250101,0,,0,,,,,,,2002.6740862,201711913weS:8AM-8PM,,0,1772120171125002,8,,,06373,03/03/2025
,STRIPED BASS,201711913weS:8AM-8PM,201769131772120171125,2017,4,9,13,9,7,444,1,3,C,5,7,,48,8,1,0,0,0,0,,,1772120171125003,4,6,2,,,,,Y,,we,1772120171125,1,1772120171125003,,1,S:8AM-8PM,11,TOLLAND,1543,167680,,,1,1,8,2,8,18JAN18:08:30,8,8835020102,,0,,0,,,,,,,2002.6740862,201711913weS:8AM-8PM,,0,1772120171125003,8,,,06029,03/03/2025
,STRIPED BASS,201711913weS:8AM-8PM,201769131772120171125,2017,4,9,13,9,7,444,1,3,C,5,7,,48,8,1,0,0,0,0,,,1772120171125004,4,6,2,,,,,Y,,we,1772120171125,1,1772120171125004,,1,S:8AM-8PM,11,TOLLAND,1544,167680,,,1,1,8,2,8,18JAN18:08:30,8,8835020102,,0,,0,,,,,,,2002.6740862,201711913weS:8AM-8PM,,0,1772120171125004,8,,,06029,03/03/2025
,STRIPED BASS,201711913weS:8AM-8PM,201769131772120171125,2017,4,9,9,9,7,444,1,3,C,5,7,,48,8,1,0,0,0,0,,,1772120171125005,4,6,2,,,,,Y,,we,1772120171125,1,1772120171125005,,1,S:8AM-8PM,11,NEW HAVEN,1545,167680,,,1,1,8,2,8,18JAN18:08:30,8,8835020102,,0,,0,,,,,,,2002.6740862,201711913weS:8AM-8PM,,0,1772120171125005,8,,,06482,03/03/2025
,STRIPED BASS,201711913weS:8AM-8PM,201769131772120171125,2017,4,9,9,9,7,444,1,3,C,5,7,,48,8,1,0,0,0,0,,,1772120171125006,4,6,2,,,,,Y,,we,1772120171125,1,1772120171125006,,1,S:8AM-8PM,11,NEW HAVEN,1546,167680,,,1,1,8,2,8,18JAN18:08:30,8,8835020102,,0,,0,,,,,,,2002.6740862,201711913weS:8AM-8PM,,0,1772120171125006,8,,,06482,03/03/2025
,STRIPED BASS,201711913weS:8AM-8PM,201769131772120171126,2017,4,9,1,9,1,4334,5,3,3,5,3,0.00,201,51,1,1,0,0,0,,,1772120171126001,4,6,2,,,,,Y,,we,1772120171126,3,1772120171126001,2,1,S:8AM-8PM,11,FAIRFIELD,906,167680,,,1,1,8,1,8,18JAN18:08:30,8,8835020102,,5,,0,,,,,,,21676.204746,201711913weS:8AM-8PM,,0,1772120171126001,8,,,06615,03/03/2025
,STRIPED BASS,201711913weS:8AM-8PM,201769131772120171126,2017,4,9,1,9,1,4334,5,3,3,5,1,0.00,200,60,1,1,0,0,0,,,1772120171126002,4,6,2,,,,,Y,,we,1772120171126,3,1772120171126002,2,1,S:8AM-8PM,11,FAIRFIELD,1029,167680,,,1,1,8,2,8,18JAN18:08:30,8,8835020102,,5,,0,,,,,,,21676.204746,201711913weS:8AM-8PM,,0,1772120171126002,8,,,06614,03/03/2025
,STRIPED BASS,201712913weS:8AM-8PM,201769131772120171224,2017,4,9,9,9,1,4334,5,3,3,5,1,0.00,240,40,1,0,0,0,0,,,1772120171224005,4,6,2,,,,,Y,,we,1772120171224,3,1772120171224005,,1,S:8AM-8PM,12,NEW HAVEN,1157,167680,,,1,1,8,2,8,18JAN18:08:30,8,8835020102,,5,,0,,,,,,,1737.6233749,201712913weS:8AM-8PM,,0,1772120171224005,8,,,06513,03/03/2025
,STRIPED BASS,201712913weS:8AM-8PM,201769131772120171224,2017,4,9,1,9,1,4334,5,3,3,5,1,0.00,240,40,1,0,0,0,0,,,1772120171224006,4,6,2,,,,,Y,,we,1772120171224,3,1772120171224006,,1,S:8AM-8PM,12,FAIRFIELD,1158,167680,,,1,1,8,2,8,18JAN18:08:30,8,8835020102,,5,,0,,,,,,,1737.6233749,201712913weS:8AM-8PM,,0,1772120171224006,8,,,06484,03/03/2025
ATLANTIC COD,BLACK SEA BASS,201711904weHEAD-BOAT,201769041772120171105,2017,5,36,61,9,11,800,6,4,1,1,5.5,0.00,2,1,1,0,17,0,0,28,1,1772120171105001,4,6,1,1,9.50,7,,O,1,we,1772120171105,6,1772120171105001,1,0,HEAD-BOAT,11,NEW YORK,1555,167687,164712,,1,1,8,2,1,18JAN18:08:30,1,8835020301,8791030402,6,,0,,,,,,,0,201711904weHEAD-BOAT,,0,1772120171105001,8,17,0,10021,03/03/2025
ATLANTIC COD,BLACK SEA BASS,201711904weHEAD-BOAT,201769041772120171105,2017,5,34,17,9,11,800,6,4,1,1,5.5,0.00,6,1,3,2,16,0,1,28,2,1772120171105002,4,6,1,1,9.50,,,O,1,we,1772120171105,6,1772120171105001,1,0,HEAD-BOAT,11,HUDSON,1555,167687,164712,,1,1,2,2,2,18JAN18:08:30,1,8835020301,8791030402,6,,0,,,,,,,0,201711904weHEAD-BOAT,,0,1772120171105002,8,64,0,07030,03/03/2025
SCUP,BLACK SEA BASS,201711904weHEAD-BOAT,201769041772120171105,2017,4,9,3,9,11,800,6,4,1,1,5.5,0.00,1,0,1,2,2,0,1,28,2,1772120171105003,4,6,1,1,9.50,,,Y,1,we,1772120171105,6,1772120171105001,1,0,HEAD-BOAT,11,HARTFORD,1555,167687,169182,,1,1,8,2,1,18JAN18:08:30,1,8835020301,8835430101,6,,0,,,,,,,0,201711904weHEAD-BOAT,,0,1772120171105003,8,21,0,06106,03/03/2025
,ATLANTIC COD,201711904weHEAD-BOAT,201769041772120171105,2017,4,9,3,9,11,800,6,4,1,1,5.5,0.00,4,1,1,0,6,0,1,28,2,1772120171105004,4,6,1,1,9.50,,,Y,1,we,1772120171105,6,1772120171105001,1,0,HEAD-BOAT,11,HARTFORD,1555,164712,,,1,1,8,2,1,18JAN18:08:30,1,8791030402,,6,,0,,,,,,,0,201711904weHEAD-BOAT,,0,1772120171105004,8,6,0,06016,03/03/2025
,BLACK SEA BASS,201711904weHEAD-BOAT,201769041772120171105,2017,4,9,1,9,11,800,6,4,1,1,5.5,0.00,20,6,1,2,0,0,1,28,2,1772120171105005,4,6,2,1,9.50,,,Y,1,we,1772120171105,6,1772120171105001,1,0,HEAD-BOAT,11,FAIRFIELD,1555,167687,,,1,1,8,1,8,18JAN18:08:30,1,8835020301,,6,,0,,,,,,,0,201711904weHEAD-BOAT,,0,1772120171105005,8,0,30,06854,03/03/2025
,ATLANTIC COD,201711904weHEAD-BOAT,201769041772120171105,2017,4,9,3,9,11,800,6,4,1,1,5.5,0.00,8,2,1,3,0,0,1,28,2,1772120171105006,4,6,2,1,9.50,,,Y,1,we,1772120171105,6,1772120171105001,1,0,HEAD-BOAT,11,HARTFORD,1555,164712,,,1,1,8,2,8,18JAN18:08:30,1,8791030402,,6,,0,,,,,,,0,201711904weHEAD-BOAT,,0,1772120171105006,8,0,15,06479,03/03/2025
,,201711904weHEAD-BOAT,201769041772120171105,2017,4,9,3,9,11,800,6,4,1,1,5.5,0.00,1,0,1,1,0,0,1,28,2,1772120171105007,4,6,2,1,9.50,,,Y,1,we,1772120171105,6,1772120171105001,1,0,HEAD-BOAT,11,HARTFORD,1555,,,,1,1,8,1,8,18JAN18:08:30,1,,,6,,0,,,,,,,0,201711904weHEAD-BOAT,,0,1772120171105007,8,0,20,06112,03/03/2025
ATLANTIC COD,BLACK SEA BASS,201711904weHEAD-BOAT,201769041772120171105,2017,4,9,9,9,11,800,6,4,1,1,5.5,0.00,1,0,1,2,0,0,1,28,2,1772120171105008,4,6,2,1,9.50,,,Y,1,we,1772120171105,6,1772120171105001,1,0,HEAD-BOAT,11,NEW HAVEN,1555,167687,164712,,1,1,8,1,8,18JAN18:08:30,1,8835020301,8791030402,6,,0,,,,,,,0,201711904weHEAD-BOAT,,0,1772120171105008,8,0,8,06451,03/03/2025
,,201711904weHEAD-BOAT,201769041772120171105,2017,4,9,1,9,11,800,6,4,1,1,5.5,0.00,10,5,2,2,15,0,1,28,2,1772120171105009,4,6,1,1,9.50,,,Y,1,we,1772120171105,6,1772120171105001,1,0,HEAD-BOAT,11,FAIRFIELD,1555,,,,1,1,2,1,2,18JAN18:08:30,1,,,6,,0,,,,,,,0,201711904weHEAD-BOAT,,0,1772120171105009,8,30,0,06606,03/03/2025
,ATLANTIC COD,201711904weHEAD-BOAT,201769041772120171105,2017,5,36,61,9,11,800,6,4,1,1,5.5,0.00,1,0,1,4,2,0,1,28,2,1772120171105010,4,6,1,1,9.50,,,O,1,we,1772120171105,6,1772120171105001,1,0,HEAD-BOAT,11,NEW YORK,1555,164712,,,1,1,8,2,1,18JAN18:08:30,1,8791030402,,6,,0,,,,,,,0,201711904weHEAD-BOAT,,0,1772120171105010,8,2,9,10021,03/03/2025
SCUP,BLACK SEA BASS,201711904weHEAD-BOAT,201769041772120171105,2017,4,9,1,9,11,800,6,4,1,1,5.5,0.00,10,3,0,2,0,1,1,28,2,1772120171105011,4,6,3,1,9.50,,,Y,1,we,1772120171105,6,1772120171105001,1,0,HEAD-BOAT,11,FAIRFIELD,1555,167687,169182,,1,1,8,2,8,18JAN18:08:30,1,8835020301,8835430101,6,,0,,,,,,,0,201711904weHEAD-BOAT,,0,1772120171105009,8,,,06606,03/03/2025
SCUP,BLACK SEA BASS,201711904weHEAD-BOAT,201769041772120171105,2017,5,36,17,9,11,800,6,4,1,1,5.5,0.00,0,0,0,2,0,1,1,28,2,1772120171105012,4,6,3,1,9.50,,,O,1,we,1772120171105,6,1772120171105001,1,0,HEAD-BOAT,11,,1555,167687,169182,,1,1,8,2,8,18JAN18:08:30,1,8835020301,8835430101,6,,0,,,,,,,0,201711904weHEAD-BOAT,,0,1772120171105002,8,,,07030,03/03/2025
SCUP,BLACK SEA BASS,201711904weHEAD-BOAT,201769041772120171105,2017,5,36,17,9,11,800,6,4,1,1,5.5,0.00,0,0,0,2,0,1,1,28,2,1772120171105013,4,6,3,1,9.50,,,O,1,we,1772120171105,6,1772120171105001,1,0,HEAD-BOAT,11,,1555,167687,169182,,1,1,8,2,8,18JAN18:08:30,1,8835020301,8835430101,6,,0,,,,,,,0,201711904weHEAD-BOAT,,0,1772120171105002,8,,,07030,03/03/2025
SCUP,BLACK SEA BASS,201711904weHEAD-BOAT,201769041772120171105,2017,5,42,101,9,11,800,6,4,1,1,5.5,0.00,4,0,1,1,15,0,1,28,2,1772120171105014,4,6,1,1,9.50,,,O,1,we,1772120171105,6,1772120171105001,1,0,HEAD-BOAT,11,,1555,167687,169182,,1,1,8,2,1,18JAN18:08:30,1,8835020301,8835430101,6,,0,,,,,,,0,201711904weHEAD-BOAT,,0,1772120171105014,8,36,0,19143,03/03/2025
TAUTOG,ATLANTIC COD,201711904weHEAD-BOAT,201769041772120171105,2017,4,9,9,9,11,800,6,4,1,1,5.5,0.00,0,0,2,3,7,0,1,28,2,1772120171105015,4,6,1,1,9.50,,,Y,1,we,1772120171105,6,1772120171105001,1,0,HEAD-BOAT,11,NEW HAVEN,1555,164712,170479,,1,1,2,2,2,18JAN18:08:30,1,8791030402,8839010101,6,,0,,,,,,,0,201711904weHEAD-BOAT,,0,1772120171105015,8,7,5,06473,03/03/2025
TAUTOG,ATLANTIC COD,201711904weHEAD-BOAT,201769041772120171105,2017,4,9,9,9,11,800,6,4,1,1,5.5,0.00,0,0,0,2,0,1,1,28,2,1772120171105016,4,6,3,1,9.50,,,Y,1,we,1772120171105,6,1772120171105001,1,0,HEAD-BOAT,11,NEW HAVEN,1555,164712,170479,,1,1,8,2,8,18JAN18:08:30,1,8791030402,8839010101,6,,0,,,,,,,0,201711904weHEAD-BOAT,,0,1772120171105015,8,,,06473,03/03/2025
ATLANTIC COD,BLACK SEA BASS,201711904weHEAD-BOAT,201769041772120171105,2017,4,25,13,9,11,800,6,4,1,1,5.5,0.00,1,0,1,4,0,0,1,28,2,1772120171105017,4,6,2,1,9.50,,,O,1,we,1772120171105,6,1772120171105001,1,0,HEAD-BOAT,11,,1555,167687,164712,,1,1,8,1,8,18JAN18:08:30,1,8835020301,8791030402,6,,0,,,,,,,0,201711904weHEAD-BOAT,,0,1772120171105017,8,0,8,01089,03/03/2025
ATLANTIC COD,BLACK SEA BASS,201711904weHEAD-BOAT,201769041772120171105,2017,4,9,9,9,11,800,6,4,1,1,5.5,0.00,0,0,1,4,0,0,1,28,2,1772120171105018,4,6,2,1,9.50,,,Y,1,we,1772120171105,6,1772120171105001,1,0,HEAD-BOAT,11,NEW HAVEN,1555,167687,164712,,1,1,8,1,8,18JAN18:08:30,1,8835020301,8791030402,6,,0,,,,,,,0,201711904weHEAD-BOAT,,0,1772120171105018,8,0,7,06443,03/03/2025
,ATLANTIC COD,201711904weHEAD-BOAT,201769041772120171105,2017,4,9,3,9,11,800,6,4,1,1,5.5,0.00,25,2,1,2,0,0,1,28,2,1772120171105019,4,6,2,1,9.50,,,Y,1,we,1772120171105,6,1772120171105001,1,0,HEAD-BOAT,11,HARTFORD,1555,164712,,,1,1,8,2,8,18JAN18:08:30,1,8791030402,,6,,0,,,,,,,0,201711904weHEAD-BOAT,,0,1772120171105019,8,,,06037,03/03/2025
,BLACK SEA BASS,201711904weHEAD-BOAT,201769041772120171105,2017,4,9,1,9,11,800,6,4,1,1,5.5,0.00,20,4,1,1,4,0,1,28,2,1772120171105020,4,6,1,1,9.50,,,Y,1,we,1772120171105,6,1772120171105001,1,0,HEAD-BOAT,11,FAIRFIELD,1555,167687,,,1,1,8,2,1,18JAN18:08:30,1,8835020301,,6,,0,,,,,,,0,201711904weHEAD-BOAT,,0,1772120171105020,8,4,0,06854,03/03/2025
,BLACK SEA BASS,201711904weHEAD-BOAT,201769041772120171105,2017,4,9,1,9,11,800,6,4,1,1,5.5,0.00,20,4,1,1,0,0,1,28,2,1772120171105021,4,6,2,1,9.50,,,Y,1,we,1772120171105,6,1772120171105001,1,0,HEAD-BOAT,11,FAIRFIELD,1555,167687,,,1,1,8,2,8,18JAN18:08:30,1,8835020301,,6,,0,,,,,,,0,201711904weHEAD-BOAT,,0,1772120171105021,8,,,06854,03/03/2025
BLACK SEA BASS,SCUP,201711904weHEAD-BOAT,201769041772120171105,2017,5,42,101,9,11,800,6,4,1,1,5.5,0.00,36,24,1,0,15,0,1,28,2,1772120171105022,4,6,1,1,9.50,,,O,1,we,1772120171105,6,1772120171105001,1,0,HEAD-BOAT,11,,1555,169182,167687,,1,1,8,1,1,18JAN18:08:30,1,8835430101,8835020301,6,,0,,,,,,,0,201711904weHEAD-BOAT,,0,1772120171105022,8,15,0,19050,03/03/2025
,,201799904xx,20176904,2017,,,,9,,,,4,,2,,,,,,,,,,,,20176498499xx002,4,6,,,,,,,,xx,,,20176498499xx002,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,1067.3366938,,,0,20176498499xx002,8,,,,03/03/2025
,,201711904wdHEAD-BOAT,201769041764520171101,2017,0,99,998,9,11,638,6,4,C,5,5.5,0.00,0,0,1,0,0,0,0,11,1,1764520171101001,4,6,2,1,7.50,3,,O,1,wd,1764520171101,6,1764520171101001,1,0,HEAD-BOAT,11,,1350,,,,1,1,8,2,8,18JAN18:08:30,8,,,6,,0,,,,,,,4.3918339743,201711904wdHEAD-BOAT,,0,1764520171101001,8,,,99997,03/03/2025
ATLANTIC COD,BLACK SEA BASS,201711904wdHEAD-BOAT,201769041764520171101,2017,0,99,998,9,11,638,6,4,C,5,5.5,0.00,0,0,1,0,3,0,1,11,2,1764520171101002,4,6,1,1,7.50,8,,O,1,wd,1764520171101,6,1764520171101001,1,0,HEAD-BOAT,11,,1351,167687,164712,,1,1,8,2,1,18JAN18:08:30,8,8835020301,8791030402,6,,0,,,,,,,4.3918339743,201711904wdHEAD-BOAT,,0,1764520171101002,8,3,0,99997,03/03/2025
,TAUTOG,201711904wdHEAD-BOAT,201769041764520171101,2017,4,9,9,9,11,638,6,4,C,5,5.5,0.00,20,7,1,0,3,0,1,11,2,1764520171101003,4,6,1,1,7.50,7,,Y,1,wd,1764520171101,6,1764520171101001,1,0,HEAD-BOAT,11,NEW HAVEN,1352,170479,,,1,1,8,1,1,18JAN18:08:30,8,8839010101,,6,,0,,,,,,,4.3918339743,201711904wdHEAD-BOAT,,0,1764520171101003,8,3,0,06437,03/03/2025
,TAUTOG,201711904wdHEAD-BOAT,201769041764520171101,2017,4,9,9,9,11,638,6,4,C,5,5.5,0.00,25,8,1,0,1,0,1,11,2,1764520171101004,4,6,1,1,7.50,13,,Y,1,wd,1764520171101,6,1764520171101001,1,0,HEAD-BOAT,11,NEW HAVEN,1353,170479,,,1,1,8,1,1,18JAN18:08:30,8,8839010101,,6,,0,,,,,,,4.3918339743,201711904wdHEAD-BOAT,,0,1764520171101004,8,1,0,06518,03/03/2025
,TAUTOG,201711904wdHEAD-BOAT,201769041764520171101,2017,4,9,3,9,11,638,6,4,C,5,5.5,0.00,10,3,1,0,0,0,1,11,2,1764520171101005,4,6,2,1,7.50,4,,Y,1,wd,1764520171101,6,1764520171101001,1,0,HEAD-BOAT,11,HARTFORD,1354,170479,,,1,1,8,1,8,18JAN18:08:30,8,8839010101,,6,,0,,,,,,,4.3918339743,201711904wdHEAD-BOAT,,0,1764520171101005,8,,,06095,03/03/2025
,TAUTOG,201711904wdHEAD-BOAT,201769041764520171101,2017,4,9,11,9,11,638,6,4,C,5,5.5,0.00,20,8,1,0,0,0,1,11,2,1764520171101006,4,6,2,1,7.50,11,,Y,1,wd,1764520171101,6,1764520171101001,1,0,HEAD-BOAT,11,NEW LONDON,1355,170479,,,1,1,8,1,8,18JAN18:08:30,8,8839010101,,6,,0,,,,,,,4.3918339743,201711904wdHEAD-BOAT,,0,1764520171101006,8,,,06340,03/03/2025
BLACK SEA BASS,TAUTOG,201711904wdHEAD-BOAT,201769041764520171101,2017,4,9,3,9,11,638,6,4,C,5,5.5,0.00,10,8,1,4,1,0,1,11,2,1764520171101007,4,6,1,1,7.50,,,Y,1,wd,1764520171101,6,1764520171101001,1,0,HEAD-BOAT,11,HARTFORD,1356,170479,167687,,1,1,8,2,1,18JAN18:08:30,8,8839010101,8835020301,6,,0,,,,,,,4.3918339743,201711904wdHEAD-BOAT,,0,1764520171101007,8,1,0,06106,03/03/2025
BLACK SEA BASS,TAUTOG,201711904wdHEAD-BOAT,201769041764520171101,2017,4,9,3,9,11,638,6,4,C,5,5.5,0.00,40,8,1,0,0,0,1,11,2,1764520171101008,4,6,2,1,7.50,6,,Y,1,wd,1764520171101,6,1764520171101001,1,0,HEAD-BOAT,11,HARTFORD,1357,170479,167687,,1,1,8,2,8,18JAN18:08:30,8,8839010101,8835020301,6,,0,,,,,,,4.3918339743,201711904wdHEAD-BOAT,,0,1764520171101008,8,,,06109,03/03/2025
,TAUTOG,201711904wdHEAD-BOAT,201769041764520171101,2017,4,9,9,9,11,638,6,4,C,5,5.5,0.00,20,7,1,0,4,0,1,11,2,1764520171101009,4,6,1,1,7.50,6,,Y,1,wd,1764520171101,6,1764520171101001,1,0,HEAD-BOAT,11,NEW HAVEN,1358,170479,,,1,1,8,2,1,18JAN18:08:30,8,8839010101,,6,,0,,,,,,,4.3918339743,201711904wdHEAD-BOAT,,0,1764520171101009,8,4,0,06712,03/03/2025
,TAUTOG,201711904wdHEAD-BOAT,201769041764520171108,2017,4,9,9,9,11,638,6,4,C,5,5.5,0.00,30,9,1,0,3,0,0,18,1,1764520171108001,4,6,1,1,7.00,7,,Y,1,wd,1764520171108,6,1764520171108001,1,0,HEAD-BOAT,11,NEW HAVEN,1330,170479,,,1,1,8,1,1,18JAN18:08:30,8,8839010101,,6,,0,,,,,,,4.9753643624,201711904wdHEAD-BOAT,,0,1764520171108001,8,3,0,06518,03/03/2025
,TAUTOG,201711904wdHEAD-BOAT,201769041764520171108,2017,4,9,9,9,11,638,6,4,C,5,5.5,0.00,30,9,1,0,1,0,1,18,2,1764520171108002,4,6,1,1,7.00,4,,Y,1,wd,1764520171108,6,1764520171108001,1,0,HEAD-BOAT,11,NEW HAVEN,1331,170479,,,1,1,8,1,1,18JAN18:08:30,8,8839010101,,6,,0,,,,,,,4.9753643624,201711904wdHEAD-BOAT,,0,1764520171108002,8,1,0,06437,03/03/2025
,TAUTOG,201711904wdHEAD-BOAT,201769041764520171108,2017,5,36,113,9,11,638,6,4,C,5,5.5,0.00,3,2,4,1,9,0,1,18,2,1764520171108003,4,6,1,1,7.00,,,O,1,wd,1764520171108,6,1764520171108001,1,0,HEAD-BOAT,11,,1332,170479,,,1,1,2,1,2,18JAN18:08:30,8,8839010101,,6,,0,,,,,,,4.9753643624,201711904wdHEAD-BOAT,,0,1764520171108003,8,9,0,12801,03/03/2025
,TAUTOG,201711904wdHEAD-BOAT,201769041764520171108,2017,5,36,113,9,11,638,6,4,C,5,5.5,0.00,3,2,0,2,0,1,1,18,2,1764520171108004,4,6,3,1,7.00,,,O,1,wd,1764520171108,6,1764520171108001,1,0,HEAD-BOAT,11,,1333,170479,,,1,1,8,2,8,18JAN18:08:30,8,8839010101,,6,,0,,,,,,,4.9753643624,201711904wdHEAD-BOAT,,0,1764520171108003,8,,,12801,03/03/2025
,TAUTOG,201711904wdHEAD-BOAT,201769041764520171108,2017,5,36,113,9,11,638,6,4,C,5,5.5,0.00,3,2,0,2,0,1,1,18,2,1764520171108005,4,6,3,1,7.00,,,O,1,wd,1764520171108,6,1764520171108001,1,0,HEAD-BOAT,11,,1334,170479,,,1,1,8,2,8,18JAN18:08:30,8,8839010101,,6,,0,,,,,,,4.9753643624,201711904wdHEAD-BOAT,,0,1764520171108003,8,,,12206,03/03/2025
,TAUTOG,201711904wdHEAD-BOAT,201769041764520171108,2017,5,36,113,9,11,638,6,4,C,5,5.5,0.00,3,2,0,1,0,1,1,18,2,1764520171108006,4,6,3,1,7.00,,,O,1,wd,1764520171108,6,1764520171108001,1,0,HEAD-BOAT,11,,1335,170479,,,1,1,8,2,8,18JAN18:08:30,8,8839010101,,6,,0,,,,,,,4.9753643624,201711904wdHEAD-BOAT,,0,1764520171108003,8,,,12206,03/03/2025
