PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,MONITOR,COMPFLAG,AGE,ART_REEF,REEFCODE,SEX,TOURN,TURTLE,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
BLUEFISH,STRIPED BASS,200864258311we,120072008110211854,2008,4,25,21,25,1,1854,1,3,5,5,4,,85,20,2,1,0,0,0,0,,,1200720081102007,4,6,2,,0,0,Y,,1200720081102,1,11,we,1200720081102007,,,,NORFOLK,1024,167680,168559,,1,1,8,1,8,,,20090325,8,8835020102,8835250101,1,,8,,,,,,,,,,1609.9838235,200864258311we,,0,1200720081102007,8,02184,03/03/2025
,STRIPED BASS,200864258311we,12007200811021310,2008,4,25,1,25,1,310,1,3,5,5,2,,150,45,1,1,0,0,0,0,,,1200720081102008,4,6,2,,0,0,Y,,1200720081102,1,11,we,1200720081102008,,,,BARNSTABLE,1049,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,1,,8,,,,,,,,,,1032.7705102,200864258311we,,0,1200720081102008,8,02644,03/03/2025
,STRIPED BASS,200864258311we,12007200811021310,2008,4,25,1,25,1,310,1,3,5,5,3,0,200,60,1,1,1,0,0,0,,,1200720081102009,4,6,2,,0,0,Y,,1200720081102,1,11,we,1200720081102009,1,,,BARNSTABLE,1113,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,1,,8,,,,,,,,,,1032.7705102,200864258311we,,0,1200720081102009,8,02563,03/03/2025
,STRIPED BASS,200864258311we,12007200811021310,2008,4,25,21,25,1,310,1,3,5,5,3.5,0,32,16,1,1,1,0,0,0,,,1200720081102010,4,6,2,,0,0,Y,,1200720081102,1,11,we,1200720081102010,1,,,NORFOLK,1152,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,1,,8,,,,,,,,,,1032.7705102,200864258311we,,0,1200720081102010,8,02019,03/03/2025
,STRIPED BASS,200864258311we,12007200811021310,2008,4,25,1,25,1,310,1,3,5,5,1,0,200,30,1,1,1,0,0,0,,,1200720081102011,4,6,2,,0,0,Y,,1200720081102,1,11,we,1200720081102011,1,,,BARNSTABLE,1220,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,1,,8,,,,,,,,,,1032.7705102,200864258311we,,0,1200720081102011,8,02644,03/03/2025
,STRIPED BASS,200864258311we,12007200811021310,2008,4,25,1,25,1,310,1,3,5,5,3,,50,10,1,1,0,0,0,0,,,1200720081102012,4,6,2,,0,0,Y,,1200720081102,1,11,we,1200720081102012,,,,BARNSTABLE,1249,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,1,,8,,,,,,,,,,1032.7705102,200864258311we,,0,1200720081102012,8,02537,03/03/2025
,STRIPED BASS,200864258311we,12007200811021310,2008,4,25,17,25,1,310,5,3,5,5,9,0,180,60,2,1,2,0,0,0,,,1200720081102013,4,6,2,,0,0,Y,,1200720081102,1,11,we,1200720081102013,1,0,1,MIDDLESEX,1318,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,5,,8,,,,,,,,,,1032.7705102,200864258311we,,0,1200720081102013,8,99998,03/03/2025
,STRIPED BASS,200864258311we,12007200811021310,2008,4,25,1,25,1,310,5,3,5,5,3,0,100,50,1,1,1,0,0,0,,,1200720081102014,4,6,2,,0,0,Y,,1200720081102,1,11,we,1200720081102014,1,,,BARNSTABLE,1340,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,5,,8,,,,,,,,,,1032.7705102,200864258311we,,0,1200720081102014,8,02563,03/03/2025
,STRIPED BASS,200864258311we,12007200811021310,2008,4,25,1,25,1,310,5,3,5,5,5,0,200,40,1,1,1,0,0,0,,,1200720081102015,4,6,2,,0,0,Y,,1200720081102,1,11,we,1200720081102015,1,,,BARNSTABLE,1428,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,5,,8,,,,,,,,,,1032.7705102,200864258311we,,0,1200720081102015,8,02563,03/03/2025
STRIPED BASS,BLUEFISH,200864258311we,12007200811021310,2008,4,25,17,25,1,310,5,3,5,5,2,0,40,15,1,1,1,0,0,0,,,1200720081102016,4,6,2,,0,0,Y,,1200720081102,1,11,we,1200720081102016,1,,,MIDDLESEX,1447,168559,167680,,1,1,8,1,8,,,20090325,8,8835250101,8835020102,5,,8,,,,,,,,,,1032.7705102,200864258311we,,0,1200720081102016,8,02459,03/03/2025
STRIPED BASS,BLUEFISH,200864258311we,12007200811021310,2008,4,25,21,25,1,310,5,3,5,5,2,0,28,6,1,1,1,0,0,0,,,1200720081102017,4,6,2,,0,0,Y,,1200720081102,1,11,we,1200720081102017,1,,,NORFOLK,1454,168559,167680,,1,1,8,1,8,,,20090325,8,8835250101,8835020102,5,,8,,,,,,,,,,1032.7705102,200864258311we,,0,1200720081102017,8,02492,03/03/2025
,STRIPED BASS,200864258311we,12007200811021310,2008,4,25,1,25,1,310,5,3,5,5,3,0,120,60,1,1,1,0,0,0,,,1200720081102018,4,6,2,,0,0,Y,,1200720081102,1,11,we,1200720081102018,1,,,BARNSTABLE,1508,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,5,,8,,,,,,,,,,1032.7705102,200864258311we,,0,1200720081102018,8,02532,03/03/2025
,STRIPED BASS,200864258311we,12007200811021310,2008,4,25,25,25,1,310,5,3,5,5,3,0,40,40,2,1,0,0,0,0,,,1200720081102019,4,6,2,,0,0,Y,,1200720081102,1,11,we,1200720081102019,,,,SUFFOLK,1515,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,5,,8,,,,,,,,,,1032.7705102,200864258311we,,0,1200720081102019,8,02132,03/03/2025
,STRIPED BASS,200864258311we,12007200811021310,2008,4,25,1,25,1,310,5,3,5,5,5.5,0,100,40,1,1,1,0,0,0,,,1200720081102020,4,6,2,,0,0,Y,,1200720081102,1,11,we,1200720081102020,1,,,BARNSTABLE,1523,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,5,,8,,,,,,,,,,1032.7705102,200864258311we,,0,1200720081102020,8,02562,03/03/2025
,STRIPED BASS,200864258311wd,12007200811111905,2008,4,9,11,25,1,905,5,3,5,5,1,0,0,0,1,1,0,0,0,0,,,1200720081111001,4,6,2,,0,0,O,,1200720081111,1,11,wd,1200720081111001,,,,NEW LONDON,1453,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,5,,8,,,,,,,,,,9551.1637858,200864258311wd,,0,1200720081111001,8,06334,03/03/2025
,STRIPED BASS,200864258311we,12633200811021701,2008,4,25,23,25,1,701,1,3,B,5,1,,100,50,1,1,0,0,0,0,,,1263320081102001,4,6,2,,0,0,Y,,1263320081102,1,11,we,1263320081102001,,,,PLYMOUTH,1215,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,0,,8,,,,,,,,,,3049.6615176,200864258311we,,0,1263320081102001,8,02370,03/03/2025
,STRIPED BASS,200864258311we,12633200811021701,2008,4,25,1,25,1,701,1,3,B,5,6,,90,24,1,1,0,0,0,0,,,1263320081102002,4,6,2,,0,0,Y,,1263320081102,1,11,we,1263320081102002,,,,BARNSTABLE,1240,167680,,,1,1,8,2,8,,,20090325,8,8835020102,,0,,8,,,,,,,,,,3049.6615176,200864258311we,,0,1263320081102002,8,02540,03/03/2025
,STRIPED BASS,200864258311we,12633200811021701,2008,4,25,1,25,1,701,1,3,B,5,1.5,,100,40,1,1,0,0,0,0,,,1263320081102003,4,6,2,,0,0,Y,,1263320081102,1,11,we,1263320081102003,,,,BARNSTABLE,1355,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,0,,8,,,,,,,,,,3049.6615176,200864258311we,,0,1263320081102003,8,02632,03/03/2025
,STRIPED BASS,200864258311we,12633200811021701,2008,4,44,7,25,1,701,1,3,B,5,1.5,,100,30,1,1,0,0,0,0,,,1263320081102004,4,6,2,,0,0,O,,1263320081102,1,11,we,1263320081102004,,,,PROVIDENCE,1400,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,0,,8,,,,,,,,,,4259.2563304,200864258311we,,0,1263320081102004,8,02895,03/03/2025
,STRIPED BASS,200864258311we,12633200811021701,2008,4,44,7,25,1,701,1,3,B,5,1.5,,90,30,1,1,0,0,0,0,,,1263320081102005,4,6,2,,0,0,O,,1263320081102,1,11,we,1263320081102005,,,,PROVIDENCE,1404,167680,,,1,1,8,2,8,,,20090325,8,8835020102,,0,,8,,,,,,,,,,4259.2563304,200864258311we,,0,1263320081102005,8,02895,03/03/2025
,STRIPED BASS,200864258311we,12633200811021721,2008,4,25,23,25,1,721,2,3,B,5,2,,25,0,1,1,0,0,0,0,,,1263320081102006,4,6,2,,0,0,Y,,1263320081102,1,11,we,1263320081102006,,,,PLYMOUTH,1430,167680,,,1,1,8,2,8,,,20090325,8,8835020102,,2,,8,,,,,,,,,,1623.7969364,200864258311we,,0,1263320081102006,8,02066,03/03/2025
,STRIPED BASS,200864258311we,12633200811021721,2008,4,25,23,25,1,721,2,3,B,5,2.5,,10,3,1,1,0,0,0,0,,,1263320081102007,4,6,2,,0,0,Y,,1263320081102,1,11,we,1263320081102007,,,,PLYMOUTH,1440,167680,,,1,1,8,2,8,,,20090325,8,8835020102,,2,,8,,,,,,,,,,1623.7969364,200864258311we,,0,1263320081102007,8,02360,03/03/2025
,STRIPED BASS,200864258311we,12633200811021721,2008,4,25,5,25,1,721,2,3,B,5,1,,10,4,1,1,0,0,0,0,,,1263320081102008,4,6,2,,0,0,Y,,1263320081102,1,11,we,1263320081102008,,,,BRISTOL,1450,167680,,,1,1,8,2,8,,,20090325,8,8835020102,,2,,8,,,,,,,,,,1623.7969364,200864258311we,,0,1263320081102008,8,02767,03/03/2025
,STRIPED BASS,200864258311we,12633200811021721,2008,4,25,21,25,1,721,2,3,B,5,7.5,,5,1,1,1,0,0,0,0,,,1263320081102009,4,6,2,,0,0,Y,,1263320081102,1,11,we,1263320081102009,,,,NORFOLK,1455,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,2,,8,,,,,,,,,,1623.7969364,200864258311we,,0,1263320081102009,8,02134,03/03/2025
,STRIPED BASS,200864258311we,12633200811021721,2008,4,25,25,25,1,721,2,3,B,5,7.5,,100,30,1,1,0,0,0,0,,,1263320081102010,4,6,2,,0,0,Y,,1263320081102,1,11,we,1263320081102010,,,,SUFFOLK,1500,167680,,,1,1,8,2,8,,,20090325,8,8835020102,,2,,8,,,,,,,,,,1623.7969364,200864258311we,,0,1263320081102010,8,02139,03/03/2025
,STRIPED BASS,200864258311we,12633200811155778,2008,4,25,1,25,5,778,3,3,B,5,1.5,,2,2,1,1,0,0,0,0,,,1263320081115001,4,6,2,,0,0,Y,,1263320081115,1,11,we,1263320081115001,,,,BARNSTABLE,1220,167680,,,1,1,8,2,8,,,20090325,8,8835020102,,3,,8,,,,,,,,,,19706.105457,200864258311we,,0,1263320081115001,8,02542,03/03/2025
,STRIPED BASS,200864258311we,12633200811155778,2008,4,25,1,25,5,778,3,3,B,5,1.5,,0,0,1,1,0,0,0,0,,,1263320081115002,4,6,2,,0,0,Y,,1263320081115,1,11,we,1263320081115002,,,,BARNSTABLE,1225,167680,,,1,1,8,2,8,,,20090325,8,8835020102,,3,,8,,,,,,,,,,19706.105457,200864258311we,,0,1263320081115002,8,02542,03/03/2025
,STRIPED BASS,200864258311we,12633200811151721,2008,4,25,5,25,1,721,2,3,B,5,1,,150,40,1,1,0,0,0,0,,,1263320081115003,4,6,2,,0,0,Y,,1263320081115,1,11,we,1263320081115003,,,,BRISTOL,1518,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,2,,8,,,,,,,,,,1204.0315129,200864258311we,,0,1263320081115003,8,02719,03/03/2025
,STRIPED BASS,200864258311we,12633200811151701,2008,4,25,1,25,1,701,1,3,B,5,1.5,,30,30,1,1,0,0,0,0,,,1263320081115004,4,6,2,,0,0,Y,,1263320081115,1,11,we,1263320081115004,,,,BARNSTABLE,1620,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,0,,8,,,,,,,,,,1715.5209955,200864258311we,,0,1263320081115004,8,02536,03/03/2025
,STRIPED BASS,200864258311we,12633200811151701,2008,4,25,23,25,1,701,1,3,B,5,2,,50,15,1,1,0,0,0,0,,,1263320081115005,4,6,2,,0,0,Y,,1263320081115,1,11,we,1263320081115005,,,,PLYMOUTH,1635,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,0,,8,,,,,,,,,,1715.5209955,200864258311we,,0,1263320081115005,8,02360,03/03/2025
,STRIPED BASS,200864258311we,12633200811151701,2008,4,25,23,25,1,701,1,3,B,5,1,,150,20,1,1,0,0,0,0,,,1263320081115006,4,6,2,,0,0,Y,,1263320081115,1,11,we,1263320081115006,,,,PLYMOUTH,1655,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,0,,8,,,,,,,,,,1715.5209955,200864258311we,,0,1263320081115006,8,02360,03/03/2025
,ATLANTIC MACKEREL,200864258311wd,12633200811241721,2008,4,25,5,25,1,721,2,3,B,5,3.5,,40,10,1,1,0,0,0,0,,,1263320081124001,4,6,2,,0,0,Y,,1263320081124,1,11,wd,1263320081124001,,,,BRISTOL,930,172414,,,1,1,8,1,8,,,20090325,8,8850030302,,2,,8,,,,,,,,,,1386.1307416,200864258311wd,,0,1263320081124001,8,02746,03/03/2025
,ATLANTIC MACKEREL,200864258311wd,12633200811241721,2008,4,25,5,25,1,721,2,3,B,5,3.5,,40,10,1,1,0,0,0,0,,,1263320081124002,4,6,2,,0,0,Y,,1263320081124,1,11,wd,1263320081124002,,,,BRISTOL,935,172414,,,1,1,8,1,8,,,20090325,8,8850030302,,2,,8,,,,,,,,,,1386.1307416,200864258311wd,,0,1263320081124002,8,02740,03/03/2025
,ATLANTIC MACKEREL,200864258311wd,12633200811241721,2008,4,25,5,25,1,721,2,3,B,5,4,0,160,5,1,1,0,1,0,0,,,1263320081124003,4,6,1,,0,0,Y,,1263320081124,1,11,wd,1263320081124003,1,2,0,BRISTOL,1036,172414,,,1,1,8,1,1,,,20090325,8,8850030302,,2,,8,,,,,,,,,,1386.1307416,200864258311wd,,0,1263320081124003,8,02724,03/03/2025
,ATLANTIC MACKEREL,200864258311wd,12633200811241721,2008,4,25,5,25,1,721,2,3,B,5,4,,140,30,1,1,0,0,0,0,,,1263320081124004,4,6,2,,0,0,Y,,1263320081124,1,11,wd,1263320081124004,,,,BRISTOL,1045,172414,,,1,1,8,1,8,,,20090325,8,8850030302,,2,,8,,,,,,,,,,1386.1307416,200864258311wd,,0,1263320081124004,8,02740,03/03/2025
BLUEFISH,STRIPED BASS,200864258311we,13096200811011414,2008,5,36,87,25,1,414,5,3,2,5,1,0,40,20,1,1,0,0,0,0,,,1309620081101001,4,6,2,,0,0,O,,1309620081101,1,11,we,1309620081101001,,,,ROCKLAND,715,167680,168559,,1,1,8,1,8,,,20090325,8,8835020102,8835250101,5,,8,,,,,,,,,,5522.1522381,200864258311we,,0,1309620081101001,8,10965,03/03/2025
,STRIPED BASS,200864258311we,13096200811011721,2008,4,25,1,25,1,721,5,3,V,5,6,0,50,8,1,1,1,0,0,0,,,1309620081101002,4,6,2,,0,0,Y,,1309620081101,1,11,we,1309620081101002,1,,,BARNSTABLE,800,167680,,,1,1,8,2,8,,,20090325,8,8835020102,,5,,8,,,,,,,,,,3007.711067,200864258311we,,0,1309620081101002,8,02536,03/03/2025
,STRIPED BASS,200864258311we,13096200811011292,2008,4,9,15,25,1,292,5,3,V,5,8,0,100,10,1,1,1,0,0,0,,,1309620081101003,4,6,2,,0,0,O,,1309620081101,1,11,we,1309620081101003,1,,,WINDHAM,855,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,5,,8,,,,,,,,,,5522.1522381,200864258311we,,0,1309620081101003,8,06281,03/03/2025
,STRIPED BASS,200864258311we,13096200811011292,2008,4,25,1,25,1,292,5,3,V,5,7,0,150,20,1,1,1,0,0,0,,,1309620081101004,4,6,2,,0,0,Y,,1309620081101,1,11,we,1309620081101004,1,,,BARNSTABLE,945,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,5,,8,,,,,,,,,,3953.9050643,200864258311we,,0,1309620081101004,8,02536,03/03/2025
,STRIPED BASS,200864258311we,13096200811011292,2008,4,25,1,25,1,292,5,3,V,5,2.5,0,50,20,2,1,1,0,0,0,,,1309620081101005,4,6,2,,0,0,Y,,1309620081101,1,11,we,1309620081101005,1,,,BARNSTABLE,1030,167680,,,1,1,8,2,8,,,20090325,8,8835020102,,5,,8,,,,,,,,,,3953.9050643,200864258311we,,0,1309620081101005,8,02655,03/03/2025
,STRIPED BASS,200864258311we,13096200811011292,2008,4,25,1,25,1,292,5,3,V,5,9,0,110,30,1,1,0,0,0,0,,,1309620081101006,4,6,2,,0,0,Y,,1309620081101,1,11,we,1309620081101006,,,,BARNSTABLE,1130,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,5,,8,,,,,,,,,,3953.9050643,200864258311we,,0,1309620081101006,8,02648,03/03/2025
BLUEFISH,STRIPED BASS,200864258311we,13096200811011292,2008,4,25,13,25,1,292,5,3,V,5,3,0,4,1,1,1,0,0,0,0,,,1309620081101007,4,6,2,,0,0,N,,1309620081101,1,11,we,1309620081101007,,,,,1210,167680,168559,,1,1,8,1,8,,,20090325,8,8835020102,8835250101,5,,8,,,,,,,,,,5152.0350328,200864258311we,,0,1309620081101007,8,01118,03/03/2025
,STRIPED BASS,200864258311we,13096200811011292,2008,4,25,13,25,1,292,5,3,V,5,2,0,4,1,1,1,0,0,0,0,,,1309620081101008,4,6,2,,0,0,N,,1309620081101,1,11,we,1309620081101008,,,,,1215,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,5,,8,,,,,,,,,,5152.0350328,200864258311we,,0,1309620081101008,8,01028,03/03/2025
,STRIPED BASS,200864258311we,13096200811011721,2008,4,25,21,25,1,721,2,3,5,5,6,,100,0,1,1,0,0,0,0,,,1309620081101009,4,6,2,,0,0,Y,,1309620081101,1,11,we,1309620081101009,,,,NORFOLK,1250,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,2,,8,,,,,,,,,,3007.711067,200864258311we,,0,1309620081101009,8,02169,03/03/2025
,BLUEFISH,200864258311we,13096200811011721,2008,5,42,107,25,1,721,2,3,5,5,1,,12,6,1,1,0,0,0,0,,,1309620081101010,4,6,2,,0,0,O,,1309620081101,1,11,we,1309620081101010,,,,,1320,168559,,,1,1,8,1,8,,,20090325,8,8835250101,,2,,8,,,,,,,,,,4200.6669685,200864258311we,,0,1309620081101010,8,17976,03/03/2025
,STRIPED BASS,200864258311we,13096200811011721,2008,4,25,21,25,1,721,2,3,5,5,3,,30,20,1,1,0,0,0,0,,,1309620081101011,4,6,2,,0,0,Y,,1309620081101,1,11,we,1309620081101011,,,,NORFOLK,1350,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,2,,8,,,,,,,,,,3007.711067,200864258311we,,0,1309620081101011,8,02026,03/03/2025
,STRIPED BASS,200864258311wd,13096200811061271,2008,4,25,23,25,1,271,2,3,5,5,1,,30,10,1,1,0,0,0,0,,,1309620081106001,4,6,2,,0,0,Y,,1309620081106,1,11,wd,1309620081106001,,,,PLYMOUTH,700,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,2,,8,,,,,,,,,,2180.2208859,200864258311wd,,0,1309620081106001,8,02360,03/03/2025
,STRIPED BASS,200864258311wd,13096200811061271,2008,4,25,23,25,1,271,2,3,5,5,1.5,0,70,40,2,1,1,0,0,0,,,1309620081106002,4,6,2,,0,0,Y,,1309620081106,1,11,wd,1309620081106002,1,,,PLYMOUTH,715,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,2,,8,,,,,,,,,,2180.2208859,200864258311wd,,0,1309620081106002,8,02360,03/03/2025
BLUEFISH,STRIPED BASS,200864258311wd,13096200811061271,2008,4,25,1,25,1,271,2,3,5,5,1,,50,25,2,1,0,0,0,0,,,1309620081106003,4,6,2,,0,0,Y,,1309620081106,1,11,wd,1309620081106003,,,,BARNSTABLE,725,167680,168559,,1,1,8,1,8,,,20090325,8,8835020102,8835250101,2,,8,,,,,,,,,,2180.2208859,200864258311wd,,0,1309620081106003,8,02601,03/03/2025
,STRIPED BASS,200864258311wd,13096200811061310,2008,4,25,1,25,1,310,2,3,5,5,1,,200,60,1,1,0,0,0,0,,,1309620081106004,4,6,2,,0,0,Y,,1309620081106,1,11,wd,1309620081106004,,,,BARNSTABLE,845,167680,,,1,1,8,2,8,,,20090325,8,8835020102,,2,,8,,,,,,,,,,465.57294905,200864258311wd,,0,1309620081106004,8,02563,03/03/2025
,STRIPED BASS,200864258311wd,13096200811061310,2008,4,25,1,25,1,310,2,3,5,5,0.5,,50,20,1,1,0,0,0,0,,,1309620081106005,4,6,2,,0,0,Y,,1309620081106,1,11,wd,1309620081106005,,,,BARNSTABLE,930,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,2,,8,,,,,,,,,,465.57294905,200864258311wd,,0,1309620081106005,8,02563,03/03/2025
,STRIPED BASS,200864258311wd,13096200811061310,2008,4,25,1,25,1,310,2,3,5,5,0.5,,200,60,1,1,0,0,0,0,,,1309620081106006,4,6,2,,0,0,Y,,1309620081106,1,11,wd,1309620081106006,,,,BARNSTABLE,1030,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,2,,8,,,,,,,,,,465.57294905,200864258311wd,,0,1309620081106006,8,02563,03/03/2025
,STRIPED BASS,200864258311wd,13096200811061310,2008,4,25,1,25,1,310,2,3,5,5,1,,60,25,1,1,0,0,0,0,,,1309620081106007,4,6,2,,0,0,Y,,1309620081106,1,11,wd,1309620081106007,,,,BARNSTABLE,1115,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,2,,8,,,,,,,,,,465.57294905,200864258311wd,,0,1309620081106007,8,02563,03/03/2025
,STRIPED BASS,200864258311wd,13096200811061310,2008,4,25,1,25,1,310,2,3,5,5,1,,60,28,1,1,0,0,0,0,,,1309620081106008,4,6,2,,0,0,Y,,1309620081106,1,11,wd,1309620081106008,,,,BARNSTABLE,1120,167680,,,1,1,8,1,8,,,20090325,8,8835020102,,2,,8,,,,,,,,,,465.57294905,200864258311wd,,0,1309620081106008,8,02563,03/03/2025
BLUEFISH,STRIPED BASS,200864258311wd,13096200811061310,2008,4,25,1,25,1,310,2,3,5,5,1,,30,15,1,1,0,0,0,0,,,1309620081106009,4,6,2,,0,0,Y,,1309620081106,1,11,wd,1309620081106009,,,,BARNSTABLE,1220,167680,168559,,1,1,8,1,8,,,20090325,8,8835020102,8835250101,2,,8,,,,,,,,,,465.57294905,200864258311wd,,0,1309620081106009,8,02673,03/03/2025
BLUEFISH,STRIPED BASS,200864258311wd,13096200811061310,2008,4,25,27,25,1,310,2,3,5,5,1,,10,3,1,1,0,0,0,0,,,1309620081106010,4,6,2,,0,0,N,,1309620081106,1,11,wd,1309620081106010,,,,,1320,167680,168559,,1,1,8,1,8,,,20090325,8,8835020102,8835250101,2,,8,,,,,,,,,,606.65294305,200864258311wd,,0,1309620081106010,8,01545,03/03/2025
,ATLANTIC MACKEREL,200864258311we,13096200811301310,2008,4,25,21,25,1,310,2,3,5,5,3,0,45,2,1,1,0,1,0,0,,,1309620081130001,4,6,1,,0,0,Y,,1309620081130,1,11,we,1309620081130001,1,1,0,NORFOLK,740,172414,,,1,1,8,1,1,,,20090325,8,8850030302,,2,,8,,,,,,,,,,7302.3795155,200864258311we,,0,1309620081130001,8,02053,03/03/2025
,ATLANTIC MACKEREL,200864258311we,13096200811301721,2008,4,25,5,25,1,721,2,3,V,5,2,,1,0,1,1,0,0,0,0,,,1309620081130002,4,6,2,,0,0,Y,,1309620081130,1,11,we,1309620081130002,,,,BRISTOL,925,172414,,,1,1,8,2,8,,,20090325,8,8850030302,,2,,8,,,,,,,,,,2351.8275928,200864258311we,,0,1309620081130002,8,02718,03/03/2025
,ATLANTIC MACKEREL,200864258311we,13096200811301721,2008,4,25,5,25,1,721,2,3,V,5,2,,1,0,1,1,0,0,0,0,,,1309620081130003,4,6,2,,0,0,Y,,1309620081130,1,11,we,1309620081130003,,,,BRISTOL,1020,172414,,,1,1,8,1,8,,,20090325,8,8850030302,,2,,8,,,,,,,,,,2351.8275928,200864258311we,,0,1309620081130003,8,02718,03/03/2025
,ATLANTIC MACKEREL,200864258311we,13096200811301721,2008,4,44,9,25,1,721,2,3,5,5,6,,2,2,1,1,0,0,0,0,,,1309620081130004,4,6,2,,0,0,O,,1309620081130,1,11,we,1309620081130004,,,,WASHINGTON,1115,172414,,,1,1,8,2,8,,,20090325,8,8850030302,,2,,8,,,,,,,,,,3284.6388049,200864258311we,,0,1309620081130004,8,02822,03/03/2025
,ATLANTIC MACKEREL,200864258311we,13096200811301721,2008,4,44,1,25,1,721,2,3,5,5,7,,8,2,1,1,0,0,0,0,,,1309620081130005,4,6,2,,0,0,O,,1309620081130,1,11,we,1309620081130005,,,,BRISTOL,1200,172414,,,1,1,8,2,8,,,20090325,8,8850030302,,2,,8,,,,,,,,,,3284.6388049,200864258311we,,0,1309620081130005,8,02885,03/03/2025
,,200864258499xx,200864258499xx0000,2008,,,,25,,,,4,,1,,,,,,,,,,,,,200864258499xx01,4,6,,,,,,,,,99,xx,200864258499xx01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.676653004,,,0,200864258499xx01,8,,03/03/2025
HADDOCK,POLLOCK,200864258411wd,1665320081128915,2008,4,25,27,25,9,15,6,4,1,2,3.5,0,4,0,1,1,0,1,0,0,44,1,1665320081128001,4,6,1,1,2,10,N,1,1665320081128,6,11,wd,1665320081128001,1,,,,1430,164727,164744,,1,1,8,1,1,,,20090325,2,8791030901,8791031301,6,,1,1,,,,,,,,,120.22491438,200864258411wd,,0,1665320081128001,8,01590,03/03/2025
POLLOCK,HADDOCK,200864258411wd,1665320081128915,2008,4,25,25,25,9,15,6,4,1,2,1,,35,10,1,1,0,0,0,1,44,2,1665320081128002,4,6,2,1,0,10,Y,1,1665320081128,6,11,wd,1665320081128001,,,,SUFFOLK,1436,164744,164727,,1,1,8,2,8,,,20090325,2,8791031301,8791030901,6,,1,1,,,,,,,,,134.08186113,200864258411wd,,0,1665320081128002,8,02121,03/03/2025
POLLOCK,HADDOCK,200864258411wd,1665320081128915,2008,4,25,25,25,9,15,6,4,1,2,2,0,35,10,1,1,0,3,0,1,44,2,1665320081128003,4,6,1,1,0,10,Y,1,1665320081128,6,11,wd,1665320081128001,1,5,0,SUFFOLK,1438,164744,164727,,1,1,8,1,1,,,20090325,2,8791031301,8791030901,6,,1,1,,,,,,,,,134.08186113,200864258411wd,,0,1665320081128003,8,02121,03/03/2025
HADDOCK,POLLOCK,200864258411wd,1665320081128915,2008,4,25,13,25,9,15,6,4,1,2,3.5,0,10,3,1,1,0,12,0,1,44,2,1665320081128004,4,6,1,1,0,10,N,1,1665320081128,6,11,wd,1665320081128001,1,22,0,,1441,164727,164744,,1,1,8,1,1,,,20090325,2,8791030901,8791031301,6,,1,1,,,,,,,,,120.22491438,200864258411wd,,0,1665320081128004,8,01020,03/03/2025
