PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,COMPFLAG,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,,200724258304we,16427200704087599,2007,0,39,35,25,7,599,1,3,4,5,1,,12,0,1,1,0,0,0,0,,,1642720070408002,4,2,2,,0,0,O,,1642720070408,1,04,we,1642720070408002,,,,,1340,,,,1,1,8,2,8,,,20070720,8,,,1,,,,,8689.245928,200724258304we,,0,1642720070408002,8,44107,03/03/2025
,,200724258304we,16427200704087599,2007,0,39,35,25,7,599,1,3,5,5,1,,8,0,1,1,0,0,0,0,,,1642720070408003,4,2,2,,0,0,O,,1642720070408,1,04,we,1642720070408003,,,,,1345,,,,1,1,8,2,8,,,20070720,8,,,1,,,,,8689.245928,200724258304we,,0,1642720070408003,8,44107,03/03/2025
,STRIPED BASS,200724258304we,16427200704217601,2007,4,25,23,25,7,601,2,3,2,5,3,,60,5,1,1,0,0,0,0,,,1642720070421001,4,2,2,,0,0,Y,,1642720070421,1,04,we,1642720070421001,,,,PLYMOUTH,1145,167680,,,1,1,8,1,8,,,20070720,8,8835020102,,2,,,,,8529.4700329,200724258304we,,0,1642720070421001,8,02066,03/03/2025
,,200724258304wd,1642820070427193078,2007,4,25,19,25,19,3078,5,3,4,5,2.5,0,50,2,1,1,0,0,0,0,,,1642820070427001,4,2,2,,0,0,Y,,1642820070427,1,04,wd,1642820070427001,,,,NANTUCKET,1627,,,,1,1,8,2,8,,,20070720,8,,,5,,,,,194.35384023,200724258304wd,,0,1642820070427001,8,02554,03/03/2025
,STRIPED BASS,200724258304wd,1642820070427193078,2007,4,25,19,25,19,3078,5,3,4,5,2.5,0,22,2,1,1,0,0,0,0,,,1642820070427002,4,2,2,,0,0,Y,,1642820070427,1,04,wd,1642820070427002,,,,NANTUCKET,1630,167680,,,1,1,8,2,8,,,20070720,8,8835020102,,5,,,,,194.35384023,200724258304wd,,0,1642820070427002,8,02554,03/03/2025
,,200724258304we,16428200704281310,2007,5,34,11,25,1,310,4,3,5,5,1.5,,2,2,1,1,0,0,0,0,,,1642820070428001,4,2,2,,0,0,O,,1642820070428,1,04,we,1642820070428001,,,,CUMBERLAND,1831,,,,1,1,8,1,8,,,20070720,8,,,4,,,,,2722.1926204,200724258304we,,0,1642820070428001,8,08332,03/03/2025
,STRIPED BASS,200724258304we,16428200704281310,2007,4,25,1,25,1,310,4,3,5,5,2,,300,4,1,1,0,0,0,0,,,1642820070428002,4,2,2,,0,0,Y,,1642820070428,1,04,we,1642820070428002,,,,BARNSTABLE,1925,167680,,,1,1,8,1,8,,,20070720,8,8835020102,,4,,,,,2672.1375562,200724258304we,,0,1642820070428002,8,02537,03/03/2025
,STRIPED BASS,200724258304we,164282007042811854,2007,4,25,17,25,1,1854,4,3,5,5,1.5,,1,0,1,1,0,0,0,0,,,1642820070428003,4,2,2,,0,0,Y,,1642820070428,1,04,we,1642820070428003,,,,MIDDLESEX,1950,167680,,,1,1,8,1,8,,,20070720,8,8835020102,,4,,,,,4691.9948004,200724258304we,,0,1642820070428003,8,02155,03/03/2025
,STRIPED BASS,200724258304we,164282007042919584,2007,5,36,61,25,19,584,5,3,2,5,4,0.5,1,0,2,1,0,0,0,0,,,1642820070429001,4,2,2,,0,0,O,,1642820070429,1,04,we,1642820070429001,,,,NEW YORK,1214,167680,,,1,1,8,1,8,,,20070720,8,8835020102,,5,,,,,9946.8888649,200724258304we,,0,1642820070429001,8,10014,03/03/2025
,,200724258304we,164282007042919584,2007,5,36,61,25,19,584,5,3,2,5,4,0,1,0,2,1,0,0,0,0,,,1642820070429002,4,2,2,,0,0,O,,1642820070429,1,04,we,1642820070429002,,,,NEW YORK,1217,,,,1,1,8,1,8,,,20070720,8,,,5,,,,,9946.8888649,200724258304we,,0,1642820070429002,8,10014,03/03/2025
,TAUTOG,200724258304wd,164282007043023551,2007,4,25,5,25,23,551,5,3,3,5,2.5,0,50,6,1,1,0,0,0,0,,,1642820070430001,4,2,2,,0,0,Y,,1642820070430,1,04,wd,1642820070430001,,,,BRISTOL,1520,170479,,,1,1,8,1,8,,,20070720,8,8839010101,,5,,,,,10835.095235,200724258304wd,,0,1642820070430001,8,02346,03/03/2025
,TAUTOG,200724258304wd,164282007043023551,2007,4,25,5,25,23,551,5,3,3,5,2.5,0,50,6,1,1,0,0,0,0,,,1642820070430002,4,2,2,,0,0,Y,,1642820070430,1,04,wd,1642820070430002,,,,BRISTOL,1532,170479,,,1,1,8,1,8,,,20070720,8,8839010101,,5,,,,,10835.095235,200724258304wd,,0,1642820070430002,8,02346,03/03/2025
,TAUTOG,200724258304wd,164282007043023551,2007,4,25,5,25,23,551,5,3,3,5,2.5,0,50,6,1,1,0,0,0,0,,,1642820070430003,4,2,2,,0,0,Y,,1642820070430,1,04,wd,1642820070430003,,,,BRISTOL,1537,170479,,,1,1,8,2,8,,,20070720,8,8839010101,,5,,,,,10835.095235,200724258304wd,,0,1642820070430003,8,02346,03/03/2025
STRIPED BASS,TAUTOG,200724258304wd,164282007043023551,2007,4,25,23,25,23,551,3,3,3,5,5,,136,25,1,1,0,0,0,0,,,1642820070430004,4,2,2,,0,0,Y,,1642820070430,1,04,wd,1642820070430004,,,,PLYMOUTH,1602,170479,167680,,1,1,8,1,8,,,20070720,8,8839010101,8835020102,3,,,,,10835.095235,200724258304wd,,0,1642820070430004,8,02571,03/03/2025
STRIPED BASS,TAUTOG,200724258304wd,164282007043023551,2007,4,25,23,25,23,551,3,3,3,5,5,,136,20,1,1,0,0,0,0,,,1642820070430005,4,2,2,,0,0,Y,,1642820070430,1,04,wd,1642820070430005,,,,PLYMOUTH,1606,170479,167680,,1,1,8,1,8,,,20070720,8,8839010101,8835020102,3,,,,,10835.095235,200724258304wd,,0,1642820070430005,8,02571,03/03/2025
STRIPED BASS,TAUTOG,200724258304wd,164282007043023551,2007,4,25,23,25,23,551,3,3,3,5,5,,136,25,1,1,0,0,0,0,,,1642820070430006,4,2,2,,0,0,Y,,1642820070430,1,04,wd,1642820070430006,,,,PLYMOUTH,1608,170479,167680,,1,1,8,1,8,,,20070720,8,8839010101,8835020102,3,,,,,10835.095235,200724258304wd,,0,1642820070430006,8,02571,03/03/2025
,STRIPED BASS,200724258304wd,164282007043023551,2007,4,25,5,25,23,551,5,3,3,5,1.5,0.5,0,0,1,1,0,0,0,0,,,1642820070430007,4,2,2,,0,0,Y,,1642820070430,1,04,wd,1642820070430007,,,,BRISTOL,1641,167680,,,1,1,8,1,8,,,20070720,8,8835020102,,5,,,,,10835.095235,200724258304wd,,0,1642820070430007,8,02347,03/03/2025
,STRIPED BASS,200724258304wd,164282007043023551,2007,4,25,5,25,23,551,5,3,3,5,1.5,0.5,0,0,1,1,0,0,0,0,,,1642820070430008,4,2,2,,0,0,Y,,1642820070430,1,04,wd,1642820070430008,,,,BRISTOL,1644,167680,,,1,1,8,1,8,,,20070720,8,8835020102,,5,,,,,10835.095235,200724258304wd,,0,1642820070430008,8,02347,03/03/2025
,STRIPED BASS,200724258304wd,164282007043023551,2007,4,25,5,25,23,551,5,3,3,5,1.5,0.5,0,0,1,1,0,0,0,0,,,1642820070430009,4,2,2,,0,0,Y,,1642820070430,1,04,wd,1642820070430009,,,,BRISTOL,1647,167680,,,1,1,8,1,8,,,20070720,8,8835020102,,5,,,,,10835.095235,200724258304wd,,0,1642820070430009,8,02347,03/03/2025
,STRIPED BASS,200724258304wd,16428200704301556,2007,4,33,11,25,1,556,5,3,5,5,2,0.5,0,0,1,1,0,0,0,0,,,1642820070430010,4,2,2,,0,0,O,,1642820070430,1,04,wd,1642820070430010,,,,HILLSBOROUGH,1725,167680,,,1,1,8,1,8,,,20070720,8,8835020102,,5,,,,,6350.1059656,200724258304wd,,0,1642820070430010,8,03071,03/03/2025
,STRIPED BASS,200724258304wd,16428200704301556,2007,4,25,23,25,1,556,5,3,5,5,1.5,0,10,0,1,1,0,0,0,0,,,1642820070430011,4,2,2,,0,0,Y,,1642820070430,1,04,wd,1642820070430011,,,,PLYMOUTH,1736,167680,,,1,1,8,1,8,,,20070720,8,8835020102,,5,,,,,6233.3416487,200724258304wd,,0,1642820070430011,8,02532,03/03/2025
,STRIPED BASS,200724258304wd,16428200704301556,2007,4,25,23,25,1,556,5,3,5,5,1.5,0,100,7,1,1,0,0,0,0,,,1642820070430012,4,2,2,,0,0,Y,,1642820070430,1,04,wd,1642820070430012,,,,PLYMOUTH,1740,167680,,,1,1,8,1,8,,,20070720,8,8835020102,,5,,,,,6233.3416487,200724258304wd,,0,1642820070430012,8,02532,03/03/2025
,,200724258304we,16555200704011559,2007,4,25,5,25,1,559,2,3,5,5,1,,300,24,1,1,0,0,0,0,,,1655520070401001,4,2,2,,0,0,Y,,1655520070401,1,04,we,1655520070401001,,,,BRISTOL,1230,,,,1,1,8,1,8,,,20070720,8,,,2,,,,,5371.1158911,200724258304we,,0,1655520070401001,8,02532,03/03/2025
,,200724258304we,16555200704011559,2007,4,25,23,25,1,559,2,3,5,5,0.5,,100,0,1,1,0,0,0,0,,,1655520070401002,4,2,2,,0,0,Y,,1655520070401,1,04,we,1655520070401002,,,,PLYMOUTH,1240,,,,1,1,8,1,8,,,20070720,8,,,2,,,,,5371.1158911,200724258304we,,0,1655520070401002,8,02043,03/03/2025
,,200724258304we,16555200704011559,2007,4,25,23,25,1,559,2,3,5,5,0.5,,100,0,1,1,0,0,0,0,,,1655520070401003,4,2,2,,0,0,Y,,1655520070401,1,04,we,1655520070401003,,,,PLYMOUTH,1245,,,,1,1,8,1,8,,,20070720,8,,,2,,,,,5371.1158911,200724258304we,,0,1655520070401003,8,02360,03/03/2025
,,200724258304we,16555200704011559,2007,4,25,5,25,1,559,2,3,5,5,1,,120,4,1,1,0,0,0,0,,,1655520070401004,4,2,2,,0,0,Y,,1655520070401,1,04,we,1655520070401004,,,,BRISTOL,1250,,,,1,1,8,2,8,,,20070720,8,,,2,,,,,5371.1158911,200724258304we,,0,1655520070401004,8,02532,03/03/2025
,ATLANTIC COD,200724258404wd,16350200704251444,2007,4,25,5,25,1,444,6,4,1,2,6,,3,0,1,1,0,0,0,0,29,1,1635020070425001,4,2,2,1,0,15,Y,1,1635020070425,6,04,wd,1635020070425001,,,,BRISTOL,1300,164712,,,1,1,8,1,8,,,20070720,2,8791030402,,6,,1,,,64.899862688,200724258404wd,,0,1635020070425001,8,02721,03/03/2025
,ATLANTIC COD,200724258404wd,16350200704251444,2007,4,25,5,25,1,444,6,4,1,2,6,0,3,0,1,1,0,0,0,1,29,2,1635020070425002,4,2,2,1,1,15,Y,1,1635020070425,6,04,wd,1635020070425001,1,,,BRISTOL,1301,164712,,,1,1,8,1,8,,,20070720,2,8791030402,,6,,1,,,64.899862688,200724258404wd,,0,1635020070425002,8,02721,03/03/2025
,ATLANTIC COD,200724258404wd,16350200704251444,2007,4,23,9,25,1,444,6,4,1,2,6,,0,0,1,1,0,0,0,1,29,2,1635020070425003,4,2,2,1,0,15,O,1,1635020070425,6,04,wd,1635020070425001,,,,HANCOCK,1302,164712,,,1,1,8,1,8,,,20070720,2,8791030402,,6,,1,,,64.001761833,200724258404wd,,0,1635020070425003,8,04605,03/03/2025
,ATLANTIC COD,200724258404wd,16350200704251444,2007,4,25,1,25,1,444,6,4,1,2,6,0,30,0,1,1,0,0,0,1,29,2,1635020070425004,4,2,2,1,1,15,Y,1,1635020070425,6,04,wd,1635020070425001,1,0,1,BARNSTABLE,1305,164712,,,1,1,8,1,8,,,20070720,2,8791030402,,6,,1,,,64.899862688,200724258404wd,,0,1635020070425004,8,02632,03/03/2025
,ATLANTIC COD,200724258404wd,16350200704251444,2007,4,44,5,25,1,444,6,4,1,2,6,,4,0,1,1,0,0,0,1,29,2,1635020070425005,4,2,2,1,0,15,O,1,1635020070425,6,04,wd,1635020070425001,,,,NEWPORT,1306,164712,,,1,1,8,1,8,,,20070720,2,8791030402,,6,,1,,,64.001761833,200724258404wd,,0,1635020070425005,8,02878,03/03/2025
,ATLANTIC COD,200724258404wd,16350200704251444,2007,4,25,5,25,1,444,6,4,1,2,6,0,25,0,1,1,0,0,0,1,29,2,1635020070425006,4,2,2,1,3,15,Y,1,1635020070425,6,04,wd,1635020070425001,1,,,BRISTOL,1307,164712,,,1,1,8,1,8,,,20070720,2,8791030402,,6,,1,,,64.899862688,200724258404wd,,0,1635020070425006,8,02724,03/03/2025
,ATLANTIC COD,200724258404wd,16350200704251444,2007,4,25,5,25,1,444,6,4,1,2,6,0,20,0,1,1,0,1,0,1,29,2,1635020070425007,4,2,1,1,3,15,Y,1,1635020070425,6,04,wd,1635020070425001,1,,,BRISTOL,1310,164712,,,1,1,8,1,1,,,20070720,2,8791030402,,6,,1,,,64.899862688,200724258404wd,,0,1635020070425007,8,02726,03/03/2025
,ATLANTIC COD,200724258404wd,16350200704251444,2007,4,25,5,25,1,444,6,4,1,2,6,,20,0,1,1,0,0,0,1,29,2,1635020070425008,4,2,2,1,0,15,Y,1,1635020070425,6,04,wd,1635020070425001,,,,BRISTOL,1311,164712,,,1,1,8,1,8,,,20070720,2,8791030402,,6,,1,,,64.899862688,200724258404wd,,0,1635020070425008,8,02726,03/03/2025
HADDOCK,ATLANTIC COD,200724258404wd,16350200704251444,2007,4,25,5,25,1,444,6,4,1,2,6,0,20,0,1,1,0,0,0,1,29,2,1635020070425009,4,2,2,1,1,15,Y,1,1635020070425,6,04,wd,1635020070425001,1,,,BRISTOL,1315,164712,164744,,1,1,8,1,8,,,20070720,2,8791030402,8791031301,6,,1,,,64.899862688,200724258404wd,,0,1635020070425009,8,02724,03/03/2025
,,200724258404wd,16350200704251444,2007,4,44,7,25,1,444,6,4,1,2,5.5,0,0,0,1,1,1,0,0,1,29,2,1635020070425010,4,2,2,1,0,15,O,1,1635020070425,6,04,wd,1635020070425001,1,,,PROVIDENCE,1318,,,,1,1,8,1,8,,,20070720,2,,,6,,1,,,64.001761833,200724258404wd,,0,1635020070425010,8,02865,03/03/2025
,ATLANTIC COD,200724258404wd,16350200704251444,2007,5,34,17,25,1,444,6,4,1,2,6,0,15,1,1,1,1,0,0,1,29,2,1635020070425011,4,2,2,1,0,15,O,1,1635020070425,6,04,wd,1635020070425001,1,,,HUDSON,1320,164712,,,1,1,8,1,8,,,20070720,2,8791030402,,6,,1,,,64.001761833,200724258404wd,,0,1635020070425011,8,07305,03/03/2025
HADDOCK,ATLANTIC COD,200724258404wd,16350200704251444,2007,4,44,1,25,1,444,6,4,1,2,6,0,12,0,1,1,0,0,0,1,29,2,1635020070425012,4,2,2,1,2,15,O,1,1635020070425,6,04,wd,1635020070425001,1,,,BRISTOL,1321,164712,164744,,1,1,8,1,8,,,20070720,2,8791030402,8791031301,6,,1,,,64.001761833,200724258404wd,,0,1635020070425012,8,02878,03/03/2025
,ATLANTIC COD,200724258404wd,16350200704251444,2007,4,25,1,25,1,444,6,4,1,2,6,0,20,0,1,1,0,0,0,1,29,2,1635020070425013,4,2,2,1,2,15,Y,1,1635020070425,6,04,wd,1635020070425001,1,,,BARNSTABLE,1322,164712,,,1,1,8,1,8,,,20070720,2,8791030402,,6,,2,,,64.899862688,200724258404wd,,0,1635020070425013,8,02563,03/03/2025
,,200724258404wd,16350200704251444,2007,4,25,27,25,1,444,6,4,1,2,6,0,30,0,2,1,0,1,0,1,29,2,1635020070425014,4,2,1,1,0,15,N,1,1635020070425,6,04,wd,1635020070425001,1,1,0,,1325,,,,1,1,8,1,1,,,20070720,2,,,6,,2,,,58.19266207,200724258404wd,,0,1635020070425014,8,01527,03/03/2025
,ATLANTIC COD,200724258404wd,16350200704251444,2007,4,25,23,25,1,444,6,4,1,2,6,0,1,1,1,1,0,0,0,1,29,2,1635020070425015,4,2,2,1,1,15,Y,1,1635020070425,6,04,wd,1635020070425001,1,,,PLYMOUTH,1330,164712,,,1,1,8,1,8,,,20070720,2,8791030402,,6,,2,,,64.899862688,200724258404wd,,0,1635020070425015,8,02571,03/03/2025
,ATLANTIC COD,200724258404wd,16350200704251444,2007,4,25,23,25,1,444,6,4,1,2,6,0,6,0,1,1,0,1,0,1,29,2,1635020070425016,4,2,1,1,0,15,Y,1,1635020070425,6,04,wd,1635020070425001,1,1,0,PLYMOUTH,1331,164712,,,1,1,8,1,1,,,20070720,2,8791030402,,6,,2,,,64.899862688,200724258404wd,,0,1635020070425016,8,02576,03/03/2025
HADDOCK,ATLANTIC COD,200724258404wd,16350200704251444,2007,4,25,1,25,1,444,6,4,1,2,6,,15,0,1,1,0,0,0,1,29,2,1635020070425017,4,2,2,1,0,15,Y,1,1635020070425,6,04,wd,1635020070425001,,,,BARNSTABLE,1334,164712,164744,,1,1,8,1,8,,,20070720,2,8791030402,8791031301,6,,2,,,64.899862688,200724258404wd,,0,1635020070425017,8,02565,03/03/2025
,ATLANTIC COD,200724258404wd,16350200704251444,2007,6,12,9,25,1,444,6,4,1,2,6,0,10,0,1,1,1,0,0,1,29,2,1635020070425018,4,2,2,1,0,15,O,1,1635020070425,6,04,wd,1635020070425001,1,,,BREVARD,1335,164712,,,1,1,8,1,8,,,20070720,2,8791030402,,6,,2,,,64.001761833,200724258404wd,,0,1635020070425018,8,33315,03/03/2025
,ATLANTIC COD,200724258404wd,16350200704251444,2007,4,9,11,25,1,444,6,4,1,2,6,,4,0,1,1,0,0,0,1,29,2,1635020070425019,4,2,2,1,0,15,O,1,1635020070425,6,04,wd,1635020070425001,,,,NEW LONDON,1340,164712,,,1,1,8,1,8,,,20070720,2,8791030402,,6,,2,,,64.001761833,200724258404wd,,0,1635020070425019,8,06249,03/03/2025
,,200724258404wd,16350200704251444,2007,4,9,11,25,1,444,6,4,1,2,6,0,4,0,1,1,0,0,0,1,29,2,1635020070425020,4,2,2,1,2,15,O,1,1635020070425,6,04,wd,1635020070425001,1,,,NEW LONDON,1345,,,,1,1,8,1,8,,,20070720,2,,,6,,2,,,64.001761833,200724258404wd,,0,1635020070425020,8,06249,03/03/2025
,,200724258404wd,1645820070423915,2007,4,44,3,25,9,15,6,4,1,2,4,0,3,0,1,1,0,1,0,0,55,1,1645820070423001,4,2,1,2,10,9,O,1,1645820070423,6,04,wd,1645820070423001,1,1,0,KENT,1505,,,,1,1,8,1,1,,,20070720,2,,,6,,1,,,205.27224343,200724258404wd,,0,1645820070423001,8,02886,03/03/2025
,,200724258404wd,1645820070423915,2007,4,44,3,25,9,15,6,4,1,2,4,0,3,0,1,1,0,0,0,1,55,2,1645820070423002,4,2,2,2,7,9,O,1,1645820070423,6,04,wd,1645820070423001,1,,,KENT,1510,,,,1,1,8,1,8,,,20070720,2,,,6,,1,,,205.27224343,200724258404wd,,0,1645820070423002,8,02886,03/03/2025
,,200724258404wd,1645820070423915,2007,4,33,11,25,9,15,6,4,1,2,4,0,10,0,1,1,0,10,0,1,55,2,1645820070423003,4,2,1,2,24,9,O,1,1645820070423,6,04,wd,1645820070423001,1,,,HILLSBOROUGH,1515,,,,1,1,8,1,1,,,20070720,2,,,6,,1,,,205.27224343,200724258404wd,,0,1645820070423003,8,03063,03/03/2025
,,200724258404wd,1645820070423915,2007,4,25,27,25,9,15,6,4,1,2,4,0,19,0,1,1,0,7,0,1,55,2,1645820070423004,4,2,1,2,19,9,N,1,1645820070423,6,04,wd,1645820070423001,1,7,0,,1520,,,,1,1,8,1,1,,,20070720,2,,,6,,1,,,186.64077288,200724258404wd,,0,1645820070423004,8,01604,03/03/2025
HADDOCK,ATLANTIC COD,200724258404wd,1645820070423915,2007,4,25,27,25,9,15,6,4,1,2,4,0,24,0,1,1,0,3,0,1,55,2,1645820070423005,4,2,1,2,27,9,N,1,1645820070423,6,04,wd,1645820070423001,1,,,,1530,164712,164744,,1,1,8,1,1,,,20070720,2,8791030402,8791031301,6,,1,,,186.64077288,200724258404wd,,0,1645820070423005,8,01506,03/03/2025
,,200724258404wd,1645820070423915,2007,4,9,5,25,9,15,6,4,1,2,4,0,25,0,1,1,0,2,0,1,55,2,1645820070423006,4,2,1,2,11,9,O,1,1645820070423,6,04,wd,1645820070423001,1,2,0,LITCHFIELD,1535,,,,1,1,8,1,1,,,20070720,2,,,6,,1,,,205.27224343,200724258404wd,,0,1645820070423006,8,06069,03/03/2025
,,200724258404wd,1645820070423915,2007,4,25,9,25,9,15,6,4,1,2,4,0,5,0,1,1,0,2,0,1,55,2,1645820070423007,4,2,1,2,23,9,Y,1,1645820070423,6,04,wd,1645820070423001,1,2,0,ESSEX,1545,,,,1,1,8,1,1,,,20070720,2,,,6,,1,,,208.15271378,200724258404wd,,0,1645820070423007,8,01930,03/03/2025
,,200724258404wd,1645820070423915,2007,4,25,9,25,9,15,6,4,1,2,4,0,30,0,1,1,0,1,0,1,55,2,1645820070423008,4,2,1,2,7,9,Y,1,1645820070423,6,04,wd,1645820070423001,1,0,1,ESSEX,1540,,,,1,1,8,1,1,,,20070720,2,,,6,,1,,,208.15271378,200724258404wd,,0,1645820070423008,8,01915,03/03/2025
ATLANTIC COD,HADDOCK,200724258404wd,1645820070423915,2007,4,25,21,25,9,15,6,4,1,2,4,0,12,0,1,1,0,4,0,1,55,2,1645820070423009,4,2,1,2,6,9,Y,1,1645820070423,6,04,wd,1645820070423001,1,,,NORFOLK,1450,164744,164712,,1,1,8,1,1,,,20070720,2,8791031301,8791030402,6,,1,,,208.15271378,200724258404wd,,0,1645820070423009,8,02184,03/03/2025
ATLANTIC COD,HADDOCK,200724258404wd,1645820070423915,2007,4,25,27,25,9,15,6,4,1,2,4,0,3,0,1,1,0,1,0,1,55,2,1645820070423010,4,2,1,2,4,9,N,1,1645820070423,6,04,wd,1645820070423001,1,,,,1440,164744,164712,,1,1,8,1,1,,,20070720,2,8791031301,8791030402,6,,1,,,186.64077288,200724258404wd,,0,1645820070423010,8,01602,03/03/2025
,,200724258404wd,1645820070423915,2007,4,33,15,25,9,15,6,4,1,2,4,0,24,0,1,1,0,2,0,1,55,2,1645820070423011,4,2,1,2,9,9,O,1,1645820070423,6,04,wd,1645820070423001,1,2,0,ROCKINGHAM,1511,,,,1,1,8,1,1,,,20070720,2,,,6,,2,,,205.27224343,200724258404wd,,0,1645820070423011,8,03079,03/03/2025
HADDOCK,ATLANTIC COD,200724258404wd,1645820070423915,2007,4,25,17,25,9,15,6,4,1,2,4,0,4,0,1,1,0,4,0,1,55,2,1645820070423012,4,2,1,2,13,9,Y,1,1645820070423,6,04,wd,1645820070423001,1,4,0,MIDDLESEX,1516,164712,164744,,1,1,8,1,1,,,20070720,2,8791030402,8791031301,6,,2,,,208.15271378,200724258404wd,,0,1645820070423012,8,02472,03/03/2025
,,200724258404wd,1645820070423915,2007,5,36,79,25,9,15,6,4,1,2,4,0,2,0,1,1,0,1,0,1,55,2,1645820070423013,4,2,1,2,6,9,O,1,1645820070423,6,04,wd,1645820070423001,1,1,0,PUTNAM,1521,,,,1,1,8,1,1,,,20070720,2,,,6,,2,,,205.27224343,200724258404wd,,0,1645820070423013,8,10512,03/03/2025
,,200724258404wd,1645820070423915,2007,4,25,17,25,9,15,6,4,1,2,4,0,15,0,1,1,0,1,0,1,55,2,1645820070423014,4,2,1,2,5,9,Y,1,1645820070423,6,04,wd,1645820070423001,1,1,0,MIDDLESEX,1527,,,,1,1,8,1,1,,,20070720,2,,,6,,2,,,208.15271378,200724258404wd,,0,1645820070423014,8,01940,03/03/2025
,ATLANTIC COD,200724258404wd,1645820070423915,2007,5,36,41,25,9,15,6,4,1,2,4,0,30,0,1,1,0,3,0,1,55,2,1645820070423015,4,2,1,2,28,9,O,1,1645820070423,6,04,wd,1645820070423001,1,,,,1533,164712,,,1,1,8,1,1,,,20070720,2,8791030402,,6,,2,,,205.27224343,200724258404wd,,0,1645820070423015,8,12164,03/03/2025
,,200724258404wd,1645820070423915,2007,4,25,17,25,9,15,6,4,1,2,4,0,14,0,1,1,0,1,0,1,55,2,1645820070423016,4,2,1,2,5,9,Y,1,1645820070423,6,04,wd,1645820070423001,1,,,MIDDLESEX,1539,,,,1,1,8,1,1,,,20070720,2,,,6,,2,,,208.15271378,200724258404wd,,0,1645820070423016,8,02141,03/03/2025
,,200724258404wd,1645820070423915,2007,0,,,25,9,15,6,4,1,2,4,0,998,99,1,1,0,0,0,1,55,2,1645820070423017,4,2,2,2,10,9,O,1,1645820070423,6,04,wd,1645820070423001,1,,,,1542,,,,1,1,8,2,8,,,20070720,2,,,6,,2,,,205.27224343,200724258404wd,,0,1645820070423017,8,99998,03/03/2025
HADDOCK,ATLANTIC COD,200724258404we,1645920070428915,2007,4,25,27,25,9,15,6,4,1,2,4.5,0,100,2,1,1,0,2,0,0,38,1,1645920070428001,4,2,1,1,10,9,N,1,1645920070428,6,04,we,1645920070428001,1,1,0,,1408,164712,164744,,1,1,8,1,1,,,20070720,2,8791030402,8791031301,6,,1,,,78.292168365,200724258404we,,0,1645920070428001,8,01542,03/03/2025
HADDOCK,ATLANTIC COD,200724258404we,1645920070428915,2007,4,25,27,25,9,15,6,4,1,2,4.5,0,50,20,1,1,0,4,0,1,38,2,1645920070428002,4,2,1,1,4,9,N,1,1645920070428,6,04,we,1645920070428001,1,1,0,,1412,164712,164744,,1,1,8,2,1,,,20070720,2,8791030402,8791031301,6,,1,,,78.292168365,200724258404we,,0,1645920070428002,8,01570,03/03/2025
,,200724258404we,1645920070428915,2007,5,36,43,25,9,15,6,4,1,2,4.5,0,0,0,1,1,0,0,0,1,38,2,1645920070428003,4,2,2,1,3,9,O,1,1645920070428,6,04,we,1645920070428001,1,,,,1418,,,,1,1,8,1,8,,,20070720,2,,,6,,1,,,86.107707309,200724258404we,,0,1645920070428003,8,13431,03/03/2025
,HADDOCK,200724258404we,1645920070428915,2007,4,25,9,25,9,15,6,4,1,2,4.5,0,156,12,1,1,0,3,0,1,38,2,1645920070428004,4,2,1,1,7,9,Y,1,1645920070428,6,04,we,1645920070428001,1,3,0,ESSEX,1427,164744,,,1,1,8,1,1,,,20070720,2,8791031301,,6,,1,,,87.316008509,200724258404we,,0,1645920070428004,8,01832,03/03/2025
,HADDOCK,200724258404we,1645920070428915,2007,4,25,25,25,9,15,6,4,1,2,4.5,0,75,6,1,1,0,2,0,1,38,2,1645920070428005,4,2,1,1,10,9,Y,1,1645920070428,6,04,we,1645920070428001,1,,,SUFFOLK,1431,164744,,,1,1,8,1,1,,,20070720,2,8791031301,,6,,1,,,87.316008509,200724258404we,,0,1645920070428005,8,02121,03/03/2025
ATLANTIC COD,HADDOCK,200724258404we,1645920070428915,2007,5,36,43,25,9,15,6,4,1,2,4.5,0,1,0,1,1,0,1,0,1,38,2,1645920070428006,4,2,1,1,3,9,O,1,1645920070428,6,04,we,1645920070428001,1,,,,1436,164744,164712,,1,1,8,1,1,,,20070720,2,8791031301,8791030402,6,,1,,,86.107707309,200724258404we,,0,1645920070428006,8,13350,03/03/2025
