PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TSN1,TSN2,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,HRS_DTD,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,MONITOR,COMPFLAG,AGE,ART_REEF,REEFCODE,SEX,TOURN,TURTLE,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,,201116128302wd,1511220110225127295,2011,0,27,137,12,127,295,5,3,1,1,2,0,3,3,1,1,0,0,0,0,,,1511220110225013,6,1,2,,,,O,,1511220110225,,02,wd,1511220110225013,,,,,,,1405,1,1,1,8,1,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,23559.52351,201116128302wd,,0,1511220110225013,8,55804,03/03/2025
,,201116128302wd,1511220110225127295,2011,0,40,41,12,127,295,5,3,1,1,2,0,0,0,1,1,0,0,0,0,,,1511220110225014,6,1,2,,,,O,,1511220110225,,02,wd,1511220110225014,,,,,,,1406,1,1,1,8,2,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,23559.52351,201116128302wd,,0,1511220110225014,8,99998,03/03/2025
,KINGFISH GENUS,201116128301we,15156201101023143,2011,5,36,15,12,31,43,1,3,1,1,2,0,10,2,1,1,1,0,0,0,,,1515620110102001,6,1,2,,,,O,,1515620110102,,01,we,1515620110102001,2,,,,169273,,1153,1,1,1,8,2,8,,,2,18FEB201113:29,1,8835440600,,,,,,,,,,,,,,15546.27438,201116128301we,,0,1515620110102001,8,14901,03/03/2025
,KINGFISH GENUS,201116128301we,15156201101023143,2011,5,42,15,12,31,43,1,3,1,1,2,,0,0,1,1,0,0,0,0,,,1515620110102002,6,1,2,,,,O,,1515620110102,,01,we,1515620110102002,,,,,169273,,1154,1,1,1,8,1,8,,,2,18FEB201113:29,1,8835440600,,,,,,,,,,,,,,15546.27438,201116128301we,,0,1515620110102002,8,99998,03/03/2025
,KINGFISH GENUS,201116128301we,15156201101023143,2011,7,12,37,12,31,43,1,3,1,1,2,,0,0,1,1,0,0,0,0,,,1515620110102003,6,1,2,,,,O,,1515620110102,,01,we,1515620110102003,,,,FRANKLIN,169273,,1155,1,1,1,8,2,8,,,2,18FEB201113:29,1,8835440600,,,,,,,,,,,,,,15546.27438,201116128301we,,0,1515620110102003,8,99998,03/03/2025
,KINGFISH GENUS,201116128301we,15156201101023143,2011,6,12,31,12,31,43,1,3,1,1,5,0,50,7,1,1,1,0,0,0,,,1515620110102004,6,1,2,,,,Y,,1515620110102,,01,we,1515620110102004,2,0,3,DUVAL,169273,,1207,1,1,1,8,2,8,,,1,18FEB201113:29,1,8835440600,,,,,,,,,,,,,,16903.263279,201116128301we,,0,1515620110102004,8,32250,03/03/2025
,KINGFISH GENUS,201116128301we,15156201101023143,2011,6,12,31,12,31,43,1,3,1,1,5,,100,5,2,1,0,0,0,0,,,1515620110102005,6,1,2,,,,Y,,1515620110102,,01,we,1515620110102005,,,,DUVAL,169273,,1216,1,1,1,8,1,8,,,1,18FEB201113:29,1,8835440600,,,,,,,,,,,,,,16903.263279,201116128301we,,0,1515620110102005,8,32233,03/03/2025
,KINGFISH GENUS,201116128301we,15156201101023143,2011,5,36,67,12,31,43,1,3,1,1,3,,0,0,2,1,0,0,0,0,,,1515620110102006,6,1,2,,,,O,,1515620110102,,01,we,1515620110102006,,,,,169273,,1234,1,1,1,8,2,8,,,1,18FEB201113:29,1,8835440600,,,,,,,,,,,,,,15546.27438,201116128301we,,0,1515620110102006,8,99998,03/03/2025
,SHEEPSHEAD,201116128301we,15156201101023143,2011,6,12,31,12,31,43,1,3,1,1,4.5,,150,10,1,1,0,0,0,0,,,1515620110102007,6,1,2,,,,Y,,1515620110102,,01,we,1515620110102007,,,,DUVAL,169189,,1322,1,1,1,8,1,8,,,1,18FEB201113:29,1,8835430301,,,,,,,,,,,,,,16903.263279,201116128301we,,0,1515620110102007,8,32250,03/03/2025
,,201116128301we,15156201101023143,2011,6,12,31,12,31,43,1,3,1,1,3,0,10,0,1,1,1,0,0,0,,,1515620110102008,6,1,2,,,,Y,,1515620110102,,01,we,1515620110102008,2,,,DUVAL,,,1356,1,1,1,8,1,8,,,1,18FEB201113:29,1,,,,,,,,,,,,,,,16903.263279,201116128301we,,0,1515620110102008,8,32223,03/03/2025
,,201116128301we,15156201101023143,2011,6,12,31,12,31,43,1,3,1,1,3,,10,0,1,1,0,0,0,0,,,1515620110102009,6,1,2,,,,Y,,1515620110102,,01,we,1515620110102009,,,,DUVAL,,,1357,1,1,1,8,1,8,,,1,18FEB201113:29,1,,,,,,,,,,,,,,,16903.263279,201116128301we,,0,1515620110102009,8,32223,03/03/2025
BLUEFISH,KINGFISH GENUS,201116128301wd,15156201101263143,2011,0,26,121,12,31,43,1,3,1,1,2,,50,0,2,1,0,0,0,0,,,1515620110126001,6,1,2,,,,O,,1515620110126,,01,wd,1515620110126001,,,,,169273,168559,1202,1,1,1,8,1,8,,,1,18FEB201113:29,1,8835440600,8835250101,,,,,,,,,,,,,31755.590062,201116128301wd,,0,1515620110126001,8,49441,03/03/2025
,,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,3,0,50,0,1,1,1,0,0,0,,,1515620110219001,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219001,2,,,DUVAL,,,1142,1,1,1,8,2,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219001,8,32225,03/03/2025
RED DRUM,KINGFISH GENUS,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,5,0,50,0,2,1,1,0,0,0,,,1515620110219002,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219002,2,,,DUVAL,169273,169290,1209,1,1,1,8,1,8,,,1,21MAR201113:57,1,8835440600,8835440901,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219002,8,32204,03/03/2025
,,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,4.5,0,30,2,1,1,1,0,0,0,,,1515620110219003,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219003,2,,,DUVAL,,,1225,1,1,1,8,1,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219003,8,32207,03/03/2025
,,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,4.5,0,30,12,1,1,1,0,0,0,,,1515620110219004,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219004,2,,,DUVAL,,,1226,1,1,1,8,2,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219004,8,32207,03/03/2025
,,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,4.5,0,30,2,1,1,1,0,0,0,,,1515620110219005,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219005,2,,,DUVAL,,,1227,1,1,1,8,2,8,,,2,21MAR201113:57,1,,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219005,8,32207,03/03/2025
,,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,4,0,10,0,2,1,1,0,0,0,,,1515620110219006,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219006,2,,,DUVAL,,,1255,1,1,1,8,1,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219006,8,32250,03/03/2025
,,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,5,,100,0,2,1,0,0,0,0,,,1515620110219007,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219007,,,,DUVAL,,,1305,1,1,1,8,1,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219007,8,32250,03/03/2025
,,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,4,0,1,1,2,1,1,0,0,0,,,1515620110219008,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219008,2,,,DUVAL,,,1328,1,1,1,8,1,8,,,2,21MAR201113:57,1,,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219008,8,32266,03/03/2025
,KINGFISH GENUS,201116128302we,15156201102193143,2011,6,12,109,12,31,43,1,3,1,1,2,,50,6,2,1,0,0,0,0,,,1515620110219009,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219009,,,,ST JOHNS,169273,,1336,1,1,1,8,1,8,,,1,21MAR201113:57,1,8835440600,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219009,8,99998,03/03/2025
,KINGFISH GENUS,201116128302we,15156201102193143,2011,6,12,109,12,31,43,1,3,1,1,2,,50,0,2,1,0,0,0,0,,,1515620110219010,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219010,,,,ST JOHNS,169273,,1337,1,1,1,8,1,8,,,2,21MAR201113:57,1,8835440600,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219010,8,32259,03/03/2025
,,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,2.5,,0,0,2,1,0,0,0,0,,,1515620110219011,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219011,,,,DUVAL,,,1354,1,1,1,8,2,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219011,8,32211,03/03/2025
,,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,2.5,,200,50,2,1,0,0,0,0,,,1515620110219012,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219012,,,,DUVAL,,,1355,1,1,1,8,2,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219012,8,32211,03/03/2025
,,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,3,0,30,2,1,1,1,0,0,0,,,1515620110219013,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219013,2,,,DUVAL,,,1404,1,1,1,8,2,8,,,2,21MAR201113:57,1,,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219013,8,32256,03/03/2025
,,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,3,,30,2,1,1,0,0,0,0,,,1515620110219014,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219014,,,,DUVAL,,,1405,1,1,1,8,2,8,,,2,21MAR201113:57,1,,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219014,8,32256,03/03/2025
,,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,3,,30,2,1,1,0,0,0,0,,,1515620110219015,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219015,,,,DUVAL,,,1406,1,1,1,8,2,8,,,2,21MAR201113:57,1,,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219015,8,32250,03/03/2025
,,201116128302we,15156201102193143,2011,6,37,183,12,31,43,1,3,1,1,2,,7,0,8,1,0,0,0,0,,,1515620110219016,6,1,2,,,,O,,1515620110219,,02,we,1515620110219016,,,,,,,1411,1,1,2,8,2,8,,,2,21MAR201113:57,1,,,,,,,,,,,,,,,10065.985875,201116128302we,,0,1515620110219016,8,27511,03/03/2025
,KINGFISH GENUS,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,1,0,100,4,2,1,1,0,0,0,,,1515620110219017,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219017,2,,,DUVAL,169273,,1416,1,1,1,8,2,8,,,1,21MAR201113:57,1,8835440600,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219017,8,32211,03/03/2025
,KINGFISH GENUS,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,2,,50,0,1,1,0,0,0,0,,,1515620110219018,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219018,,,,DUVAL,169273,,1446,1,1,1,8,1,8,,,1,21MAR201113:57,1,8835440600,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219018,8,32246,03/03/2025
,KINGFISH GENUS,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,2,,7,0,1,1,0,0,0,0,,,1515620110219019,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219019,,,,DUVAL,169273,,1447,1,1,1,8,1,8,,,1,21MAR201113:57,1,8835440600,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219019,8,99998,03/03/2025
,,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,5,,150,20,2,1,0,0,0,0,,,1515620110219020,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219020,,,,DUVAL,,,1458,1,1,1,8,1,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219020,8,32205,03/03/2025
,,201116128302we,15156201102193143,2011,0,5,73,12,31,43,1,3,1,1,2,,2,0,1,1,0,0,0,0,,,1515620110219021,6,1,2,,,,O,,1515620110219,,02,we,1515620110219021,,,,,,,1514,1,1,1,8,1,8,,,2,21MAR201113:57,1,,,,,,,,,,,,,,,10065.985875,201116128302we,,0,1515620110219021,8,99998,03/03/2025
,,201116128302we,15156201102193143,2011,0,5,93,12,31,43,1,3,1,1,2,,2,0,1,1,0,0,0,0,,,1515620110219022,6,1,2,,,,O,,1515620110219,,02,we,1515620110219022,,,,,,,1515,1,1,1,8,2,8,,,2,21MAR201113:57,1,,,,,,,,,,,,,,,10065.985875,201116128302we,,0,1515620110219022,8,72442,03/03/2025
,,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,6,0,100,3,2,1,1,1,0,0,,,1515620110219023,6,1,1,,,,Y,,1515620110219,,02,we,1515620110219023,2,,,DUVAL,,,1516,1,1,1,8,1,1,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219023,8,32225,03/03/2025
,,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,6,0,100,3,2,1,1,0,0,0,,,1515620110219024,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219024,2,,,DUVAL,,,1517,1,1,1,8,2,8,,,2,21MAR201113:57,1,,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219024,8,32225,03/03/2025
,,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,6,,100,3,2,1,0,0,0,0,,,1515620110219025,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219025,,,,DUVAL,,,1518,1,1,1,8,2,8,,,2,21MAR201113:57,1,,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219025,8,32225,03/03/2025
,,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,7,0,100,4,1,1,1,0,0,0,,,1515620110219026,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219026,2,,,DUVAL,,,1520,1,1,1,8,1,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219026,8,32225,03/03/2025
,,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,7,0,100,4,1,1,1,0,0,0,,,1515620110219027,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219027,2,,,DUVAL,,,1521,1,1,1,8,2,8,,,2,21MAR201113:57,1,,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219027,8,32225,03/03/2025
,,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,3.5,0,35,0,2,1,1,0,0,0,,,1515620110219028,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219028,2,,,DUVAL,,,1535,1,1,1,8,1,8,,,2,21MAR201113:57,1,,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219028,8,32225,03/03/2025
,,201116128302we,15156201102193143,2011,6,12,31,12,31,43,1,3,1,1,3.5,0,35,0,2,1,1,0,0,0,,,1515620110219029,6,1,2,,,,Y,,1515620110219,,02,we,1515620110219029,2,,,DUVAL,,,1536,1,1,1,8,2,8,,,2,21MAR201113:57,1,,,,,,,,,,,,,,,10944.616392,201116128302we,,0,1515620110219029,8,32225,03/03/2025
,,201116128302we,15156201102193143,2011,6,37,119,12,31,43,1,3,1,1,3,0,0,0,1,1,1,0,0,0,,,1515620110219030,6,1,2,,,,O,,1515620110219,,02,we,1515620110219030,2,,,,,,1537,1,1,1,8,1,8,,,2,21MAR201113:57,1,,,,,,,,,,,,,,,10065.985875,201116128302we,,0,1515620110219030,8,28203,03/03/2025
,BLACK DRUM,201116128302we,1534520110226975,2011,7,12,105,12,9,75,2,3,1,1,15,0,998,2,1,1,4,1,0,0,,,1534520110226001,6,1,1,,,,O,,1534520110226,,02,we,1534520110226001,2,,,POLK,169288,,1026,1,1,1,8,1,1,,,1,21MAR201113:57,1,8835440801,,,,,,,,,,,,,,4695.6116829,201116128302we,,0,1534520110226001,8,33823,03/03/2025
,BLACK DRUM,201116128302we,1534520110226975,2011,7,12,105,12,9,75,2,3,1,1,15,0,998,2,1,1,2,1,0,0,,,1534520110226002,6,1,1,,,,O,,1534520110226,,02,we,1534520110226002,2,,,POLK,169288,,1027,1,1,1,8,2,1,,,1,21MAR201113:57,1,8835440801,,,,,,,,,,,,,,4695.6116829,201116128302we,,0,1534520110226002,8,33823,03/03/2025
,BLACK DRUM,201116128302we,1534520110226975,2011,7,12,105,12,9,75,2,3,1,1,15,0,998,2,1,1,3,0,0,0,,,1534520110226003,6,1,2,,,,O,,1534520110226,,02,we,1534520110226003,2,,,POLK,169288,,1028,1,1,1,8,2,8,,,1,21MAR201113:57,1,8835440801,,,,,,,,,,,,,,4695.6116829,201116128302we,,0,1534520110226003,8,33823,03/03/2025
,,201116128302we,1534520110226975,2011,5,36,119,12,9,75,2,3,1,1,3.5,,1,1,1,1,0,0,0,0,,,1534520110226004,6,1,2,,,,O,,1534520110226,,02,we,1534520110226004,,,,WESTCHESTER,,,1111,1,1,1,8,1,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,4695.6116829,201116128302we,,0,1534520110226004,8,10504,03/03/2025
,,201116128302we,1534520110226975,2011,6,12,95,12,9,75,2,3,1,1,5,,20,2,1,1,0,0,0,0,,,1534520110226005,6,1,2,,,,Y,,1534520110226,,02,we,1534520110226005,,,,ORANGE,,,1119,1,1,1,8,1,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,5105.4779163,201116128302we,,0,1534520110226005,8,32822,03/03/2025
,,201116128302we,1534520110226975,2011,6,12,95,12,9,75,2,3,1,1,5,,998,98,8,1,0,0,0,0,,,1534520110226006,6,1,2,,,,Y,,1534520110226,,02,we,1534520110226006,,,,ORANGE,,,1120,1,1,1,8,2,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,5105.4779163,201116128302we,,0,1534520110226006,8,99998,03/03/2025
,,201116128302we,1534520110226975,2011,6,12,9,12,9,75,2,3,1,1,4,,998,6,2,1,0,0,0,0,,,1534520110226011,6,1,2,,,,Y,,1534520110226,,02,we,1534520110226011,,,,BREVARD,,,1243,1,1,1,8,2,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,5105.4779163,201116128302we,,0,1534520110226011,8,32907,03/03/2025
,,201116128302we,1534520110226975,2011,6,12,9,12,9,75,2,3,1,1,4,,998,6,2,1,0,0,0,0,,,1534520110226012,6,1,2,,,,Y,,1534520110226,,02,we,1534520110226012,,,,BREVARD,,,1244,1,1,1,8,2,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,5105.4779163,201116128302we,,0,1534520110226012,8,32907,03/03/2025
,,201116128302we,1534520110226975,2011,6,12,61,12,9,75,2,3,1,1,4,0,65,20,1,1,3,0,0,0,,,1534520110226013,6,1,2,,,,Y,,1534520110226,,02,we,1534520110226013,2,,,INDIAN RIVER,,,1300,1,1,1,8,1,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,5105.4779163,201116128302we,,0,1534520110226013,8,32948,03/03/2025
,SPANISH MACKEREL,201116128302we,1534520110226975,2011,6,12,9,12,9,75,2,3,1,1,1.5,0,50,15,2,1,2,0,0,0,,,1534520110226014,6,1,2,,,,Y,,1534520110226,,02,we,1534520110226014,2,,,BREVARD,172436,,1325,1,1,1,8,1,8,,,1,21MAR201113:57,1,8850030502,,,,,,,,,,,,,,5105.4779163,201116128302we,,0,1534520110226014,8,32907,03/03/2025
,,201116128302we,1534520110226975,2011,6,12,9,12,9,75,2,3,1,1,6,0,52,8,2,1,1,0,0,0,,,1534520110226018,6,1,2,,,,Y,,1534520110226,,02,we,1534520110226018,2,,,BREVARD,,,1431,1,1,1,8,1,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,5105.4779163,201116128302we,,0,1534520110226018,8,32907,03/03/2025
,,201116128302we,1534520110226975,2011,6,12,9,12,9,75,2,3,1,1,6,0,52,8,2,1,1,0,0,0,,,1534520110226019,6,1,2,,,,Y,,1534520110226,,02,we,1534520110226019,2,,,BREVARD,,,1432,1,1,1,8,2,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,5105.4779163,201116128302we,,0,1534520110226019,8,32907,03/03/2025
,,201116128302we,1534520110226975,2011,7,12,105,12,9,75,2,3,1,1,10,0,5,1,2,1,4,0,0,0,,,1534520110226023,6,1,2,,,,O,,1534520110226,,02,we,1534520110226023,2,0,1,POLK,,,1554,1,1,1,8,2,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,4695.6116829,201116128302we,,0,1534520110226023,8,33844,03/03/2025
,,201116128302we,1534520110226975,2011,7,12,105,12,9,75,2,3,1,1,10,0,0,0,2,1,2,0,0,0,,,1534520110226024,6,1,2,,,,O,,1534520110226,,02,we,1534520110226024,2,,,POLK,,,1555,1,1,1,8,1,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,4695.6116829,201116128302we,,0,1534520110226024,8,33844,03/03/2025
,,201116128302we,1534520110226975,2011,7,12,105,12,9,75,2,3,1,1,10,0,5,1,2,1,3,0,0,0,,,1534520110226025,6,1,2,,,,O,,1534520110226,,02,we,1534520110226025,2,0,1,POLK,,,1556,1,1,1,8,2,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,4695.6116829,201116128302we,,0,1534520110226025,8,33844,03/03/2025
,,201116128302we,1534520110226975,2011,6,12,117,12,9,75,2,3,1,1,0.5,0,998,20,2,1,1,0,0,0,,,1534520110226026,6,1,2,,,,Y,,1534520110226,,02,we,1534520110226026,2,,,SEMINOLE,,,1607,1,1,1,8,1,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,5105.4779163,201116128302we,,0,1534520110226026,8,32707,03/03/2025
,,201116128302we,1534520110226975,2011,6,12,117,12,9,75,2,3,1,1,0.5,,998,20,2,1,0,0,0,0,,,1534520110226027,6,1,2,,,,Y,,1534520110226,,02,we,1534520110226027,,,,SEMINOLE,,,1608,1,1,1,8,2,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,5105.4779163,201116128302we,,0,1534520110226027,8,32707,03/03/2025
,,201116128302we,1534520110226975,2011,6,12,117,12,9,75,2,3,1,1,8,0,998,0,1,1,1,0,0,0,,,1534520110226028,6,1,2,,,,Y,,1534520110226,,02,we,1534520110226028,2,0,1,SEMINOLE,,,1615,1,1,1,8,1,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,5105.4779163,201116128302we,,0,1534520110226028,8,32714,03/03/2025
,,201116128302we,1534520110226975,2011,6,12,117,12,9,75,2,3,1,1,8,0,998,0,1,1,1,0,0,0,,,1534520110226029,6,1,2,,,,Y,,1534520110226,,02,we,1534520110226029,2,0,1,SEMINOLE,,,1616,1,1,1,8,2,8,,,1,21MAR201113:57,1,,,,,,,,,,,,,,,5105.4779163,201116128302we,,0,1534520110226029,8,32714,03/03/2025
FLORIDA POMPANO,SHEEPSHEAD,201116128302we,1534520110226975,2011,7,12,103,12,9,75,2,3,1,1,2,0,998,6,2,1,1,0,0,0,,,1534520110226030,6,1,2,,,,O,,1534520110226,,02,we,1534520110226030,2,,,PINELLAS,169189,168708,1636,1,1,1,8,1,8,,,1,21MAR201113:57,1,8835430301,8835280901,,,,,,,,,,,,,4695.6116829,201116128302we,,0,1534520110226030,8,33785,03/03/2025
,,201116128301we,153472011011611108,2011,6,12,11,12,11,108,1,3,1,1,3.5,,998,98,2,1,0,0,0,0,,,1534720110116001,6,1,2,,,,Y,,1534720110116,,01,we,1534720110116001,,,,BROWARD,,,1022,1,1,1,8,2,8,,,2,18FEB201113:29,1,,,,,,,,,,,,,,,5103.9267312,201116128301we,,0,1534720110116001,8,33308,03/03/2025
,,201116128301we,153472011011611108,2011,6,12,11,12,11,108,1,3,1,1,1,,10,0,1,1,0,0,0,0,,,1534720110116002,6,1,2,,,,Y,,1534720110116,,01,we,1534720110116002,,,,BROWARD,,,1037,1,1,1,8,2,8,,,2,18FEB201113:29,1,,,,,,,,,,,,,,,5103.9267312,201116128301we,,0,1534720110116002,8,33024,03/03/2025
,,201116128301we,153472011011611108,2011,6,12,11,12,11,108,1,3,1,1,1,,5,0,1,1,0,0,0,0,,,1534720110116003,6,1,2,,,,Y,,1534720110116,,01,we,1534720110116003,,,,BROWARD,,,1038,1,1,1,8,2,8,,,2,18FEB201113:29,1,,,,,,,,,,,,,,,5103.9267312,201116128301we,,0,1534720110116003,8,33024,03/03/2025
,,201116128301we,153472011011611108,2011,6,12,11,12,11,108,1,3,1,1,1,,5,0,1,1,0,0,0,0,,,1534720110116004,6,1,2,,,,Y,,1534720110116,,01,we,1534720110116004,,,,BROWARD,,,1039,1,1,1,8,2,8,,,2,18FEB201113:29,1,,,,,,,,,,,,,,,5103.9267312,201116128301we,,0,1534720110116004,8,33024,03/03/2025
,,201116128301we,153472011011611108,2011,6,12,11,12,11,108,1,3,1,1,1,0,0,0,1,1,1,0,0,0,,,1534720110116005,6,1,2,,,,Y,,1534720110116,,01,we,1534720110116005,2,,,BROWARD,,,1052,1,1,1,8,1,8,,,2,18FEB201113:29,1,,,,,,,,,,,,,,,5103.9267312,201116128301we,,0,1534720110116005,8,33027,03/03/2025
,,201116128301we,153472011011611108,2011,6,12,11,12,11,108,1,3,1,1,1,,0,0,1,1,0,0,0,0,,,1534720110116006,6,1,2,,,,Y,,1534720110116,,01,we,1534720110116006,,,,BROWARD,,,1053,1,1,1,8,2,8,,,2,18FEB201113:29,1,,,,,,,,,,,,,,,5103.9267312,201116128301we,,0,1534720110116006,8,33027,03/03/2025
,,201116128301we,153472011011611108,2011,6,12,11,12,11,108,1,3,1,1,1,,0,0,1,1,0,0,0,0,,,1534720110116007,6,1,2,,,,Y,,1534720110116,,01,we,1534720110116007,,,,BROWARD,,,1054,1,1,1,8,2,8,,,2,18FEB201113:29,1,,,,,,,,,,,,,,,5103.9267312,201116128301we,,0,1534720110116007,8,33027,03/03/2025
,,201116128301we,153472011011611108,2011,6,12,11,12,11,108,1,3,1,1,1.5,,50,8,8,1,0,0,0,0,,,1534720110116008,6,1,2,,,,Y,,1534720110116,,01,we,1534720110116008,,,,BROWARD,,,1109,1,1,1,8,2,8,,,2,18FEB201113:29,1,,,,,,,,,,,,,,,5103.9267312,201116128301we,,0,1534720110116008,8,33009,03/03/2025
