PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TSN1,TSN2,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,HRS_DTD,LICENSE,DATE1,DIST,PRIM1,PRIM2,AREA_NC,MONITOR,COMPFLAG,AGE,ART_REEF,REEFCODE,SEX,TOURN,TURTLE,MODE2001,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,TAUTOG,201164258311we,12786201111055711,2011,4,33,15,25,5,711,3,3,B,5,5,,3,0,2,1,0,0,0,0,,,1278620111105003,4,6,2,,0,0,O,,1278620111105,1,11,we,1278620111105003,,,,ROCKINGHAM,170479,,1330,,1,1,8,2,8,,,,26MAR201214:26,8,8839010101,,,8,,,,,,,,3,,,18768.807445,201164258311we,,0,1278620111105003,8,03038,03/03/2025
,ATLANTIC MACKEREL,201164258311wd,13096201111211721,2011,4,25,23,25,1,721,2,3,5,5,1,,100,60,2,1,0,0,0,0,,,1309620111121001,4,6,2,,0,0,Y,,1309620111121,1,11,wd,1309620111121001,,,,PLYMOUTH,172414,,720,,1,1,8,2,8,,,,26MAR201214:26,8,8850030302,,,8,,,,,,,,2,,,2261.7575562,201164258311wd,,0,1309620111121001,8,02212,03/03/2025
,ATLANTIC MACKEREL,201164258311wd,13096201111211721,2011,4,25,23,25,1,721,2,3,5,5,3,,200,40,1,1,0,0,0,0,,,1309620111121002,4,6,2,,0,0,Y,,1309620111121,1,11,wd,1309620111121002,,,,PLYMOUTH,172414,,900,,1,1,8,1,8,,,,26MAR201214:26,8,8850030302,,,8,,,,,,,,2,,,2261.7575562,201164258311wd,,0,1309620111121002,8,02346,03/03/2025
,ATLANTIC MACKEREL,201164258311wd,13096201111211721,2011,4,25,5,25,1,721,2,3,5,5,3,0,10,5,1,1,1,0,0,0,,,1309620111121003,4,6,2,,0,0,Y,,1309620111121,1,11,wd,1309620111121003,1,0,7,BRISTOL,172414,,940,,1,1,8,2,8,,,,26MAR201214:26,8,8850030302,,,8,,,,,,,,2,,,2261.7575562,201164258311wd,,0,1309620111121003,8,02740,03/03/2025
,ATLANTIC MACKEREL,201164258311wd,13096201111211721,2011,4,25,1,25,1,721,2,3,5,5,0.5,,3,2,1,1,0,0,0,0,,,1309620111121004,4,6,2,,0,0,Y,,1309620111121,1,11,wd,1309620111121004,,,,BARNSTABLE,172414,,1000,,1,1,8,1,8,,,,26MAR201214:26,8,8850030302,,,8,,,,,,,,2,,,2261.7575562,201164258311wd,,0,1309620111121004,8,02536,03/03/2025
,ATLANTIC MACKEREL,201164258311wd,130962011112311854,2011,4,25,1,25,1,1854,2,3,5,5,0.5,0,12,0,2,1,1,0,0,0,,,1309620111123001,4,6,2,,0,0,Y,,1309620111123,1,11,wd,1309620111123001,1,0,7,BARNSTABLE,172414,,830,,1,1,8,2,8,,,,26MAR201214:26,8,8850030302,,,8,,,,,,,,2,,,4155.0596862,201164258311wd,,0,1309620111123001,8,02632,03/03/2025
,STRIPED BASS,201164258311we,16672201111121556,2011,4,25,5,25,1,556,2,3,B,5,2,,109,45,1,1,0,0,0,0,,,1667220111112001,4,6,2,,0,0,Y,,1667220111112,1,11,we,1667220111112001,,,,BRISTOL,167680,,755,,1,1,8,2,8,,,,26MAR201214:26,8,8835020102,,,8,,,,,,,,2,,,5283.2131649,201164258311we,,0,1667220111112001,8,02780,03/03/2025
,STRIPED BASS,201164258311we,16672201111121556,2011,4,33,11,25,1,556,2,3,B,5,2,,6,3,2,1,0,0,0,0,,,1667220111112002,4,6,2,,0,0,O,,1667220111112,1,11,we,1667220111112002,,,,HILLSBOROUGH,167680,,807,,1,1,8,2,8,,,,26MAR201214:26,8,8835020102,,,8,,,,,,,,2,,,5578.8116806,201164258311we,,0,1667220111112002,8,03062,03/03/2025
,STRIPED BASS,201164258311we,16672201111121721,2011,4,25,5,25,1,721,2,3,B,5,3,,50,24,2,1,0,0,0,0,,,1667220111112003,4,6,2,,0,0,Y,,1667220111112,1,11,we,1667220111112003,,,,BRISTOL,167680,,840,,1,1,8,2,8,,,,26MAR201214:26,8,8835020102,,,8,,,,,,,,2,,,1828.3412493,201164258311we,,0,1667220111112003,8,02048,03/03/2025
,STRIPED BASS,201164258311we,16672201111121721,2011,4,25,21,25,1,721,2,3,B,5,1,,40,8,1,1,0,0,0,0,,,1667220111112004,4,6,2,,0,0,Y,,1667220111112,1,11,we,1667220111112004,,,,NORFOLK,167680,,926,,1,1,8,2,8,,,,26MAR201214:26,8,8835020102,,,8,,,,,,,,2,,,1828.3412493,201164258311we,,0,1667220111112004,8,02062,03/03/2025
,ATLANTIC MACKEREL,201164258311we,16672201111121310,2011,4,25,5,25,1,310,2,3,B,5,2.5,0,70,8,1,1,1,0,0,0,,,1667220111112005,4,6,2,,0,0,Y,,1667220111112,1,11,we,1667220111112005,1,,,BRISTOL,172414,,1148,,1,1,8,2,8,,,,26MAR201214:26,8,8850030302,,,8,,,,,,,,2,,,934.78941098,201164258311we,,0,1667220111112005,8,02745,03/03/2025
,ATLANTIC MACKEREL,201164258311we,16672201111121310,2011,4,25,5,25,1,310,2,3,B,5,2.5,0,60,7,1,1,1,0,0,0,,,1667220111112006,4,6,2,,0,0,Y,,1667220111112,1,11,we,1667220111112006,1,,,BRISTOL,172414,,1149,,1,1,8,2,8,,,,26MAR201214:26,8,8850030302,,,8,,,,,,,,2,,,934.78941098,201164258311we,,0,1667220111112006,8,02745,03/03/2025
STRIPED BASS,BLUEFISH,201164258311wd,16842201111091412,2011,4,25,27,25,1,412,2,3,2,5,1,,40,15,2,1,0,0,0,0,,,1684220111109001,4,6,2,,0,0,N,,1684220111109,1,11,wd,1684220111109001,,,,,168559,167680,1145,,1,1,8,1,8,,,,26MAR201214:26,8,8835250101,8835020102,,8,,,,,,,,2,,,6788.0847642,201164258311wd,,0,1684220111109001,8,01602,03/03/2025
,STRIPED BASS,201164258311wd,16842201111091289,2011,4,25,5,25,1,289,5,3,V,5,1,0,36,18,1,1,0,0,0,0,,,1684220111109002,4,6,2,,0,0,Y,,1684220111109,1,11,wd,1684220111109002,,,,BRISTOL,167680,,1400,,1,1,8,2,8,,,,26MAR201214:26,8,8835020102,,,8,,,,,,,,5,,,5545.5932787,201164258311wd,,0,1684220111109002,8,02703,03/03/2025
,ATLANTIC MACKEREL,201164258311wd,168422011110911854,2011,4,25,23,25,1,1854,2,3,5,5,1,,52,8,2,1,0,0,0,0,,,1684220111109003,4,6,2,,0,0,Y,,1684220111109,1,11,wd,1684220111109003,,,,PLYMOUTH,172414,,1420,,1,1,8,1,8,,,,26MAR201214:26,8,8850030302,,,8,,,,,,,,2,,,1224.7343684,201164258311wd,,0,1684220111109003,8,02333,03/03/2025
,,201164258311wd,16973201111081721,2011,4,25,1,25,1,721,2,3,V,5,2,0,2,1,9,1,1,0,0,0,,,1697320111108001,4,6,2,,0,0,Y,,1697320111108,1,11,wd,1697320111108001,1,,,BARNSTABLE,,,1100,,1,9,8,2,8,,,,26MAR201214:26,8,,,,8,,,,,,,,2,,,1094.4522852,201164258311wd,,0,1697320111108001,8,99999,03/03/2025
,STRIPED BASS,201164258311wd,16973201111081721,2011,4,25,5,25,1,721,2,3,V,5,3,,5,3,2,1,0,0,0,0,,,1697320111108002,4,6,2,,0,0,Y,,1697320111108,1,11,wd,1697320111108002,,,,BRISTOL,167680,,1430,,1,1,8,1,8,,,,26MAR201214:26,8,8835020102,,,8,,,,,,,,2,,,1094.4522852,201164258311wd,,0,1697320111108002,8,02779,03/03/2025
,STRIPED BASS,201164258311we,220072011110611854,2011,4,25,1,25,1,1854,5,3,5,5,1,0,15,10,2,1,0,0,0,0,,,2200720111106001,4,6,2,,0,0,Y,,2200720111106,1,11,we,2200720111106001,,,,BARNSTABLE,167680,,1416,,1,1,8,1,8,,,,26MAR201214:26,8,8835020102,,,8,,,,,,,,5,,,989.71546624,201164258311we,,0,2200720111106001,8,02645,03/03/2025
,STRIPED BASS,201164258311we,220072011110611854,2011,4,25,1,25,1,1854,5,3,5,5,1,0,10,6,2,1,0,0,0,0,,,2200720111106002,4,6,2,,0,0,Y,,2200720111106,1,11,we,2200720111106002,,,,BARNSTABLE,167680,,1423,,1,1,8,2,8,,,,26MAR201214:26,8,8835020102,,,8,,,,,,,,5,,,989.71546624,201164258311we,,0,2200720111106002,8,02648,03/03/2025
,STRIPED BASS,201164258311we,220072011110611854,2011,4,25,1,25,1,1854,5,3,5,5,2.5,0,20,20,2,1,0,1,0,0,,,2200720111106003,4,6,1,,0,0,Y,,2200720111106,1,11,we,2200720111106003,1,1,0,BARNSTABLE,167680,,1438,,1,1,8,1,1,,,,26MAR201214:26,8,8835020102,,,8,,,,,,,,5,,,989.71546624,201164258311we,,0,2200720111106003,8,02563,03/03/2025
POLLOCK,HADDOCK,201164258411we,1330020111127915,2011,0,50,1,25,9,15,6,4,1,2,4.5,0,40,9,1,1,0,12,0,0,33,1,1330020111127001,4,6,1,1,3,9.5,O,1,1330020111127,6,11,we,1330020111127001,1,10,0,,164744,164727,1150,,1,1,8,2,1,,,,26MAR201214:26,2,8791031301,8791030901,,1,1,,,,,,,6,,,18.099602393,201164258411we,,0,1330020111127001,8,05491,03/03/2025
POLLOCK,HADDOCK,201164258411we,1330020111127915,2011,5,36,67,25,9,15,6,4,1,2,4.5,0,7,4,1,1,0,7,0,1,33,2,1330020111127002,4,6,1,1,0,9.5,O,1,1330020111127,6,11,we,1330020111127001,1,7,0,,164744,164727,1200,,1,1,8,1,1,,,,26MAR201214:26,2,8791031301,8791030901,,1,1,,,,,,,6,,,18.099602393,201164258411we,,0,1330020111127002,8,13204,03/03/2025
POLLOCK,HADDOCK,201164258411we,1330020111127915,2011,5,36,67,25,9,15,6,4,1,2,4.5,0,2,0,1,1,0,2,0,1,33,2,1330020111127003,4,6,1,1,0,9.5,O,1,1330020111127,6,11,we,1330020111127001,1,2,0,,164744,164727,1210,,1,1,8,1,1,,,,26MAR201214:26,2,8791031301,8791030901,,1,1,,,,,,,6,,,18.099602393,201164258411we,,0,1330020111127003,8,13209,03/03/2025
,POLLOCK,201164258411we,1330020111127915,2011,4,9,9,25,9,15,6,4,1,2,4.5,0,0,0,1,1,0,7,0,1,33,2,1330020111127004,4,6,1,1,0,9.5,O,1,1330020111127,6,11,we,1330020111127001,1,7,0,NEW HAVEN,164727,,1330,,1,1,8,1,1,,,,26MAR201214:26,2,8791030901,,,1,1,,,,,,,6,,,18.099602393,201164258411we,,0,1330020111127004,8,06511,03/03/2025
,POLLOCK,201164258411we,1330020111127915,2011,4,9,7,25,9,15,6,4,1,2,4.5,0,12,9,1,1,0,2,0,1,33,2,1330020111127005,4,6,1,1,0,9.5,O,1,1330020111127,6,11,we,1330020111127001,1,2,0,MIDDLESEX,164727,,1350,,1,1,8,2,1,,,,26MAR201214:26,2,8791030901,,,1,1,,,,,,,6,,,18.099602393,201164258411we,,0,1330020111127005,8,06412,03/03/2025
,,201164258411we,1330020111127915,2011,4,25,17,25,9,15,6,4,1,2,4.5,0,20,4,1,1,0,6,0,1,33,2,1330020111127006,4,6,1,1,5,9.5,Y,1,1330020111127,6,11,we,1330020111127001,1,,,MIDDLESEX,,,1300,,1,1,8,1,1,,,,26MAR201214:26,2,,,,1,2,,,,,,,6,,,18.35358397,201164258411we,,0,1330020111127006,8,01803,03/03/2025
,,201164258411we,1330020111127915,2011,4,25,17,25,9,15,6,4,1,2,4.5,0,10,3,1,1,0,14,0,1,33,2,1330020111127007,4,6,1,1,1,9.5,Y,1,1330020111127,6,11,we,1330020111127001,1,,,MIDDLESEX,,,1310,,1,1,8,1,1,,,,26MAR201214:26,2,,,,1,2,,,,,,,6,,,18.35358397,201164258411we,,0,1330020111127007,8,02478,03/03/2025
,POLLOCK,201164258411we,1330020111127915,2011,4,25,17,25,9,15,6,4,1,2,4.5,0,30,5,2,1,0,12,0,1,33,2,1330020111127008,4,6,1,1,0,9.5,Y,1,1330020111127,6,11,we,1330020111127001,1,12,0,MIDDLESEX,164727,,1315,,1,1,8,2,1,,,,26MAR201214:26,2,8791030901,,,1,2,,,,,,,6,,,18.35358397,201164258411we,,0,1330020111127008,8,02474,03/03/2025
,,201164258411we,1330020111127915,2011,4,25,27,25,9,15,6,4,1,2,4.5,0,4,0,1,1,0,3,0,1,33,2,1330020111127009,4,6,1,1,1,9.5,N,1,1330020111127,6,11,we,1330020111127001,1,3,0,,,,1325,,1,1,8,1,1,,,,26MAR201214:26,2,,,,1,2,,,,,,,6,,,16.45679768,201164258411we,,0,1330020111127009,8,01540,03/03/2025
,POLLOCK,201164258411we,1330020111127915,2011,4,25,25,25,9,15,6,4,1,2,4.5,0,30,3,2,1,0,6,0,1,33,2,1330020111127010,4,6,1,1,0,9.5,Y,1,1330020111127,6,11,we,1330020111127001,1,6,0,SUFFOLK,164727,,1335,,1,1,8,1,1,,,,26MAR201214:26,2,8791030901,,,1,2,,,,,,,6,,,18.35358397,201164258411we,,0,1330020111127010,8,02135,03/03/2025
,,201164258411we,1330020111127915,2011,4,25,21,25,9,15,6,4,1,2,4.5,0,100,12,1,1,0,7,0,1,33,2,1330020111127011,4,6,1,1,0,9.5,Y,1,1330020111127,6,11,we,1330020111127001,1,7,0,NORFOLK,,,1345,,1,1,8,1,1,,,,26MAR201214:26,2,,,,1,2,,,,,,,6,,,18.35358397,201164258411we,,0,1330020111127011,8,02038,03/03/2025
,,201164258599xx,201164258599xx0000,2011,,,,25,,,,5,,1,,,,,,,,,,,,,201164258599xx01,4,6,,,,,,,,,99,xx,201164258599xx01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.043463732,,,0,201164258599xx01,8,,03/03/2025
,POLLOCK,201164258511we,1287820111105924,2011,5,42,81,25,9,24,7,5,1,2,6,0,0,0,1,1,4,0,0,0,6,1,1287820111105001,4,6,2,2,0,9.5,O,1,1287820111105,5,11,we,1287820111105001,1,,,,164727,,1405,,1,1,8,1,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,12.305081958,201164258511we,,0,1287820111105001,8,17702,03/03/2025
,POLLOCK,201164258511we,1287820111105924,2011,5,42,81,25,9,24,7,5,1,2,6,0,0,0,1,1,2,0,0,1,6,2,1287820111105002,4,6,2,2,0,9.5,O,1,1287820111105,5,11,we,1287820111105001,1,,,,164727,,1414,,1,1,8,1,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,12.305081958,201164258511we,,0,1287820111105002,8,17701,03/03/2025
,POLLOCK,201164258511we,1287820111105924,2011,5,42,81,25,9,24,7,5,1,2,6,0,0,0,1,1,1,0,0,1,6,2,1287820111105003,4,6,2,2,0,9.5,O,1,1287820111105,5,11,we,1287820111105001,1,0,10,,164727,,1422,,1,1,8,1,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,12.305081958,201164258511we,,0,1287820111105003,8,17702,03/03/2025
,POLLOCK,201164258511we,1287820111105924,2011,5,42,81,25,9,24,7,5,1,2,6,0,0,0,9,1,1,0,0,1,6,2,1287820111105004,4,6,2,2,0,9.5,O,1,1287820111105,5,11,we,1287820111105001,1,0,8,,164727,,1431,,1,1,8,2,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,12.305081958,201164258511we,,0,1287820111105004,8,17702,03/03/2025
,POLLOCK,201164258511we,1287820111105924,2011,5,42,35,25,9,24,7,5,1,2,6,0,0,0,1,1,1,0,0,1,6,2,1287820111105005,4,6,2,2,0,9.5,O,1,1287820111105,5,11,we,1287820111105001,1,0,12,,164727,,1443,,1,1,8,1,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,12.305081958,201164258511we,,0,1287820111105005,8,17745,03/03/2025
,POLLOCK,201164258511we,1287820111105924,2011,5,42,35,25,9,24,7,5,1,2,6,0,0,0,1,1,2,0,0,1,6,2,1287820111105006,4,6,2,2,0,9.5,O,1,1287820111105,5,11,we,1287820111105001,1,,,,164727,,1458,,1,1,8,1,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,12.305081958,201164258511we,,0,1287820111105006,8,17745,03/03/2025
,POLLOCK,201164258511we,1287820111105924,2011,5,42,35,25,9,24,7,5,1,2,6,0,0,0,1,1,2,0,0,0,6,1,1287820111105007,4,6,2,1,0,9.5,O,1,1287820111105,5,11,we,1287820111105007,1,,,,164727,,1535,,1,1,8,1,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,13.822205438,201164258511we,,0,1287820111105007,8,17745,03/03/2025
,POLLOCK,201164258511we,1287820111105924,2011,5,42,35,25,9,24,7,5,1,2,6,0,0,0,1,1,1,0,0,1,6,2,1287820111105008,4,6,2,1,0,9.5,O,1,1287820111105,5,11,we,1287820111105007,1,0,8,,164727,,1546,,1,1,8,1,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,13.822205438,201164258511we,,0,1287820111105008,8,17745,03/03/2025
,POLLOCK,201164258511we,1287820111105924,2011,5,42,35,25,9,24,7,5,1,2,6,0,0,0,1,1,1,0,0,1,6,2,1287820111105009,4,6,2,1,0,9.5,O,1,1287820111105,5,11,we,1287820111105007,1,0,10,,164727,,1557,,1,1,8,1,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,13.822205438,201164258511we,,0,1287820111105009,8,17745,03/03/2025
,POLLOCK,201164258511we,1287820111105924,2011,5,42,35,25,9,24,7,5,1,2,6,0,0,0,9,1,1,0,0,1,6,2,1287820111105010,4,6,2,1,0,9.5,O,1,1287820111105,5,11,we,1287820111105007,1,0,8,,164727,,1608,,1,1,8,2,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,13.822205438,201164258511we,,0,1287820111105010,8,17745,03/03/2025
,POLLOCK,201164258511we,1287820111105924,2011,4,9,11,25,9,24,7,5,1,2,6,0,3,1,1,1,1,0,0,1,6,2,1287820111105011,4,6,2,1,0,9.5,O,1,1287820111105,5,11,we,1287820111105007,1,0,10,NEW LONDON,164727,,1622,,1,1,8,1,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,13.822205438,201164258511we,,0,1287820111105011,8,06339,03/03/2025
,POLLOCK,201164258511we,1287820111105924,2011,4,9,11,25,9,24,7,5,1,2,6,0,3,1,9,1,1,0,0,1,6,2,1287820111105012,4,6,2,1,0,9.5,O,1,1287820111105,5,11,we,1287820111105007,1,0,8,NEW LONDON,164727,,1635,,1,1,8,2,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,13.822205438,201164258511we,,0,1287820111105012,8,06339,03/03/2025
,POLLOCK,201164258511we,1287820111106924,2011,5,36,103,25,9,24,7,5,1,2,6,0,12,1,1,1,2,0,0,0,6,1,1287820111106001,4,6,2,2,0,10,O,1,1287820111106,5,11,we,1287820111106001,1,,,SUFFOLK,164727,,1510,,1,1,8,1,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,33.838975384,201164258511we,,0,1287820111106001,8,11757,03/03/2025
,POLLOCK,201164258511we,1287820111106924,2011,5,36,59,25,9,24,7,5,1,2,6,0,100,10,9,1,1,0,0,1,6,2,1287820111106002,4,6,2,2,0,10,O,1,1287820111106,5,11,we,1287820111106001,1,0,10,NASSAU,164727,,1519,,1,1,8,2,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,33.838975384,201164258511we,,0,1287820111106002,8,99998,03/03/2025
,POLLOCK,201164258511we,1287820111106924,2011,5,36,81,25,9,24,7,5,1,2,6,0,100,10,1,1,1,0,0,1,6,2,1287820111106003,4,6,2,2,0,10,O,1,1287820111106,5,11,we,1287820111106001,1,0,10,QUEENS,164727,,1520,,1,1,8,1,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,33.838975384,201164258511we,,0,1287820111106003,8,11421,03/03/2025
,POLLOCK,201164258511we,1287820111106924,2011,5,36,81,25,9,24,7,5,1,2,6,0,100,15,9,1,1,0,0,1,6,2,1287820111106004,4,6,2,2,0,10,O,1,1287820111106,5,11,we,1287820111106001,1,0,10,QUEENS,164727,,1531,,1,1,8,2,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,33.838975384,201164258511we,,0,1287820111106004,8,11421,03/03/2025
,POLLOCK,201164258511we,1287820111106924,2011,5,42,69,25,9,24,7,5,1,2,6,0,10,2,1,1,1,0,0,1,6,2,1287820111106005,4,6,2,2,0,10,O,1,1287820111106,5,11,we,1287820111106001,1,0,8,,164727,,1540,,1,1,8,1,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,33.838975384,201164258511we,,0,1287820111106005,8,18508,03/03/2025
,POLLOCK,201164258511we,1287820111106924,2011,5,42,69,25,9,24,7,5,1,2,6,0,10,2,9,1,1,0,0,1,6,2,1287820111106006,4,6,2,2,0,10,O,1,1287820111106,5,11,we,1287820111106001,1,0,10,,164727,,1551,,1,1,8,2,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,33.838975384,201164258511we,,0,1287820111106006,8,18508,03/03/2025
,POLLOCK,201164258511we,1287820111113924,2011,4,9,9,25,9,24,7,5,1,2,4.5,0,4,1,1,1,3,0,0,0,6,1,1287820111113001,4,6,2,1,0,10,O,1,1287820111113,5,11,we,1287820111113001,1,,,NEW HAVEN,164727,,1403,,1,1,8,1,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,12.958317598,201164258511we,,0,1287820111113001,8,06516,03/03/2025
,POLLOCK,201164258511we,1287820111113924,2011,4,9,1,25,9,24,7,5,1,2,4.5,0,4,1,9,1,1,0,0,1,6,2,1287820111113002,4,6,2,1,0,10,O,1,1287820111113,5,11,we,1287820111113001,1,0,14,FAIRFIELD,164727,,1414,,1,1,8,2,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,12.958317598,201164258511we,,0,1287820111113002,8,06851,03/03/2025
,POLLOCK,201164258511we,1287820111113924,2011,4,9,1,25,9,24,7,5,1,2,4.5,0,4,1,1,1,1,0,0,1,6,2,1287820111113003,4,6,2,1,0,10,O,1,1287820111113,5,11,we,1287820111113001,1,0,12,FAIRFIELD,164727,,1423,,1,1,8,1,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,12.958317598,201164258511we,,0,1287820111113003,8,06851,03/03/2025
,POLLOCK,201164258511we,1287820111113924,2011,4,9,1,25,9,24,7,5,1,2,4.5,0,4,1,1,1,1,0,0,1,6,2,1287820111113004,4,6,2,1,0,10,O,1,1287820111113,5,11,we,1287820111113001,1,0,12,FAIRFIELD,164727,,1434,,1,1,8,1,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,12.958317598,201164258511we,,0,1287820111113004,8,06484,03/03/2025
,POLLOCK,201164258511we,1287820111113924,2011,4,9,1,25,9,24,7,5,1,2,4.5,0,2,1,1,1,1,0,0,1,6,2,1287820111113005,4,6,2,1,0,10,O,1,1287820111113,5,11,we,1287820111113001,1,0,14,FAIRFIELD,164727,,1447,,1,1,8,1,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,12.958317598,201164258511we,,0,1287820111113005,8,06611,03/03/2025
,POLLOCK,201164258511we,1287820111113924,2011,4,9,9,25,9,24,7,5,1,2,4.5,0,4,1,1,1,1,0,0,1,6,2,1287820111113006,4,6,2,1,0,10,O,1,1287820111113,5,11,we,1287820111113001,1,0,12,NEW HAVEN,164727,,1458,,1,1,8,1,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,12.958317598,201164258511we,,0,1287820111113006,8,06516,03/03/2025
,POLLOCK,201164258511we,1287820111113924,2011,5,36,11,25,9,24,7,5,1,2,5,0,6,2,1,1,1,0,0,0,6,1,1287820111113007,4,6,2,2,0,11,O,1,1287820111113,5,11,we,1287820111113007,1,0,10,,164727,,1615,,1,1,8,1,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,11.536014336,201164258511we,,0,1287820111113007,8,10930,03/03/2025
,POLLOCK,201164258511we,1287820111113924,2011,5,36,11,25,9,24,7,5,1,2,5,0,14,0,1,1,1,0,0,1,6,2,1287820111113008,4,6,2,2,0,11,O,1,1287820111113,5,11,we,1287820111113007,1,0,12,,164727,,1627,,1,1,8,1,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,11.536014336,201164258511we,,0,1287820111113008,8,10917,03/03/2025
,POLLOCK,201164258511we,1287820111113924,2011,5,36,11,25,9,24,7,5,1,2,5,0,0,0,1,1,1,0,0,1,6,2,1287820111113009,4,6,2,2,0,11,O,1,1287820111113,5,11,we,1287820111113007,1,0,10,,164727,,1636,,1,1,8,1,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,11.536014336,201164258511we,,0,1287820111113009,8,10930,03/03/2025
,POLLOCK,201164258511we,1287820111113924,2011,5,36,11,25,9,24,7,5,1,2,5,0,0,0,1,1,1,0,0,1,6,2,1287820111113010,4,6,2,2,0,10,O,1,1287820111113,5,11,we,1287820111113007,1,0,12,,164727,,1645,,1,1,8,1,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,11.536014336,201164258511we,,0,1287820111113010,8,10930,03/03/2025
,POLLOCK,201164258511we,1287820111113924,2011,5,36,11,25,9,24,7,5,1,2,5,0,0,0,1,1,1,0,0,1,6,2,1287820111113011,4,6,2,2,0,11,O,1,1287820111113,5,11,we,1287820111113007,1,0,10,,164727,,1654,,1,1,8,1,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,11.536014336,201164258511we,,0,1287820111113011,8,10930,03/03/2025
,POLLOCK,201164258511we,1287820111113924,2011,5,36,11,25,9,24,7,5,1,2,5,0,0,0,9,1,1,0,0,1,6,2,1287820111113012,4,6,2,2,0,11,O,1,1287820111113,5,11,we,1287820111113007,1,0,12,,164727,,1706,,1,1,8,2,8,,,,26MAR201214:26,2,8791030901,,,8,,,,,,,,7,,,11.536014336,201164258511we,,0,1287820111113012,8,10917,03/03/2025
,,201164258511we,1287820111127924,2011,4,9,15,25,9,24,7,5,1,2,5,0,0,0,1,1,1,0,0,0,3,1,1287820111127001,4,6,2,2,0,9,O,1,1287820111127,5,11,we,1287820111127001,1,0,15,WINDHAM,,,1415,,1,1,8,1,8,,,,26MAR201214:26,2,,,,8,,,,,,,,7,,,24.610163916,201164258511we,,0,1287820111127001,8,06247,03/03/2025
,,201164258511we,1287820111127924,2011,4,9,15,25,9,24,7,5,1,2,5,0,0,0,1,1,1,0,0,1,3,2,1287820111127002,4,6,2,2,0,9,O,1,1287820111127,5,11,we,1287820111127001,1,0,15,WINDHAM,,,1425,,1,1,8,1,8,,,,26MAR201214:26,2,,,,8,,,,,,,,7,,,24.610163916,201164258511we,,0,1287820111127002,8,06241,03/03/2025
