PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,ID_CODE,AREA,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,WAVE,SUB_REG,INTSITE,MODE_F,MODE_FX,CATCH,CNTRBTRS,PARTY,FIRST,NUM_TYP4,NUM_TYP6,NUM_TYP2,NUM_TYP3,AREA_X,ON_LIST,CNTY,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,KOD,NEW_LIST,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,IMP_REC,REGION,STRAT_INTERVAL,ZIP,MONTH,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,MODE2001,DIST,GEAR,TSN1,TSN2,PVT_RES,SEX,AGE,ART_REEF,ADD_PH,F_BY_P,SEP_FISH,DATE1,PRIM1,PRIM2,TURTLE,REEFCODE,AREA_NC,MUNI_RES,MUNI_TRP,DISTKEYS,REEF,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,DATE_PUBLISHED
ATLANTIC COD,BLACK SEA BASS,202111904weHEAD-BOAT,202169041772120211120,2021,4,9,13,9,1772120211120001,1,4.50,0.00,0,0,6,4,800,6,4,1,1,37,1,0,0,0,8,2,2,11,11.00,22,2,Y,we,2,1772120211120,6,1772120211120001,1,,0,HEAD-BOAT,06268,11,8,0,TOLLAND,622,6,2,1,167687,164712,,1,52,2,1,1,8,18JAN22:10:44,8835020301,8791030402,,,,,,,,26.101093029,202111904weHEAD-BOAT,,0,1772120211120001,03/03/2025
ATLANTIC COD,BLACK SEA BASS,202111904weHEAD-BOAT,202169041772120211120,2021,4,9,13,9,1772120211120002,1,4.50,0.00,0,0,6,4,800,6,4,1,1,37,2,0,1,0,15,2,2,11,11.00,9,1,Y,we,2,1772120211120,6,1772120211120001,1,,0,HEAD-BOAT,06237,11,15,0,TOLLAND,622,6,2,1,167687,164712,,1,50,2,1,1,8,18JAN22:10:44,8835020301,8791030402,,,,,,,,26.101093029,202111904weHEAD-BOAT,,0,1772120211120002,03/03/2025
,TAUTOG,202111904weHEAD-BOAT,202169041772120211120,2021,4,9,5,9,1772120211120003,1,4.50,0.00,12,1,6,4,800,6,4,1,3,37,2,0,1,3,10,2,2,11,11.00,,2,Y,we,2,1772120211120,6,1772120211120001,1,,0,HEAD-BOAT,06057,11,33,0,LITCHFIELD,625,6,2,1,170479,,,1,49,2,1,2,2,18JAN22:10:44,8839010101,,,,,,,,,26.101093029,202111904weHEAD-BOAT,,0,1772120211120003,03/03/2025
,TAUTOG,202111904weHEAD-BOAT,202169041772120211120,2021,4,9,5,9,1772120211120004,1,4.50,0.00,0,0,6,4,800,6,4,3,0,37,2,1,1,2,0,2,2,11,11.00,,2,Y,we,2,1772120211120,6,1772120211120001,1,,0,HEAD-BOAT,06057,11,,,LITCHFIELD,625,6,2,1,170479,,,1,51,2,1,8,8,18JAN22:10:44,8839010101,,,,,,,,,26.101093029,202111904weHEAD-BOAT,,0,1772120211120003,03/03/2025
TAUTOG,ATLANTIC COD,202111904weHEAD-BOAT,202169041772120211120,2021,4,9,3,9,1772120211120005,1,4.50,0.00,6,3,6,4,800,6,4,2,1,37,2,0,1,6,0,2,2,11,11.00,,2,Y,we,2,1772120211120,6,1772120211120001,1,,0,HEAD-BOAT,06051,11,0,13,HARTFORD,629,6,2,1,164712,170479,,1,31,2,2,8,8,18JAN22:10:44,8791030402,8839010101,,,,,,,,26.101093029,202111904weHEAD-BOAT,,0,1772120211120005,03/03/2025
,BLACK SEA BASS,202111904weHEAD-BOAT,202169041772120211120,2021,4,9,9,9,1772120211120006,1,4.50,0.00,50,2,6,4,800,6,4,1,1,37,2,0,1,2,21,2,2,11,11.00,,1,Y,we,2,1772120211120,6,1772120211120001,1,,0,HEAD-BOAT,06515,11,23,0,NEW HAVEN,632,6,2,1,167687,,,1,41,2,1,1,8,18JAN22:10:44,8835020301,,,,,,,,,26.101093029,202111904weHEAD-BOAT,,0,1772120211120006,03/03/2025
,ATLANTIC COD,202111904weHEAD-BOAT,202169041772120211120,2021,4,25,25,9,1772120211120007,1,4.50,0.00,0,0,6,4,800,6,4,2,1,37,2,0,1,5,0,2,2,11,11.00,,2,O,we,2,1772120211120,6,1772120211120001,1,,0,HEAD-BOAT,02045,11,0,16,SUFFOLK,637,6,2,1,164712,,,1,,2,2,8,8,18JAN22:10:44,8791030402,,,,,,,,,26.101093029,202111904weHEAD-BOAT,,0,1772120211120007,03/03/2025
,BLACK SEA BASS,202111904weHEAD-BOAT,202169041772120211120,2021,4,9,3,9,1772120211120008,1,4.50,0.00,2,2,6,4,800,6,4,2,1,37,2,0,1,4,0,2,2,11,11.00,,2,Y,we,2,1772120211120,6,1772120211120001,1,,0,HEAD-BOAT,06040,11,0,20,HARTFORD,659,6,2,1,167687,,,1,53,2,1,8,8,18JAN22:10:44,8835020301,,,,,,,,,26.101093029,202111904weHEAD-BOAT,,0,1772120211120008,03/03/2025
,,202111904weHEAD-BOAT,202169041772120211120,2021,4,9,9,9,1772120211120009,1,4.50,0.00,0,0,6,4,800,6,4,3,0,37,2,1,1,2,0,2,2,11,11.00,,2,Y,we,2,1772120211120,6,1772120211120001,1,,0,HEAD-BOAT,06704,11,,,NEW HAVEN,702,6,2,1,,,,1,61,2,1,8,8,18JAN22:10:44,,,,,,,,,,26.101093029,202111904weHEAD-BOAT,,0,1772120211120003,03/03/2025
,ATLANTIC COD,202111904weHEAD-BOAT,202169041772120211120,2021,4,9,9,9,1772120211120010,1,4.50,0.00,75,15,6,4,800,6,4,1,2,37,2,0,1,2,10,2,2,11,11.00,,2,Y,we,2,1772120211120,6,1772120211120001,1,,0,HEAD-BOAT,06460,11,28,0,NEW HAVEN,705,6,2,1,164712,,,1,62,2,1,2,2,18JAN22:10:44,8791030402,,,,,,,,,26.101093029,202111904weHEAD-BOAT,,0,1772120211120010,03/03/2025
,ATLANTIC COD,202111904weHEAD-BOAT,202169041772120211120,2021,4,9,9,9,1772120211120011,1,4.50,0.00,75,15,6,4,800,6,4,3,0,37,2,1,1,2,0,2,2,11,11.00,,2,Y,we,2,1772120211120,6,1772120211120001,1,,0,HEAD-BOAT,06460,11,,,NEW HAVEN,705,6,2,1,164712,,,2,62,2,2,8,8,18JAN22:10:44,8791030402,,,,,,,,,26.101093029,202111904weHEAD-BOAT,,0,1772120211120010,03/03/2025
ATLANTIC COD,BLACK SEA BASS,202111904weHEAD-BOAT,202169041772120211120,2021,5,36,81,9,1772120211120012,1,4.50,0.00,10,3,6,4,800,6,4,1,4,37,2,0,1,1,45,2,2,11,11.00,,2,O,we,2,1772120211120,6,1772120211120001,1,,0,HEAD-BOAT,11354,11,45,0,QUEENS,708,6,2,1,167687,164712,,1,56,2,1,2,2,18JAN22:10:44,8835020301,8791030402,,,,,,,,26.101093029,202111904weHEAD-BOAT,,0,1772120211120012,03/03/2025
ATLANTIC COD,BLACK SEA BASS,202111904weHEAD-BOAT,202169041772120211120,2021,5,36,61,9,1772120211120013,1,4.50,0.00,10,3,6,4,800,6,4,3,0,37,2,1,1,3,0,2,2,11,11.00,,2,O,we,2,1772120211120,6,1772120211120001,1,,0,HEAD-BOAT,10038,11,,,NEW YORK,709,6,2,1,167687,164712,,1,49,2,2,8,8,18JAN22:10:44,8835020301,8791030402,,,,,,,,26.101093029,202111904weHEAD-BOAT,,0,1772120211120012,03/03/2025
ATLANTIC COD,BLACK SEA BASS,202111904weHEAD-BOAT,202169041772120211120,2021,5,34,17,9,1772120211120014,1,4.50,0.00,10,3,6,4,800,6,4,3,0,37,2,1,1,1,0,2,2,11,11.00,,2,O,we,2,1772120211120,6,1772120211120001,1,,0,HEAD-BOAT,99998,11,,,HUDSON,709,6,2,1,167687,164712,,1,50,2,2,8,8,18JAN22:10:44,8835020301,8791030402,,,,,,,,26.101093029,202111904weHEAD-BOAT,,0,1772120211120012,03/03/2025
ATLANTIC COD,BLACK SEA BASS,202111904weHEAD-BOAT,202169041772120211120,2021,5,36,47,9,1772120211120015,1,4.50,0.00,10,3,6,4,800,6,4,3,0,37,2,1,1,1,0,2,2,11,11.00,,2,O,we,2,1772120211120,6,1772120211120001,1,,0,HEAD-BOAT,11224,11,,,KINGS,709,6,2,1,167687,164712,,1,57,2,2,8,8,18JAN22:10:44,8835020301,8791030402,,,,,,,,26.101093029,202111904weHEAD-BOAT,,0,1772120211120012,03/03/2025
,,202111904weHEAD-BOAT,202169041772120211120,2021,4,9,3,9,1772120211120016,1,4.50,0.00,12,3,6,4,800,6,4,1,4,37,2,0,1,1,23,2,2,11,11.00,,2,Y,we,2,1772120211120,6,1772120211120001,1,,0,HEAD-BOAT,06111,11,64,0,HARTFORD,713,6,2,1,,,,2,41,2,2,2,2,18JAN22:10:44,,,,,,,,,,26.101093029,202111904weHEAD-BOAT,,0,1772120211120016,03/03/2025
,,202111904weHEAD-BOAT,202169041772120211120,2021,4,9,3,9,1772120211120017,1,4.50,0.00,12,3,6,4,800,6,4,3,0,37,2,1,1,1,0,2,2,11,11.00,,2,Y,we,2,1772120211120,6,1772120211120001,1,,0,HEAD-BOAT,06111,11,,,HARTFORD,713,6,2,1,,,,1,39,2,2,8,8,18JAN22:10:44,,,,,,,,,,26.101093029,202111904weHEAD-BOAT,,0,1772120211120016,03/03/2025
,,202111904weHEAD-BOAT,202169041772120211120,2021,4,9,3,9,1772120211120018,1,4.50,0.00,0,0,6,4,800,6,4,3,0,37,2,1,1,1,0,2,2,11,11.00,,2,Y,we,2,1772120211120,6,1772120211120001,1,,0,HEAD-BOAT,06051,11,,,HARTFORD,713,6,2,1,,,,2,37,2,2,8,8,18JAN22:10:44,,,,,,,,,,26.101093029,202111904weHEAD-BOAT,,0,1772120211120016,03/03/2025
,,202111904weHEAD-BOAT,202169041772120211120,2021,4,9,3,9,1772120211120019,1,4.50,0.00,2,0,6,4,800,6,4,3,0,37,2,1,1,1,0,2,2,11,11.00,,2,Y,we,2,1772120211120,6,1772120211120001,1,,0,HEAD-BOAT,06111,11,,,HARTFORD,713,6,2,1,,,,1,15,2,2,8,8,18JAN22:10:44,,,,,,,,,,26.101093029,202111904weHEAD-BOAT,,0,1772120211120016,03/03/2025
BLACK SEA BASS,ATLANTIC COD,202111904weHEAD-BOAT,202169041772120211120,2021,4,9,9,9,1772120211120020,1,4.50,0.00,30,8,6,4,800,6,4,2,1,37,2,0,1,6,0,2,2,11,11.00,,2,Y,we,2,1772120211120,6,1772120211120001,1,,0,HEAD-BOAT,06514,11,0,31,NEW HAVEN,831,6,2,1,164712,167687,,1,44,2,1,8,8,18JAN22:10:44,8791030402,8835020301,,,,,,,,26.101093029,202111904weHEAD-BOAT,,0,1772120211120020,03/03/2025
BLACK SEA BASS,TAUTOG,202111904weHEAD-BOAT,202169041772120211120,2021,5,36,87,9,1772120211120021,1,4.50,0.00,20,5,6,4,800,6,4,2,1,37,2,0,1,4,0,2,2,11,11.00,,2,O,we,2,1772120211120,6,1772120211120001,1,,0,HEAD-BOAT,10989,11,0,18,ROCKLAND,834,6,2,1,170479,167687,,1,53,2,2,8,8,18JAN22:10:44,8839010101,8835020301,,,,,,,,26.101093029,202111904weHEAD-BOAT,,0,1772120211120021,03/03/2025
,BLACK SEA BASS,202111904weHEAD-BOAT,202169041772120211120,2021,5,34,3,9,1772120211120022,1,4.50,0.00,0,0,6,4,800,6,4,2,1,37,2,0,1,4,0,2,2,11,11.00,,1,O,we,2,1772120211120,6,1772120211120001,1,,0,HEAD-BOAT,07452,11,0,13,BERGEN,858,6,2,1,167687,,,1,49,2,2,8,8,18JAN22:10:44,8835020301,,,,,,,,,26.101093029,202111904weHEAD-BOAT,,0,1772120211120022,03/03/2025
,TAUTOG,202111904weHEAD-BOAT,202169041764520211106,2021,4,9,15,9,1764520211106001,C,4.50,0.00,20,6,6,4,638,6,4,1,1,12,1,0,0,0,1,5,1,11,7.50,15,2,Y,we,1,1764520211106,6,1764520211106001,1,,0,HEAD-BOAT,06226,11,1,0,WINDHAM,714,6,8,1,170479,,,1,42,2,2,1,8,18JAN22:10:44,8839010101,,,,,,,,,5.4464060537,202111904weHEAD-BOAT,,0,1764520211106001,03/03/2025
,TAUTOG,202111904weHEAD-BOAT,202169041764520211106,2021,5,51,740,9,1764520211106002,C,4.50,0.00,20,8,6,4,638,6,4,1,1,12,2,0,1,0,3,5,1,11,7.50,13,2,O,we,1,1764520211106,6,1764520211106001,1,,0,HEAD-BOAT,23321,11,3,0,PORTSMOUTH CITY,716,6,8,1,170479,,,1,52,2,1,1,8,18JAN22:10:44,8839010101,,,,,,,,,5.4464060537,202111904weHEAD-BOAT,,0,1764520211106002,03/03/2025
,TAUTOG,202111904weHEAD-BOAT,202169041764520211106,2021,0,39,99,9,1764520211106003,C,4.50,0.00,20,5,6,4,638,6,4,2,1,12,2,0,1,0,0,5,1,11,7.50,6,2,O,we,1,1764520211106,6,1764520211106001,1,,0,HEAD-BOAT,44401,11,,,,716,6,8,1,170479,,,1,59,2,1,8,8,18JAN22:10:44,8839010101,,,,,,,,,5.4464060537,202111904weHEAD-BOAT,,0,1764520211106003,03/03/2025
,TAUTOG,202111904weHEAD-BOAT,202169041764520211106,2021,4,9,9,9,1764520211106004,C,4.50,0.00,15,3,6,4,638,6,4,1,1,12,2,0,1,0,3,5,1,11,7.50,20,2,Y,we,1,1764520211106,6,1764520211106001,1,,0,HEAD-BOAT,06517,11,3,0,NEW HAVEN,720,6,8,1,170479,,,1,36,2,1,1,8,18JAN22:10:44,8839010101,,,,,,,,,5.4464060537,202111904weHEAD-BOAT,,0,1764520211106004,03/03/2025
,TAUTOG,202111904weHEAD-BOAT,202169041764520211106,2021,5,36,81,9,1764520211106005,C,4.50,0.00,3,3,6,4,638,6,4,1,4,12,2,0,1,1,5,5,1,11,7.50,,2,O,we,1,1764520211106,6,1764520211106001,1,,0,HEAD-BOAT,11422,11,5,0,QUEENS,723,6,8,1,170479,,,2,43,2,2,2,2,18JAN22:10:44,8839010101,,,,,,,,,5.4464060537,202111904weHEAD-BOAT,,0,1764520211106005,03/03/2025
,TAUTOG,202111904weHEAD-BOAT,202169041764520211106,2021,5,36,103,9,1764520211106006,C,4.50,0.00,3,1,6,4,638,6,4,3,0,12,2,1,1,2,0,5,1,11,7.50,,2,O,we,1,1764520211106,6,1764520211106001,1,,0,HEAD-BOAT,11735,11,,,SUFFOLK,723,6,8,1,170479,,,1,61,2,2,8,8,18JAN22:10:44,8839010101,,,,,,,,,5.4464060537,202111904weHEAD-BOAT,,0,1764520211106005,03/03/2025
,TAUTOG,202111904weHEAD-BOAT,202169041764520211106,2021,5,36,59,9,1764520211106007,C,4.50,0.00,3,0,6,4,638,6,4,3,0,12,2,1,1,1,0,5,1,11,7.50,,2,O,we,1,1764520211106,6,1764520211106001,1,,0,HEAD-BOAT,11803,11,,,NASSAU,723,6,8,1,170479,,,2,42,2,2,8,8,18JAN22:10:44,8839010101,,,,,,,,,5.4464060537,202111904weHEAD-BOAT,,0,1764520211106005,03/03/2025
,TAUTOG,202111904weHEAD-BOAT,202169041764520211106,2021,5,36,81,9,1764520211106008,C,4.50,0.00,3,0,6,4,638,6,4,2,1,12,2,0,1,2,0,5,1,11,7.50,,2,O,we,1,1764520211106,6,1764520211106001,1,,0,HEAD-BOAT,11422,11,,,QUEENS,723,6,8,1,170479,,,1,43,2,2,8,8,18JAN22:10:44,8839010101,,,,,,,,,5.4464060537,202111904weHEAD-BOAT,,0,1764520211106008,03/03/2025
,TAUTOG,202111904weHEAD-BOAT,202169041764520211106,2021,5,36,81,9,1764520211106009,C,4.50,0.00,3,0,6,4,638,6,4,3,0,12,2,1,1,1,0,5,1,11,7.50,,2,O,we,1,1764520211106,6,1764520211106001,1,,0,HEAD-BOAT,11422,11,,,QUEENS,723,6,8,1,170479,,,1,42,2,2,8,8,18JAN22:10:44,8839010101,,,,,,,,,5.4464060537,202111904weHEAD-BOAT,,0,1764520211106005,03/03/2025
,TAUTOG,202111904weHEAD-BOAT,202169041764520211106,2021,5,36,81,9,1764520211106010,C,4.50,0.00,3,0,6,4,638,6,4,2,1,12,2,0,1,2,0,5,1,11,7.50,,2,O,we,1,1764520211106,6,1764520211106001,1,,0,HEAD-BOAT,11422,11,,,QUEENS,723,6,8,1,170479,,,1,46,2,2,8,8,18JAN22:10:44,8839010101,,,,,,,,,5.4464060537,202111904weHEAD-BOAT,,0,1764520211106010,03/03/2025
,TAUTOG,202111904weHEAD-BOAT,202169041764520211106,2021,4,9,9,9,1764520211106011,C,4.50,0.00,6,0,6,4,638,6,4,1,1,12,2,0,1,2,1,5,1,11,7.50,,2,Y,we,1,1764520211106,6,1764520211106001,1,,0,HEAD-BOAT,06492,11,1,0,NEW HAVEN,730,6,8,1,170479,,,1,58,2,1,1,8,18JAN22:10:44,8839010101,,,,,,,,,5.4464060537,202111904weHEAD-BOAT,,0,1764520211106011,03/03/2025
,TAUTOG,202111904weHEAD-BOAT,202169041764520211106,2021,4,9,9,9,1764520211106012,C,4.50,0.00,2,0,6,4,638,6,4,2,1,12,2,0,1,2,0,5,1,11,7.50,,2,Y,we,1,1764520211106,6,1764520211106001,1,,0,HEAD-BOAT,06492,11,,,NEW HAVEN,730,6,8,1,170479,,,1,52,2,2,8,8,18JAN22:10:44,8839010101,,,,,,,,,5.4464060537,202111904weHEAD-BOAT,,0,1764520211106012,03/03/2025
,TAUTOG,202111904wdHEAD-BOAT,202169041772120211119,2021,4,9,1,9,1772120211119001,C,3.50,0.00,50,8,6,4,638,6,4,2,1,9,1,0,0,4,0,5,1,11,7.00,,2,Y,wd,1,1772120211119,6,1772120211119001,1,,0,HEAD-BOAT,06644,11,0,3,FAIRFIELD,700,6,8,1,170479,,,1,32,2,1,8,8,18JAN22:10:44,8839010101,,,,,,,,,12.708280792,202111904wdHEAD-BOAT,,0,1772120211119001,03/03/2025
,TAUTOG,202111904wdHEAD-BOAT,202169041772120211119,2021,4,9,11,9,1772120211119002,C,3.50,0.00,5,3,6,4,638,6,4,1,1,9,2,0,1,0,1,5,1,11,7.00,2,1,Y,wd,1,1772120211119,6,1772120211119001,1,,0,HEAD-BOAT,06385,11,1,0,NEW LONDON,702,6,8,1,170479,,,2,48,2,1,1,8,18JAN22:10:44,8839010101,,,,,,,,,12.708280792,202111904wdHEAD-BOAT,,0,1772120211119002,03/03/2025
,TAUTOG,202111904wdHEAD-BOAT,202169041772120211119,2021,4,9,11,9,1772120211119003,C,3.50,0.00,5,2,6,4,638,6,4,1,1,9,2,0,1,1,2,5,1,11,7.00,,1,Y,wd,1,1772120211119,6,1772120211119001,1,,0,HEAD-BOAT,06375,11,2,0,NEW LONDON,702,6,8,1,170479,,,1,76,2,2,1,8,18JAN22:10:44,8839010101,,,,,,,,,12.708280792,202111904wdHEAD-BOAT,,0,1772120211119003,03/03/2025
,TAUTOG,202111904wdHEAD-BOAT,202169041772120211119,2021,4,9,11,9,1772120211119004,C,3.50,0.00,10,3,6,4,638,6,4,2,1,9,2,0,1,3,0,5,1,11,7.00,,1,Y,wd,1,1772120211119,6,1772120211119001,1,,0,HEAD-BOAT,06375,11,,,NEW LONDON,702,6,8,1,170479,,,1,74,2,2,8,8,18JAN22:10:44,8839010101,,,,,,,,,12.708280792,202111904wdHEAD-BOAT,,0,1772120211119004,03/03/2025
,TAUTOG,202111904wdHEAD-BOAT,202169041772120211119,2021,4,9,3,9,1772120211119005,C,3.50,0.00,0,0,6,4,638,6,4,1,1,9,2,0,1,3,1,5,1,11,7.00,,1,Y,wd,1,1772120211119,6,1772120211119001,1,,0,HEAD-BOAT,06074,11,1,0,HARTFORD,708,6,8,1,170479,,,1,15,2,2,1,8,18JAN22:10:44,8839010101,,,,,,,,,12.708280792,202111904wdHEAD-BOAT,,0,1772120211119005,03/03/2025
,TAUTOG,202111904wdHEAD-BOAT,202169041772120211119,2021,4,9,3,9,1772120211119006,C,3.50,0.00,0,0,6,4,638,6,4,1,1,9,2,0,1,2,1,5,1,11,7.00,,2,Y,wd,1,1772120211119,6,1772120211119001,1,,0,HEAD-BOAT,06074,11,1,0,HARTFORD,708,6,8,1,170479,,,1,14,2,2,1,8,18JAN22:10:44,8839010101,,,,,,,,,12.708280792,202111904wdHEAD-BOAT,,0,1772120211119006,03/03/2025
,TAUTOG,202111904wdHEAD-BOAT,202169041772120211119,2021,4,9,3,9,1772120211119007,C,3.50,0.00,25,1,6,4,638,6,4,1,1,9,2,0,1,2,1,5,1,11,7.00,,1,Y,wd,1,1772120211119,6,1772120211119001,1,,0,HEAD-BOAT,06010,11,1,0,HARTFORD,711,6,8,1,170479,,,1,59,2,2,1,8,18JAN22:10:44,8839010101,,,,,,,,,12.708280792,202111904wdHEAD-BOAT,,0,1772120211119007,03/03/2025
,TAUTOG,202111904wdHEAD-BOAT,202169041772120211119,2021,4,9,15,9,1772120211119008,C,3.50,0.00,20,5,6,4,638,6,4,2,1,9,2,0,1,0,0,5,1,11,7.00,21,2,Y,wd,1,1772120211119,6,1772120211119001,1,,0,HEAD-BOAT,06226,11,,,WINDHAM,714,6,8,1,170479,,,1,42,2,2,8,8,18JAN22:10:44,8839010101,,,,,,,,,12.708280792,202111904wdHEAD-BOAT,,0,1772120211119008,03/03/2025
,TAUTOG,202111904wdHEAD-BOAT,202169041772120211119,2021,4,9,9,9,1772120211119009,C,3.50,0.00,16,7,6,4,638,6,4,1,1,9,2,0,1,0,3,5,1,11,7.00,11,2,Y,wd,1,1772120211119,6,1772120211119001,1,,0,HEAD-BOAT,06712,11,3,0,NEW HAVEN,735,6,8,1,170479,,,1,71,2,2,1,8,18JAN22:10:44,8839010101,,,,,,,,,12.708280792,202111904wdHEAD-BOAT,,0,1772120211119009,03/03/2025
TAUTOG,STRIPED BASS,202111915weS:8AM-8PM,202169151789820211106,2021,4,9,3,9,1789820211106001,C,3.00,0.00,3,0,6,4,403,7,5,2,1,6,1,0,0,4,0,5,1,7,4.00,,2,Y,we,1,1789820211106,5,1789820211106001,1,,1,S:8AM-8PM,06010,11,0,6,HARTFORD,1158,7,8,1,167680,170479,,1,40,2,2,8,8,18JAN22:10:44,8835020102,8839010101,,,,,,,,82.4644205,202111915weS:8AM-8PM,,0,1789820211106001,03/03/2025
TAUTOG,STRIPED BASS,202111915weS:8AM-8PM,202169151789820211106,2021,4,9,3,9,1789820211106002,C,3.00,0.00,3,0,6,4,403,7,5,2,1,6,2,0,1,4,0,5,1,7,4.00,,2,Y,we,1,1789820211106,5,1789820211106001,1,,1,S:8AM-8PM,06010,11,0,6,HARTFORD,1158,7,8,1,167680,170479,,1,40,2,2,8,8,18JAN22:10:44,8835020102,8839010101,,,,,,,,82.4644205,202111915weS:8AM-8PM,,0,1789820211106002,03/03/2025
BLUEFISH,STRIPED BASS,202111915weS:8AM-8PM,202169151789820211106,2021,4,9,1,9,1789820211106003,C,3.50,0.00,1,0,6,4,403,7,5,2,1,5,1,0,0,7,0,5,2,7,5.00,,2,Y,we,2,1789820211106,5,1789820211106003,1,,1,S:8AM-8PM,06611,11,0,5,FAIRFIELD,1251,7,8,1,167680,168559,,1,65,2,2,8,8,18JAN22:10:44,8835020102,8835250101,,,,,,,,27.488140167,202111915weS:8AM-8PM,,0,1789820211106003,03/03/2025
BLUEFISH,STRIPED BASS,202111915weS:8AM-8PM,202169151789820211106,2021,4,9,9,9,1789820211106004,C,3.50,0.00,1,0,6,4,403,7,5,2,1,5,2,0,1,4,0,5,2,7,5.00,,2,Y,we,2,1789820211106,5,1789820211106003,1,,1,S:8AM-8PM,06511,11,0,3,NEW HAVEN,1251,7,8,1,167680,168559,,1,77,2,2,8,8,18JAN22:10:44,8835020102,8835250101,,,,,,,,27.488140167,202111915weS:8AM-8PM,,0,1789820211106004,03/03/2025
BLUEFISH,STRIPED BASS,202111915weS:8AM-8PM,202169151789820211106,2021,4,9,9,9,1789820211106005,C,3.50,0.00,1,0,6,4,403,7,5,2,1,5,2,0,1,4,0,5,2,7,5.00,,1,Y,we,2,1789820211106,5,1789820211106003,1,,1,S:8AM-8PM,06517,11,0,3,NEW HAVEN,1251,7,8,1,167680,168559,,1,,2,2,8,8,18JAN22:10:44,8835020102,8835250101,,,,,,,,27.488140167,202111915weS:8AM-8PM,,0,1789820211106005,03/03/2025
BLUEFISH,STRIPED BASS,202111915weS:8AM-8PM,202169151789820211106,2021,4,9,1,9,1789820211106006,C,3.50,0.00,1,0,6,4,403,7,5,2,1,5,2,0,1,4,0,5,2,7,5.00,,2,Y,we,2,1789820211106,5,1789820211106003,1,,1,S:8AM-8PM,06820,11,0,3,FAIRFIELD,1251,7,8,1,167680,168559,,1,75,2,2,8,8,18JAN22:10:44,8835020102,8835250101,,,,,,,,27.488140167,202111915weS:8AM-8PM,,0,1789820211106006,03/03/2025
BLUEFISH,STRIPED BASS,202111915weS:8AM-8PM,202169151789820211106,2021,4,9,9,9,1789820211106007,C,3.50,0.00,1,0,6,4,403,7,5,2,1,5,2,0,1,4,0,5,2,7,5.00,,2,Y,we,2,1789820211106,5,1789820211106003,1,,1,S:8AM-8PM,06517,11,0,2,NEW HAVEN,1251,7,8,1,167680,168559,,1,18,2,2,8,8,18JAN22:10:44,8835020102,8835250101,,,,,,,,27.488140167,202111915weS:8AM-8PM,,0,1789820211106007,03/03/2025
,STRIPED BASS,202111915weS:8AM-8PM,202169151794720211113,2021,4,9,1,9,1794720211113003,C,3.00,0.00,6,3,6,4,825,7,5,2,1,1,8,0,0,1,0,5,1,7,4.00,,2,Y,we,1,1794720211113,5,1794720211113003,1,,1,S:8AM-8PM,06615,11,,,FAIRFIELD,1500,7,8,1,167680,,,1,61,2,2,8,8,18JAN22:10:44,8835020102,,,,,,,,,17.378442901,202111915weS:8AM-8PM,,0,1794720211113003,03/03/2025
,STRIPED BASS,202111915weS:8AM-8PM,202169151796720211107,2021,4,9,9,9,1796720211107001,C,2.50,0.00,20,4,6,4,442,7,5,2,1,5,1,0,0,3,0,5,2,7,3.00,,2,Y,we,2,1796720211107,5,1796720211107001,1,,1,S:8AM-8PM,06443,11,0,1,NEW HAVEN,1558,7,8,1,167680,,,1,43,2,1,8,8,18JAN22:10:44,8835020102,,,,,,,,,37.846386762,202111915weS:8AM-8PM,,0,1796720211107001,03/03/2025
,STRIPED BASS,202111915weS:8AM-8PM,202169151796720211107,2021,4,9,9,9,1796720211107002,C,2.50,0.00,3,0,6,4,442,7,5,2,1,5,2,0,1,2,0,5,2,7,3.00,,2,Y,we,2,1796720211107,5,1796720211107001,1,,1,S:8AM-8PM,06443,11,0,1,NEW HAVEN,1602,7,8,1,167680,,,1,9,2,2,8,8,18JAN22:10:44,8835020102,,,,,,,,,37.846386762,202111915weS:8AM-8PM,,0,1796720211107002,03/03/2025
,STRIPED BASS,202111915weS:8AM-8PM,202169151796720211107,2021,4,9,9,9,1796720211107003,C,2.50,0.00,3,0,6,4,442,7,5,2,1,5,2,0,1,2,0,5,2,7,3.00,,2,Y,we,2,1796720211107,5,1796720211107001,1,,1,S:8AM-8PM,06443,11,0,1,NEW HAVEN,1602,7,8,1,167680,,,1,9,2,2,8,8,18JAN22:10:44,8835020102,,,,,,,,,37.846386762,202111915weS:8AM-8PM,,0,1796720211107003,03/03/2025
,STRIPED BASS,202111915weS:8AM-8PM,202169151796720211107,2021,4,9,9,9,1796720211107004,C,2.50,0.00,3,0,6,4,442,7,5,2,1,5,2,0,1,2,0,5,2,7,3.00,,2,Y,we,2,1796720211107,5,1796720211107001,1,,1,S:8AM-8PM,06443,11,0,1,NEW HAVEN,1602,7,8,1,167680,,,1,8,2,2,8,8,18JAN22:10:44,8835020102,,,,,,,,,37.846386762,202111915weS:8AM-8PM,,0,1796720211107004,03/03/2025
