PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,KOD,ASG_CODE,MODE_ASG,NEW_LIST,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,ZIP,MONTH,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,SEX,AGE,REEF,DATE1,DIST,PRIM1,PRIM2,MODE2001,TURTLE,REEFCODE,AREA_NC,ART_REEF,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,DATE_PUBLISHED
,SHEEPSHEAD,2021011273weS:8AM-8PM,2021112731581320210118,2021,6,12,127,12,127,21,1,3,1,1,5.5,0.00,364,60,1,1,1,0,0,,,1581320210118003,6,1,1,,,,,Y,we,1581320210118,1,,1581320210118003,2,7,S:8AM-8PM,32117,01,1,0,VOLUSIA,1310,169189,,1,1,,8,1,1,1,29,2,22FEB202108:52,1,8835430301,,,,,,,,,4034.0030319,2021011273weS:8AM-8PM,,0,1581320210118003,03/03/2025
FLORIDA POMPANO,KINGFISH GENUS,2021011273weS:8AM-8PM,2021112731581320210118,2021,6,12,127,12,127,21,1,3,1,1,1,,200,15,1,0,0,0,0,,,1581320210118004,6,1,2,,,,,Y,we,1581320210118,1,,1581320210118004,,7,S:8AM-8PM,32176,01,,,VOLUSIA,1313,169273,168708,1,1,,8,1,8,1,56,2,22FEB202108:52,1,8835440600,8835280901,,,,,,,,4034.0030319,2021011273weS:8AM-8PM,,0,1581320210118004,03/03/2025
SHEEPSHEAD,FLORIDA POMPANO,2021011273weS:8AM-8PM,2021112731581320210118,2021,6,12,127,12,127,21,1,3,1,1,3,,200,20,1,0,0,0,0,,,1581320210118005,6,1,2,,,,,Y,we,1581320210118,1,,1581320210118005,,7,S:8AM-8PM,32117,01,,,VOLUSIA,1335,168708,169189,1,1,,8,1,8,2,24,2,22FEB202108:52,1,8835280901,8835430301,,,,,,,,4034.0030319,2021011273weS:8AM-8PM,,0,1581320210118005,03/03/2025
SHEEPSHEAD,FLORIDA POMPANO,2021011273weS:8AM-8PM,2021112731581320210118,2021,6,12,127,12,127,21,1,3,1,1,3,0.00,200,20,1,1,1,0,0,,,1581320210118006,6,1,1,,,,,Y,we,1581320210118,1,,1581320210118006,2,7,S:8AM-8PM,32117,01,2,0,VOLUSIA,1336,168708,169189,1,1,,8,2,1,1,20,2,22FEB202108:52,1,8835280901,8835430301,,,,,,,,4034.0030319,2021011273weS:8AM-8PM,,0,1581320210118006,03/03/2025
SHEEPSHEAD,FLORIDA POMPANO,2021011273weS:8AM-8PM,2021112731581320210118,2021,6,12,127,12,127,21,1,3,1,1,3,0.00,200,40,1,1,1,0,0,,,1581320210118007,6,1,1,,,,,Y,we,1581320210118,1,,1581320210118007,2,7,S:8AM-8PM,32117,01,1,0,VOLUSIA,1337,168708,169189,1,1,,8,2,1,1,21,2,22FEB202108:52,1,8835280901,8835430301,,,,,,,,4034.0030319,2021011273weS:8AM-8PM,,0,1581320210118007,03/03/2025
,SHEEPSHEAD,2021011273weS:8AM-8PM,2021112731581320210118,2021,7,12,103,12,127,21,1,3,1,1,5.5,,60,10,1,0,0,0,0,,,1581320210118008,6,1,2,,,,,O,we,1581320210118,1,,1581320210118008,,7,S:8AM-8PM,33843,01,,,PINELLAS,1424,169189,,1,1,,8,2,8,1,41,2,22FEB202108:52,1,8835430301,,,,,,,,,1557.1429485,2021011273weS:8AM-8PM,,0,1581320210118008,03/03/2025
,SHEEPSHEAD,2021011273weS:8AM-8PM,2021112731581320210118,2021,7,12,105,12,127,21,1,3,1,1,5.5,,5,3,1,0,0,0,0,,,1581320210118009,6,1,2,,,,,O,we,1581320210118,1,,1581320210118009,,7,S:8AM-8PM,33843,01,,,POLK,1425,169189,,1,1,,8,1,8,2,34,2,22FEB202108:52,1,8835430301,,,,,,,,,1557.1429485,2021011273weS:8AM-8PM,,0,1581320210118009,03/03/2025
,,2021011273weS:8AM-8PM,2021112731581320210118,2021,0,17,179,12,127,21,1,3,1,1,1,0.00,7,7,1,0,1,0,0,,,1581320210118010,6,1,1,,,,,O,we,1581320210118,1,,1581320210118010,2,7,S:8AM-8PM,61755,01,1,0,,1514,,,1,1,,8,1,1,1,53,2,22FEB202108:52,1,,,,,,,,,,1557.1429485,2021011273weS:8AM-8PM,,0,1581320210118010,03/03/2025
,KINGFISH GENUS,2021011273weS:8AM-8PM,2021112731581320210118,2021,6,12,127,12,127,21,1,3,1,1,4,0.00,300,40,1,1,7,0,0,,,1581320210118011,6,1,1,,,,,Y,we,1581320210118,1,,1581320210118011,2,7,S:8AM-8PM,32118,01,28,0,VOLUSIA,1529,169273,,1,1,,8,1,1,1,56,2,22FEB202108:52,1,8835440600,,,,,,,,,1557.1429485,2021011273weS:8AM-8PM,,0,1581320210118011,03/03/2025
,,2021011273weS:8AM-8PM,2021112731581320210118,2021,6,12,127,12,127,21,1,3,1,1,2,0.00,52,8,1,0,1,0,0,,,1581320210118012,6,1,1,,,,,Y,we,1581320210118,1,,1581320210118012,2,7,S:8AM-8PM,32114,01,1,0,VOLUSIA,1538,,,1,1,,8,1,1,1,37,2,22FEB202108:52,1,,,,,,,,,,1557.1429485,2021011273weS:8AM-8PM,,0,1581320210118012,03/03/2025
,FLORIDA POMPANO,2021011273weS:8AM-8PM,2021112731581320210118,2021,6,12,127,12,127,21,1,3,1,1,0.5,0.00,300,40,1,1,0,0,0,,,1581320210118013,6,1,2,,,,,Y,we,1581320210118,1,,1581320210118013,2,7,S:8AM-8PM,32118,01,0,2,VOLUSIA,1542,168708,,1,1,,8,1,8,1,27,2,22FEB202108:52,1,8835280901,,,,,,,,,1557.1429485,2021011273weS:8AM-8PM,,0,1581320210118013,03/03/2025
,,2021011273weS:8AM-8PM,2021112731581320210118,2021,6,12,127,12,127,21,1,3,1,1,3,0.00,200,10,1,0,1,0,0,,,1581320210118014,6,1,1,,,,,Y,we,1581320210118,1,,1581320210118014,2,7,S:8AM-8PM,32117,01,3,0,VOLUSIA,1550,,,1,1,,8,2,1,1,57,2,22FEB202108:52,1,,,,,,,,,,1557.1429485,2021011273weS:8AM-8PM,,0,1581320210118014,03/03/2025
,,2021011273weS:8AM-8PM,2021112731581320210118,2021,6,12,127,12,127,21,1,3,1,1,5.5,0.00,998,98,1,1,0,0,0,,,1581320210118015,6,1,2,,,,,Y,we,1581320210118,1,,1581320210118015,2,7,S:8AM-8PM,32114,01,0,10,VOLUSIA,1602,,,1,1,,8,2,8,1,82,2,22FEB202108:52,1,,,,,,,,,,1557.1429485,2021011273weS:8AM-8PM,,0,1581320210118015,03/03/2025
,,2021011273weS:8AM-8PM,2021112731581320210118,2021,6,12,127,12,127,21,1,3,1,1,4,0.00,50,10,1,0,1,0,0,,,1581320210118016,6,1,1,,,,,Y,we,1581320210118,1,,1581320210118016,2,7,S:8AM-8PM,32129,01,4,0,VOLUSIA,1607,,,1,1,,8,1,1,1,74,2,22FEB202108:52,1,,,,,,,,,,1557.1429485,2021011273weS:8AM-8PM,,0,1581320210118016,03/03/2025
,,2021011273weS:8AM-8PM,2021112731581320210118,2021,6,12,95,12,127,21,1,3,1,1,7,0.00,156,4,1,2,0,0,0,,,1581320210118017,6,1,2,,,,,Y,we,1581320210118,1,,1581320210118017,2,7,S:8AM-8PM,32837,01,,,ORANGE,1629,,,1,1,,8,1,8,2,60,2,22FEB202108:52,1,,,,,,,,,,1557.1429485,2021011273weS:8AM-8PM,,0,1581320210118017,03/03/2025
,KINGFISH GENUS,2021011273weS:8AM-8PM,2021112731581320210118,2021,6,12,127,12,127,21,1,3,1,1,7,0.00,30,17,1,3,0,0,0,,,1581320210118018,6,1,2,,,,,Y,we,1581320210118,1,,1581320210118018,2,7,S:8AM-8PM,99998,01,0,6,VOLUSIA,1642,169273,,1,1,,8,1,8,1,73,2,22FEB202108:52,1,8835440600,,,,,,,,,1557.1429485,2021011273weS:8AM-8PM,,0,1581320210118018,03/03/2025
,KINGFISH GENUS,2021011273weS:8AM-8PM,2021112731581320210118,2021,6,12,127,12,127,21,1,3,1,1,7,0.00,30,17,1,1,0,0,0,,,1581320210118019,6,1,2,,,,,Y,we,1581320210118,1,,1581320210118019,2,7,S:8AM-8PM,99998,01,0,2,VOLUSIA,1643,169273,,1,1,,8,2,8,1,31,2,22FEB202108:52,1,8835440600,,,,,,,,,1557.1429485,2021011273weS:8AM-8PM,,0,1581320210118019,03/03/2025
,,2021011273weS:8AM-8PM,2021112731581320210118,2021,6,12,127,12,127,21,1,3,1,1,2,0.00,300,4,1,1,0,0,0,,,1581320210118020,6,1,2,,,,,Y,we,1581320210118,1,,1581320210118020,2,7,S:8AM-8PM,32114,01,,,VOLUSIA,1648,,,1,1,,8,1,8,1,49,2,22FEB202108:52,1,,,,,,,,,,1557.1429485,2021011273weS:8AM-8PM,,0,1581320210118020,03/03/2025
,,2021011273weS:8AM-8PM,2021112731581320210118,2021,6,12,127,12,127,21,1,3,1,1,2,0.00,150,0,1,1,0,0,0,,,1581320210118021,6,1,2,,,,,Y,we,1581320210118,1,,1581320210118021,2,7,S:8AM-8PM,32174,01,,,VOLUSIA,1649,,,1,1,,8,2,8,1,58,2,22FEB202108:52,1,,,,,,,,,,1557.1429485,2021011273weS:8AM-8PM,,0,1581320210118021,03/03/2025
,,2021021273weS:8AM-8PM,2021112731581320210205,2021,6,12,127,12,127,21,1,3,1,1,3,0.00,260,3,1,1,0,0,0,,,1581320210205001,6,1,2,,,,,Y,we,1581320210205,1,,1581320210205001,2,7,S:8AM-8PM,32128,02,0,2,VOLUSIA,1148,,,1,1,,8,1,8,1,76,2,19MAR202115:11,1,,,,,,,,,,3013.3940334,2021021273weS:8AM-8PM,,0,1581320210205001,03/03/2025
,,2021021273weS:8AM-8PM,2021112731581320210205,2021,6,12,127,12,127,21,1,3,1,1,4.5,,80,10,1,0,0,0,0,,,1581320210205002,6,1,2,,,,,Y,we,1581320210205,1,,1581320210205002,,7,S:8AM-8PM,32127,02,,,VOLUSIA,1238,,,1,1,,8,1,8,2,65,2,19MAR202115:11,1,,,,,,,,,,3013.3940334,2021021273weS:8AM-8PM,,0,1581320210205002,03/03/2025
,SHEEPSHEAD,2021021273weS:8AM-8PM,2021112731581320210205,2021,6,12,127,12,127,21,1,3,1,1,3,0.00,250,25,1,2,0,0,0,,,1581320210205003,6,1,2,,,,,Y,we,1581320210205,1,,1581320210205003,2,7,S:8AM-8PM,32114,02,,,VOLUSIA,1524,169189,,1,1,,8,1,8,1,68,2,19MAR202115:11,1,8835430301,,,,,,,,,1758.9934083,2021021273weS:8AM-8PM,,0,1581320210205003,03/03/2025
,FLORIDA POMPANO,2021021273weS:8AM-8PM,2021112731581320210205,2021,6,12,127,12,127,21,1,3,1,1,2,0.00,12,0,1,3,3,0,0,,,1581320210205004,6,1,1,,,,,Y,we,1581320210205,1,,1581320210205004,2,7,S:8AM-8PM,32168,02,3,0,VOLUSIA,1343,168708,,1,1,,8,1,1,1,40,2,19MAR202115:11,1,8835280901,,,,,,,,,3013.3940334,2021021273weS:8AM-8PM,,0,1581320210205004,03/03/2025
,,2021021273weS:8AM-8PM,2021112731581320210205,2021,6,12,69,12,127,21,1,3,1,1,7,0.00,50,5,1,3,0,0,0,,,1581320210205005,6,1,2,,,,,Y,we,1581320210205,1,,1581320210205005,2,7,S:8AM-8PM,99998,02,0,10,LAKE,1357,,,1,1,,8,2,8,1,65,2,19MAR202115:11,1,,,,,,,,,,3013.3940334,2021021273weS:8AM-8PM,,0,1581320210205005,03/03/2025
,,2021021273weS:8AM-8PM,2021112731581320210205,2021,6,12,35,12,127,21,1,3,1,1,3.5,0.00,350,60,1,1,0,0,0,,,1581320210205006,6,1,2,,,,,Y,we,1581320210205,1,,1581320210205006,2,7,S:8AM-8PM,32137,02,,,FLAGLER,1411,,,1,1,,8,1,8,1,30,2,19MAR202115:11,1,,,,,,,,,,1758.9934083,2021021273weS:8AM-8PM,,0,1581320210205006,03/03/2025
SHEEPSHEAD,FLORIDA POMPANO,2021021273weS:8AM-8PM,2021112731581320210205,2021,6,12,127,12,127,21,1,3,1,1,4,0.00,52,8,1,2,1,0,0,,,1581320210205007,6,1,1,,,,,Y,we,1581320210205,1,,1581320210205007,2,7,S:8AM-8PM,32114,02,1,0,VOLUSIA,1435,168708,169189,1,1,,8,1,1,1,43,2,19MAR202115:11,1,8835280901,8835430301,,,,,,,,1758.9934083,2021021273weS:8AM-8PM,,0,1581320210205007,03/03/2025
FLORIDA POMPANO,SHEEPSHEAD,2021021273weS:8AM-8PM,2021112731581320210205,2021,6,12,127,12,127,21,1,3,1,1,1.5,0.00,20,3,1,2,0,0,0,,,1581320210205008,6,1,2,,,,,Y,we,1581320210205,1,,1581320210205008,2,7,S:8AM-8PM,32118,02,0,2,VOLUSIA,1501,169189,168708,1,1,,8,1,8,2,50,2,19MAR202115:11,1,8835430301,8835280901,,,,,,,,1758.9934083,2021021273weS:8AM-8PM,,0,1581320210205008,03/03/2025
FLORIDA POMPANO,SHEEPSHEAD,2021021273weS:8AM-8PM,2021112731581320210205,2021,6,12,127,12,127,21,1,3,1,1,1.5,,30,4,1,0,0,0,0,,,1581320210205009,6,1,2,,,,,Y,we,1581320210205,1,,1581320210205009,,7,S:8AM-8PM,32114,02,,,VOLUSIA,1502,169189,168708,1,1,,8,2,8,1,53,2,19MAR202115:11,1,8835430301,8835280901,,,,,,,,1758.9934083,2021021273weS:8AM-8PM,,0,1581320210205009,03/03/2025
,,2021021273weS:8AM-8PM,2021112731581320210205,2021,6,12,127,12,127,21,1,3,1,1,3,,20,8,1,0,0,0,0,,,1581320210205010,6,1,2,,,,,Y,we,1581320210205,1,,1581320210205010,,7,S:8AM-8PM,32117,02,,,VOLUSIA,1512,,,1,1,,8,1,8,1,74,2,19MAR202115:11,1,,,,,,,,,,1758.9934083,2021021273weS:8AM-8PM,,0,1581320210205010,03/03/2025
,,2021021273weS:8AM-8PM,2021112731581320210205,2021,6,12,97,12,127,21,1,3,1,1,1.5,,2,0,1,0,0,0,0,,,1581320210205011,6,1,2,,,,,Y,we,1581320210205,1,,1581320210205011,,7,S:8AM-8PM,34747,02,,,OSCEOLA,1555,,,1,1,,8,1,8,2,30,2,19MAR202115:11,1,,,,,,,,,,1758.9934083,2021021273weS:8AM-8PM,,0,1581320210205011,03/03/2025
,,2021021273weS:8AM-8PM,2021112731581320210205,2021,6,12,97,12,127,21,1,3,1,1,1.5,,2,0,1,0,0,0,0,,,1581320210205012,6,1,2,,,,,Y,we,1581320210205,1,,1581320210205012,,7,S:8AM-8PM,34747,02,,,OSCEOLA,1534,,,1,1,,8,2,8,1,25,2,19MAR202115:11,1,,,,,,,,,,1758.9934083,2021021273weS:8AM-8PM,,0,1581320210205012,03/03/2025
,,2021021273weS:8AM-8PM,2021112731581320210205,2021,6,12,97,12,127,21,1,3,1,1,1.5,,2,0,1,0,0,0,0,,,1581320210205013,6,1,2,,,,,Y,we,1581320210205,1,,1581320210205013,,7,S:8AM-8PM,34747,02,,,OSCEOLA,1535,,,1,1,,8,2,8,2,999,2,19MAR202115:11,1,,,,,,,,,,1758.9934083,2021021273weS:8AM-8PM,,0,1581320210205013,03/03/2025
,,2021021273weS:8AM-8PM,2021112731581320210205,2021,6,45,35,12,127,21,1,3,1,1,2,0.00,2,1,1,2,0,0,0,,,1581320210205014,6,1,2,,,,,O,we,1581320210205,1,,1581320210205014,2,7,S:8AM-8PM,29485,02,,,DORCHESTER,1536,,,1,1,,8,2,8,1,30,2,19MAR202115:11,1,,,,,,,,,,1758.9934083,2021021273weS:8AM-8PM,,0,1581320210205014,03/03/2025
,,2021021273weS:8AM-8PM,2021112731581320210205,2021,5,34,27,12,127,21,1,3,1,1,2,0.00,12,6,1,1,0,0,0,,,1581320210205015,6,1,2,,,,,O,we,1581320210205,1,,1581320210205015,2,7,S:8AM-8PM,07836,02,0,1,MORRIS,1540,,,1,1,,8,1,8,1,71,2,19MAR202115:11,1,,,,,,,,,,1758.9934083,2021021273weS:8AM-8PM,,0,1581320210205015,03/03/2025
,,2021021273weS:8AM-8PM,2021112731581320210205,2021,0,54,97,12,127,21,1,3,1,1,1,0.00,0,0,1,1,0,0,0,,,1581320210205016,6,1,2,,,,,O,we,1581320210205,1,,1581320210205016,2,7,S:8AM-8PM,99998,02,0,1,,1543,,,1,1,,8,1,8,1,14,2,19MAR202115:11,1,,,,,,,,,,1758.9934083,2021021273weS:8AM-8PM,,0,1581320210205016,03/03/2025
BLACK DRUM,SHEEPSHEAD,2021021273weS:8AM-8PM,2021112731581320210205,2021,6,12,127,12,127,21,1,3,1,1,6,0.00,25,3,1,2,1,0,0,,,1581320210205017,6,1,1,,,,,Y,we,1581320210205,1,,1581320210205017,2,7,S:8AM-8PM,32114,02,5,0,VOLUSIA,1559,169189,169288,1,1,,8,1,1,1,73,2,19MAR202115:11,1,8835430301,8835440801,,,,,,,,1758.9934083,2021021273weS:8AM-8PM,,0,1581320210205017,03/03/2025
,,2021021273weS:8AM-8PM,2021112731581320210205,2021,6,12,127,12,127,21,1,3,1,1,8,,250,4,1,0,0,0,0,,,1581320210205018,6,1,2,,,,,Y,we,1581320210205,1,,1581320210205018,,7,S:8AM-8PM,99998,02,,,VOLUSIA,1612,,,1,1,,8,1,8,1,36,2,19MAR202115:11,1,,,,,,,,,,1758.9934083,2021021273weS:8AM-8PM,,0,1581320210205018,03/03/2025
SHEEPSHEAD,FLORIDA POMPANO,2021021273weS:8AM-8PM,2021112731581320210205,2021,6,12,117,12,127,21,1,3,1,1,7.5,0.00,200,40,1,1,3,0,0,,,1581320210205019,6,1,1,,,,,Y,we,1581320210205,1,,1581320210205019,2,7,S:8AM-8PM,32771,02,5,0,SEMINOLE,1622,168708,169189,1,1,,8,1,1,1,60,2,19MAR202115:11,1,8835280901,8835430301,,,,,,,,1758.9934083,2021021273weS:8AM-8PM,,0,1581320210205019,03/03/2025
,,2021021273weS:8AM-8PM,2021112731581320210205,2021,6,12,127,12,127,21,1,3,1,1,7,0.00,70,2,1,2,0,0,0,,,1581320210205020,6,1,2,,,,,Y,we,1581320210205,1,,1581320210205020,2,7,S:8AM-8PM,32114,02,0,5,VOLUSIA,1626,,,1,1,,8,2,8,1,68,2,19MAR202115:11,1,,,,,,,,,,1758.9934083,2021021273weS:8AM-8PM,,0,1581320210205020,03/03/2025
,KINGFISH GENUS,2021021273weS:8AM-8PM,2021112731581320210205,2021,6,12,127,12,127,21,1,3,1,1,4,0.00,250,35,1,1,1,0,0,,,1581320210205021,6,1,1,,,,,Y,we,1581320210205,1,,1581320210205021,2,7,S:8AM-8PM,32114,02,5,0,VOLUSIA,1632,169273,,1,1,,8,1,1,1,38,2,19MAR202115:11,1,8835440600,,,,,,,,,1758.9934083,2021021273weS:8AM-8PM,,0,1581320210205021,03/03/2025
,,2021021273weS:8AM-8PM,2021112731581320210205,2021,5,42,71,12,127,21,1,3,1,1,5,,1,0,1,0,0,0,0,,,1581320210205022,6,1,2,,,,,O,we,1581320210205,1,,1581320210205022,,7,S:8AM-8PM,17579,02,,,,1636,,,1,1,,8,1,8,1,65,2,19MAR202115:11,1,,,,,,,,,,1758.9934083,2021021273weS:8AM-8PM,,0,1581320210205022,03/03/2025
,,2021021273weS:8AM-8PM,2021112731581320210205,2021,6,12,127,12,127,21,1,3,1,1,5,0.00,36,8,1,1,0,0,0,,,1581320210205023,6,1,2,,,,,Y,we,1581320210205,1,,1581320210205023,2,7,S:8AM-8PM,32130,02,,,VOLUSIA,1637,,,1,1,,8,2,8,1,79,2,19MAR202115:11,1,,,,,,,,,,1758.9934083,2021021273weS:8AM-8PM,,0,1581320210205023,03/03/2025
FLORIDA POMPANO,KINGFISH GENUS,2021021273weS:8AM-8PM,2021112731581420210226,2021,6,12,127,12,127,21,1,3,1,1,1,0.00,100,20,1,2,0,0,0,,,1581420210226001,6,1,2,,,,,Y,we,1581420210226,1,,1581420210226001,2,7,S:8AM-8PM,32176,02,0,10,VOLUSIA,822,169273,168708,1,1,,8,1,8,1,56,2,19MAR202115:11,1,8835440600,8835280901,,,,,,,,46761.525961,2021021273weS:8AM-8PM,,0,1581420210226001,03/03/2025
,,2021021273weS:8AM-8PM,2021112731581420210226,2021,5,42,33,12,127,21,1,3,1,1,2,0.00,1,1,1,1,0,0,0,,,1581420210226002,6,1,2,,,,,O,we,1581420210226,1,,1581420210226002,2,7,S:8AM-8PM,16858,02,,,,1104,,,1,1,,8,1,8,1,54,2,19MAR202115:11,1,,,,,,,,,,4095.808622,2021021273weS:8AM-8PM,,0,1581420210226002,03/03/2025
,,2021021273weS:8AM-8PM,2021112731581420210226,2021,6,12,127,12,127,21,1,3,1,1,2,0.00,999,99,1,1,0,0,0,,,1581420210226003,6,1,2,,,,,Y,we,1581420210226,1,,1581420210226003,2,7,S:8AM-8PM,99998,02,,,VOLUSIA,1105,,,1,1,,8,2,8,1,76,2,19MAR202115:11,1,,,,,,,,,,4095.808622,2021021273weS:8AM-8PM,,0,1581420210226003,03/03/2025
,KINGFISH GENUS,2021021273weS:8AM-8PM,2021112731581420210226,2021,6,12,127,12,127,21,1,3,1,1,2,0.00,100,12,1,2,0,0,0,,,1581420210226004,6,1,2,,,,,Y,we,1581420210226,1,,1581420210226004,2,7,S:8AM-8PM,32174,02,,,VOLUSIA,1154,169273,,1,1,,8,1,8,1,67,2,19MAR202115:11,1,8835440600,,,,,,,,,4095.808622,2021021273weS:8AM-8PM,,0,1581420210226004,03/03/2025
,,2021021273weS:8AM-8PM,2021112731581420210226,2021,6,12,127,12,127,21,1,3,1,1,5.5,0.00,300,25,1,8,0,0,0,,,1581420210226005,6,1,2,,,,,Y,we,1581420210226,1,,1581420210226005,2,7,S:8AM-8PM,32118,02,0,10,VOLUSIA,1314,,,1,1,,8,2,8,1,56,2,19MAR202115:11,1,,,,,,,,,,4095.808622,2021021273weS:8AM-8PM,,0,1581420210226005,03/03/2025
SHEEPSHEAD,FLORIDA POMPANO,2021021273weS:8AM-8PM,2021112731581420210226,2021,6,12,127,12,127,21,1,3,1,1,6,0.00,20,15,1,2,0,0,0,,,1581420210226006,6,1,2,,,,,Y,we,1581420210226,1,,1581420210226006,2,7,S:8AM-8PM,32118,02,0,3,VOLUSIA,1327,168708,169189,1,1,,8,2,8,1,66,2,19MAR202115:11,1,8835280901,8835430301,,,,,,,,4095.808622,2021021273weS:8AM-8PM,,0,1581420210226006,03/03/2025
,FLORIDA POMPANO,2021021263wdS:8AM-8PM,2021112631583820210222,2021,0,20,15,12,61,1311,5,3,1,1,1,0.00,30,9,1,1,1,0,0,,,1583820210222001,6,1,1,,,,,O,wd,1583820210222,1,,1583820210222001,2,6,S:8AM-8PM,67010,02,1,0,,912,168708,,1,1,,8,1,1,1,63,2,19MAR202115:11,1,8835280901,,,,,,,,,53513.114746,2021021263wdS:8AM-8PM,,0,1583820210222001,03/03/2025
,FLORIDA POMPANO,2021011253weS:8AM-8PM,2021112531586420210122,2021,0,5,145,12,99,18,2,3,1,1,4,0.00,0,0,1,1,0,0,0,,,1586420210122001,6,1,2,,,,,O,we,1586420210122,1,,1586420210122001,2,5,S:8AM-8PM,72143,01,,,,1120,168708,,1,1,,8,1,8,1,65,2,22FEB202108:52,1,8835280901,,,,,,,,,2520.3912861,2021011253weS:8AM-8PM,,0,1586420210122001,03/03/2025
FLORIDA POMPANO,ATLANTIC CROAKER,2021011253weS:8AM-8PM,2021112531586420210122,2021,6,12,99,12,99,18,2,3,1,1,1,,159,23,1,0,0,0,0,,,1586420210122005,6,1,2,,,,,Y,we,1586420210122,1,,1586420210122005,,5,S:8AM-8PM,33411,01,,,PALM BEACH,1232,169283,168708,1,1,,8,2,8,1,30,2,22FEB202108:52,1,8835440702,8835280901,,,,,,,,2520.3912861,2021011253weS:8AM-8PM,,0,1586420210122005,03/03/2025
,,2021011253weS:8AM-8PM,2021112531586420210122,2021,6,12,11,12,99,18,2,3,1,1,3.5,,155,23,1,0,0,0,0,,,1586420210122006,6,1,2,,,,,Y,we,1586420210122,1,,1586420210122006,,5,S:8AM-8PM,33064,01,,,BROWARD,1247,,,1,1,,8,1,8,1,50,2,22FEB202108:52,1,,,,,,,,,,2520.3912861,2021011253weS:8AM-8PM,,0,1586420210122006,03/03/2025
,,2021011253weS:8AM-8PM,2021112531586420210122,2021,6,12,99,12,99,18,2,3,1,1,0.5,,25,6,1,0,0,0,0,,,1586420210122007,6,1,2,,,,,Y,we,1586420210122,1,,1586420210122007,,5,S:8AM-8PM,33401,01,,,PALM BEACH,1510,,,1,1,,8,1,8,1,60,2,22FEB202108:52,1,,,,,,,,,,2415.7938432,2021011253weS:8AM-8PM,,0,1586420210122007,03/03/2025
,,2021011253weS:8AM-8PM,2021112531586420210122,2021,6,12,99,12,99,18,2,3,1,1,0.5,,25,6,1,0,0,0,0,,,1586420210122008,6,1,2,,,,,Y,we,1586420210122,1,,1586420210122008,,5,S:8AM-8PM,33410,01,,,PALM BEACH,1511,,,1,1,,8,2,8,1,59,2,22FEB202108:52,1,,,,,,,,,,2415.7938432,2021011253weS:8AM-8PM,,0,1586420210122008,03/03/2025
KINGFISH GENUS,FLORIDA POMPANO,2021021273weS:8AM-8PM,2021112731586620210221,2021,5,36,29,12,127,4191,5,3,1,1,1,,50,20,1,0,0,0,0,,,1586620210221001,6,1,2,,,,,O,we,1586620210221,1,,1586620210221001,,7,S:8AM-8PM,14072,02,,,,1314,168708,169273,1,1,,8,1,8,1,67,2,19MAR202115:11,1,8835280901,8835440600,,,,,,,,60217.349276,2021021273weS:8AM-8PM,,0,1586620210221001,03/03/2025
KINGFISH GENUS,FLORIDA POMPANO,2021021273weS:8AM-8PM,2021112731586620210221,2021,3,53,53,12,127,4191,5,3,1,1,1,,50,20,1,0,0,0,0,,,1586620210221002,6,1,2,,,,,O,we,1586620210221,1,,1586620210221002,,7,S:8AM-8PM,98332,02,,,PIERCE,1315,168708,169273,1,1,,8,2,8,1,69,2,19MAR202115:11,1,8835280901,8835440600,,,,,,,,60217.349276,2021021273weS:8AM-8PM,,0,1586620210221002,03/03/2025
,COMMON SNOOK,2021011263wdS:8AM-8PM,2021112631586820210106,2021,0,12,998,12,85,341,5,3,1,1,1,0.00,5,5,1,1,0,0,0,,,1586820210106001,6,1,2,,,,,O,wd,1586820210106,1,,1586820210106001,2,6,S:8AM-8PM,34997,01,,,,830,167648,,1,1,,8,1,8,1,36,2,22FEB202108:52,1,8835010105,,,,,,,,,53513.114746,2021011263wdS:8AM-8PM,,0,1586820210106001,03/03/2025
CREVALLE JACK,SPANISH MACKEREL,2021011263wdS:8AM-8PM,2021112631586820210106,2021,0,12,998,12,85,341,5,3,1,1,2,1.00,250,40,1,0,0,0,0,,,1586820210106002,6,1,2,,,,,O,wd,1586820210106,1,,1586820210106002,,6,S:8AM-8PM,33455,01,,,,921,172436,168609,1,1,,8,1,8,1,62,2,22FEB202108:52,1,8850030502,8835280303,,,,,,,,53513.114746,2021011263wdS:8AM-8PM,,0,1586820210106002,03/03/2025
