PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TSN1,TSN2,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,HRS_DTD,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,MONITOR,COMPFLAG,AGE,ART_REEF,REEFCODE,SEX,TOURN,TURTLE,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,,201016128301we,1534520100103975,2010,6,12,95,12,9,75,2,3,1,1,6,0,20,3,1,1,2,0,0,0,,,1534520100103009,6,1,2,,,,Y,,1534520100103,,01,we,1534520100103009,2,,,ORANGE,,,1445,1,1,1,8,1,8,,,1,19FEB201014:48,1,,,,,,,,,,,,,,,9958.6913641,201016128301we,,0,1534520100103009,8,32818,03/03/2025
,,201016128301we,1534520100103975,2010,6,12,95,12,9,75,2,3,1,1,6,0,20,3,1,1,1,0,0,0,,,1534520100103010,6,1,2,,,,Y,,1534520100103,,01,we,1534520100103010,2,,,ORANGE,,,1446,1,1,1,8,2,8,,,1,19FEB201014:48,1,,,,,,,,,,,,,,,9958.6913641,201016128301we,,0,1534520100103010,8,32809,03/03/2025
BLACK DRUM,SHEEPSHEAD,201016128301we,1534520100103975,2010,6,12,61,12,9,75,2,3,1,1,3,0,156,20,2,1,0,3,0,0,,,1534520100103018,6,1,1,,,,Y,,1534520100103,,01,we,1534520100103018,2,1,0,INDIAN RIVER,169189,169288,1541,1,1,1,8,1,1,,,1,19FEB201014:48,1,8835430301,8835440801,,,,,,,,,,,,,9958.6913641,201016128301we,,0,1534520100103018,8,99998,03/03/2025
BLACK DRUM,SHEEPSHEAD,201016128301we,1534520100103975,2010,6,12,61,12,9,75,2,3,1,1,3,,156,20,2,1,0,0,0,0,,,1534520100103019,6,1,2,,,,Y,,1534520100103,,01,we,1534520100103019,,,,INDIAN RIVER,169189,169288,1542,1,1,1,8,2,8,,,1,19FEB201014:48,1,8835430301,8835440801,,,,,,,,,,,,,9958.6913641,201016128301we,,0,1534520100103019,8,32962,03/03/2025
BLACK DRUM,SHEEPSHEAD,201016128301we,1534520100103975,2010,6,12,61,12,9,75,2,3,1,1,3,,52,10,2,1,0,0,0,0,,,1534520100103020,6,1,2,,,,Y,,1534520100103,,01,we,1534520100103020,,,,INDIAN RIVER,169189,169288,1543,1,1,1,8,2,8,,,2,19FEB201014:48,1,8835430301,8835440801,,,,,,,,,,,,,9958.6913641,201016128301we,,0,1534520100103020,8,32961,03/03/2025
BLACK DRUM,SHEEPSHEAD,201016128301we,1534520100103975,2010,6,12,61,12,9,75,2,3,1,1,3,0,48,20,1,1,1,0,0,0,,,1534520100103021,6,1,2,,,,Y,,1534520100103,,01,we,1534520100103021,2,,,INDIAN RIVER,169189,169288,1544,1,1,1,8,2,8,,,1,19FEB201014:48,1,8835430301,8835440801,,,,,,,,,,,,,9958.6913641,201016128301we,,0,1534520100103021,8,32967,03/03/2025
BLACK DRUM,SHEEPSHEAD,201016128301we,1534520100103975,2010,6,12,61,12,9,75,2,3,1,1,3,,52,10,1,1,0,0,0,0,,,1534520100103022,6,1,2,,,,Y,,1534520100103,,01,we,1534520100103022,,,,INDIAN RIVER,169189,169288,1545,1,1,1,8,2,8,,,2,19FEB201014:48,1,8835430301,8835440801,,,,,,,,,,,,,9958.6913641,201016128301we,,0,1534520100103022,8,32967,03/03/2025
,,201016128301we,1534520100103975,2010,5,34,9,12,9,75,2,3,1,1,1,0,5,3,1,1,2,0,0,0,,,1534520100103024,6,1,2,,,,O,,1534520100103,,01,we,1534520100103024,2,,,CAPE MAY,,,1634,1,1,1,8,1,8,,,2,19FEB201014:48,1,,,,,,,,,,,,,,,9159.210613,201016128301we,,0,1534520100103024,8,08204,03/03/2025
,,201016128301we,1534520100103975,2010,6,37,69,12,9,75,1,3,1,1,3.5,0,38,16,1,1,4,0,0,0,,,1534520100103028,6,1,2,,,,O,,1534520100103,,01,we,1534520100103028,2,,,,,,1658,1,1,1,8,1,8,,,1,19FEB201014:48,1,,,,,,,,,,,,,,,9159.210613,201016128301we,,0,1534520100103028,8,27596,03/03/2025
,,201016128301we,1534720100130991448,2010,6,12,99,12,99,1448,1,3,1,1,2.5,,2,2,2,1,0,0,0,0,,,1534720100130001,6,1,2,,,,Y,,1534720100130,,01,we,1534720100130001,,,,PALM BEACH,,,950,1,1,1,8,2,8,,,1,19FEB201014:48,1,,,,,,,,,,,,,,,3297.5601068,201016128301we,,0,1534720100130001,8,99998,03/03/2025
,SPANISH MACKEREL,201016128301we,1534720100130991448,2010,6,12,99,12,99,1448,1,3,1,1,3,0,50,7,2,1,1,0,0,0,,,1534720100130002,6,1,2,,,,Y,,1534720100130,,01,we,1534720100130002,2,,,PALM BEACH,172436,,955,1,1,1,8,1,8,,,1,19FEB201014:48,1,8850030502,,,,,,,,,,,,,,3297.5601068,201016128301we,,0,1534720100130002,8,33478,03/03/2025
,SPANISH MACKEREL,201016128301we,1534720100130991448,2010,6,12,111,12,99,1448,1,3,1,1,3,,143,23,2,1,0,0,0,0,,,1534720100130003,6,1,2,,,,Y,,1534720100130,,01,we,1534720100130003,,,,ST LUCIE,172436,,956,1,1,1,8,1,8,,,1,19FEB201014:48,1,8850030502,,,,,,,,,,,,,,3297.5601068,201016128301we,,0,1534720100130003,8,34984,03/03/2025
,,201016128301we,1534720100130991448,2010,6,12,99,12,99,1448,1,3,1,1,1.5,,0,0,2,1,0,0,0,0,,,1534720100130004,6,1,2,,,,Y,,1534720100130,,01,we,1534720100130004,,,,PALM BEACH,,,1003,1,1,1,8,2,8,,,2,19FEB201014:48,1,,,,,,,,,,,,,,,3297.5601068,201016128301we,,0,1534720100130004,8,33418,03/03/2025
,COBIA,201016128301we,1534720100130991448,2010,6,12,99,12,99,1448,1,3,1,1,3,,350,55,2,1,0,0,0,0,,,1534720100130005,6,1,2,,,,Y,,1534720100130,,01,we,1534720100130005,,,,PALM BEACH,168566,,1015,1,1,1,8,2,8,,,1,19FEB201014:48,1,8835260101,,,,,,,,,,,,,,3297.5601068,201016128301we,,0,1534720100130005,8,33408,03/03/2025
,COBIA,201016128301we,1534720100130991448,2010,6,12,99,12,99,1448,1,3,1,1,3,,350,55,1,1,0,0,0,0,,,1534720100130006,6,1,2,,,,Y,,1534720100130,,01,we,1534720100130006,,,,PALM BEACH,168566,,1020,1,1,1,8,1,8,,,1,19FEB201014:48,1,8835260101,,,,,,,,,,,,,,3297.5601068,201016128301we,,0,1534720100130006,8,99998,03/03/2025
,,201016128301we,1534720100130991448,2010,6,12,99,12,99,1448,1,3,1,1,3.5,0,71,11,1,1,1,0,0,0,,,1534720100130007,6,1,2,,,,Y,,1534720100130,,01,we,1534720100130007,2,0,2,PALM BEACH,,,1030,1,1,1,8,1,8,,,1,19FEB201014:48,1,,,,,,,,,,,,,,,3297.5601068,201016128301we,,0,1534720100130007,8,33418,03/03/2025
,,201016128301we,1534720100130991448,2010,6,12,99,12,99,1448,1,3,1,1,2,,0,0,9,1,0,0,0,0,,,1534720100130008,6,1,2,,,,Y,,1534720100130,,01,we,1534720100130008,,,,PALM BEACH,,,1048,1,1,1,8,2,8,,,2,19FEB201014:48,1,,,,,,,,,,,,,,,3297.5601068,201016128301we,,0,1534720100130008,8,33418,03/03/2025
,,201016128301we,1534720100130991448,2010,6,12,99,12,99,1448,1,3,1,1,2,,0,0,9,1,0,0,0,0,,,1534720100130009,6,1,2,,,,Y,,1534720100130,,01,we,1534720100130009,,,,PALM BEACH,,,1049,1,1,1,8,2,8,,,2,19FEB201014:48,1,,,,,,,,,,,,,,,3297.5601068,201016128301we,,0,1534720100130009,8,33418,03/03/2025
,,201016128301we,1534720100130991448,2010,0,39,151,12,99,1448,1,3,1,1,4,,9,9,1,1,0,0,0,0,,,1534720100130010,6,1,2,,,,O,,1534720100130,,01,we,1534720100130010,,,,,,,1056,1,1,1,8,1,8,,,1,19FEB201014:48,1,,,,,,,,,,,,,,,3032.8329721,201016128301we,,0,1534720100130010,8,44632,03/03/2025
,,201016128301we,1534720100130991448,2010,0,39,151,12,99,1448,1,3,1,1,4,,9,9,1,1,0,0,0,0,,,1534720100130011,6,1,2,,,,O,,1534720100130,,01,we,1534720100130011,,,,,,,1057,1,1,1,8,2,8,,,1,19FEB201014:48,1,,,,,,,,,,,,,,,3032.8329721,201016128301we,,0,1534720100130011,8,44632,03/03/2025
,SHEEPSHEAD,201016128301we,1534720100130991448,2010,6,12,99,12,99,1448,1,3,1,1,3,,47,7,1,1,0,0,0,0,,,1534720100130012,6,1,2,,,,Y,,1534720100130,,01,we,1534720100130012,,,,PALM BEACH,169189,,1107,1,1,1,8,2,8,,,1,19FEB201014:48,1,8835430301,,,,,,,,,,,,,,3297.5601068,201016128301we,,0,1534720100130012,8,33407,03/03/2025
,,201016128301we,1534720100130991448,2010,5,51,107,12,99,1448,1,3,1,1,1,,20,0,9,1,0,0,0,0,,,1534720100130013,6,1,2,,,,O,,1534720100130,,01,we,1534720100130013,,,,,,,1115,1,1,1,8,2,8,,,2,19FEB201014:48,1,,,,,,,,,,,,,,,3032.8329721,201016128301we,,0,1534720100130013,8,99998,03/03/2025
,,201016128301we,1534720100130991448,2010,0,47,31,12,99,1448,1,3,1,1,2,,0,0,1,1,0,0,0,0,,,1534720100130014,6,1,2,,,,O,,1534720100130,,01,we,1534720100130014,,,,,,,1127,1,1,1,8,2,8,,,2,19FEB201014:48,1,,,,,,,,,,,,,,,3032.8329721,201016128301we,,0,1534720100130014,8,37388,03/03/2025
,,201016128301we,1534720100130991448,2010,0,47,31,12,99,1448,1,3,1,1,3,,0,0,1,1,0,0,0,0,,,1534720100130015,6,1,2,,,,O,,1534720100130,,01,we,1534720100130015,,,,,,,1128,1,1,1,8,2,8,,,2,19FEB201014:48,1,,,,,,,,,,,,,,,3032.8329721,201016128301we,,0,1534720100130015,8,37388,03/03/2025
,COBIA,201016128301we,1534720100130991448,2010,6,12,99,12,99,1448,1,3,1,1,5,,47,7,1,1,0,0,0,0,,,1534720100130016,6,1,2,,,,Y,,1534720100130,,01,we,1534720100130016,,,,PALM BEACH,168566,,1215,1,1,1,8,2,8,,,1,19FEB201014:48,1,8835260101,,,,,,,,,,,,,,3297.5601068,201016128301we,,0,1534720100130016,8,33407,03/03/2025
,COBIA,201016128301we,1534720100130991448,2010,5,36,47,12,99,1448,1,3,1,1,5,,0,0,2,1,0,0,0,0,,,1534720100130017,6,1,2,,,,O,,1534720100130,,01,we,1534720100130017,,,,KINGS,168566,,1216,1,1,1,8,2,8,,,2,19FEB201014:48,1,8835260101,,,,,,,,,,,,,,3032.8329721,201016128301we,,0,1534720100130017,8,11235,03/03/2025
,,201016128301we,1534720100130991448,2010,6,12,99,12,99,1448,1,3,1,1,2,,47,7,1,1,0,0,0,0,,,1534720100130018,6,1,2,,,,Y,,1534720100130,,01,we,1534720100130018,,,,PALM BEACH,,,1222,1,1,1,8,1,8,,,2,19FEB201014:48,1,,,,,,,,,,,,,,,3297.5601068,201016128301we,,0,1534720100130018,8,33405,03/03/2025
,,201016128301we,1534720100130991448,2010,6,12,99,12,99,1448,1,3,1,1,2,,47,7,1,1,0,0,0,0,,,1534720100130019,6,1,2,,,,Y,,1534720100130,,01,we,1534720100130019,,,,PALM BEACH,,,1223,1,1,1,8,2,8,,,2,19FEB201014:48,1,,,,,,,,,,,,,,,3297.5601068,201016128301we,,0,1534720100130019,8,33405,03/03/2025
,,201016128301we,1534720100130991448,2010,6,12,99,12,99,1448,1,3,1,1,4,,5,98,2,1,0,0,0,0,,,1534720100130020,6,1,2,,,,Y,,1534720100130,,01,we,1534720100130020,,,,PALM BEACH,,,1247,1,1,1,8,2,8,,,1,19FEB201014:48,1,,,,,,,,,,,,,,,3297.5601068,201016128301we,,0,1534720100130020,8,33408,03/03/2025
,,201016128301we,1534720100130991448,2010,6,12,99,12,99,1448,1,3,1,1,4,,5,98,2,1,0,0,0,0,,,1534720100130021,6,1,2,,,,Y,,1534720100130,,01,we,1534720100130021,,,,PALM BEACH,,,1248,1,1,1,8,2,8,,,2,19FEB201014:48,1,,,,,,,,,,,,,,,3297.5601068,201016128301we,,0,1534720100130021,8,33408,03/03/2025
,,201016128301we,1534720100130991448,2010,6,12,99,12,99,1448,1,3,1,1,4,,5,98,2,1,0,0,0,0,,,1534720100130022,6,1,2,,,,Y,,1534720100130,,01,we,1534720100130022,,,,PALM BEACH,,,1249,1,1,1,8,2,8,,,2,19FEB201014:48,1,,,,,,,,,,,,,,,3297.5601068,201016128301we,,0,1534720100130022,8,33408,03/03/2025
BLUEFISH,SPANISH MACKEREL,201016128301we,1534720100130991448,2010,6,12,99,12,99,1448,1,3,1,1,5,,75,98,1,1,0,0,0,0,,,1534720100130023,6,1,2,,,,Y,,1534720100130,,01,we,1534720100130023,,,,PALM BEACH,172436,168559,1305,1,1,1,8,1,8,,,2,19FEB201014:48,1,8850030502,8835250101,,,,,,,,,,,,,3297.5601068,201016128301we,,0,1534720100130023,8,33408,03/03/2025
,,201016128301we,1534720100130991448,2010,6,12,99,12,99,1448,1,3,1,1,4,0,71,11,8,1,2,0,0,0,,,1534720100130024,6,1,2,,,,Y,,1534720100130,,01,we,1534720100130024,2,0,2,PALM BEACH,,,1317,1,1,1,8,2,8,,,1,19FEB201014:48,1,,,,,,,,,,,,,,,3297.5601068,201016128301we,,0,1534720100130024,8,33458,03/03/2025
,,201016128301we,1534720100130991448,2010,6,12,99,12,99,1448,1,3,1,1,1.5,,47,7,2,1,0,0,0,0,,,1534720100130025,6,1,2,,,,Y,,1534720100130,,01,we,1534720100130025,,,,PALM BEACH,,,1325,1,1,1,8,2,8,,,1,19FEB201014:48,1,,,,,,,,,,,,,,,3297.5601068,201016128301we,,0,1534720100130025,8,33461,03/03/2025
,,201016128301we,1534720100130991448,2010,6,12,99,12,99,1448,1,3,1,1,1.5,,47,7,2,1,0,0,0,0,,,1534720100130026,6,1,2,,,,Y,,1534720100130,,01,we,1534720100130026,,,,PALM BEACH,,,1326,1,1,1,8,2,8,,,2,19FEB201014:48,1,,,,,,,,,,,,,,,3297.5601068,201016128301we,,0,1534720100130026,8,33461,03/03/2025
,COBIA,201016128301we,1534720100130991448,2010,6,12,99,12,99,1448,1,3,1,1,6,,100,25,1,1,0,0,0,0,,,1534720100130027,6,1,2,,,,Y,,1534720100130,,01,we,1534720100130027,,,,PALM BEACH,168566,,1338,1,1,1,8,2,8,,,2,19FEB201014:48,1,8835260101,,,,,,,,,,,,,,3297.5601068,201016128301we,,0,1534720100130027,8,33408,03/03/2025
,COBIA,201016128301we,1534720100130991448,2010,6,12,99,12,99,1448,1,3,1,1,6,,100,25,1,1,0,0,0,0,,,1534720100130028,6,1,2,,,,Y,,1534720100130,,01,we,1534720100130028,,,,PALM BEACH,168566,,1339,1,1,1,8,2,8,,,2,19FEB201014:48,1,8835260101,,,,,,,,,,,,,,3297.5601068,201016128301we,,0,1534720100130028,8,33408,03/03/2025
,,201016128301we,1534720100130991448,2010,4,33,1,12,99,1448,1,3,1,1,2,,4,4,1,1,0,0,0,0,,,1534720100130029,6,1,2,,,,O,,1534720100130,,01,we,1534720100130029,,,,,,,1355,1,1,1,8,1,8,,,2,19FEB201014:48,1,,,,,,,,,,,,,,,3032.8329721,201016128301we,,0,1534720100130029,8,03256,03/03/2025
,COBIA,201016128301we,1534720100130991448,2010,6,12,11,12,99,1448,1,3,1,1,7,,103,15,2,1,0,0,0,0,,,1534720100130030,6,1,2,,,,Y,,1534720100130,,01,we,1534720100130030,,,,BROWARD,168566,,1403,1,1,1,8,2,8,,,1,19FEB201014:48,1,8835260101,,,,,,,,,,,,,,3297.5601068,201016128301we,,0,1534720100130030,8,33334,03/03/2025
,,201016128301wd,15437201001269918,2010,5,51,21,12,99,18,2,3,1,1,1.5,,3,3,2,1,0,0,0,0,,,1543720100126001,6,1,2,,,,O,,1543720100126,,01,wd,1543720100126001,,,,,,,1018,1,1,1,8,2,8,,,1,19FEB201014:48,1,,,,,,,,,,,,,,,5615.7826396,201016128301wd,,0,1543720100126001,8,24315,03/03/2025
,,201016128301wd,15437201001269918,2010,4,23,9,12,99,18,2,3,1,1,1,,16,7,2,1,0,0,0,0,,,1543720100126002,6,1,2,,,,O,,1543720100126,,01,wd,1543720100126002,,,,HANCOCK,,,1027,1,1,1,8,2,8,,,1,19FEB201014:48,1,,,,,,,,,,,,,,,5615.7826396,201016128301wd,,0,1543720100126002,8,04605,03/03/2025
,,201016128301wd,15437201001269918,2010,6,12,99,12,99,18,2,3,1,1,1,,100,15,2,1,0,0,0,0,,,1543720100126003,6,1,2,,,,Y,,1543720100126,,01,wd,1543720100126003,,,,PALM BEACH,,,1045,1,1,1,8,2,8,,,1,19FEB201014:48,1,,,,,,,,,,,,,,,6105.9679091,201016128301wd,,0,1543720100126003,8,33410,03/03/2025
SPANISH MACKEREL,FLORIDA POMPANO,201016128301wd,15437201001269918,2010,6,12,99,12,99,18,2,3,1,1,3,,150,24,2,1,0,0,0,0,,,1543720100126004,6,1,2,,,,Y,,1543720100126,,01,wd,1543720100126004,,,,PALM BEACH,168708,172436,1106,1,1,1,8,2,8,,,1,19FEB201014:48,1,8835280901,8850030502,,,,,,,,,,,,,6105.9679091,201016128301wd,,0,1543720100126004,8,33407,03/03/2025
SPANISH MACKEREL,BLUEFISH,201016128301wd,15437201001269918,2010,6,12,99,12,99,18,2,3,1,1,0.5,,150,24,1,1,0,0,0,0,,,1543720100126005,6,1,2,,,,Y,,1543720100126,,01,wd,1543720100126005,,,,PALM BEACH,168559,172436,1108,1,1,1,8,2,8,,,1,19FEB201014:48,1,8835250101,8850030502,,,,,,,,,,,,,6105.9679091,201016128301wd,,0,1543720100126005,8,33478,03/03/2025
,FLORIDA POMPANO,201016128301wd,15437201001269918,2010,6,12,99,12,99,18,2,3,1,1,0.5,,100,15,2,1,0,0,0,0,,,1543720100126006,6,1,2,,,,Y,,1543720100126,,01,wd,1543720100126006,,,,PALM BEACH,168708,,1113,1,1,1,8,2,8,,,1,19FEB201014:48,1,8835280901,,,,,,,,,,,,,,6105.9679091,201016128301wd,,0,1543720100126006,8,33407,03/03/2025
,SAND DRUM,201016128301wd,15437201001269918,2010,6,12,99,12,99,18,2,3,1,1,1,,24,3,2,1,0,0,0,0,,,1543720100126007,6,1,2,,,,Y,,1543720100126,,01,wd,1543720100126007,,,,PALM BEACH,169298,,1151,1,1,1,8,2,8,,,1,19FEB201014:48,1,8835441101,,,,,,,,,,,,,,6105.9679091,201016128301wd,,0,1543720100126007,8,33458,03/03/2025
,,201016128301wd,15437201001269918,2010,6,12,99,12,99,18,2,3,1,1,0.5,,200,32,2,1,0,0,0,0,,,1543720100126008,6,1,2,,,,Y,,1543720100126,,01,wd,1543720100126008,,,,PALM BEACH,,,1215,1,1,1,8,2,8,,,1,19FEB201014:48,1,,,,,,,,,,,,,,,6105.9679091,201016128301wd,,0,1543720100126008,8,33408,03/03/2025
,,201016128301wd,15437201001269918,2010,5,36,87,12,99,18,2,3,1,1,1,,12,1,1,1,0,0,0,0,,,1543720100126009,6,1,2,,,,O,,1543720100126,,01,wd,1543720100126009,,,,ROCKLAND,,,1245,1,1,1,8,2,8,,,1,19FEB201014:48,1,,,,,,,,,,,,,,,5615.7826396,201016128301wd,,0,1543720100126009,8,10956,03/03/2025
SPANISH MACKEREL,BLUEFISH,201016128301wd,15437201001269918,2010,6,12,99,12,99,18,2,3,1,1,2,,100,15,2,1,0,0,0,0,,,1543720100126010,6,1,2,,,,Y,,1543720100126,,01,wd,1543720100126010,,,,PALM BEACH,168559,172436,1251,1,1,1,8,2,8,,,1,19FEB201014:48,1,8835250101,8850030502,,,,,,,,,,,,,6105.9679091,201016128301wd,,0,1543720100126010,8,33404,03/03/2025
BLUEFISH,SPANISH MACKEREL,201016128301wd,15437201001269918,2010,6,12,99,12,99,18,2,3,1,1,0.5,,150,24,1,1,0,0,0,0,,,1543720100126011,6,1,2,,,,Y,,1543720100126,,01,wd,1543720100126011,,,,PALM BEACH,172436,168559,1344,1,1,1,8,1,8,,,1,19FEB201014:48,1,8850030502,8835250101,,,,,,,,,,,,,6105.9679091,201016128301wd,,0,1543720100126011,8,33478,03/03/2025
,,201016128301wd,15437201001269918,2010,6,12,99,12,99,18,2,3,1,1,4,,50,7,2,1,0,0,0,0,,,1543720100126012,6,1,2,,,,Y,,1543720100126,,01,wd,1543720100126012,,,,PALM BEACH,,,1349,1,1,1,8,2,8,,,1,19FEB201014:48,1,,,,,,,,,,,,,,,6105.9679091,201016128301wd,,0,1543720100126012,8,33407,03/03/2025
,,201016128301wd,15437201001269918,2010,6,12,99,12,99,18,2,3,1,1,4,,50,7,2,1,0,0,0,0,,,1543720100126013,6,1,2,,,,Y,,1543720100126,,01,wd,1543720100126013,,,,PALM BEACH,,,1350,1,1,1,8,2,8,,,1,19FEB201014:48,1,,,,,,,,,,,,,,,6105.9679091,201016128301wd,,0,1543720100126013,8,33407,03/03/2025
,FLORIDA POMPANO,201016128301wd,15437201001269918,2010,6,12,99,12,99,18,2,3,1,1,1,0,50,7,2,1,0,3,0,0,,,1543720100126014,6,1,1,,,,Y,,1543720100126,,01,wd,1543720100126014,2,1,0,PALM BEACH,168708,,1353,1,1,1,8,2,1,,,1,19FEB201014:48,1,8835280901,,,,,,,,,,,,,,6105.9679091,201016128301wd,,0,1543720100126014,8,33410,03/03/2025
,,201016128301wd,15437201001269918,2010,5,34,31,12,99,18,2,3,1,1,1.5,,3,0,1,1,0,0,0,0,,,1543720100126015,6,1,2,,,,O,,1543720100126,,01,wd,1543720100126015,,,,PASSAIC,,,1449,1,1,1,8,2,8,,,1,19FEB201014:48,1,,,,,,,,,,,,,,,5615.7826396,201016128301wd,,0,1543720100126015,8,99998,03/03/2025
RED DRUM,FLORIDA POMPANO,201016128301wd,15437201001269918,2010,6,12,99,12,99,18,2,3,1,1,2.5,,100,15,1,1,0,0,0,0,,,1543720100126016,6,1,2,,,,Y,,1543720100126,,01,wd,1543720100126016,,,,PALM BEACH,168708,169290,1518,1,1,1,8,1,8,,,1,19FEB201014:48,1,8835280901,8835440901,,,,,,,,,,,,,6105.9679091,201016128301wd,,0,1543720100126016,8,33410,03/03/2025
,,201016128301wd,154472010011411109,2010,6,12,11,12,11,109,1,3,1,1,6,0,51,7,2,1,2,0,0,0,,,1544720100114001,6,1,2,,,,Y,,1544720100114,,01,wd,1544720100114001,2,0,24,BROWARD,,,1126,1,1,1,8,1,8,,,1,19FEB201014:48,1,,,,,,,,,,,,,,,2742.7541089,201016128301wd,,0,1544720100114001,8,33314,03/03/2025
,,201016128301wd,154472010011411109,2010,6,12,11,12,11,109,1,3,1,1,6,,51,7,2,1,0,0,0,0,,,1544720100114002,6,1,2,,,,Y,,1544720100114,,01,wd,1544720100114002,,,,BROWARD,,,1127,1,1,1,8,2,8,,,2,19FEB201014:48,1,,,,,,,,,,,,,,,2742.7541089,201016128301wd,,0,1544720100114002,8,33314,03/03/2025
,,201016128301wd,154472010011411109,2010,0,47,179,12,11,109,1,3,1,1,4.5,,0,0,1,1,0,0,0,0,,,1544720100114003,6,1,2,,,,O,,1544720100114,,01,wd,1544720100114003,,,,,,,1209,1,1,1,8,2,8,,,2,19FEB201014:48,1,,,,,,,,,,,,,,,2522.566633,201016128301wd,,0,1544720100114003,8,99998,03/03/2025
,,201016128301wd,154472010011411109,2010,6,12,11,12,11,109,1,3,1,1,4.5,0,9,1,1,1,1,0,0,0,,,1544720100114004,6,1,2,,,,Y,,1544720100114,,01,wd,1544720100114004,2,,,BROWARD,,,1210,1,1,1,8,2,8,,,1,19FEB201014:48,1,,,,,,,,,,,,,,,2742.7541089,201016128301wd,,0,1544720100114004,8,33077,03/03/2025
,,201016128301wd,154472010011411109,2010,4,44,7,12,11,109,1,3,1,1,1,0,0,0,9,1,1,0,0,0,,,1544720100114005,6,1,2,,,,O,,1544720100114,,01,wd,1544720100114005,2,,,PROVIDENCE,,,1337,1,1,1,8,2,8,,,2,19FEB201014:48,1,,,,,,,,,,,,,,,2522.566633,201016128301wd,,0,1544720100114005,8,99998,03/03/2025
,,201016128301wd,154472010011411109,2010,4,44,7,12,11,109,1,3,1,1,1,,0,0,9,1,0,0,0,0,,,1544720100114006,6,1,2,,,,O,,1544720100114,,01,wd,1544720100114006,,,,PROVIDENCE,,,1338,1,1,1,8,2,8,,,2,19FEB201014:48,1,,,,,,,,,,,,,,,2522.566633,201016128301wd,,0,1544720100114006,8,99998,03/03/2025
,,201016128301wd,154472010011411109,2010,4,44,7,12,11,109,1,3,1,1,1,,0,0,9,1,0,0,0,0,,,1544720100114007,6,1,2,,,,O,,1544720100114,,01,wd,1544720100114007,,,,PROVIDENCE,,,1339,1,1,1,8,2,8,,,2,19FEB201014:48,1,,,,,,,,,,,,,,,2522.566633,201016128301wd,,0,1544720100114007,8,99998,03/03/2025
,,201016128301wd,154472010011411109,2010,5,36,57,12,11,109,1,3,1,1,2,0,0,0,2,1,2,0,0,0,,,1544720100114008,6,1,2,,,,O,,1544720100114,,01,wd,1544720100114008,2,,,,,,1427,1,1,1,8,2,8,,,2,19FEB201014:48,1,,,,,,,,,,,,,,,2522.566633,201016128301wd,,0,1544720100114008,8,12066,03/03/2025
,SPANISH MACKEREL,201016128301wd,154472010011411109,2010,6,12,11,12,11,109,1,3,1,1,4,0,207,31,8,1,2,0,0,0,,,1544720100114009,6,1,2,,,,Y,,1544720100114,,01,wd,1544720100114009,2,0,24,BROWARD,172436,,1545,1,1,1,8,2,8,,,2,19FEB201014:48,1,8850030502,,,,,,,,,,,,,,2742.7541089,201016128301wd,,0,1544720100114009,8,33321,03/03/2025
,,201016128301wd,154472010011411109,2010,6,12,11,12,11,109,1,3,1,1,3.5,0,103,15,2,1,3,0,0,0,,,1544720100114010,6,1,2,,,,Y,,1544720100114,,01,wd,1544720100114010,2,,,BROWARD,,,1553,1,1,1,8,2,8,,,1,19FEB201014:48,1,,,,,,,,,,,,,,,2742.7541089,201016128301wd,,0,1544720100114010,8,99998,03/03/2025
,,201016128301wd,154472010011411109,2010,6,12,11,12,11,109,1,3,1,1,1.5,,998,98,2,1,0,0,0,0,,,1544720100114011,6,1,2,,,,Y,,1544720100114,,01,wd,1544720100114011,,,,BROWARD,,,1649,1,1,1,8,1,8,,,1,19FEB201014:48,1,,,,,,,,,,,,,,,2742.7541089,201016128301wd,,0,1544720100114011,8,33334,03/03/2025
,,201016128301wd,154472010011411109,2010,6,12,11,12,11,109,1,3,1,1,1.5,,998,98,2,1,0,0,0,0,,,1544720100114012,6,1,2,,,,Y,,1544720100114,,01,wd,1544720100114012,,,,BROWARD,,,1650,1,1,1,8,2,8,,,1,19FEB201014:48,1,,,,,,,,,,,,,,,2742.7541089,201016128301wd,,0,1544720100114012,8,33066,03/03/2025
