PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,MODE_ASG,ASG_CODE,MONTH,KOD,NEW_LIST,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,FL_REG,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,ZIP,DATE_PUBLISHED
,,200316128301wd,123412003011386279,,1,1,,2,1,86,998,O,2,2,,3,1234120030113021,279,1,3,0,0,0,0,,,0,12,99,6,1,1,2003,,1234120030113,01,wd,,1234120030113021,,,,8,2,,,20MAR200310:09,1,8,1,,,,0,0,1,8,8,12,3128.0960018,200316128301wd,,0,1234120030113021,99997,03/03/2025
,BLUEFISH,200316128301wd,123412003011386279,0,1,1,,1,2,86,86,Y,6,15,,6,1234120030113022,279,1,3,1,5,0,0,,,6,12,12,6,2,1,2003,,1234120030113,01,wd,,1234120030113022,1,5,0,8,2,,MIAMI-DADE,20MAR200310:09,1,2,1,,,,8835250101,0,1,8,2,234,4175.2923939,200316128301wd,,0,1234120030113022,33010,03/03/2025
,,200316128301wd,123412003011386279,0,1,1,,3,0,86,86,Y,8,20,,6,1234120030113023,279,1,3,1,0,1,0,,,6,12,12,6,2,1,2003,,1234120030113,01,wd,,1234120030113022,1,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,238,4175.2923939,200316128301wd,,0,1234120030113022,33010,03/03/2025
,SPANISH MACKEREL,200316128301wd,123412003011386279,0,1,1,,1,2,86,86,Y,12,100,,10,1234120030113024,279,1,3,1,10,0,0,,,6,12,12,6,2,1,2003,,1234120030113,01,wd,,1234120030113024,1,,,8,2,,MIAMI-DADE,20MAR200310:09,1,2,1,,,,8850030502,0,1,8,2,301,4175.2923939,200316128301wd,,0,1234120030113024,33010,03/03/2025
,SPANISH MACKEREL,200316128301wd,123412003011386279,,1,1,,3,0,86,86,Y,12,100,,10,1234120030113025,279,1,3,0,0,1,0,,,6,12,12,6,2,1,2003,,1234120030113,01,wd,,1234120030113024,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,8850030502,0,1,8,8,306,4175.2923939,200316128301wd,,0,1234120030113024,33010,03/03/2025
,,200316128301we,123412003011886279,0,1,1,,1,1,86,86,Y,10,60,,3,1234120030118001,279,1,3,0,2,0,0,,,6,12,12,6,2,1,2003,,1234120030118,01,we,,1234120030118001,1,2,0,8,2,,MIAMI-DADE,20MAR200310:09,1,1,1,,,,0,0,1,8,8,2032,3347.9463717,200316128301we,,0,1234120030118001,33157,03/03/2025
,,200316128301we,123412003011886279,,1,1,,2,1,86,86,Y,10,60,,3,1234120030118002,279,1,3,0,0,0,0,,,6,12,12,6,2,1,2003,,1234120030118,01,we,,1234120030118002,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,2035,3347.9463717,200316128301we,,0,1234120030118002,33155,03/03/2025
,,200316128301we,123412003011886279,,1,1,,2,1,86,86,Y,10,60,,3,1234120030118003,279,1,3,0,0,0,0,,,6,12,12,6,2,1,2003,,1234120030118,01,we,,1234120030118003,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,2037,3347.9463717,200316128301we,,0,1234120030118003,33157,03/03/2025
,,200316128301we,123412003011886279,,1,1,,2,1,86,86,Y,10,60,,3,1234120030118004,279,1,3,0,0,0,0,,,6,12,12,6,2,1,2003,,1234120030118,01,we,,1234120030118004,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,2040,3347.9463717,200316128301we,,0,1234120030118004,33156,03/03/2025
,,200316128301we,123412003011886279,,1,1,,2,1,86,86,Y,10,60,,3,1234120030118005,279,1,3,0,0,0,0,,,6,12,12,6,2,1,2003,,1234120030118,01,we,,1234120030118005,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,2042,3347.9463717,200316128301we,,0,1234120030118005,33157,03/03/2025
,,200316128301we,123412003011886279,,1,1,,2,1,86,86,Y,10,60,,3,1234120030118006,279,1,3,0,0,0,0,,,6,12,12,6,1,1,2003,,1234120030118,01,we,,1234120030118006,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,2044,3347.9463717,200316128301we,,0,1234120030118006,33144,03/03/2025
,,200316128301we,123412003011886279,0,1,1,,1,1,86,998,O,0,0,,1.5,1234120030118007,279,1,3,0,1,0,0,,,0,12,99,6,1,1,2003,,1234120030118,01,we,,1234120030118007,1,1,0,8,2,,,20MAR200310:09,1,2,1,,,,0,0,1,8,1,2237,2508.2549129,200316128301we,,0,1234120030118007,99997,03/03/2025
,,200316128301we,123412003011886279,,1,1,,2,1,86,998,O,0,0,,1.5,1234120030118008,279,1,3,0,0,0,0,,,0,12,99,6,1,1,2003,,1234120030118,01,we,,1234120030118008,,,,8,2,,,20MAR200310:09,1,8,1,,,,0,0,1,8,8,2240,2508.2549129,200316128301we,,0,1234120030118008,99997,03/03/2025
,,200316128301we,123412003011886279,,1,1,,2,1,86,998,O,0,0,,1.5,1234120030118009,279,1,3,0,0,0,0,,,0,12,99,6,1,1,2003,,1234120030118,01,we,,1234120030118009,,,,8,2,,,20MAR200310:09,1,8,1,,,,0,0,1,8,8,2242,2508.2549129,200316128301we,,0,1234120030118009,99997,03/03/2025
,,200316128301we,123412003011886279,,1,1,,2,1,86,998,O,0,0,,1.5,1234120030118010,279,1,3,0,0,0,0,,,0,12,99,6,1,1,2003,,1234120030118,01,we,,1234120030118010,,,,8,2,,,20MAR200310:09,1,8,1,,,,0,0,1,8,8,2245,2508.2549129,200316128301we,,0,1234120030118010,99997,03/03/2025
,,200316128301we,123412003011886279,0,1,1,,1,1,86,998,O,0,0,,1.5,1234120030118011,279,1,3,0,1,0,0,,,0,12,99,6,1,1,2003,,1234120030118,01,we,,1234120030118011,1,1,0,8,2,,,20MAR200310:09,1,2,1,,,,0,0,1,8,1,2249,2508.2549129,200316128301we,,0,1234120030118011,99997,03/03/2025
,,200316128301we,123412003011886279,,1,1,,2,1,86,998,O,0,0,,1.5,1234120030118012,279,1,3,0,0,0,0,,,0,12,99,6,1,1,2003,,1234120030118,01,we,,1234120030118012,,,,8,2,,,20MAR200310:09,1,8,1,,,,0,0,1,8,8,2251,2508.2549129,200316128301we,,0,1234120030118012,99997,03/03/2025
,,200316128301we,123412003011886279,0,1,1,,1,1,86,998,O,0,0,,3,1234120030118013,279,1,3,0,2,0,0,,,0,12,99,6,1,1,2003,,1234120030118,01,we,,1234120030118013,1,2,0,8,1,,,20MAR200310:09,1,1,1,,,,0,0,1,8,8,4,2508.2549129,200316128301we,,0,1234120030118013,99997,03/03/2025
,,200316128301we,123412003011886279,,1,1,,2,1,86,998,O,0,0,,3,1234120030118014,279,1,3,0,0,0,0,,,0,12,99,6,1,1,2003,,1234120030118,01,we,,1234120030118014,,,,8,1,,,20MAR200310:09,1,8,1,,,,0,0,1,8,8,7,2508.2549129,200316128301we,,0,1234120030118014,99997,03/03/2025
,,200316128301we,123412003011886279,,1,1,,2,1,86,998,O,0,0,,3,1234120030118015,279,1,3,0,0,0,0,,,0,12,99,6,1,1,2003,,1234120030118,01,we,,1234120030118015,,,,8,1,,,20MAR200310:09,1,8,1,,,,0,0,1,8,8,10,2508.2549129,200316128301we,,0,1234120030118015,99997,03/03/2025
,,200316128301we,123412003011886279,,1,1,,2,1,86,86,Y,30,100,,5,1234120030118016,279,1,3,0,0,0,0,,,6,12,12,6,1,1,2003,,1234120030118,01,we,,1234120030118016,,,,8,1,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,207,3347.9463717,200316128301we,,0,1234120030118016,33196,03/03/2025
,,200316128301we,123412003011886279,,1,1,,2,1,86,86,Y,7,52,,11,1234120030118017,279,1,3,0,0,0,0,,,6,12,12,6,1,1,2003,,1234120030118,01,we,,1234120030118017,,,,8,1,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,210,3347.9463717,200316128301we,,0,1234120030118017,33012,03/03/2025
,,200316128301we,123412003011886279,0,1,1,,2,1,86,86,Y,7,52,,11,1234120030118018,279,1,3,1,0,0,0,,,6,12,12,6,1,1,2003,,1234120030118,01,we,,1234120030118018,1,0,1,8,1,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,212,3347.9463717,200316128301we,,0,1234120030118018,33012,03/03/2025
,,200316128301we,123412003011886279,0,1,1,,2,1,86,86,Y,10,52,,5,1234120030118019,279,1,3,4,0,0,0,,,6,12,12,6,1,1,2003,,1234120030118,01,we,,1234120030118019,1,,,8,1,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,216,3347.9463717,200316128301we,,0,1234120030118019,33010,03/03/2025
,,200316128301we,123412003011886279,,1,1,,2,1,86,86,Y,10,52,,5,1234120030118020,279,1,3,0,0,0,0,,,6,12,12,6,1,1,2003,,1234120030118,01,we,,1234120030118020,,,,8,1,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,220,3347.9463717,200316128301we,,0,1234120030118020,33010,03/03/2025
,,200316128301we,123412003011886279,,1,1,,2,1,86,86,Y,6,30,,4,1234120030118021,279,1,3,0,0,0,0,,,6,12,12,6,1,1,2003,,1234120030118,01,we,,1234120030118021,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,225,3347.9463717,200316128301we,,0,1234120030118021,33012,03/03/2025
,SPANISH MACKEREL,200316128301wd,123412003012186279,,1,1,,2,1,86,86,Y,15,150,,2.5,1234120030121001,279,1,3,0,0,0,0,,,6,12,12,6,1,1,2003,,1234120030121,01,wd,,1234120030121001,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,8850030502,0,1,8,8,2157,4175.2923939,200316128301wd,,0,1234120030121001,33123,03/03/2025
,SPANISH MACKEREL,200316128301wd,123412003012186279,0,1,1,,2,1,86,86,Y,15,75,,2.5,1234120030121002,279,1,3,1,0,0,0,,,6,12,12,6,1,1,2003,,1234120030121,01,wd,,1234120030121002,1,0,3,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,8850030502,0,1,8,8,2200,4175.2923939,200316128301wd,,0,1234120030121002,33143,03/03/2025
,SPANISH MACKEREL,200316128301wd,123412003012186279,,1,1,,2,1,86,86,Y,16,75,,2.5,1234120030121003,279,1,3,0,0,0,0,,,6,12,12,6,1,1,2003,,1234120030121,01,wd,,1234120030121003,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,8850030502,0,1,8,8,2202,4175.2923939,200316128301wd,,0,1234120030121003,33143,03/03/2025
,SPANISH MACKEREL,200316128301wd,123412003012186279,,1,1,,2,1,86,86,Y,10,30,,2.5,1234120030121004,279,1,3,0,0,0,0,,,6,12,12,6,1,1,2003,,1234120030121,01,wd,,1234120030121004,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,8850030502,0,1,8,8,2204,4175.2923939,200316128301wd,,0,1234120030121004,33012,03/03/2025
,,200316128301wd,123412003012186279,0,1,1,,2,1,86,86,Y,5,20,,4,1234120030121005,279,1,3,1,0,0,0,,,6,12,12,6,1,1,2003,,1234120030121,01,wd,,1234120030121005,1,0,6,8,1,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,2306,4175.2923939,200316128301wd,,0,1234120030121005,33160,03/03/2025
,,200316128301wd,123412003012186279,0,1,1,,1,3,86,86,Y,6,20,,3,1234120030121006,279,1,3,0,5,0,0,,,6,12,12,6,1,1,2003,,1234120030121,01,wd,,1234120030121006,1,5,0,8,2,,MIAMI-DADE,20MAR200310:09,1,2,1,,,,0,0,1,8,2,2310,4175.2923939,200316128301wd,,0,1234120030121006,33010,03/03/2025
,,200316128301wd,123412003012186279,,1,1,,3,0,86,86,Y,6,20,,3,1234120030121007,279,1,3,0,0,1,0,,,6,12,12,6,1,1,2003,,1234120030121,01,wd,,1234120030121006,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,2312,4175.2923939,200316128301wd,,0,1234120030121006,33010,03/03/2025
,,200316128301wd,123412003012186279,0,1,1,,3,0,86,86,Y,6,20,,3,1234120030121008,279,1,3,1,0,1,0,,,6,12,12,6,1,1,2003,,1234120030121,01,wd,,1234120030121006,1,0,10,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,2314,4175.2923939,200316128301wd,,0,1234120030121006,33010,03/03/2025
,,200316128301wd,123412003012186279,,1,1,,2,1,86,86,Y,4,52,,5,1234120030121009,279,1,3,0,0,0,0,,,6,12,12,6,1,1,2003,,1234120030121,01,wd,,1234120030121009,,,,8,1,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,2356,4175.2923939,200316128301wd,,0,1234120030121009,33141,03/03/2025
,,200316128301wd,123412003012186279,,1,1,,2,1,86,86,Y,4,52,,5,1234120030121010,279,1,3,0,0,0,0,,,6,12,12,6,2,1,2003,,1234120030121,01,wd,,1234120030121010,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,2358,4175.2923939,200316128301wd,,0,1234120030121010,33141,03/03/2025
,,200316128301wd,123412003012186279,,1,1,,2,1,86,86,Y,4,52,,5,1234120030121011,279,1,3,0,0,0,0,,,6,12,12,6,2,1,2003,,1234120030121,01,wd,,1234120030121011,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,2359,4175.2923939,200316128301wd,,0,1234120030121011,33141,03/03/2025
,,200316128301wd,123412003012186279,,1,1,,2,1,86,86,Y,4,52,,5,1234120030121012,279,1,3,0,0,0,0,,,6,12,12,6,2,1,2003,,1234120030121,01,wd,,1234120030121012,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,0,4175.2923939,200316128301wd,,0,1234120030121012,33141,03/03/2025
,,200316128301wd,123412003012186279,,1,1,,2,1,86,86,Y,4,52,,5,1234120030121013,279,1,3,0,0,0,0,,,6,12,12,6,2,1,2003,,1234120030121,01,wd,,1234120030121013,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,1,4175.2923939,200316128301wd,,0,1234120030121013,33141,03/03/2025
,,200316128301wd,123412003012186279,,1,1,,2,1,86,86,Y,5,50,,1,1234120030121014,279,1,3,0,0,0,0,,,6,12,12,6,1,1,2003,,1234120030121,01,wd,,1234120030121014,,,,8,1,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,218,4175.2923939,200316128301wd,,0,1234120030121014,33138,03/03/2025
,,200316128301wd,123412003012186279,,1,1,,2,1,86,86,Y,5,50,,1,1234120030121015,279,1,3,0,0,0,0,,,6,12,12,6,1,1,2003,,1234120030121,01,wd,,1234120030121015,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,219,4175.2923939,200316128301wd,,0,1234120030121015,33138,03/03/2025
,,200316128301wd,123412003012186279,,1,1,,2,1,86,86,Y,5,50,,1,1234120030121016,279,1,3,0,0,0,0,,,6,12,12,6,1,1,2003,,1234120030121,01,wd,,1234120030121016,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,220,4175.2923939,200316128301wd,,0,1234120030121016,33138,03/03/2025
,,200316128301wd,123412003012186279,,1,1,,2,1,86,86,Y,5,50,,1,1234120030121017,279,1,3,0,0,0,0,,,6,12,12,6,1,1,2003,,1234120030121,01,wd,,1234120030121017,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,221,4175.2923939,200316128301wd,,0,1234120030121017,33138,03/03/2025
,PERMIT,200316128301wd,123412003012186279,0,1,1,,2,1,86,86,Y,16,104,,10,1234120030121018,279,1,3,2,0,0,0,,,6,12,12,6,1,1,2003,,1234120030121,01,wd,,1234120030121018,1,0,1,8,1,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,8835280902,0,1,8,8,239,4175.2923939,200316128301wd,,0,1234120030121018,33162,03/03/2025
,,200316128301wd,123412003012186279,,1,1,,2,1,86,86,Y,12,52,,8,1234120030121019,279,1,3,0,0,0,0,,,6,12,12,6,1,1,2003,,1234120030121,01,wd,,1234120030121019,,,,8,1,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,303,4175.2923939,200316128301wd,,0,1234120030121019,33143,03/03/2025
,,200316128301wd,123412003012186279,,1,1,,2,1,86,86,Y,12,52,,8,1234120030121020,279,1,3,0,0,0,0,,,6,12,12,6,1,1,2003,,1234120030121,01,wd,,1234120030121020,,,,8,1,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,306,4175.2923939,200316128301wd,,0,1234120030121020,33157,03/03/2025
,,200316128301we,123412003012686279,,1,1,,2,1,86,998,O,0,0,,2,1234120030126024,279,1,3,0,0,0,0,,,0,12,99,6,1,1,2003,,1234120030126,01,we,,1234120030126024,,,,8,1,,,20MAR200310:09,1,8,1,,,,0,0,1,8,8,39,2508.2549129,200316128301we,,0,1234120030126024,99997,03/03/2025
,,200316128301we,123412003012686279,,1,1,,2,1,86,998,O,0,0,,2,1234120030126025,279,1,3,0,0,0,0,,,0,12,99,6,1,1,2003,,1234120030126,01,we,,1234120030126025,,,,8,1,,,20MAR200310:09,1,8,1,,,,0,0,1,8,8,41,2508.2549129,200316128301we,,0,1234120030126025,99997,03/03/2025
,,200316128301we,123412003012686279,,1,1,,2,1,86,998,O,0,0,,2,1234120030126026,279,1,3,0,0,0,0,,,0,12,99,6,1,1,2003,,1234120030126,01,we,,1234120030126026,,,,8,1,,,20MAR200310:09,1,8,1,,,,0,0,1,8,8,43,2508.2549129,200316128301we,,0,1234120030126026,99997,03/03/2025
,,200316128301we,123412003012686279,,1,1,,2,1,86,998,O,0,0,,2,1234120030126027,279,1,3,0,0,0,0,,,0,12,99,6,1,1,2003,,1234120030126,01,we,,1234120030126027,,,,8,1,,,20MAR200310:09,1,8,1,,,,0,0,1,8,8,45,2508.2549129,200316128301we,,0,1234120030126027,99997,03/03/2025
FLORIDA POMPANO,BLUEFISH,200316128301we,123412003012686279,,1,1,,2,1,86,998,O,7,7,,5,1234120030126028,279,1,3,0,0,0,0,,,0,12,99,6,1,1,2003,,1234120030126,01,we,,1234120030126028,,,,8,2,,,20MAR200310:09,1,8,1,,,,8835250101,8835280901,1,8,8,315,2508.2549129,200316128301we,,0,1234120030126028,99997,03/03/2025
FLORIDA POMPANO,BLUEFISH,200316128301we,123412003012686279,,1,1,,2,1,86,998,O,7,7,,5,1234120030126029,279,1,3,0,0,0,0,,,0,12,99,6,1,1,2003,,1234120030126,01,we,,1234120030126029,,,,8,2,,,20MAR200310:09,1,8,1,,,,8835250101,8835280901,1,8,8,318,2508.2549129,200316128301we,,0,1234120030126029,99997,03/03/2025
FLORIDA POMPANO,BLUEFISH,200316128301we,123412003012686279,,1,1,,2,1,86,998,O,7,7,,5,1234120030126030,279,1,3,0,0,0,0,,,0,12,99,6,1,1,2003,,1234120030126,01,we,,1234120030126030,,,,8,2,,,20MAR200310:09,1,8,1,,,,8835250101,8835280901,1,8,8,320,2508.2549129,200316128301we,,0,1234120030126030,99997,03/03/2025
,,200316128301wd,123412003012886279,,1,1,,2,1,86,86,Y,4,10,,2,1234120030128004,279,1,3,0,0,0,0,,,6,12,12,6,1,1,2003,,1234120030128,01,wd,,1234120030128004,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,2231,4175.2923939,200316128301wd,,0,1234120030128004,33155,03/03/2025
,,200316128301wd,123412003012886279,,1,1,,2,1,86,86,Y,4,10,,2,1234120030128005,279,1,3,0,0,0,0,,,6,12,12,6,1,1,2003,,1234120030128,01,wd,,1234120030128005,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,2235,4175.2923939,200316128301wd,,0,1234120030128005,33155,03/03/2025
,,200316128301wd,123412003012886279,,1,1,,2,1,86,86,Y,12,38,,6,1234120030128006,279,1,3,0,0,0,0,,,6,12,12,6,2,1,2003,,1234120030128,01,wd,,1234120030128006,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,12,4175.2923939,200316128301wd,,0,1234120030128006,33141,03/03/2025
,,200316128301wd,123412003012886279,,1,1,,2,1,86,86,Y,12,38,,6,1234120030128007,279,1,3,0,0,0,0,,,6,12,12,6,2,1,2003,,1234120030128,01,wd,,1234120030128007,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,14,4175.2923939,200316128301wd,,0,1234120030128007,33141,03/03/2025
,,200316128301wd,123412003012886279,,1,1,,2,1,86,86,Y,12,38,,6,1234120030128008,279,1,3,0,0,0,0,,,6,12,12,6,2,1,2003,,1234120030128,01,wd,,1234120030128008,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,15,4175.2923939,200316128301wd,,0,1234120030128008,33141,03/03/2025
,,200316128301wd,123412003012886279,,1,1,,2,1,86,86,Y,12,38,,6,1234120030128009,279,1,3,0,0,0,0,,,6,12,12,6,2,1,2003,,1234120030128,01,wd,,1234120030128009,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,16,4175.2923939,200316128301wd,,0,1234120030128009,33141,03/03/2025
,,200316128301wd,123412003012886279,,1,1,,2,1,86,86,Y,12,38,,6,1234120030128010,279,1,3,0,0,0,0,,,6,12,12,6,2,1,2003,,1234120030128,01,wd,,1234120030128010,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,17,4175.2923939,200316128301wd,,0,1234120030128010,33141,03/03/2025
,,200316128301wd,123412003012886279,0,1,1,,2,1,86,86,Y,3,52,,3,1234120030128011,279,1,3,1,0,0,0,,,6,12,12,6,1,1,2003,,1234120030128,01,wd,,1234120030128011,1,0,1,8,1,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,132,4175.2923939,200316128301wd,,0,1234120030128011,33016,03/03/2025
,,200316128301wd,123412003012886279,,1,1,,2,1,86,86,Y,3,52,,3,1234120030128012,279,1,3,0,0,0,0,,,6,12,12,6,1,1,2003,,1234120030128,01,wd,,1234120030128012,,,,8,1,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,135,4175.2923939,200316128301wd,,0,1234120030128012,33016,03/03/2025
,,200316128301wd,123412003012886279,0,1,1,,2,1,86,11,Y,3,15,,8,1234120030128013,279,1,3,3,0,0,0,,,6,12,12,6,1,1,2003,,1234120030128,01,wd,,1234120030128013,1,0,2,8,1,,BROWARD,20MAR200310:09,1,8,1,,,,0,0,1,8,8,206,4175.2923939,200316128301wd,,0,1234120030128013,33021,03/03/2025
,,200316128301wd,123412003012886279,0,1,1,,2,1,86,11,Y,3,15,,8,1234120030128014,279,1,3,1,0,0,0,,,6,12,12,6,1,1,2003,,1234120030128,01,wd,,1234120030128014,1,0,3,8,1,,BROWARD,20MAR200310:09,1,8,1,,,,0,0,1,8,8,209,4175.2923939,200316128301wd,,0,1234120030128014,33023,03/03/2025
,,200316128301wd,123412003012886279,,1,1,,2,1,86,11,Y,0,0,,8,1234120030128015,279,1,3,0,0,0,0,,,6,12,12,6,1,1,2003,,1234120030128,01,wd,,1234120030128015,,,,8,1,,BROWARD,20MAR200310:09,1,8,1,,,,0,0,1,8,8,211,4175.2923939,200316128301wd,,0,1234120030128015,33021,03/03/2025
,,200316128301wd,123412003012886279,,1,1,,2,1,86,86,Y,10,80,,4.5,1234120030128016,279,1,3,0,0,0,0,,,6,12,12,6,1,1,2003,,1234120030128,01,wd,,1234120030128016,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,238,4175.2923939,200316128301wd,,0,1234120030128016,33155,03/03/2025
,,200316128301wd,123412003012886279,,1,1,,2,1,86,86,Y,5,30,,4.5,1234120030128017,279,1,3,0,0,0,0,,,6,12,12,6,2,1,2003,,1234120030128,01,wd,,1234120030128017,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,240,4175.2923939,200316128301wd,,0,1234120030128017,33156,03/03/2025
,,200316128301wd,123412003012886279,,1,1,,2,1,86,86,Y,2,24,,4.5,1234120030128018,279,1,3,0,0,0,0,,,6,12,12,6,1,1,2003,,1234120030128,01,wd,,1234120030128018,,,,8,2,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,242,4175.2923939,200316128301wd,,0,1234120030128018,33156,03/03/2025
,,200316128302we,123412003020286279,,1,1,,2,1,86,86,Y,5,52,,5.5,1234120030202019,279,1,3,0,0,0,0,,,6,12,12,6,1,1,2003,,1234120030202,02,we,,1234120030202019,,,,8,1,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,249,3347.9463717,200316128302we,,0,1234120030202019,33181,03/03/2025
,,200316128302we,123412003020286279,,1,1,,2,1,86,86,Y,5,52,,5.5,1234120030202020,279,1,3,0,0,0,0,,,6,12,12,6,1,1,2003,,1234120030202,02,we,,1234120030202020,,,,8,1,,MIAMI-DADE,20MAR200310:09,1,8,1,,,,0,0,1,8,8,251,3347.9463717,200316128302we,,0,1234120030202020,33181,03/03/2025
,,200316128302we,123412003020286279,0,1,1,,2,1,86,998,O,2,2,,6,1234120030202021,279,1,3,3,0,0,0,,,0,12,99,6,1,1,2003,,1234120030202,02,we,,1234120030202021,1,0,10,8,2,,,20MAR200310:09,1,8,1,,,,0,0,1,8,8,301,2508.2549129,200316128302we,,0,1234120030202021,99997,03/03/2025
,,200316128302we,123412003020286279,0,1,1,,2,1,86,998,O,2,2,,6,1234120030202022,279,1,3,2,0,0,0,,,0,12,99,6,1,1,2003,,1234120030202,02,we,,1234120030202022,1,0,3,8,2,,,20MAR200310:09,1,8,1,,,,0,0,1,8,8,304,2508.2549129,200316128302we,,0,1234120030202022,99997,03/03/2025
,,200316128302we,123412003020286279,0,1,1,,2,1,86,998,O,2,2,,6,1234120030202023,279,1,3,1,0,0,0,,,0,12,99,6,1,1,2003,,1234120030202,02,we,,1234120030202023,1,0,4,8,2,,,20MAR200310:09,1,8,1,,,,0,0,1,8,8,306,2508.2549129,200316128302we,,0,1234120030202023,99997,03/03/2025
,,200316128302we,123412003020286279,0,1,1,,2,1,86,998,O,2,2,,6,1234120030202024,279,1,3,1,0,0,0,,,0,12,99,6,1,1,2003,,1234120030202,02,we,,1234120030202024,1,0,1,8,2,,,20MAR200310:09,1,8,1,,,,0,0,1,8,8,307,2508.2549129,200316128302we,,0,1234120030202024,99997,03/03/2025
,,200316128302we,123412003020286279,0,1,1,,2,1,86,998,O,2,2,,6,1234120030202025,279,1,3,2,0,0,0,,,0,12,99,6,1,1,2003,,1234120030202,02,we,,1234120030202025,1,0,12,8,2,,,20MAR200310:09,1,8,1,,,,0,0,1,8,8,308,2508.2549129,200316128302we,,0,1234120030202025,99997,03/03/2025
